Gene = Tpp1
index = 1135
Annotated 5SS: [  65  254  646 2056 2376 2699 3011 3353 3654 4577 4849 5293]
Annotated 3SS: [ 181  505 1904 2247 2522 2811 3163 3583 4455 4689 5166 5462]
SMsplice 5SS: [  65  254 2056 2699 3654 5463]
SMsplice 3SS: [ 181 1904 2559 3583 5258 5881]
top_k =  500
Partition function (log Z): 5.96258557821185

Sorted 5' Splice Sites (High to Low Probability):
Position 2056: 0.9402112534164134
Position 3654: 0.9156260953602505
Position 65: 0.9029104307168188
Position 2699: 0.8516386819581898
Position 254: 0.8374561390741868
Position 4849: 0.7340505822199425
Position 3353: 0.5440198952296537
Position 5463: 0.39633420996726015
Position 5293: 0.39472084374814836
Position 4614: 0.37105608308540855
Position 4577: 0.3655702275127827
Position 2376: 0.2622434540796915
Position 6014: 0.1441993231394982
Position 276: 0.12509085054973207
Position 2582: 0.09129395821103546
Position 78: 0.08343628327395224
Position 4192: 0.05665751523868778
Position 728: 0.049563099442582435
Position 646: 0.04882136855884582
Position 609: 0.048052020521023295
Position 6638: 0.04751582413584672
Position 3011: 0.042205357937886684
Position 7148: 0.0336704220144421
Position 1447: 0.03280881598020388
Position 2323: 0.03260653019970573
Position 5992: 0.02291524578816726
Position 5790: 0.019315974172315176
Position 3244: 0.019042124483879923
Position 2473: 0.01734515669147005
Position 2414: 0.01571613697189578
Position 5551: 0.0137200266010018
Position 3758: 0.011532641796088827
Position 2157: 0.008558686857918581
Position 5405: 0.00787129142808987
Position 2063: 0.00779150580296987
Position 1610: 0.006471563555828283
Position 3002: 0.006417761289330226
Position 711: 0.004999003020520425
Position 2489: 0.004374072710174041
Position 868: 0.004215854768627218
Position 4807: 0.004198888313249412
Position 1713: 0.003469917025482276
Position 87: 0.003047119226806092
Position 2400: 0.0029185834846502928
Position 3467: 0.002819279315818985
Position 669: 0.0027151497754533253
Position 3496: 0.0023956087762131554
Position 3811: 0.002168833939194455
Position 620: 0.0018908070824728662
Position 3519: 0.0018342616430932833
Position 2975: 0.0017824493082215672
Position 248: 0.0013669158913038638
Position 618: 0.001313811417777993
Position 5509: 0.0013105084463672042
Position 1458: 0.001281921858108123
Position 2480: 0.0012083747885309464
Position 700: 0.0011166183560033848
Position 5348: 0.0010056147088493704
Position 2390: 0.0008761654704785751
Position 2366: 0.0007158988338466698
Position 2015: 0.0007075839265794835
Position 1047: 0.0006898869512209088
Position 3329: 0.0006180457907204811
Position 267: 0.0006004136956740982
Position 3486: 0.0005433216966664266
Position 3931: 0.0005137638546344398
Position 7233: 0.00043754833338416707
Position 258: 0.00042648467120236054
Position 2465: 0.00039655482793391546
Position 656: 0.0003811172704160143
Position 2291: 0.0003230590671340735
