Gene = AC163616.1
index = 86
Annotated 5SS: [  216   706  3421  3679  5748  5897  9029 10346 11651]
Annotated 3SS: [  603  3302  3624  5580  5837  8733 10304 11520 12605]
SMsplice 5SS: [ 216  706 3421 5748]
SMsplice 3SS: [ 603 3302 5580 5837]
top_k =  500
Partition function (log Z): -5.92094157603882

Sorted 5' Splice Sites (High to Low Probability):
Position 5748: 0.9600975471580301
Position 216: 0.8882873157697765
Position 706: 0.7706441377613042
Position 3421: 0.7237633117219382
Position 5946: 0.5189500374178737
Position 10346: 0.3878293464044081
Position 9451: 0.24068938755320196
Position 3679: 0.23326056831683817
Position 11651: 0.20297905159757101
Position 726: 0.10936266672968296
Position 5851: 0.10186291377156356
Position 406: 0.08542270536905362
Position 6975: 0.06459543909955356
Position 3696: 0.06124587108181482
Position 5897: 0.04953255726090584
Position 604: 0.028095556890140146
Position 357: 0.02252899588165513
Position 2602: 0.022405458265352448
Position 3353: 0.021062571814721178
Position 1259: 0.020289270346228853
Position 5626: 0.013603998385861597
Position 4688: 0.011979659446473273
Position 2442: 0.011973518614141173
Position 7333: 0.010251847865847995
Position 4426: 0.008721418201820205
Position 5966: 0.007861616001360457
Position 3855: 0.007335936778376952
Position 5881: 0.006744410341872547
Position 203: 0.006672836552109443
Position 195: 0.006587823540652359
Position 129: 0.006526952868690904
Position 8828: 0.0030937804782311742
Position 547: 0.002517043506936955
Position 5906: 0.002025212855968898
Position 5384: 0.0015588268155486223
Position 5985: 0.0011852691450616646
Position 163: 0.0009772072801581186
Position 710: 0.0009342771173097391
Position 7384: 0.0007468867345487968
Position 160: 0.000726767989454224
Position 2555: 0.0007244894589932009
Position 9472: 0.0007149159239646162
Position 1593: 0.000706315534030849
Position 2947: 0.0005830455849551389
Position 256: 0.000581933304567536
Position 1469: 0.0005449207209462162
Position 1329: 0.0005014331012555403
Position 1677: 0.0003607565042951861
Position 186: 0.00033279703626568286
Position 5901: 0.0002069293843926817
Position 180: 0.0002027522376675957
Position 302: 0.00018066732635558304
Position 6118: 0.0001609487654983323
Position 119: 0.0001473389218007062
Position 363: 0.00011529247779895175
Position 5760: 7.295545185976322e-05
Position 385: 5.7419144532235566e-05
Position 4676: 3.6428041583613354e-05
Position 69: 3.44506262122609e-05
Position 338: 2.6560193886443043e-05
Position 44: 2.4035011604552445e-05
Position 131: 2.0114828156247762e-05
Position 480: 1.7962724555936867e-05
Position 189: 1.7908890638714243e-05
Position 307: 1.7061248259093504e-05
Position 370: 1.6302246746724823e-05
Position 685: 1.0802685568568792e-05
Position 313: 8.48974665718802e-06
Position 250: 7.293097565969884e-06
Position 333: 7.168091600866103e-06
Position 241: 4.9403443511654565e-06
Position 610: 4.84930169442165e-06
Position 849: 4.23148106497975e-06
Position 877: 1.1745612245858435e-06
Position 456: 1.1170875601769997e-06
Position 972: 1.0280811251681176e-06
Position 957: 1.0236997292520169e-06
Position 1104: 6.532198342447983e-07
Position 884: 5.63729484354542e-07
Position 969: 3.055344736716188e-07
Position 155: 6.87126663703634e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 5837: 0.7897477440996896
Position 5580: 0.7703699465207126
Position 603: 0.6763568767976282
Position 3302: 0.6089270478762028
Position 10176: 0.27651662771826124
Position 3624: 0.2647487595511742
Position 9331: 0.2637319043561758
Position 11520: 0.2404922977878118
Position 12605: 0.2316848194905659
Position 5652: 0.19705297329961252
Position 12502: 0.16607546803235088
Position 9609: 0.12580974896152902
Position 10304: 0.1176103891974694
Position 3337: 0.09684630556475882
Position 487: 0.07193263540303256
Position 432: 0.07073424631252608
Position 321: 0.06786098648962202
Position 6901: 0.06671836975738152
Position 7457: 0.055097482690691826
Position 10038: 0.05427397479795727
Position 12160: 0.05255816387942076
Position 10783: 0.03130450691518021
Position 3261: 0.028286906753780233
Position 12136: 0.020179663936561634
Position 8733: 0.019862764316447342
Position 1180: 0.01895981952792696
Position 3375: 0.016384282884575985
Position 633: 0.014487106466474413
Position 2295: 0.0136829543842093
Position 463: 0.013420463513748846
Position 2485: 0.013295635137729253
Position 8244: 0.012346511542789766
Position 4595: 0.011327543414771865
Position 3221: 0.010514789054649308
Position 10373: 0.0097437552608405
Position 688: 0.007592893430346165
Position 3646: 0.006904174561409049
Position 2427: 0.006837700152742125
Position 3517: 0.006788863395347547
Position 8697: 0.006754771773050877
Position 10608: 0.00666957369989046
Position 7275: 0.006582361885119898
Position 10402: 0.00652492065977043
Position 7232: 0.006444787610440649
Position 4239: 0.006057118338515778
Position 11899: 0.005235294139324312
Position 11100: 0.004947170658050844
Position 6749: 0.004525903396441509
Position 508: 0.004292146593762288
Position 5601: 0.004057501375141703
Position 10522: 0.0037947114236262292
Position 11390: 0.002935618504224063
Position 3593: 0.002567482789695733
Position 11991: 0.002414717781057777
