Gene = 4930558C23Rik
index = 55
Annotated 5SS: [136]
Annotated 3SS: [15785]
SMsplice 5SS: [  136 15660]
SMsplice 3SS: [15554 15785]
top_k =  500
Partition function (log Z): -14.082753978612864

Sorted 5' Splice Sites (High to Low Probability):
Position 136: 0.8581364711676804
Position 2650: 0.3506048990019516
Position 276: 0.26032714389049816
Position 2279: 0.1896491088815144
Position 353: 0.06244711461776668
Position 85: 0.020849071438408754
Position 7161: 0.015450696479844102
Position 2234: 0.015406428175198661
Position 2085: 0.011530214183531841
Position 2442: 0.009005357428521706
Position 669: 0.005597574155338551
Position 333: 0.005257813711130602
Position 2259: 0.0047936540877419696
Position 6388: 0.004475543256408641
Position 1588: 0.004066889315753477
Position 2906: 0.004022125286307894
Position 5337: 0.003998923290270067
Position 2940: 0.0038179895338773208
Position 1862: 0.0024043297528191527
Position 2228: 0.0022025715916518143
Position 380: 0.0019518520776365806
Position 1866: 0.0019211530858088072
Position 976: 0.0018009148925563928
Position 2526: 0.001469784021930337
Position 55: 0.0011949433343041106
Position 1376: 0.0009852003316180224
Position 182: 0.0009193133417293692
Position 1508: 0.00043809296146688994
Position 1394: 0.0004128498295015895
Position 140: 0.000371835741925815
Position 1013: 0.00025917597842486955
Position 1758: 0.0002456476091357163
Position 435: 0.0001728447267132992
Position 2501: 0.00012162291483976305
Position 117: 0.0001177902781375336
Position 2224: 0.00011759128178597931
Position 115: 0.00011413689161176209
Position 1530: 0.00010851994204532794
Position 2052: 9.90625986347128e-05
Position 1514: 7.160307392878227e-05
Position 504: 6.851182796732417e-05
Position 1985: 5.4685064676516254e-05
Position 2733: 3.0352584061167645e-05
Position 2654: 2.5695636874781134e-05
Position 19: 2.5593901834956102e-05
Position 40: 1.8431952503495226e-05
Position 102: 1.5694830556473517e-05
Position 3: 1.0810841346413774e-05
Position 58: 8.91381571128559e-06
Position 31: 7.902632266931375e-06
Position 158: 4.362926824712086e-06
Position 161: 4.155680218842902e-06
Position 2146: 3.828449085047012e-06
Position 154: 3.273101491587512e-06
Position 165: 2.322577438501433e-06
Position 10: 1.9964113029488037e-06
Position 194: 7.645771446573263e-07
Position 375: 6.620438539633537e-07
Position 169: 3.8250177335022876e-07
Position 186: 3.7031581450949207e-07
Position 188: 2.9758332355368345e-07
Position 357: 1.6018346667808505e-07
Position 499: 1.4369892491627155e-07
Position 411: 1.2056442393033109e-07
Position 252: 4.352691000633624e-08
Position 446: 3.426333707379168e-08
Position 423: 1.5664207025326242e-08
Position 1146: 1.559531729797884e-08
Position 231: 2.5726023766593235e-13
Position 263: 1.0582654744158733e-13
Position 280: 2.4391504460194856e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 2172: 0.24755444826863757
Position 261: 0.2035466009125703
Position 2598: 0.19840865900781524
Position 11921: 0.15146753987518294
Position 10736: 0.13770112194240514
Position 9490: 0.1314755769610906
Position 2353: 0.0950927305354331
Position 5538: 0.07047365288361397
Position 11918: 0.06993815206378151
Position 2819: 0.05792014961811996
Position 2557: 0.05586387989640249
Position 2391: 0.04443126424736512
Position 7034: 0.042605542581065636
Position 6279: 0.04055722476438496
Position 11151: 0.024254112785165663
Position 5235: 0.02195310903972575
Position 8212: 0.01822149511388292
Position 4293: 0.01739085272398604
Position 213: 0.01620714610180746
Position 8603: 0.015727192321319108
Position 1313: 0.014671162442830375
Position 180: 0.012255477410291192
Position 6467: 0.01106840321151304
Position 4825: 0.0103570332884891
Position 1984: 0.009650197638341254
Position 6956: 0.008120781419960978
Position 5021: 0.007930223026044451
Position 1529: 0.006705186441083203
Position 1798: 0.006533469737985885
Position 176: 0.006513636245632662
Position 1968: 0.006357616773940541
Position 6721: 0.006180387926524254
Position 8820: 0.005541685146728708
Position 2754: 0.004803421326395519
Position 2495: 0.004475365727616139
Position 2394: 0.004374199693734038
Position 4842: 0.003914944812872242
Position 864: 0.0034419836414281363
Position 4325: 0.0034126361113314897
Position 7615: 0.0033170573711626063
Position 1072: 0.0029612195320643515
Position 691: 0.002937436843303926
Position 3919: 0.0028428725499937803
Position 3135: 0.00233046493911925
Position 5888: 0.0022455968271180233
Position 1310: 0.002151073641958869
Position 5056: 0.00214787466447684
Position 4263: 0.001938018064847016
Position 524: 0.001818592600783752
Position 2477: 0.0018144679265313084
Position 590: 0.0017287999721735535
Position 1332: 0.001711342406024125
Position 2120: 0.00169692855802949
Position 4241: 0.00166101610541133
Position 4116: 0.001574027365419075
Position 1503: 0.0013624654388710046
Position 566: 0.001344677639020487
Position 6505: 0.0013371199573408844
Position 2724: 0.001008018345016586
Position 5925: 0.0009733706329550216
Position 1447: 0.0009315834983956465
Position 218: 0.000864808913672902
Position 3367: 0.0007851188348790812
Position 616: 0.0007385503870641899
Position 1500: 0.0006057747324877419
Position 4786: 0.0005203615237056648
Position 4763: 0.0005127054317816515
Position 490: 0.0005001698769997584
Position 1709: 0.00047938032126694063
Position 4479: 0.00043161075428724835
Position 2939: 0.000386080510633648
Position 1692: 0.0003791069212002013
Position 267: 0.00035656630753252413
Position 4043: 0.0003386962629290836
Position 2085: 0.00031420070291465535
Position 3612: 0.000300489725627531
Position 2706: 0.00019568509788674604
Position 2023: 0.0001727080456671896
Position 571: 0.00011546208231309376
Position 537: 9.708809606283273e-05
Position 1003: 6.564456978247001e-05
Position 520: 6.362745706882995e-05
Position 229: 4.050304073336674e-05
Position 2362: 1.4577497371931904e-05
Position 552: 8.5636325510444e-06
Position 275: 1.480497862565284e-06
Position 543: 1.0447472726703966e-06
Position 449: 1.001490614200742e-06
Position 455: 8.422004879996316e-07
Position 231: 6.077997638071194e-07
Position 946: 3.9963633687821614e-07
Position 872: 2.8188805505155887e-07
Position 643: 2.703472767369745e-07
Position 741: 2.3717202852537867e-07
Position 796: 2.2335962511086015e-07
Position 1507: 1.843933364834848e-07
Position 813: 1.8156105216828178e-07
Position 322: 1.3861332761497392e-07
Position 715: 1.2618403168854127e-07
Position 663: 1.2223783195787563e-07
Position 775: 1.196004474432219e-07
Position 237: 1.188890384769006e-07
Position 963: 1.1543894655720156e-07
Position 1230: 5.053499552561327e-08
Position 316: 4.223453562033786e-08
Position 1536: 1.3757039503782634e-08
Position 974: 1.0131651857827814e-08
Position 289: 6.479397662933747e-09
Position 592: 1.765469668008633e-09
Position 430: 1.749942399244677e-09
Position 102: 1.38542021353578e-09
Position 303: 1.0714132742075448e-09
Position 461: 7.095022659462705e-10
Position 329: 4.314538177249879e-10
Position 293: 3.515034919516309e-10
Position 338: 3.432785745129337e-10
Position 140: 3.037295671797134e-10
Position 296: 1.4638019397473926e-10
Position 364: 5.786434923026621e-11
Position 128: 5.696646878024355e-11
Position 368: 5.488658302975512e-11
Position 336: 7.950248054545461e-12
Position 280: 6.177932902531377e-12
Position 342: 3.152023900806748e-12
Position 346: 3.362651158706448e-15
