Gene = Apoa2
index = 127
Annotated 5SS: [ 68 313 745]
Annotated 3SS: [ 232  611 1088]
SMsplice 5SS: [313 530 745]
SMsplice 3SS: [395 611 888]
top_k =  500
Partition function (log Z): -2.5783965590221993

Sorted 5' Splice Sites (High to Low Probability):
Position 745: 0.9624966154356436
Position 313: 0.789907149117706
Position 530: 0.4606447346042425
Position 68: 0.3233705115705766
Position 995: 0.28210449978952845
Position 153: 0.13858213893694926
Position 1005: 0.1317041007378492
Position 350: 0.11886353588475548
Position 93: 0.06343182936754678
Position 89: 0.01335243274051267
Position 1134: 0.009767229483496797
Position 102: 0.007193801235384684
Position 490: 0.006960058636368308
Position 1026: 0.004535796468442955
Position 147: 0.0044089084175625
Position 534: 0.0024162574657896896
Position 546: 0.0024112766878464464
Position 544: 0.0022511845435170927
Position 169: 0.002136877871720891
Position 318: 0.0012661467117577089
Position 539: 0.0006001036012418376
Position 127: 0.0005270305378351752
Position 301: 0.0005207575842465208
Position 1153: 0.00020994013869803365
Position 593: 0.00016758031268279073
Position 608: 0.00016266132088830278
Position 291: 0.00015646074586157284
Position 905: 0.0001505625611492886
Position 447: 9.837650235296086e-05
Position 931: 6.499066077255592e-05
Position 279: 3.592017218132214e-05
Position 38: 3.399370703372023e-05
Position 602: 3.386147777648903e-05
Position 6: 3.176563845796905e-05
Position 749: 2.589539723822225e-05
Position 806: 2.3906178804614728e-05
Position 576: 1.3080965677685777e-05
Position 1209: 9.019661465778662e-06
Position 396: 8.418998715097494e-06
Position 620: 5.4497124945486295e-06
Position 26: 4.737287168537242e-06
Position 4: 3.344728539738256e-06
Position 251: 4.835898340641942e-07
Position 658: 2.8312599252230597e-07
Position 237: 2.3441408016313087e-07
Position 359: 1.8473102140626065e-07
Position 215: 1.5409932524356485e-07
Position 922: 9.48578478704334e-08
Position 213: 5.2629606461412624e-08
Position 381: 9.433994788512444e-09
Position 390: 9.31757357245782e-09
Position 401: 2.7077562304260155e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 888: 0.8385474644398487
Position 395: 0.63338721753685
Position 611: 0.5649553658678054
Position 1088: 0.5524879191508837
Position 232: 0.23567709071026313
Position 676: 0.1875985210451237
Position 229: 0.1623924922378668
Position 244: 0.04104889444000565
Position 213: 0.03639018714449138
Position 1242: 0.01201263078819775
Position 631: 0.009020408173097998
Position 1133: 0.008273580849844838
Position 447: 0.008245901602827059
Position 614: 0.006153480889299612
Position 652: 0.004038427444903396
Position 587: 0.003818896092917504
Position 576: 0.0028332402485589914
Position 425: 0.0026886716185233416
Position 625: 0.0025347193722846987
Position 978: 0.0020753587554176874
Position 698: 0.0015015130489447834
Position 1169: 0.0014683375876741475
Position 266: 0.0014337527582140327
Position 189: 0.0014024520294133732
Position 1026: 0.0010661492618174405
Position 627: 0.0010635695691982206
Position 482: 0.0010422903748572624
Position 893: 0.0008998500278855319
Position 198: 0.0006545226425268335
Position 635: 0.0006214570755683443
Position 1058: 0.0005828559093485648
Position 1166: 0.0005774302456978578
Position 304: 0.0005517716566229548
Position 251: 0.0004756738058387163
Position 993: 0.0004055372129796078
Position 922: 0.0003070053463385944
Position 828: 0.0002830811847364353
Position 1264: 0.00024243444815670703
Position 1141: 0.00022541002771962312
Position 1209: 0.0002022160540228538
Position 1138: 0.00019394320038812883
Position 429: 0.00019378722785267684
Position 678: 0.00017390566833475207
Position 929: 0.00014890767933680238
Position 139: 0.00011834911807623442
Position 851: 0.00010920228333870135
Position 654: 9.704810185431692e-05
Position 841: 7.471427973459842e-05
Position 401: 6.188034590735217e-05
Position 1104: 4.924121736783677e-05
Position 898: 4.5776660839623546e-05
Position 718: 4.010604559785401e-05
Position 712: 3.576365937750811e-05
Position 1311: 3.332838572797002e-05
Position 496: 3.151260681833181e-05
Position 837: 1.9685171971845332e-05
Position 413: 1.5327861579520765e-05
Position 493: 1.3236101055824272e-05
Position 1030: 1.317464262189776e-05
Position 514: 8.396380666802502e-06
Position 132: 5.960114307016772e-06
Position 550: 5.522338298386243e-06
Position 1185: 4.459054208910544e-06
Position 142: 2.892086423642407e-06
Position 151: 2.2030502378636855e-06
Position 902: 2.168811497620969e-06
Position 904: 2.152451285294396e-06
Position 341: 1.2382778783351748e-06
Position 153: 9.94561464088092e-07
Position 134: 7.805561781874529e-07
Position 147: 4.5888972036755655e-07
Position 312: 3.00980834715851e-07
Position 157: 2.410488554380816e-07
Position 84: 6.756852992974904e-09
Position 317: 4.921039871987134e-09
Position 346: 2.5244329271185273e-09
Position 86: 3.704748620078985e-10
Position 109: 3.1351574662332426e-10
Position 77: 6.97948958129714e-11
Position 111: 1.3190083096524183e-11
