Gene = Tcta
index = 1065
Annotated 5SS: [439 835]
Annotated 3SS: [ 779 1906]
SMsplice 5SS: [439]
SMsplice 3SS: [1906]
top_k =  500
Partition function (log Z): -9.54196659143511

Sorted 5' Splice Sites (High to Low Probability):
Position 439: 0.5069312667086323
Position 835: 0.4105421453576568
Position 359: 0.19673509967643144
Position 171: 0.12210647099938356
Position 2132: 0.0695628912482294
Position 198: 0.06371348192230045
Position 2090: 0.039469076940689726
Position 1737: 0.035052668630730026
Position 893: 0.02291999032576154
Position 2143: 0.019748228043100412
Position 183: 0.01628348523425795
Position 780: 0.010594909006423969
Position 2217: 0.00793978226356441
Position 661: 0.005986090173715616
Position 126: 0.004860022642470371
Position 40: 0.004039329780571209
Position 330: 0.003920011301452192
Position 1990: 0.003901464741520413
Position 1042: 0.0030891290496508077
Position 264: 0.0028697753227366774
Position 941: 0.0027853583045483275
Position 1707: 0.0027357352545404256
Position 762: 0.0026675506829805067
Position 99: 0.0007823085483396677
Position 189: 0.0006450880927240907
Position 1369: 0.0006409469171006599
Position 839: 0.0005558950562432433
Position 30: 0.0005496041133481872
Position 551: 0.0003955715462088882
Position 1124: 0.00027419453394722504
Position 571: 0.0001969739511217213
Position 370: 0.00018764989274490227
Position 611: 0.00018393582354072076
Position 422: 0.0001652004779601965
Position 2057: 0.000136497034305561
Position 492: 0.0001313118183293743
Position 414: 0.00012228900457655233
Position 398: 0.00010804169965426575
Position 425: 7.893772789438259e-05
Position 239: 7.618890727690268e-05
Position 117: 4.6800590664621014e-05
Position 213: 4.058809663012484e-05
Position 621: 3.030990513950243e-05
Position 356: 2.9394712091148363e-05
Position 363: 2.883945043250648e-05
Position 308: 2.7410283828121962e-05
Position 510: 2.736181308127914e-05
Position 365: 2.6728395847365715e-05
Position 614: 2.5776791534146047e-05
Position 654: 2.2610186628218412e-05
Position 502: 2.2512796315958327e-05
Position 532: 2.0614620490166954e-05
Position 433: 1.0591745680478869e-05
Position 512: 6.508083644101789e-06
Position 53: 4.585386461440811e-06
Position 1054: 3.5672308729297573e-07
Position 472: 1.8378566880256874e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1906: 0.7624796650105118
Position 731: 0.16782802655468346
Position 2388: 0.158807794891057
Position 779: 0.12941607150399292
Position 521: 0.04935276937957785
Position 695: 0.034034894899883796
Position 1037: 0.025095670667063894
Position 540: 0.024140926735457223
Position 1644: 0.020632769683771295
Position 874: 0.015589947178237402
Position 2257: 0.014221082195173767
Position 755: 0.013588569308281903
Position 1174: 0.01065095866406109
Position 745: 0.009715386201654448
Position 2125: 0.00961999718425193
Position 2046: 0.009190424357561197
Position 2110: 0.009072854904323498
Position 1219: 0.00820892850069299
Position 344: 0.008013357700931622
Position 1119: 0.007093884998755699
Position 1612: 0.006782605514108948
Position 438: 0.006048260536996263
Position 1231: 0.005669852355746763
Position 2027: 0.005656045685829396
Position 1245: 0.005439508462394396
Position 386: 0.0046660721122915964
Position 2088: 0.003999374014129387
Position 239: 0.003846066204471108
Position 1661: 0.003537937297834037
Position 1538: 0.0034950282844604663
Position 2283: 0.003134591387539219
Position 370: 0.002372046558455742
Position 654: 0.002341608635688921
Position 292: 0.0021555855623837036
Position 2166: 0.0019051859906507942
Position 1096: 0.0018846627132535624
Position 1416: 0.0016350208703273818
Position 590: 0.0013467549009661352
Position 2420: 0.0010580507557537988
Position 1274: 0.001043675879123638
Position 2463: 0.0010108050648337042
Position 558: 0.0009622400802797628
Position 1153: 0.0007872935253318495
Position 1942: 0.0007630575330794113
Position 2131: 0.000712108816308982
Position 273: 0.0006968416328518966
Position 661: 0.0005568609666276465
Position 1609: 0.00041472883173027504
Position 878: 0.0003877818595981522
Position 1803: 0.00038038614276165355
Position 2359: 0.0003259579693285083
Position 308: 0.000259801250205829
Position 314: 0.00023718658502641006
Position 2449: 0.00022532997944366357
Position 139: 0.0002169453828878586
Position 933: 0.00019067983020113169
Position 1818: 0.0001655383482592829
Position 669: 0.0001618457780334487
Position 2304: 0.00015557598129830902
Position 414: 0.00015009619030376895
Position 1041: 0.00010964451712154057
Position 973: 0.00010310718586249658
Position 249: 0.00010118078335139383
Position 543: 9.578320124217168e-05
Position 793: 6.914629004997551e-05
Position 213: 1.462626158687911e-05
Position 321: 1.0580332957744506e-05
Position 189: 6.620577895910816e-06
Position 154: 5.421099289227738e-06
Position 171: 2.767313013408981e-06
Position 175: 1.983066866652809e-06
Position 443: 1.3494622609595942e-06
Position 224: 2.0467668320342138e-07
Position 330: 1.9990575511152377e-07
Position 94: 1.0600351647579404e-08
Position 102: 5.4508317851345755e-09
Position 99: 9.441410226021145e-13
