Gene = Ficd
index = 408
Annotated 5SS: [ 247 1370]
Annotated 3SS: [1017 2263]
SMsplice 5SS: [ 247 1370]
SMsplice 3SS: [1017 2263]
top_k =  500
Partition function (log Z): -8.555615481215462

Sorted 5' Splice Sites (High to Low Probability):
Position 1370: 0.6816748607551925
Position 2541: 0.6448079770025338
Position 247: 0.4480369866792116
Position 2859: 0.26279012019396086
Position 431: 0.17786253215380124
Position 53: 0.1290549587647877
Position 2811: 0.09376949808795106
Position 2575: 0.08165670459076318
Position 2851: 0.06785947535983271
Position 555: 0.05381148575270345
Position 176: 0.049769959012853346
Position 598: 0.029472506666217375
Position 114: 0.02894380665882946
Position 2752: 0.024676742907657465
Position 3224: 0.022688081444003173
Position 544: 0.016724418985068094
Position 3150: 0.008371103595572109
Position 3328: 0.007817458649282832
Position 2778: 0.007391059186012619
Position 3188: 0.0073427530034185645
Position 1834: 0.006993865280983392
Position 2566: 0.006238268683745005
Position 3193: 0.005635609956600564
Position 4079: 0.005328997820188951
Position 2886: 0.005104954138761816
Position 2902: 0.003922617209715705
Position 1136: 0.0037651144511113904
Position 3232: 0.0036733901344080055
Position 614: 0.002859725445552423
Position 2908: 0.0025217324247369735
Position 1710: 0.0024887330483795897
Position 1173: 0.0020049331167487795
Position 1997: 0.0017556309208799378
Position 2194: 0.00166648578972181
Position 229: 0.001428270746267407
Position 204: 0.0013313799561093934
Position 17: 0.0012313745499010157
Position 1238: 0.0011849982843373159
Position 161: 0.0011675472991553749
Position 643: 0.0008332988362616479
Position 753: 0.0007528702583080741
Position 1093: 0.0006459163279126084
Position 307: 0.0005243514241987059
Position 1416: 0.000478838485473613
Position 57: 0.0004413367076853358
Position 1089: 0.00033736149915537496
Position 600: 0.0003020544016311105
Position 540: 0.00027514267472639284
Position 305: 0.00023401738118423326
Position 1654: 0.00019812487186296406
Position 604: 0.00017289907469063813
Position 322: 0.00016698103427419423
Position 1204: 0.00016312816054471285
Position 602: 0.00016018780442676988
Position 215: 0.0001520410055109023
Position 659: 0.00013548671989354027
Position 776: 0.00012540348083136437
Position 1120: 0.00012513353704921584
Position 931: 8.60372525560946e-05
Position 779: 8.49164844451372e-05
Position 282: 8.185928919505743e-05
Position 1143: 8.00263982772802e-05
Position 169: 7.954465346716076e-05
Position 951: 7.688862020507202e-05
Position 798: 5.8855865232112436e-05
Position 624: 5.303889755510053e-05
Position 853: 4.522221818804741e-05
Position 2797: 4.517925004987209e-05
Position 909: 4.215866890681308e-05
Position 723: 4.02006724636337e-05
Position 645: 4.001207767038919e-05
Position 124: 3.111534041555103e-05
Position 343: 2.980607852024557e-05
Position 595: 2.133002263333442e-05
Position 528: 2.0448221128210487e-05
Position 669: 1.9307822442618627e-05
Position 451: 1.8925400734983865e-05
Position 912: 1.8380623427707475e-05
Position 470: 1.724816927829955e-05
Position 415: 1.4711137692921604e-05
Position 3166: 3.3774889820803533e-06
Position 701: 1.4233048135285431e-07
Position 666: 8.293459284464503e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 4031: 0.5136757552833652
Position 1017: 0.4902500800353705
Position 2693: 0.32871682981390676
Position 2263: 0.30296639716402674
Position 3111: 0.20664330093280467
Position 2725: 0.167847683531314
Position 2383: 0.13118741820835914
Position 2456: 0.09289475975571868
Position 2419: 0.08136039774411934
Position 2266: 0.07727015307106067
Position 2416: 0.05583706326971067
Position 1253: 0.03742327570437582
Position 4494: 0.037083648762690005
Position 2484: 0.033803710117098866
Position 1290: 0.030774402906903635
Position 3217: 0.02986766939874651
Position 2488: 0.02496659091899549
Position 1235: 0.022011757313499608
Position 2688: 0.020440249941575218
Position 4454: 0.01939177411459511
Position 2242: 0.01837810557353418
Position 4392: 0.014918337279277955
Position 4603: 0.014361142303728812
Position 462: 0.01350246081372122
Position 1328: 0.012480673520841111
Position 1102: 0.012198052137401027
Position 2364: 0.009531707658124172
Position 4290: 0.008304197168931805
Position 1309: 0.008150484322552576
Position 1056: 0.00802526394392233
Position 3433: 0.00794414708574605
Position 1042: 0.006979500686570037
Position 401: 0.006250438597899717
Position 1710: 0.005998853155938034
Position 4059: 0.0053681011385384395
Position 4036: 0.004712996061046199
Position 2983: 0.004420157055464413
Position 4148: 0.004404269364246782
Position 2949: 0.004092555222142263
Position 3141: 0.0038619816163547177
Position 3007: 0.0028370161097482118
Position 4490: 0.0024126150725981444
Position 1237: 0.0021924047958550566
Position 1758: 0.001755234288327644
Position 1336: 0.0016684613002523891
Position 1063: 0.0016318321152395052
Position 1596: 0.0016097901776941249
Position 1991: 0.0014319833569795648
Position 2664: 0.0013670219702829139
Position 2072: 0.0011495063503007346
Position 2526: 0.0010481796206383866
Position 1256: 0.0007725579390015641
Position 2436: 0.0007321284423839057
Position 1946: 0.0007092898001573466
Position 2592: 0.0006933665473284944
Position 1561: 0.0006749079287348812
Position 2952: 0.0006354690426863458
Position 430: 0.0005846728974204959
Position 2424: 0.0005759758308612391
Position 1539: 0.0005324309430496982
Position 1024: 0.0005298777823872558
Position 351: 0.0005274273874114141
Position 1068: 0.0005072629347348733
Position 4634: 0.0005066175263733393
Position 4654: 0.0004983645208743599
Position 118: 0.00047821362891588
Position 150: 0.0004551588842858691
Position 493: 0.0004359264730778517
Position 3315: 0.0003990878997337384
Position 434: 0.0003800236576575898
Position 1204: 0.0003750304099667269
Position 1298: 0.00031632008407007716
Position 782: 0.0002685650851543791
Position 322: 0.00026780844298159007
Position 1678: 0.0002669399096250089
Position 269: 0.0002595106434098727
Position 2103: 0.0002192888732416833
Position 872: 0.00020743265773649124
Position 1722: 0.00019292034436062787
Position 1725: 0.0001476459920535093
Position 564: 0.00014664915239240276
Position 409: 0.00014352718744567824
Position 139: 0.0001299466972925588
Position 1673: 0.00012983110592428007
Position 591: 9.899050901616177e-05
Position 2299: 9.481352827394338e-05
Position 843: 8.883932639890913e-05
Position 246: 8.07805085492005e-05
Position 1680: 7.131767431883381e-05
Position 1879: 6.412073148236553e-05
Position 180: 4.514247039077475e-05
Position 927: 3.8750458108619405e-05
Position 2075: 3.218879592175796e-05
Position 300: 3.0181954047782254e-05
Position 609: 2.7584745411917882e-05
Position 536: 2.6186083002170898e-05
Position 1741: 2.5980292646871473e-05
Position 208: 2.592989691270323e-05
Position 1492: 2.3594708955149223e-05
Position 1565: 2.337882729280851e-05
Position 1855: 2.2607968017343274e-05
Position 1848: 2.222279134819284e-05
Position 1863: 2.0288375486721237e-05
Position 2612: 1.974681153537383e-05
Position 497: 1.4581229933115584e-05
Position 124: 1.3669001641379794e-05
Position 280: 9.655853633404763e-06
Position 161: 7.716495235684945e-06
Position 659: 6.350702777535624e-06
Position 677: 4.391864402018085e-06
Position 642: 3.919806130119089e-06
Position 511: 3.6156474115159857e-06
Position 621: 3.450236164683369e-06
Position 305: 2.392085335407548e-06
Position 502: 2.302912026909215e-06
Position 572: 2.0025176428203804e-06
Position 630: 1.7328318054839165e-06
Position 1714: 5.161649937019675e-07
