Gene = Prim2
index = 852
Annotated 5SS: [   172    938   2751   6019   7550  39458  41401 136500 155651 157780
 185114 189338 205743]
Annotated 3SS: [   774   2646   5938   7428  39361  41262 136431 155577 157593 184986
 189254 205673 215490]
SMsplice 5SS: [   172    938   2751   6019   7550  10083  12385  12740  16008  39458
  41401  70916  79651  90016  97871 118189 118390 121762 126580 136500
 139837 155233 155651 157780 167382 178575 182114 185114 187601 189338
 205743 210599]
SMsplice 3SS: [   774   2646   5938   7428   9992  12279  12603  15879  39361  41262
  70806  79559  89922  97746 118019 118269 121670 126448 136431 139564
 155129 155577 157593 167287 178469 181927 184986 187513 189254 205673
 210466 215490]
top_k =  500
Partition function (log Z): -105.28128434397404

Sorted 5' Splice Sites (High to Low Probability):
Position 2751: 0.9940758688807335
Position 7550: 0.9936896035476145
Position 938: 0.9207603613931254
Position 6019: 0.7837271238527624
Position 10083: 0.7692110544594906
Position 16008: 0.6775217241929268
Position 12740: 0.6323349350453019
Position 5278: 0.4784596782461929
Position 11516: 0.4619907987451522
Position 12385: 0.44595981586638767
Position 172: 0.3600370093802406
Position 7935: 0.35851979958576585
Position 12341: 0.3335964723354106
Position 308: 0.27003162915194984
Position 1061: 0.22399595616828752
Position 8162: 0.208762193223054
Position 16400: 0.15668211074507676
Position 7867: 0.15461145382032657
Position 11470: 0.1459023537772749
Position 3807: 0.13013540180630298
Position 1891: 0.1276227517673782
Position 142: 0.10303764038243804
Position 17259: 0.10271217879446713
Position 12134: 0.1025010074093385
Position 1936: 0.08367783390427007
Position 6163: 0.07042172493408953
Position 155: 0.06768556036859828
Position 15072: 0.06723576462997483
Position 182: 0.06679292287909551
Position 299: 0.06178893633860311
Position 6943: 0.06152692476934861
Position 200: 0.048104325980776866
Position 4289: 0.035258895298392635
Position 14570: 0.03411574162502312
Position 20122: 0.028006247718025602
Position 5213: 0.025110570117931483
Position 2571: 0.024766537077636208
Position 16867: 0.02451659143631059
Position 13743: 0.02327168804925649
Position 4074: 0.020471263820114816
Position 3421: 0.01606986937105335
Position 16111: 0.015317483786886165
Position 7204: 0.014949860053131502
Position 13946: 0.014186774244778877
Position 325: 0.013076985468619
Position 3077: 0.012738134479383868
Position 8939: 0.011693913082709562
Position 1917: 0.010567619884390922
Position 10896: 0.009897519835271528
Position 1114: 0.009298588700463644
Position 3764: 0.007936578281235337
Position 1446: 0.0077461265653917056
Position 3693: 0.007540191678578215
Position 5800: 0.006548631331771665
Position 11899: 0.006327908582614962
Position 6211: 0.006185765816074532
Position 12381: 0.005930851925916901
Position 4355: 0.005848526287171788
Position 4952: 0.005764771377219126
Position 11350: 0.005635406434296383
Position 3498: 0.005561459769495636
Position 6451: 0.005328397604942674
Position 2798: 0.004935233977728974
Position 6310: 0.004531921971617714
Position 6023: 0.0044793415038273466
Position 3144: 0.004289907388991243
Position 4229: 0.00425364143632001
Position 1086: 0.0036407899318784452
Position 1234: 0.0035486449272524455
Position 2255: 0.0033989229747798323
Position 1263: 0.0031750210983252963
Position 165: 0.002772787577669987
Position 3138: 0.0027006200851245276
Position 6355: 0.0026449394180721175
Position 827: 0.002644057817259694
Position 1513: 0.0021088002576379124
Position 1149: 0.002093738915029059
Position 1444: 0.0019804259961218
Position 3171: 0.0017536017297707948
Position 6104: 0.0014872009718115149
Position 6863: 0.0014568589762749037
Position 6007: 0.0014122493186282934
Position 7570: 0.0013876498138242182
Position 7922: 0.001356538437107902
Position 6063: 0.0012642892757106792
Position 5104: 0.0011211079315447824
Position 9939: 0.001014049016642098
Position 7588: 0.0009739132649198785
Position 2051: 0.0009420416180472329
Position 1044: 0.0008502646230091755
Position 1135: 0.0008431967480849485
Position 1993: 0.0008198937949382372
Position 250: 0.0007729775765558616
Position 2131: 0.000686123986224145
Position 7576: 0.0006771905955468157
Position 2575: 0.0006258690170566645
Position 6121: 0.0006086931215195333
Position 83: 0.000505710955039478
Position 175: 0.0005042749963656546
Position 1099: 0.0004743590817165351
Position 3005: 0.00045055950466040543
Position 2148: 0.00042956815063365845
Position 8052: 0.0004090146447945243
Position 3243: 0.00037078427658323156
Position 2755: 0.00036749590896447125
Position 3059: 0.00034554034676112386
Position 1980: 0.0003297976850835397
Position 7582: 0.0003270027931106159
Position 4549: 0.0003221447929710286
Position 3112: 0.00030659227574089773
Position 2530: 0.0002974848120489987
Position 55: 0.0002865100142562328
Position 6035: 0.0002811327802535259
Position 177: 0.00027021437932571603
Position 292: 0.00026408444256112565
Position 7703: 0.0002556256771060597
Position 6254: 0.0002546248250912001
Position 7530: 0.0002544392944858015
Position 4241: 0.00025324755731912825
Position 524: 0.0002445772148931836
Position 1128: 0.00024352492927040822
Position 931: 0.00024311647711897013
Position 7508: 0.00023829086867190426
Position 897: 0.00023301129839670162
Position 7584: 0.0002166063828114398
Position 7566: 0.0002023236671322613
Position 399: 0.000199373808930077
Position 7515: 0.00019040498014852246
Position 1189: 0.00017904031828259905
Position 1895: 0.00016081337402103557
Position 7488: 0.00015042657306871358
Position 1910: 0.00013944292568730175
Position 1562: 0.00012639795215342475
Position 577: 0.00012460879052960378
Position 2328: 0.00010454983139612164
Position 1083: 0.00010092184588280842
Position 522: 8.768926498429505e-05
Position 864: 8.571941248025694e-05
Position 2094: 7.902176187425451e-05
Position 45: 6.145615649008343e-05
Position 1164: 5.969014442323431e-05
Position 3779: 5.695846013366174e-05
Position 1515: 5.620561085791138e-05
Position 3646: 5.351339074795904e-05
Position 599: 5.264815818517713e-05
Position 8650: 5.204028352176669e-05
Position 1040: 5.102191441983423e-05
Position 510: 4.889917544499175e-05
Position 1194: 4.8134994872406215e-05
Position 7477: 3.94536595890591e-05
Position 131: 3.8832096416812004e-05
Position 8101: 3.2268132647194915e-05
Position 57: 3.022554559900084e-05
Position 661: 2.767703463248255e-05
Position 7554: 2.56741315911221e-05
Position 552: 2.4575970741617957e-05
Position 126: 2.3816780178046313e-05
Position 437: 2.245841994411045e-05
Position 845: 2.1319535419408385e-05
Position 3229: 2.102613631630145e-05
Position 7848: 2.101575078207269e-05
Position 3101: 1.8296177750436774e-05
Position 3114: 1.7462349783905826e-05
Position 7629: 1.7452401822544007e-05
Position 2792: 1.6773491348186754e-05
Position 483: 1.2643740752507272e-05
Position 2765: 7.788895535468121e-06
Position 581: 7.435929000484556e-06
Position 942: 7.108177608266396e-06
Position 906: 5.653443557876355e-06
Position 2796: 4.7429687596304475e-06
Position 2738: 4.39422519972287e-06
Position 639: 4.303679471776302e-06
Position 417: 3.4666521332577522e-06
Position 467: 3.410691127430557e-06
Position 7574: 2.970173389273482e-06
Position 954: 2.7584725010534804e-06
Position 961: 2.7505948321003813e-06
Position 7568: 2.6133698070031765e-06
Position 2707: 9.596647278812952e-07
Position 2802: 2.0172231187169535e-07
Position 6: 4.745408980297931e-09
Position 2816: 3.4844140139820634e-09
Position 392: 1.405179892832959e-09
Position 7594: 7.719750215980243e-10
Position 597: 5.697719280764273e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 7428: 0.9978967360381856
Position 2646: 0.9927596503605118
Position 774: 0.9698499912388739
Position 5938: 0.8167658007026466
Position 12279: 0.7987480460612731
Position 15879: 0.6907721413201511
Position 12603: 0.5656349143871778
Position 7800: 0.5356981297467283
Position 9992: 0.5236750315223507
Position 19962: 0.5214960566450432
Position 11394: 0.3678650821549281
Position 5155: 0.30454031271409904
Position 16310: 0.2536967195211072
Position 9889: 0.21574648232209798
Position 11300: 0.14425559065034663
Position 1025: 0.14285797115424742
Position 8124: 0.14244507393024092
Position 1800: 0.13134489920180756
Position 5213: 0.10822354107841696
Position 17180: 0.08535288283996047
Position 3553: 0.07782333160215157
Position 18865: 0.06453928333762261
Position 11983: 0.0636043297058404
Position 12552: 0.06277215459496964
Position 6109: 0.05893856229489399
Position 1830: 0.05440143480457056
Position 11409: 0.051673154215713155
Position 11333: 0.05020432251736774
Position 17899: 0.04945639013322695
Position 15845: 0.04836084772828549
Position 6860: 0.048327972328789826
Position 5162: 0.04317323478788489
Position 17447: 0.040756938369390545
Position 15020: 0.037445193103773665
Position 11895: 0.03613144087038542
Position 14959: 0.03581560270780174
Position 4151: 0.03520936107589409
Position 18638: 0.03510958414504663
Position 16785: 0.03211773778933781
Position 1686: 0.028780697158934766
Position 20230: 0.02800624771802549
Position 3664: 0.027817620948448273
Position 14504: 0.02682239753867432
Position 1022: 0.02573936209284966
Position 3312: 0.02443303171791537
Position 17335: 0.023781355975719117
Position 9846: 0.022662619293570538
Position 5082: 0.0224213902792531
Position 13575: 0.021968810605988636
Position 8051: 0.0214662350552045
Position 19743: 0.021259923708611718
Position 2469: 0.021001477776036805
Position 16403: 0.017450737806440915
Position 16741: 0.017271342248094998
Position 17010: 0.016956079677910487
Position 13854: 0.015285157912911577
Position 2984: 0.015173165400139728
Position 4999: 0.013506026974835932
Position 3731: 0.012547639279671079
Position 3667: 0.012095305209056492
Position 8832: 0.011423281960534864
Position 7076: 0.011128383077641342
Position 3924: 0.010583993123677388
Position 1003: 0.009110475406457359
Position 6879: 0.009011436185115249
Position 4984: 0.008701541602662231
Position 18549: 0.008593031951976589
Position 14424: 0.0085336981931856
Position 10811: 0.00822684890662863
Position 4128: 0.007958164296920242
Position 7962: 0.007426029016045164
Position 3898: 0.006319350397100251
Position 16589: 0.006139268498270442
Position 2655: 0.005915856677234282
Position 17582: 0.005757744170908331
Position 1334: 0.005337044754319655
Position 9901: 0.005321542288080709
Position 7711: 0.0051770507170031035
Position 6862: 0.005127204768838666
Position 16652: 0.004876115863500541
Position 1743: 0.00485522703353069
Position 3004: 0.0047316400264950835
Position 4763: 0.004713988374577699
Position 5703: 0.004288518492521438
Position 3602: 0.004164492256245342
Position 16063: 0.004000285169886515
Position 7989: 0.0038240603935759654
Position 13684: 0.003679494362159577
Position 1113: 0.0035652757779934185
Position 11781: 0.003562312275418046
Position 2438: 0.0034305977201830986
Position 978: 0.003279826616727074
Position 11961: 0.0031378680404499258
Position 2946: 0.003135262565631084
Position 929: 0.003105809596371666
Position 3692: 0.003096635609726704
Position 6399: 0.003053176592212459
Position 1992: 0.0029972138132436663
Position 11724: 0.002904636167206284
Position 5670: 0.0026936132840814824
Position 1411: 0.0025884689909873577
Position 876: 0.002420952817451344
Position 7066: 0.002404304200309821
Position 9647: 0.002290470362715992
Position 8007: 0.0020515722235557934
Position 2108: 0.0020224376473233735
Position 5036: 0.0019247998570473238
Position 10713: 0.001923054336419682
Position 1691: 0.0018607574909064743
Position 15302: 0.001839041375965263
Position 783: 0.001624618775777807
Position 1365: 0.0015252619298810085
Position 7808: 0.0014295416959582757
Position 3839: 0.001426803203772129
Position 7095: 0.001417172775180314
Position 4189: 0.0013502292047318444
Position 1632: 0.0013341382581629538
Position 4895: 0.0013246080284055374
Position 2292: 0.0012804769326040606
Position 857: 0.00120713788861032
Position 789: 0.0011668592909165239
Position 4685: 0.0011579040136634796
Position 1086: 0.001149109388355257
Position 6085: 0.0011379759193529135
Position 3803: 0.0011143890866496602
Position 8058: 0.0010261518996745617
Position 3965: 0.0010009634252651327
Position 15568: 0.0009809767119052359
Position 5941: 0.000936573281211614
Position 1060: 0.0009048616913321423
Position 15449: 0.0008724113555859852
Position 8105: 0.000860065563944086
Position 12736: 0.0008519843620860673
Position 3986: 0.0008381920888469545
Position 3376: 0.0008136383486398086
Position 4916: 0.0007687799620419002
Position 3828: 0.0007625034333455505
Position 278: 0.000753510747043234
Position 2313: 0.0007421613617492092
Position 3735: 0.0007008970938604053
Position 7433: 0.0006830953305119643
Position 15071: 0.0006825217451327447
Position 8085: 0.0006794137553592227
Position 1231: 0.0006268460402529913
Position 1304: 0.0006072703538173712
Position 6301: 0.0005997443651270019
Position 3402: 0.0005643257226361457
Position 13451: 0.0005563647818988473
Position 7755: 0.0005392560632436993
Position 7663: 0.0005345180268018825
Position 796: 0.0005305408884010868
Position 9779: 0.000528957687318351
Position 5785: 0.0005214860961564313
Position 6803: 0.0005171704628796256
Position 834: 0.0004908312936071966
Position 3597: 0.00046413606247946006
Position 3563: 0.00044320216930617554
Position 3523: 0.00043265738131270204
Position 4108: 0.00042353207128212366
Position 16957: 0.0004032162765961032
Position 12739: 0.00039096716219193695
Position 11609: 0.00038933248763597586
Position 3238: 0.0003572404599988128
Position 1007: 0.0003413549603096808
Position 975: 0.0003267632599591987
Position 4421: 0.00032214479297102707
Position 800: 0.0003175904443247745
Position 3284: 0.000291796363546685
Position 7820: 0.00028354889127519666
Position 13404: 0.0002731583195730357
Position 8719: 0.00027030048313652017
Position 1148: 0.00026911193088375327
Position 1184: 0.0002617908175254327
Position 1688: 0.0002492984425619108
Position 519: 0.0002452996072606938
Position 6274: 0.00024058569796556493
Position 1655: 0.00023553281408965798
Position 14106: 0.00020409234298771062
Position 7912: 0.00019537013759969235
Position 2042: 0.000148439505366556
Position 845: 0.00014285703661965683
Position 1714: 0.00014033182394868838
Position 864: 0.00013786221068199864
Position 356: 0.00013457872507327616
Position 1856: 0.00013236569342807062
Position 3109: 0.00013161590814578903
Position 3420: 0.00013154107037560914
Position 983: 0.00013120446983447864
Position 810: 0.00012039127015035766
Position 1295: 0.0001122096548621224
Position 7780: 0.00010734461802730228
Position 245: 0.0001050000905225908
Position 2077: 0.00010275487085362
Position 1291: 0.00010158592813119597
Position 1341: 9.698387182211575e-05
Position 1512: 8.965295760570228e-05
Position 7488: 8.934985294107019e-05
Position 229: 8.329528649738405e-05
Position 1505: 7.550226769175888e-05
Position 1344: 7.06693674904224e-05
Position 2705: 5.641256150862014e-05
Position 3255: 4.943327208458321e-05
Position 7738: 4.636908230604968e-05
Position 3075: 4.4528499008633274e-05
Position 7770: 3.742137349315726e-05
Position 290: 3.392324050605882e-05
Position 7633: 3.375477802191178e-05
Position 250: 2.8528709460409825e-05
Position 8526: 2.822620609514965e-05
Position 7669: 2.6884023157895817e-05
Position 7775: 2.2478372601443962e-05
Position 629: 2.2139955673395156e-05
Position 3289: 2.0234479190251637e-05
Position 2688: 1.9926238251488032e-05
Position 459: 1.916751488879368e-05
Position 813: 1.7505673472295506e-05
Position 7460: 1.5968021735443222e-05
Position 836: 1.5424604940603283e-05
Position 215: 1.4891059160606552e-05
Position 8472: 1.4150572437506381e-05
Position 954: 1.2151668753881258e-05
Position 7887: 1.0323090419487984e-05
Position 8547: 9.663504989110546e-06
Position 483: 8.982988200047253e-06
Position 1453: 8.03640729963783e-06
Position 1362: 7.915045158533601e-06
Position 423: 7.223685476672979e-06
Position 7970: 6.4930766036289665e-06
Position 255: 6.1685013059802105e-06
Position 171: 5.848890358013729e-06
Position 1368: 3.6081003000386646e-06
Position 7267: 3.2159742273812525e-06
Position 7697: 1.7626760396961523e-06
Position 2574: 1.176096165449467e-06
Position 673: 1.0564656911220485e-06
Position 324: 9.339911052090634e-07
Position 192: 8.963933563630852e-07
Position 7827: 8.630556350481881e-07
Position 328: 6.579655229962867e-07
Position 2872: 6.199942659245504e-07
Position 2910: 5.909162256355768e-07
Position 577: 5.605055448226862e-07
Position 118: 4.74349908433034e-07
Position 123: 3.591823325032397e-07
Position 11261: 3.3341197333178543e-07
Position 8828: 3.3063903815117326e-07
Position 1120: 3.228875979115805e-07
Position 415: 2.7485552387496426e-07
Position 427: 2.4875576639583195e-07
Position 1721: 2.4681810280344763e-07
Position 437: 2.454449910028332e-07
Position 165: 2.163401767274192e-07
Position 931: 1.9127435743610452e-07
Position 1868: 1.8426280669399823e-07
Position 2423: 1.0830650762712512e-07
Position 299: 1.069177897955074e-07
Position 906: 9.321932591508167e-08
Position 1180: 9.167264886942198e-08
Position 296: 8.759857434660173e-08
Position 2749: 6.350968105430844e-08
Position 138: 5.032832101141704e-08
Position 188: 5.004545038265066e-08
Position 538: 3.965956595694618e-08
Position 120: 2.9196225408220833e-08
Position 1234: 1.54613673873419e-08
Position 557: 5.8069652445456356e-09
Position 2891: 2.7373924354006933e-09
Position 2914: 1.5792186924757367e-09
Position 2924: 2.445063981621608e-10
Position 292: 6.597612741265712e-13
Position 312: 3.6531817845818484e-14
