Gene = 4933424G06Rik
index = 69
Annotated 5SS: [  160  4347  8914 10761 19412 27839 30124 32034]
Annotated 3SS: [ 4283  8826 10676 19309 27739 29972 31823 43251]
SMsplice 5SS: [  160  1178  4347 10761 19412 27839 30124 30323 32034]
SMsplice 3SS: [ 1069  4283 10676 19309 27739 29972 30231 31823 43251]
top_k =  500
Partition function (log Z): -8.313789729077605

Sorted 5' Splice Sites (High to Low Probability):
Position 32034: 0.9594025665308096
Position 27839: 0.9468364298894196
Position 10761: 0.9094432143664766
Position 30124: 0.8962349306918052
Position 30323: 0.8241786698848064
Position 4347: 0.7194472680748576
Position 160: 0.7106166374369064
Position 19416: 0.5782272841549189
Position 8958: 0.5413247561496531
Position 1178: 0.5286078323444602
Position 19592: 0.42177270457044
Position 4973: 0.32852884057429876
Position 13248: 0.3097588629511388
Position 36656: 0.22912777601234263
Position 4411: 0.22689311994429934
Position 6441: 0.18616613968865597
Position 1279: 0.16110014388406166
Position 262: 0.14019861043502382
Position 31738: 0.09877506858924463
Position 6430: 0.09778156479750783
Position 1363: 0.09487319854489427
Position 30639: 0.09449916969953408
Position 234: 0.06493887496793255
Position 14578: 0.06406344594720083
Position 2389: 0.06246312789088073
Position 42754: 0.057199110098258635
Position 27871: 0.053163558835939054
Position 772: 0.05001692565550185
Position 2803: 0.047363162047700774
Position 28531: 0.045748548346844206
Position 2734: 0.043406246552003105
Position 28652: 0.0408541642288035
Position 11714: 0.036900019143886346
Position 6133: 0.032838084700515184
Position 30074: 0.03172919694544033
Position 30068: 0.02995959000659137
Position 30205: 0.0294322775786031
Position 31000: 0.02801541455325319
Position 2695: 0.01667290272796159
Position 10851: 0.0165411350172829
Position 4522: 0.016274232660273925
Position 6108: 0.01577792213305779
Position 2582: 0.015168929762137285
Position 30427: 0.012022153576457875
Position 30390: 0.011958528804504197
Position 2933: 0.01162162565970117
Position 1129: 0.011124556667475052
Position 31589: 0.009398050588001135
Position 2676: 0.009240357141918634
Position 940: 0.008976484827018528
Position 559: 0.008947080068632452
Position 29728: 0.008060097161997487
Position 11152: 0.007199103589607569
Position 5564: 0.007075914825938032
Position 913: 0.007003098819180907
Position 4982: 0.006699430766373874
Position 4070: 0.005957317686140945
Position 31617: 0.005533213295324973
Position 1416: 0.004953410720622809
Position 539: 0.003867681245213199
Position 1001: 0.00351848317841016
Position 1456: 0.0027653092802513283
Position 989: 0.002308942077345176
Position 588: 0.0022701341393355882
Position 993: 0.0022660653285763756
Position 172: 0.0021967816790910695
Position 150: 0.0020751336032845524
Position 4053: 0.0019324182509317385
Position 2560: 0.0018068203470776225
Position 2821: 0.0017658466229098484
Position 2697: 0.0013749236154859952
Position 34743: 0.0012687872388104711
Position 63: 0.0012159243257955565
Position 884: 0.001027649619958328
Position 2993: 0.0009711694519296157
Position 963: 0.000957567393689826
Position 33578: 0.0009571133157003559
Position 4038: 0.000938882846313707
Position 3983: 0.000909164678253511
Position 952: 0.0007982001539545193
Position 4793: 0.0005926377369879361
Position 499: 0.00046753235550232527
Position 597: 0.00044261697607518563
Position 277: 0.0004073980816762315
Position 406: 0.00037701990524935267
Position 30327: 0.00033965553857756955
Position 33591: 0.0003301148967971202
Position 545: 0.0003188351869479186
Position 337: 0.00026665057653093633
Position 350: 0.0002543512228177001
Position 743: 0.00025167352006311166
Position 957: 0.00022972451771838
Position 362: 0.00016389430293753596
Position 608: 0.00014625393450401838
Position 28: 0.00014306453810229388
Position 87: 0.00010917252541968575
Position 30317: 9.770111490641468e-05
Position 4284: 9.52836526536099e-05
Position 1114: 9.277586722876634e-05
Position 179: 8.979864020443181e-05
Position 102: 8.878124628353719e-05
Position 2422: 8.814333902591738e-05
Position 977: 6.388322490717407e-05
Position 89: 6.261859922104048e-05
Position 140: 5.607850255117245e-05
Position 854: 5.519872938181244e-05
Position 652: 5.273395093304035e-05
Position 548: 4.754942870534032e-05
Position 712: 3.8133957623029474e-05
Position 309: 3.555631777518294e-05
Position 759: 3.295994723794518e-05
Position 5063: 2.889451967277145e-05
Position 1292: 2.8363009119779387e-05
Position 4798: 2.7711081454492842e-05
Position 480: 2.351795813051594e-05
Position 968: 2.1334355489155978e-05
Position 646: 2.038230649741644e-05
