Gene = Cln3
index = 268
Annotated 5SS: [  523  1644  2515  2818  3054  4172  5025  5485  5674  6417  6645  8009
 10328 10474 10615 10824 13347]
Annotated 3SS: [ 1536  2369  2720  2974  4074  4952  5404  5587  6343  6500  7895 10280
 10404 10558 10729 13205 13430]
SMsplice 5SS: [  523  1644  2515  3054  4172  5025  6417  6645  8009 10632 10824 13347]
SMsplice 3SS: [ 1536  2369  2974  4074  4952  6343  6500  7895 10558 10729 13205 13430]
top_k =  500
Partition function (log Z): 15.487379158010395

Sorted 5' Splice Sites (High to Low Probability):
Position 10824: 0.9683042897404922
Position 1644: 0.9656583626059544
Position 5025: 0.9646615818328613
Position 3054: 0.9114927740187136
Position 2515: 0.8812916651471847
Position 8009: 0.8792894569833005
Position 6645: 0.8142273341400768
Position 10632: 0.7472686351955846
Position 13347: 0.7287686825484081
Position 523: 0.6796840274517195
Position 4172: 0.47571246199583783
Position 2818: 0.425178787041379
Position 6417: 0.40395403411465225
Position 5674: 0.39770614239890734
Position 6871: 0.3198049613210134
Position 10474: 0.3093109845356366
Position 4591: 0.29612257372321676
Position 4207: 0.2953211259347427
Position 218: 0.269030177258304
Position 82: 0.23236389613587968
Position 10615: 0.2164145216539041
Position 3699: 0.2086174070593071
Position 3911: 0.19554023607075618
Position 5485: 0.18559648968542974
Position 3811: 0.14405554627082245
Position 4203: 0.08931093771992961
Position 12667: 0.07865876662914871
Position 2453: 0.06637450275536065
Position 415: 0.06388762307848884
Position 6527: 0.06346835668991203
Position 4176: 0.06183312392449978
Position 1401: 0.044899071685003636
Position 998: 0.04426020911731555
Position 4418: 0.041722382723846686
Position 10416: 0.041141944003000544
Position 13286: 0.03412548133691384
Position 10328: 0.032225114165112145
Position 13897: 0.029653158679128155
Position 2197: 0.02255312219971245
Position 4625: 0.020061604313217022
Position 13303: 0.018246917039876413
Position 3655: 0.016809556290538534
Position 12605: 0.016555142294418256
Position 5193: 0.015974437873667948
Position 4605: 0.015086522533429752
Position 2941: 0.014498193514357077
Position 1450: 0.01382837819264776
Position 4028: 0.011875439154731654
Position 4392: 0.011510072287489879
Position 5601: 0.010383681183043626
Position 13471: 0.010341420078734648
Position 697: 0.009225843434098373
Position 3668: 0.008810183850825975
Position 1099: 0.008730508788760423
Position 4238: 0.008329243599335736
Position 13317: 0.008023057293586116
Position 10977: 0.007546026270409828
Position 5226: 0.007456225571502733
Position 1677: 0.006994020692502127
Position 1323: 0.006508334703957926
Position 2413: 0.006373611796855768
Position 9961: 0.005713684257347838
Position 12593: 0.005594501816133035
Position 4673: 0.004819573872858079
Position 813: 0.004439272968953292
Position 2076: 0.00378163794291842
Position 4211: 0.0035777315264608
Position 1934: 0.003494812198925115
Position 5037: 0.003354043094753332
Position 11284: 0.0032675855227134454
Position 4011: 0.003135742945520633
Position 2072: 0.0029461128510252744
Position 4476: 0.002670053046946555
Position 6317: 0.0026369175603973656
Position 10354: 0.0025612037651052736
Position 5071: 0.002188442822078976
Position 267: 0.0020493976924433233
Position 1212: 0.002024772256431156
Position 481: 0.0019189484681373728
Position 3586: 0.001902841069039838
Position 12757: 0.0018863866448558277
Position 5323: 0.0018190576642613675
Position 13371: 0.001633528341087905
Position 2463: 0.0015102239266398618
Position 3181: 0.0013807514893615532
Position 10639: 0.0012982226636702099
Position 5651: 0.001298215055553198
Position 1196: 0.0012709842730460094
Position 3043: 0.0012276016015950908
Position 1672: 0.0011512730701463117
Position 12709: 0.0011491216752953627
Position 5157: 0.0010195985676203347
Position 5491: 0.0009049958758755186
Position 864: 0.0008949056881512983
Position 582: 0.0008868777933017324
Position 5595: 0.0008478384009018543
Position 4746: 0.0008350905722301785
Position 2497: 0.0007777259415890959
Position 2152: 0.0007428843719673287
Position 3541: 0.000740582656629766
Position 5678: 0.000736242112373199
Position 11460: 0.0007242013219219013
Position 13657: 0.00070017996264953
Position 2174: 0.0006670809169752778
Position 586: 0.0006339774136589893
Position 5516: 0.0006214566634878994
Position 2002: 0.0006115222847289209
Position 1252: 0.0006017300197575841
Position 1914: 0.0005685213474287162
Position 3734: 0.00049823167910967
Position 11689: 0.0004800577111841271
Position 2435: 0.00046736515046924136
Position 13824: 0.0004665633743324967
Position 10796: 0.0004458758970414885
Position 681: 0.0004360691294674121
Position 5554: 0.00042799828662277366
Position 2147: 0.00039095858782405566
Position 728: 0.00037421912136677396
Position 5179: 0.0003714775092001446
Position 4485: 0.0003531255168877187
Position 4471: 0.00032941688319850003
Position 62: 0.00032906275801219693
Position 3708: 0.00032605847587222205
Position 1826: 0.00027505284782256207
Position 5029: 0.0002746526076813451
Position 1013: 0.0002741406270206306
Position 10606: 0.0002730472113308324
Position 4436: 0.0002516326179562284
Position 3255: 0.00023998419872259803
Position 849: 0.00022320326144858698
Position 164: 0.00021976404051510183
Position 819: 0.00020026308860225046
Position 1964: 0.00019554778248510253
Position 111: 0.00019314320846417347
Position 10753: 0.00015877447514033125
Position 166: 0.00014460078245643896
Position 12649: 0.00014348061647533446
Position 3080: 0.0001371574566098733
Position 9927: 0.00013551372325550922
Position 5134: 0.00012549303394754615
Position 86: 0.00012472530878087788
Position 2822: 0.00011014312314272566
Position 309: 8.039782518701279e-05
Position 10432: 6.86907242438327e-05
Position 3521: 6.706903818181507e-05
Position 3288: 5.6548417906383227e-05
Position 3260: 5.1467386720495234e-05
Position 257: 4.996082945053206e-05
Position 40: 4.3344650020766736e-05
