Gene = Bud13
index = 189
Annotated 5SS: [ 166 3426 4094 5428 7336 8403 8826 9243 9522]
Annotated 3SS: [ 3334  4008  4653  7117  8299  8686  9057  9439 15406]
SMsplice 5SS: [  166  3426  4094  5428  7336  8403  8826  9243  9522 14868]
SMsplice 3SS: [ 3334  4008  5338  7117  8299  8686  9057  9439 14793 15406]
top_k =  500
Partition function (log Z): 12.623336769178964

Sorted 5' Splice Sites (High to Low Probability):
Position 4094: 0.9954259567287571
Position 9522: 0.9879783662813285
Position 5428: 0.9600363439075508
Position 7336: 0.943516607102195
Position 3426: 0.9288354999363845
Position 9243: 0.922963927180617
Position 8826: 0.9173108240022206
Position 166: 0.8706879749713712
Position 8403: 0.6065261510000889
Position 14868: 0.5105850531557412
Position 4713: 0.39035218083782786
Position 13072: 0.18750815926238462
Position 5191: 0.1768737465205327
Position 12597: 0.1714749344614602
Position 855: 0.13031835175075082
Position 178: 0.11970889249314139
Position 8411: 0.10523897102501739
Position 3923: 0.08849443669776422
Position 15108: 0.07688106560329738
Position 5116: 0.05935223098468213
Position 660: 0.05544773897025937
Position 8435: 0.045113709325758374
Position 3851: 0.029761765672614366
Position 9271: 0.028940165602339453
Position 5025: 0.025431768022268122
Position 6922: 0.025423398017832124
Position 5068: 0.023070605124639036
Position 3505: 0.018089205497102474
Position 8561: 0.01663679169833563
Position 4986: 0.015615513830512299
Position 11239: 0.015302596609590787
Position 954: 0.014882317781798592
Position 4294: 0.013701854544440588
Position 4947: 0.013444735008786714
Position 14914: 0.013136786480606545
Position 5082: 0.011485600009133496
Position 4908: 0.011351268902978537
Position 12761: 0.00911281308625776
Position 15072: 0.007850431529275097
Position 8937: 0.00774742151045423
Position 10640: 0.007352105546555479
Position 13415: 0.006601424047396805
Position 7921: 0.006569906994730337
Position 3168: 0.006436159759565199
Position 8917: 0.006403654817474519
Position 11282: 0.006324478586333917
Position 9933: 0.006034504267558422
Position 6178: 0.006015088038527415
Position 9817: 0.005458627579036871
Position 681: 0.005243495832360395
Position 5472: 0.0049614807536957385
Position 5702: 0.004913211757898216
Position 1253: 0.004863996453741466
Position 860: 0.004332662209228071
Position 741: 0.0039763582245404844
Position 6997: 0.0038651617469983475
Position 12579: 0.0032582980964832435
Position 14041: 0.003190989586747852
Position 183: 0.003069839101984961
Position 1858: 0.0029513898166908183
Position 4319: 0.0023693546159131
Position 1497: 0.0022908022792118812
Position 3276: 0.0022412667400532713
Position 828: 0.0020358554541986735
Position 2543: 0.0019110670255501042
Position 2856: 0.0017512044148100692
Position 5342: 0.001621031457137722
Position 3880: 0.0015528496601064613
Position 3430: 0.001503537559814933
Position 6871: 0.0014995162974553876
Position 2057: 0.0013798820680865033
Position 241: 0.001189470994902787
Position 5739: 0.0010557635512214454
Position 8543: 0.0010215026125739346
Position 102: 0.0009318117102178791
Position 1018: 0.0008798144348160782
Position 8652: 0.0008774287679112674
Position 6549: 0.0008298553940790475
Position 5718: 0.0007625390853847747
Position 807: 0.000755924313163807
Position 12538: 0.000667978989463304
Position 1247: 0.00066017706241745
Position 4042: 0.0006371204993104252
Position 2847: 0.0006131613885076387
Position 2249: 0.0005945778139557603
Position 692: 0.000573725355588655
Position 910: 0.00054316836554444
Position 794: 0.0005241173914170595
Position 226: 0.00043816848191385275
Position 4795: 0.00041935277572094983
Position 4660: 0.00041033946499787773
Position 8608: 0.00040173516124354593
Position 1226: 0.0003795951228334374
Position 900: 0.00036651491415229766
Position 4175: 0.0003537880229175048
Position 715: 0.00034473122031389395
Position 9744: 0.0003286432719992692
Position 9922: 0.00032862942128776356
Position 1120: 0.0003189817694270615
Position 3073: 0.00030547151676246103
Position 297: 0.00030131533042060556
Position 904: 0.0002993399875102551
Position 4557: 0.0002733997798272798
Position 7447: 0.00025128661603669256
Position 1861: 0.00024003533875994765
Position 6261: 0.00023965846906729614
Position 4756: 0.00022674342440340292
Position 8814: 0.00022645362229486147
Position 2654: 0.00021888415851258815
Position 3533: 0.00017373088713507962
Position 3545: 0.0001720791331874483
Position 3280: 0.00014950480067740292
Position 9308: 0.00012767566543712768
Position 3784: 0.00012399020717794438
Position 4477: 0.00010565910174765342
Position 4834: 0.00010219475125976863
Position 4717: 0.00010191086539525473
Position 4348: 7.554203837660099e-05
Position 198: 6.941274684018992e-05
Position 55: 6.347274299867783e-05
Position 387: 5.9715903205766824e-05
