Gene = Polg
index = 831
Annotated 5SS: [  293  1759  4665  5847  6100  6305  6674  6926  7189  8189  9655  9928
 10322 10928 11552 11769 12324 12658 14256 14503 14821 15878]
Annotated 3SS: [  990  4468  5681  5952  6224  6490  6776  7061  7951  9533  9849 10213
 10766 11497 11650 12187 12410 14132 14333 14611 15716 16324]
SMsplice 5SS: [ 1759  4665  5847  6100  6305  6674  6926  7189  8189 10322 10928 11769
 12324 12658 14256 14503 14821 15249]
SMsplice 3SS: [ 4468  5681  5952  6224  6490  6776  7061  7951 10173 10766 11650 12187
 12410 14132 14333 14733 15121 16324]
top_k =  500
Partition function (log Z): 30.8594844580835

Sorted 5' Splice Sites (High to Low Probability):
Position 5847: 0.997335724006333
Position 14821: 0.9826627293290406
Position 7189: 0.9701954478528038
Position 6926: 0.8797571705179179
Position 4665: 0.8719787712997732
Position 6305: 0.85953795158714
Position 10928: 0.8591861488227172
Position 12324: 0.8429369306753908
Position 10322: 0.8095936212156812
Position 6674: 0.7870231607656695
Position 12658: 0.7759477373313713
Position 8189: 0.7698027670777389
Position 6100: 0.738104169001307
Position 15249: 0.7297967627898987
Position 14503: 0.7140720835442094
Position 11769: 0.6769507398968282
Position 14256: 0.6481584689565915
Position 1759: 0.46615752924526865
Position 15878: 0.44523339048334254
Position 9655: 0.44030683000369425
Position 16917: 0.37980223463429275
Position 2101: 0.3305128558571436
Position 13038: 0.27303023269118526
Position 6131: 0.2457765658272538
Position 11552: 0.23016772668841198
Position 293: 0.21039145702688797
Position 14153: 0.18417053058001046
Position 2580: 0.15809439528245825
Position 15691: 0.1479894927040909
Position 9122: 0.14675730725405467
Position 9601: 0.13657100035098388
Position 11700: 0.1186014535325734
Position 11367: 0.11288169408440137
Position 10855: 0.11102275909564971
Position 9506: 0.11064783825215502
Position 936: 0.1063661224473271
Position 16456: 0.0923617565826391
Position 9928: 0.0918278833715408
Position 12004: 0.09144961398130386
Position 7868: 0.08700524102124055
Position 11938: 0.08541899599524035
Position 1630: 0.07986933774817405
Position 6370: 0.07630353713745396
Position 1366: 0.07347696233584686
Position 6682: 0.07282446953342146
Position 14579: 0.07003656332117908
Position 6652: 0.06507439956314101
Position 4670: 0.06278343298283975
Position 781: 0.0621551366643063
Position 11758: 0.060838783538110716
Position 16609: 0.05588889719984641
Position 9257: 0.054546438555705186
Position 11525: 0.05442857066233299
Position 16414: 0.04823809906845503
Position 6719: 0.0480859526565554
Position 3573: 0.04699404395326483
Position 4947: 0.04535048061167792
Position 1016: 0.042948786456987846
Position 8356: 0.039344009537679796
Position 14539: 0.036893137416490744
Position 5234: 0.03662808092899735
Position 14531: 0.034775726001283244
Position 4601: 0.033410562470194145
Position 3098: 0.033295299777204544
Position 14133: 0.03314098082542018
Position 15305: 0.030745085336479055
Position 823: 0.02953270823902781
Position 11744: 0.028712796873376027
Position 11856: 0.028689090863363586
Position 2051: 0.02578990573353464
Position 4700: 0.025318348072182917
Position 460: 0.023892179440228242
Position 6850: 0.022845625527274167
Position 12334: 0.021906161133977926
Position 16450: 0.021481533935202846
Position 946: 0.021085145375283238
Position 242: 0.021050808313602492
Position 14071: 0.020987111232887094
Position 3077: 0.018022381846180727
Position 16645: 0.01765118782082851
Position 11813: 0.0170234895747856
Position 121: 0.016142220577283716
Position 664: 0.015794879846099633
Position 1175: 0.015593479721741509
Position 10327: 0.015081671105927239
Position 2212: 0.013727373212967447
Position 11703: 0.013564141111753945
Position 14759: 0.01309217857586503
Position 454: 0.012875560710599174
Position 15459: 0.012851836131500477
Position 16559: 0.011963648361994404
Position 17044: 0.010884798894097025
Position 1700: 0.010332033665398544
Position 718: 0.010009871376022024
Position 16066: 0.009569359220193925
Position 11116: 0.008955912844836175
Position 6333: 0.008758565461486238
Position 14356: 0.008597175641710668
Position 4365: 0.008357043199763624
Position 10771: 0.007908399889993091
Position 2727: 0.007710880700814137
Position 2044: 0.007541087110836291
Position 9370: 0.007517743912671187
Position 9131: 0.007212786962286015
Position 140: 0.006855091268750584
Position 15009: 0.006794061041190083
Position 15020: 0.006711016764824916
Position 690: 0.006438993298864038
Position 11511: 0.0063546196469505154
Position 12197: 0.006226294867011908
Position 2130: 0.006078562051490124
Position 2768: 0.006026528939189589
Position 5239: 0.005553560316229182
Position 765: 0.005486032810408351
Position 8323: 0.0052301310309539415
Position 7858: 0.004884767547738166
Position 16764: 0.004811443157039006
Position 12204: 0.004700391330230505
Position 12631: 0.004449271226388642
Position 6159: 0.004365302900520095
Position 11268: 0.004015150018497415
Position 14967: 0.004000019593756198
Position 10921: 0.003956451555209216
Position 1907: 0.0039020643564965482
Position 16325: 0.0038341536365419527
Position 11725: 0.0036472030951468608
Position 11557: 0.0029184886495799024
Position 11170: 0.002830963154714753
Position 573: 0.0026122475474549124
Position 11362: 0.002583926843167226
Position 173: 0.0025786161374055224
Position 6709: 0.0022889923171959276
Position 1190: 0.00228097068785477
Position 6337: 0.002253324451682612
Position 3540: 0.0022106698688963144
Position 4859: 0.0021122713303408044
Position 4951: 0.002068306008544535
Position 6105: 0.0020350356115296474
Position 6656: 0.002008888678218486
Position 4608: 0.00196344311558562
Position 6955: 0.0018476717636101143
Position 835: 0.0018015090664594447
Position 10861: 0.001676316612508568
Position 10174: 0.0016400799348588076
Position 11081: 0.001627276852990615
Position 5534: 0.001622517906955129
Position 8654: 0.00160186891703835
Position 9962: 0.0015348068095915408
Position 4871: 0.001457803864711539
Position 493: 0.0013964598463798038
Position 6623: 0.0013703680661013955
Position 34: 0.0013495159683061695
Position 7426: 0.001322626370204401
Position 534: 0.0013165225548083682
Position 16419: 0.0012892856249325983
Position 4652: 0.001248653607819652
Position 10280: 0.0012367497679267158
Position 239: 0.0012185784131230417
Position 5863: 0.0011453531039634477
Position 6135: 0.001141967559213965
Position 254: 0.0010909278449860065
Position 11303: 0.0010621504525930446
Position 9674: 0.0010463335790807215
Position 2119: 0.0010306790488451506
Position 10249: 0.001018645471549884
Position 959: 0.001003313986516137
Position 7345: 0.0009595345488735248
Position 6347: 0.0009554846787890692
Position 1899: 0.0009148069640094017
Position 11733: 0.0008429948949847284
Position 14747: 0.0008344771749277024
Position 7697: 0.0008178299819375455
Position 7455: 0.0007483736200426449
Position 5178: 0.0007275766607946426
Position 456: 0.0006943344848683184
Position 15004: 0.0006648272073879751
Position 14918: 0.0006175682680971784
Position 1113: 0.0006109013631761944
Position 6876: 0.0006103838775375083
Position 921: 0.0005815899733813067
Position 728: 0.0004959426919373454
Position 9103: 0.0004802477109756282
Position 13657: 0.0004376246273368766
