Gene = Gpi1
index = 519
Annotated 5SS: [  245  1054  1409  3219  9494  9723 11306 12039 14381 22087 22480 22731
 24531 24769 26308 27522 27700]
Annotated 3SS: [  962  1339  3098  9409  9575 11233 11993 14326 22025 22435 22577 24400
 24691 26178 27445 27632 27786]
SMsplice 5SS: [  245  1054  1231  1409  3219  9494  9723 11306 12039 14381 17688 22087
 22480 22731 24531 24769 26308 27522 27700]
SMsplice 3SS: [  962  1128  1339  3098  9409  9575 11233 11993 14291 17603 22025 22435
 22577 24400 24691 26178 27445 27632 27786]
top_k =  500
Partition function (log Z): 44.95440752918697

Sorted 5' Splice Sites (High to Low Probability):
Position 9494: 0.9947461569577998
Position 3219: 0.9931235273933271
Position 22731: 0.9907245151751435
Position 1409: 0.9903460834238959
Position 9723: 0.9835062934989873
Position 27522: 0.9645924572161608
Position 22480: 0.9613640390473841
Position 12039: 0.9549185005200632
Position 26308: 0.9357929377613202
Position 27700: 0.8904065883629896
Position 24769: 0.8747337561531617
Position 11306: 0.8324894884357752
Position 1054: 0.7888210544223234
Position 245: 0.6737924888424999
Position 19492: 0.583667919600054
Position 24531: 0.5699774295543018
Position 22087: 0.5364137144074148
Position 14381: 0.46994596766275315
Position 1231: 0.46162853901474094
Position 24571: 0.4099188616743062
Position 17688: 0.40411134166787543
Position 15680: 0.369549696145647
Position 17659: 0.3458158200836336
Position 3435: 0.32748885244762366
Position 4469: 0.291388686149292
Position 797: 0.28303497691539153
Position 14455: 0.27787641858925805
Position 10743: 0.2518617249298905
Position 1030: 0.20555507476495147
Position 14450: 0.19862897074336858
Position 17675: 0.19260841603121787
Position 2561: 0.17486210912738415
Position 5891: 0.16182543731558044
Position 19618: 0.16154366470302062
Position 18371: 0.14691708262999878
Position 21463: 0.1469115404831837
Position 567: 0.13093181432081286
Position 3425: 0.12535608784860403
Position 6788: 0.12184900076303959
Position 18257: 0.11790190739612613
Position 26605: 0.11519969985245013
Position 26609: 0.0841077184517122
Position 21473: 0.08252971235619669
Position 22128: 0.07218477131475873
Position 14645: 0.0702257752543934
Position 15561: 0.0693618122776176
Position 1821: 0.05918079441776119
Position 10760: 0.05640086407582141
Position 6776: 0.05538596402893397
Position 18267: 0.05424263161620082
Position 25497: 0.04584098500196521
Position 18394: 0.04403673142266903
Position 26769: 0.04360671210367624
Position 15635: 0.043147685303788416
Position 20651: 0.042146810218059855
Position 13604: 0.03914621195096736
Position 15926: 0.036691976455399934
Position 22083: 0.035876925622117015
Position 26613: 0.034682815973201976
Position 11339: 0.03347249202316598
Position 18484: 0.030357354780012696
Position 14712: 0.029740030140003006
Position 20805: 0.029404100142866388
Position 11660: 0.028905977677467803
Position 12947: 0.027370001970466705
Position 2629: 0.026915799145014296
Position 22133: 0.026656539546132795
Position 11344: 0.025749655086458528
Position 2616: 0.02501030038588898
Position 1214: 0.023286217881349318
Position 1254: 0.021789654419175446
Position 24755: 0.02090290975882128
Position 20308: 0.020573645092098972
Position 11330: 0.020535225100774594
Position 563: 0.01796696851384679
Position 39: 0.01744798876503251
Position 899: 0.015916443736560856
Position 2693: 0.015664839426918542
Position 26617: 0.014771135684263945
Position 10739: 0.014399074555802705
Position 15761: 0.01371573170783516
Position 21500: 0.012928791254992276
Position 19515: 0.011773805122723626
Position 3603: 0.01106184782438289
Position 258: 0.009765658857605254
Position 9635: 0.009173791227929566
Position 8317: 0.009091437770765086
Position 21421: 0.009054785279512612
Position 2769: 0.008691348430857868
Position 15996: 0.008068527835678322
Position 3835: 0.006831055909230792
Position 3180: 0.006740384643954739
Position 23952: 0.006677320319485438
Position 1522: 0.006492846030216207
Position 11437: 0.005575939226197219
Position 2845: 0.005417469979534221
Position 20132: 0.005386031874584102
Position 12891: 0.005190299634839099
Position 27526: 0.005046320775833221
Position 14608: 0.004991910359494262
Position 2208: 0.004609459037642265
Position 22646: 0.004313926278661217
Position 21688: 0.00395756821384043
Position 12670: 0.0038892014329275307
Position 14412: 0.0037267611188983004
Position 22980: 0.003697125755536281
Position 10251: 0.003627986422877382
Position 25367: 0.003622005017046833
Position 11891: 0.003507675081857128
Position 23049: 0.0033237722744911633
Position 14385: 0.0031632353043372055
Position 11384: 0.002975586904676886
Position 22505: 0.002912609826371689
Position 26621: 0.002831891647155847
Position 11313: 0.002812193278127687
Position 270: 0.002715531989828199
Position 12134: 0.002563446149552946
Position 2972: 0.0024373357792143685
Position 22795: 0.0024272155290221684
Position 23828: 0.0022681836656814284
Position 553: 0.0022327057775407364
Position 14227: 0.002117892711121066
Position 21428: 0.002100459122565196
Position 22666: 0.0020894376823314994
Position 2282: 0.0020625137839246034
Position 3993: 0.0019763095031690844
Position 9857: 0.0018238020489218325
Position 13641: 0.001684071688383768
Position 26086: 0.0016636451533291285
Position 1751: 0.001622328073141706
Position 12808: 0.0016178321917438507
Position 26564: 0.0015766196552443772
Position 13533: 0.0015022639844162369
Position 643: 0.001454991753155779
Position 28016: 0.00145332099457944
Position 23261: 0.0014085181542231753
Position 27560: 0.0013030487756535713
Position 12851: 0.0012975602762870318
Position 10594: 0.0012842999856582612
Position 26161: 0.0011633122644715758
Position 24555: 0.0011563666634359742
Position 24610: 0.0011472442640757122
Position 1045: 0.0011046234110224616
Position 11713: 0.0010880630825425579
Position 23267: 0.0010638135855495373
Position 1146: 0.0010608200308564407
Position 3463: 0.0010074580105554288
Position 1863: 0.0009870925188607933
Position 3958: 0.000926976619039106
Position 10819: 0.0008864661767254727
Position 10005: 0.0008612093221654942
Position 23624: 0.0008557851267973995
Position 789: 0.0008128950863386131
Position 24498: 0.0007614722936117894
Position 11850: 0.0007430085054740761
Position 2855: 0.0007157524917000765
Position 2260: 0.0007121943499456522
Position 3973: 0.0007048982442239506
Position 27848: 0.000694215411889879
Position 3325: 0.0006265440134214856
Position 682: 0.0005583324605256426
Position 113: 0.0005321706144150041
Position 343: 0.000531507792634737
Position 1135: 0.0005286666343413529
Position 4064: 0.0005236642579745346
Position 5377: 0.0005092573568238176
Position 13889: 0.0005069049610939898
Position 11377: 0.0005056540362337922
Position 22898: 0.0004902735984461551
Position 15107: 0.0003809368599893129
Position 1286: 0.00037627988206397945
Position 90: 0.0003762318124271177
Position 1827: 0.00036919519299110926
Position 11389: 0.0003683047568405493
Position 688: 0.0003450383081512279
Position 14733: 0.00034049391175108645
Position 11319: 0.0003357307641895052
Position 1059: 0.0003160459165117365
Position 27191: 0.00028190982470228894
Position 752: 0.0002769708377406103
Position 1018: 0.0002503240606249087
Position 27721: 0.0002446978667555911
Position 4751: 0.00023054522225826195
Position 3989: 0.0002229110800165373
Position 102: 0.00021584411532536414
Position 1838: 0.0002002490766280159
Position 22957: 0.00019841416750942826
Position 543: 0.00018683702393660747
Position 28567: 0.00017032636837767748
Position 12235: 0.00016697548156961392
Position 24561: 0.00013119317161570446
Position 3841: 0.00013025924834937774
Position 10437: 0.00010995084991375461
Position 12936: 0.00010517755967489548
Position 28757: 0.00010398344524325987
Position 810: 9.568414424360725e-05
Position 3510: 8.99530851856859e-05
Position 457: 8.591014686990468e-05
Position 522: 7.999970198742117e-05
Position 787: 7.783843319698577e-05
Position 7370: 7.543650584016756e-05
Position 7380: 7.174667721959765e-05
Position 149: 6.930175601273425e-05
Position 361: 6.89173717061186e-05
Position 801: 6.767300463886616e-05
Position 27704: 6.41050569558662e-05
Position 24475: 6.325745778372554e-05
Position 6781: 6.301041825935294e-05
Position 1073: 6.20241689465496e-05
Position 829: 5.9539955381336014e-05
Position 4654: 5.933228341533781e-05
Position 1099: 5.840382258856632e-05
Position 10152: 4.761514097696074e-05
Position 1087: 4.1393191127057453e-05
Position 1142: 3.793404946092927e-05
Position 749: 3.685642583635332e-05
Position 766: 3.637571351636608e-05
Position 1076: 3.585118830697849e-05
Position 6317: 3.2049206466884236e-05
Position 3189: 3.075522781908875e-05
Position 1095: 3.013428559659066e-05
Position 389: 2.7667230283660157e-05
Position 3206: 2.7533471949282594e-05
Position 12171: 2.7333821746538664e-05
Position 3153: 2.624924605494148e-05
Position 845: 2.3621179823261448e-05
Position 670: 2.356804494521644e-05
Position 7352: 2.3146928105546794e-05
Position 2408: 2.3124518002451023e-05
Position 595: 2.039149120591475e-05
Position 997: 2.0288115652109345e-05
Position 8421: 2.0131767373460976e-05
Position 347: 1.6178295243314243e-05
Position 701: 1.3846750363355898e-05
Position 167: 1.3259605598187049e-05
Position 3258: 1.2698861025335641e-05
Position 3168: 1.0924366567360158e-05
Position 442: 9.601194405625285e-06
Position 1092: 7.349013093089913e-06
Position 25965: 5.034790379605031e-06
Position 3587: 4.373730910147995e-06
Position 1628: 4.1862374248938045e-06
Position 1554: 3.3540732582644166e-06
Position 9814: 3.049531451186574e-06
Position 1461: 2.3390383582345523e-06
Position 9622: 1.9950472963062757e-06
Position 1279: 1.2738298909653035e-06
Position 1129: 1.1288187612573333e-06
Position 3458: 8.872002200407535e-07
Position 100: 8.669778598956786e-07
Position 3439: 8.506136413595375e-07
Position 3482: 8.501298497292228e-07
Position 11333: 8.495046247217639e-07
Position 9914: 7.414048214661179e-07
Position 3241: 5.875963624125132e-07
Position 9588: 5.179066186592525e-07
Position 25048: 4.854055442315206e-07
Position 9791: 3.592065013095157e-07
Position 9531: 3.2245429861751164e-07
