Gene = Ankzf1
index = 125
Annotated 5SS: [ 518 2125 2784 3097 3553 3789 4222 4510 5965 6217 6485 6706]
Annotated 3SS: [2017 2680 2902 3439 3640 3992 4353 5483 6104 6316 6619 6903]
SMsplice 5SS: [ 262  463 2125 2784 3553 3789 6217 6485 6706]
SMsplice 3SS: [ 367 2017 2680 3439 3640 6104 6316 6619 6903]
top_k =  500
Partition function (log Z): 10.784103908215979

Sorted 5' Splice Sites (High to Low Probability):
Position 6217: 0.9950856226271491
Position 6485: 0.9820215011677136
Position 3789: 0.9412519275508028
Position 2125: 0.8773123510955215
Position 262: 0.7758869618875288
Position 3553: 0.7592100533142673
Position 2784: 0.6837515907610929
Position 463: 0.5484297048394343
Position 4222: 0.4170260479630817
Position 6706: 0.3380491144090866
Position 518: 0.3243302577379791
Position 5965: 0.28740302081208896
Position 4510: 0.24994578641071002
Position 6762: 0.2073969107817379
Position 3573: 0.19825394875865265
Position 5010: 0.11691671134186629
Position 2145: 0.08929844229641914
Position 1930: 0.0679556318635932
Position 5742: 0.03306350713874769
Position 170: 0.030361825154382995
Position 5024: 0.019806162012041887
Position 4611: 0.01836843381074129
Position 1078: 0.01778592748877331
Position 4455: 0.01548276767754964
Position 3727: 0.015227752636499512
Position 6732: 0.012594385321611432
Position 4932: 0.011790217789768317
Position 5994: 0.010428911904390208
Position 6457: 0.010244837611394627
Position 3031: 0.010070817108791964
Position 137: 0.008638627427458767
Position 5946: 0.008118076574853061
Position 5573: 0.007776897735103341
Position 2864: 0.0072327309144224585
Position 2181: 0.005475262094944919
Position 4262: 0.00430510529805813
Position 156: 0.00428383730028073
Position 3316: 0.00373855710143593
Position 3101: 0.0036515536440582257
Position 133: 0.0036473398485257994
Position 4215: 0.0035773157245923555
Position 3248: 0.0033664820248129816
Position 4410: 0.0031059466038886314
Position 3537: 0.0030462494094324814
Position 598: 0.002828392037964613
Position 5696: 0.0027348983874695984
Position 2153: 0.002703427825711818
Position 1107: 0.002404594203338902
Position 3074: 0.0023236948849541523
Position 2267: 0.0020104528429689757
Position 3162: 0.0019620990167913657
Position 3187: 0.0019183138106595038
Position 2857: 0.001749840037142364
Position 58: 0.00163152200930551
Position 1899: 0.0015392567630571547
Position 143: 0.0013877698614772052
Position 118: 0.0013448647021628585
Position 716: 0.0012547328491368359
Position 230: 0.0012117021648056605
Position 5616: 0.0011615444570180365
Position 1954: 0.0011247438352668525
Position 113: 0.0010894102789055192
Position 503: 0.0008559402819010649
Position 4082: 0.0008242039511083681
Position 6471: 0.0007301607192889774
Position 3812: 0.0006948156401021656
Position 4585: 0.0006591717331695629
Position 1096: 0.0006527337398816091
Position 1949: 0.0006362229253259355
Position 1851: 0.000623139032131618
Position 198: 0.000566626181542574
Position 409: 0.0005538657937580948
Position 146: 0.00045658233850481676
Position 12: 0.00042387417516901685
Position 2167: 0.0004236199440181179
Position 131: 0.0004024073520609421
Position 4658: 0.0003950291077255071
Position 1673: 0.0003607212693120086
Position 386: 0.0003291063799625828
Position 1468: 0.00032577438687001934
Position 319: 0.00032475681117390706
Position 638: 0.00032447340282907916
Position 1835: 0.0003139246925688015
Position 526: 0.0003009553507179917
Position 372: 0.00028884038737281883
Position 1480: 0.0002881598975865944
Position 61: 0.00025508499649340384
Position 3489: 0.00024489725903458973
Position 927: 0.00022438594968358187
Position 2509: 0.0002093120454155538
Position 634: 0.0002052927820222556
Position 6869: 0.00019875314939513645
Position 1494: 0.00019660667800045802
Position 897: 0.00019214378480265145
Position 1000: 0.00014816527569982174
Position 70: 0.00014578021487736878
Position 4025: 0.0001420023611836237
Position 2187: 0.00013661147095352075
Position 5285: 0.00013558010440172864
Position 4053: 0.00012644152901478934
Position 7002: 0.00011409121141833312
Position 252: 0.00010906780474274582
Position 6692: 0.0001089097821320871
Position 512: 0.00010787365561445053
Position 562: 9.684392227538315e-05
Position 1231: 9.597919060977284e-05
Position 6699: 9.138993886705024e-05
Position 1693: 8.845051690312006e-05
Position 1072: 8.526275590897141e-05
Position 26: 8.067350331192465e-05
Position 1793: 8.060383547379147e-05
Position 192: 7.923963592823251e-05
Position 1604: 7.860416713978808e-05
Position 4217: 7.569944582987185e-05
Position 4462: 7.493074442003988e-05
Position 4374: 7.22754871785538e-05
Position 1065: 7.014756963828816e-05
Position 286: 6.968839604928184e-05
Position 1505: 5.9498060546134626e-05
Position 1187: 5.889145924227723e-05
Position 151: 5.554240362611961e-05
Position 68: 5.0688648684374635e-05
Position 959: 4.92198050166084e-05
Position 32: 3.94862148564906e-05
Position 34: 3.476037934614144e-05
Position 48: 3.0949136267162035e-05
Position 29: 9.267562853443976e-06
Position 6497: 7.898528644955378e-06
Position 567: 1.070171046602372e-06
Position 417: 7.202231613138233e-07
Position 329: 4.0716695493387233e-07
Position 339: 4.020458292642098e-07
Position 779: 3.6737450797018786e-07
Position 342: 3.020376652115318e-07
Position 355: 2.529040961821001e-07
Position 806: 2.2239828771253186e-07
Position 675: 3.530816987337007e-08
Position 537: 3.262661566538161e-08
Position 420: 2.4387361560791005e-08
Position 572: 2.391389330702455e-08
Position 6750: 2.3879861322516233e-08
Position 6837: 1.648303666919954e-08
Position 6602: 1.3142070226903704e-08
Position 6798: 1.166716226046579e-08
Position 6788: 4.295054022749037e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2017: 0.942345211324412
Position 6104: 0.9281846197143742
Position 3640: 0.9209241622796268
Position 6316: 0.9205038205413856
Position 3439: 0.7037645893893328
Position 6619: 0.6918481436773166
Position 367: 0.6907372075774909
Position 2680: 0.5911196995381952
Position 6903: 0.5837688176491126
Position 4353: 0.28749666114078204
Position 5897: 0.25865055553835814
Position 4162: 0.25229611942690017
Position 7037: 0.19226393402062303
Position 3408: 0.1821394508579143
Position 4909: 0.1459886673505248
Position 6287: 0.06410790678864997
Position 3920: 0.06181624112328622
Position 5483: 0.056646090321621934
Position 1824: 0.05554717150819886
Position 2759: 0.046012140081284854
Position 6136: 0.04501925298776166
Position 3449: 0.04469248933939537
Position 4098: 0.036609366331871146
Position 7104: 0.03362230066846729
Position 3992: 0.03352188201021313
Position 2628: 0.030146291617204085
Position 3481: 0.028590573630691004
Position 3643: 0.022642427277295006
Position 4104: 0.022162062183890305
Position 6835: 0.02062829311411584
Position 1929: 0.02007564420488198
Position 5595: 0.018851994380536724
Position 242: 0.01588996261356668
Position 2902: 0.015402014353060428
Position 896: 0.015327090157300095
Position 2609: 0.01405540948225709
Position 6935: 0.012230842173660448
Position 2071: 0.01160482574817806
Position 6355: 0.01003837521828813
Position 5993: 0.009108633198413738
Position 3952: 0.008824464860968634
Position 1758: 0.007524904701884323
Position 6139: 0.007147485472573796
Position 3145: 0.007062396753603687
Position 5656: 0.006867328291669518
Position 2682: 0.006794956953195245
Position 5598: 0.006641413124502567
Position 6113: 0.004703183366606211
Position 6793: 0.004664065548855402
Position 4214: 0.004085443565816662
Position 5455: 0.003996246912916309
Position 3955: 0.003801411984143676
Position 1875: 0.0037003708359552856
Position 3645: 0.0031765670313114495
Position 6750: 0.003065466384645782
Position 2915: 0.002544639804785879
Position 2020: 0.0025419183128857223
Position 3617: 0.0021948573506195075
Position 221: 0.002153259319128061
Position 3454: 0.002129822022349677
Position 3458: 0.0020838298007923076
Position 6655: 0.0020680718886527936
Position 4931: 0.001983573089954619
Position 1009: 0.0019806237424566933
Position 1600: 0.0018977188758421673
Position 861: 0.0018693102752350222
Position 6323: 0.001821210381414152
Position 6992: 0.001654265610639905
Position 6852: 0.0014946007090250297
Position 778: 0.001473305984642977
Position 6621: 0.0014532919664883117
Position 1772: 0.0014221920120725722
Position 3692: 0.0013471031801674267
Position 517: 0.0013351851599706552
Position 3648: 0.0012922280037651627
Position 2734: 0.0012371086954786887
Position 2684: 0.001181619826008444
Position 7119: 0.0011572032778057416
Position 379: 0.0011353101201688313
Position 4120: 0.0010294553189465116
Position 6338: 0.0009773309561331646
Position 1353: 0.0009486431901429948
Position 2923: 0.0009429356063114217
Position 2740: 0.0008678532941034827
Position 1603: 0.0008446532329608043
Position 436: 0.0008409711121192802
Position 614: 0.0007681587633361426
Position 2883: 0.0007309185418110061
Position 1957: 0.0006980885366366038
Position 3716: 0.0006684668843388154
Position 3085: 0.0006669571509633089
Position 3958: 0.0006040579266672959
Position 2575: 0.0005746556987873079
Position 3939: 0.0005678811853004752
Position 6376: 0.0005623235397513981
Position 1845: 0.0005527820303713824
Position 4031: 0.0005507597907594714
Position 6692: 0.0005505685823395236
Position 6542: 0.0005373283429577987
Position 3191: 0.0005202456895785407
Position 6796: 0.0005178786812117748
Position 4827: 0.0005012635017782513
Position 2566: 0.0004430603213185848
Position 835: 0.00041503267088787885
Position 3551: 0.0003807644647752411
Position 6379: 0.0003412334337133636
Position 319: 0.0003278461637800343
Position 1727: 0.0002976072740613704
Position 3609: 0.0002837906052605449
Position 6406: 0.0002809657498532189
Position 3839: 0.00024553680139823464
Position 2634: 0.0002133687181333094
Position 3730: 0.00021232988451376657
Position 4038: 0.00019905172496071025
Position 4281: 0.00019828274795921373
Position 6635: 0.00018939705785683838
Position 7063: 0.0001717028173532656
Position 6623: 0.00016647247646306508
Position 2209: 0.00016405070076331533
Position 3051: 0.00015407102824418356
Position 2695: 0.0001516026287929318
Position 6548: 0.00014823587885055565
Position 5166: 0.0001355801044017286
Position 6563: 0.0001338594384762281
Position 560: 0.00013250385704042318
Position 6346: 0.0001258959597781487
Position 6363: 0.0001252277000600913
Position 3624: 0.00012034234197904173
Position 7076: 0.00011608755465463466
Position 3707: 0.00010628634348290597
Position 2089: 0.00010543024159888014
Position 337: 9.79315975402728e-05
Position 322: 9.12357209427093e-05
Position 6471: 9.036093161277798e-05
Position 2381: 8.103683774401759e-05
Position 2109: 7.908956206918576e-05
Position 1577: 7.211797693827506e-05
Position 1016: 7.170322081601189e-05
Position 4053: 6.562811070133776e-05
Position 668: 6.175713700733073e-05
Position 3230: 6.08728196772769e-05
Position 7065: 5.785026543302526e-05
Position 339: 5.775997833118029e-05
Position 2395: 4.7000251794641205e-05
Position 4184: 4.586526915134767e-05
Position 2223: 4.481505107287907e-05
Position 3306: 4.315222631626373e-05
Position 1175: 4.195141536125749e-05
Position 4679: 3.958720141890459e-05
Position 2022: 3.3178728762594867e-05
Position 2100: 2.7643910549049066e-05
Position 2447: 2.3815100682972354e-05
Position 3750: 2.0277063708961022e-05
Position 4359: 1.652374471241776e-05
Position 1898: 1.5433383402896802e-05
Position 4410: 1.4608019927335572e-05
Position 4394: 1.3924075711012418e-05
Position 2770: 1.314973166590425e-05
Position 6409: 1.1595255303170697e-05
Position 6669: 1.0550584683505488e-05
Position 6662: 8.006006031379226e-06
Position 391: 6.7837856080266e-06
Position 146: 6.729372553783654e-06
Position 159: 6.612289543794674e-06
Position 143: 5.2605978466844315e-06
Position 386: 3.5014292619090982e-06
Position 93: 2.017787772274613e-06
Position 258: 1.1450010808640189e-06
Position 2549: 6.736121839534773e-07
Position 397: 5.768771543839334e-07
Position 942: 4.3141315084730433e-07
Position 458: 4.20201306729699e-07
Position 687: 3.0136544088584477e-07
Position 588: 2.366736873902538e-07
Position 267: 1.5781479588812208e-07
Position 6699: 1.484903916686222e-07
Position 472: 9.390619163315714e-08
Position 118: 8.620522074821816e-08
Position 6716: 6.909390629093291e-08
Position 549: 1.625642052100676e-08
Position 111: 1.2252462568866399e-08
Position 107: 6.1818190745771934e-09
Position 125: 3.2934968333678547e-09
Position 98: 3.1159909047703642e-09
Position 483: 9.855995076330943e-10
Position 274: 6.566728109069531e-10
