Gene = Fam174b
index = 395
Annotated 5SS: [  527 26317]
Annotated 3SS: [26184 34593]
SMsplice 5SS: [  527 26317 31922 34685 35794]
SMsplice 3SS: [26184 31820 34593 35621 36018]
top_k =  500
Partition function (log Z): -25.92308697056569

Sorted 5' Splice Sites (High to Low Probability):
Position 527: 0.7968681337179959
Position 1197: 0.5391065534143146
Position 910: 0.44764815347558373
Position 1872: 0.34048519976435637
Position 4483: 0.26291888993408125
Position 3420: 0.17641939401769244
Position 1112: 0.08494854514815693
Position 181: 0.05487601673713
Position 633: 0.034977387691203454
Position 1102: 0.030384089836082845
Position 1886: 0.02540687125848809
Position 465: 0.023732318974982472
Position 119: 0.016077176796675897
Position 1590: 0.009928131958200364
Position 4475: 0.007977927376586697
Position 4032: 0.006794852656895395
Position 340: 0.006501580349385999
Position 5835: 0.00487751639068598
Position 6609: 0.004480139776136969
Position 3989: 0.004346906190674958
Position 6021: 0.003903999389558519
Position 293: 0.0038527079125519103
Position 1117: 0.003702339896210353
Position 1091: 0.0035741890999308203
Position 1345: 0.00291629218456771
Position 1136: 0.0026661347631221507
Position 1332: 0.002227096305971171
Position 414: 0.0021362349577706535
Position 2938: 0.0018921084758540274
Position 185: 0.0009784923440754674
Position 1998: 0.0008908577036726334
Position 1621: 0.0008408803854722175
Position 769: 0.0006255210419851775
Position 439: 0.0006034676779248548
Position 411: 0.0005341128576758582
Position 688: 0.0004733608909252309
Position 4398: 0.00044978481561039156
Position 536: 0.000446491719632922
Position 149: 0.000334158875979748
Position 852: 0.00026284682041819146
Position 478: 0.0002169604271434604
Position 531: 0.00019313759340355122
Position 39: 0.00018727741322268005
Position 1847: 0.00015622265021256553
Position 610: 0.00013559726274841523
Position 746: 0.00011652192475854543
Position 402: 5.6455572252683656e-05
Position 896: 2.9129215475858925e-05
Position 14: 2.672011017788002e-05
Position 430: 2.42728946386471e-05
Position 519: 1.9505666776692762e-05
Position 710: 1.7706662625590573e-05
Position 780: 1.6070335391486516e-05
Position 943: 1.1315577568383432e-05
Position 18: 1.1177673276645146e-05
Position 505: 1.0579673733515705e-05
Position 471: 9.952130366853533e-06
Position 829: 4.800131374493294e-06
Position 574: 4.499740018945548e-06
Position 194: 3.5189929166307603e-06
Position 719: 1.31692541436043e-06
Position 12: 8.314759360480078e-07
