Gene = Khdc4
index = 605
Annotated 5SS: [   85   764  3501  3901  7326  7782 10974 13107 14206 14712 23139 24140
 25050]
Annotated 3SS: [  540  3371  3820  7272  7617 10761 13045 14147 14457 22976 24026 24957
 25826]
SMsplice 5SS: [   85   764  3501  3960 10974 13107 14258 14712 23139 24140 25050]
SMsplice 3SS: [  540  3371  3820 10761 13045 14147 14457 23042 24026 24957 25826]
top_k =  500
Partition function (log Z): 7.735316000859462

Sorted 5' Splice Sites (High to Low Probability):
Position 14712: 0.9999796271663133
Position 764: 0.9859883462454851
Position 3501: 0.9775759061484595
Position 10974: 0.9285807749538524
Position 23139: 0.9132390500334175
Position 25050: 0.8881325445952843
Position 24140: 0.7897883411294582
Position 85: 0.7605279887951532
Position 3960: 0.7580673681473669
Position 14258: 0.6892042691225551
Position 13107: 0.656220203808175
Position 7782: 0.2316664632180223
Position 2226: 0.23070632883268222
Position 12972: 0.22592343234229628
Position 7326: 0.21230045935959885
Position 3291: 0.1863053332213689
Position 383: 0.18133376541151203
Position 24344: 0.17345717079234074
Position 3668: 0.14240001967950489
Position 2666: 0.1376912624288633
Position 14206: 0.12604831522173332
Position 25920: 0.12071354051127409
Position 3901: 0.10399043127058197
Position 13139: 0.10359603121528589
Position 25969: 0.10078892751212895
Position 3905: 0.0991696862047493
Position 22908: 0.09667686685067053
Position 2939: 0.08244850857203691
Position 14340: 0.05706065720179583
Position 11502: 0.054371744882235715
Position 9093: 0.05399106150920298
Position 25098: 0.04976214743733226
Position 260: 0.04614865752195972
Position 11466: 0.04614266853045592
Position 26906: 0.040499284342905485
Position 3983: 0.033714219769679865
Position 2782: 0.033050195293970006
Position 25537: 0.028981329423194684
Position 26800: 0.02071407645481103
Position 606: 0.020220519106166342
Position 866: 0.017878652950903805
Position 361: 0.01687421806380948
Position 25935: 0.01684227449556597
Position 3683: 0.015570953814312533
Position 1432: 0.011319994684101617
Position 3701: 0.010256113252553788
Position 25309: 0.008260771515259894
Position 14273: 0.0074396383295701925
Position 7696: 0.0074041840296225365
Position 1471: 0.006832026540789956
Position 2210: 0.005112840844843471
Position 3269: 0.004712712816319151
Position 378: 0.004596330646558522
Position 1329: 0.004044606200541528
Position 25083: 0.0037057463419169346
Position 25544: 0.0036523940292560063
Position 3530: 0.0035172261990973758
Position 347: 0.0033575782542153844
Position 2778: 0.0032585461905594885
Position 25689: 0.0028422916355412236
Position 3541: 0.0025050550141928873
Position 1737: 0.00240459933532347
Position 26997: 0.002394676522643493
Position 4341: 0.002261487845429683
Position 4259: 0.0020764391231942324
Position 1541: 0.002024365474305176
Position 1483: 0.0017182503543675647
Position 3915: 0.0016462441394334963
Position 9: 0.001603404244120249
Position 1184: 0.0015477803388458107
Position 25718: 0.001485897299958942
Position 26055: 0.001471613046775742
Position 7511: 0.0013548649171032743
Position 475: 0.0012719392680303504
Position 5684: 0.0012576071194673763
Position 3890: 0.0011280725345350431
Position 3034: 0.0009613890782073971
Position 177: 0.0009334970269377145
Position 5261: 0.0008997096006697786
Position 2818: 0.0008151099871167788
Position 1989: 0.0007882997446015062
Position 7480: 0.0007840210588688575
Position 3711: 0.0006045156476530036
Position 2766: 0.0005764578310570953
Position 1320: 0.0005072135186269472
Position 1057: 0.0004900502611809488
Position 1358: 0.0004642619860468521
Position 18378: 0.00042628910585249864
Position 220: 0.00041300766535424545
Position 23674: 0.0003787222366943183
Position 26285: 0.0003548930762032041
Position 5632: 0.00034588896975315086
Position 3704: 0.0003448088272574042
Position 4247: 0.0003339864564399377
Position 3604: 0.00031612935989062854
Position 5368: 0.00030337633198275466
Position 3734: 0.00029870678811412033
Position 26868: 0.0002823222386354636
Position 186: 0.00028041575374704953
Position 891: 0.0002784532306795348
Position 5804: 0.00027632962242203564
Position 1077: 0.0002683207705829266
Position 3009: 0.00026589842016511167
Position 1558: 0.0002524433596252197
Position 5752: 0.00023461686432223243
Position 2184: 0.00022920525142703426
Position 21785: 0.000220289439225165
Position 6150: 0.00021262293368031333
Position 4236: 0.0002070254928992488
Position 5239: 0.0001885277350110682
Position 16713: 0.00017614193091868257
Position 206: 0.0001598536991196807
Position 3505: 0.0001501872254734733
Position 156: 0.00014524770047695423
Position 26846: 0.0001450842472848533
Position 25874: 0.00011715889586819196
Position 537: 7.353256953586386e-05
Position 4672: 6.908412184527667e-05
Position 4868: 6.458280586164815e-05
Position 13: 6.27496998593952e-05
Position 15072: 5.437080505308461e-05
Position 330: 3.32206060411602e-05
Position 507: 3.25255822833887e-05
Position 406: 2.6379138534716948e-05
Position 17135: 2.4613626915721263e-05
Position 6: 2.1752089176587902e-05
Position 20263: 1.8989925589050467e-05
Position 49: 1.8988708489033007e-05
Position 18079: 1.8691004332777905e-05
Position 440: 1.635480578983541e-05
Position 24: 6.681173101667969e-06
Position 3987: 3.958741972469343e-06
Position 154: 3.6748659606657945e-06
Position 838: 3.6295619277442108e-06
Position 3938: 3.4534466980641903e-06
Position 3940: 2.7437085522977496e-06
Position 614: 2.64328314277355e-06
Position 847: 2.0430464747057847e-06
Position 1029: 2.03119779956398e-06
Position 4007: 1.9921963813462485e-06
Position 27: 1.757556562880113e-06
Position 830: 1.7341306913341866e-06
Position 1113: 1.529847750754567e-06
Position 473: 1.3785612325236961e-06
Position 872: 1.3365392963560216e-06
Position 3912: 1.0821697836103185e-06
Position 3945: 1.0552506422155042e-06
Position 883: 8.621159905056504e-07
Position 1528: 7.608566450819328e-07
Position 172: 7.064107066722681e-07
Position 692: 7.025139830475789e-07
Position 1354: 6.013970499857231e-07
Position 3903: 5.909661455754346e-07
Position 3618: 4.976956996069108e-07
Position 3862: 4.864880494020445e-07
Position 16: 3.2956002228600287e-07
Position 14669: 1.7216521293068638e-07
Position 3503: 8.307568418579747e-12
Position 3450: 2.536748680436455e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 3371: 0.9778043679039726
Position 25826: 0.9760902328603995
Position 10761: 0.9285807749538528
Position 24957: 0.9054870367455288
Position 3820: 0.8552793902060257
Position 14147: 0.8457037695115028
Position 24026: 0.7897883411294582
Position 540: 0.7792256614718056
Position 23042: 0.7651019914851748
Position 13045: 0.749396238416471
Position 14457: 0.5101445666218701
Position 14558: 0.354404722306775
Position 7617: 0.23907066569838556
Position 12848: 0.21946071487647567
Position 668: 0.1822632214610731
Position 2134: 0.15290370235226874
Position 22976: 0.1481370585482425
Position 3566: 0.14669783175024667
Position 27080: 0.14419385318206238
Position 3800: 0.14149416270687062
Position 26754: 0.11582143891094535
Position 22821: 0.09667686685067053
Position 14561: 0.09526880645300893
Position 7224: 0.09219311839042142
Position 24212: 0.08485906969739612
Position 7272: 0.08116723616279722
Position 24251: 0.07571464162881428
Position 11356: 0.07454026133394957
Position 2494: 0.07300595845908879
Position 3053: 0.05953064593067896
Position 2490: 0.058539438946226506
Position 2026: 0.05759591721588012
Position 8931: 0.053991061509202985
Position 2860: 0.053562833904838514
Position 3147: 0.05292855183329601
Position 605: 0.04192161093629862
Position 7238: 0.0393043186123615
Position 25416: 0.03491347206830727
Position 2729: 0.032933350925453034
Position 24881: 0.03257853868838159
Position 3206: 0.03211153085927432
Position 26560: 0.027282997839766253
Position 11326: 0.025974152078742055
Position 13933: 0.024766015687996287
Position 14425: 0.020036716466202427
Position 26203: 0.017037342047787587
Position 12785: 0.016882714072810293
Position 3187: 0.01687689404097534
Position 14383: 0.016090749195433973
Position 3597: 0.015839859184221157
Position 830: 0.01528123508618766
Position 2881: 0.013686828237307208
Position 24296: 0.012883459466130355
Position 2590: 0.01169922833389018
Position 3272: 0.009711597578548127
Position 2068: 0.009339895178435574
Position 14205: 0.009283115721795528
Position 2525: 0.009036462280203968
Position 1371: 0.006857802489974023
Position 3377: 0.0068514720674864565
Position 25220: 0.006613984447709781
Position 959: 0.006560573609310357
Position 2617: 0.0065156030683267896
Position 296: 0.006034419400786515
Position 299: 0.005933076034027379
Position 2924: 0.005819189030225124
Position 26698: 0.005316054195911371
Position 24806: 0.005291163157931772
Position 180: 0.005080822754724804
Position 1187: 0.0050497915065969064
Position 25525: 0.0049905096633929245
Position 4105: 0.004428182730317315
Position 2136: 0.004228934585586774
Position 26055: 0.0037364996359527365
Position 1102: 0.0035027828987220493
Position 3242: 0.003242754184580649
Position 1984: 0.0028603315993858893
Position 2752: 0.0027901346019438885
Position 3009: 0.002580807314051443
Position 1629: 0.0023883080675462334
Position 3466: 0.0023211221237290597
Position 14401: 0.002166657646954337
Position 3661: 0.002103223702961551
Position 2085: 0.0020882386174047502
Position 2442: 0.0020817422365072085
Position 26651: 0.0020414302758124613
Position 1471: 0.0019918688759973666
Position 26666: 0.0019872117718101436
Position 457: 0.0019508541227552746
Position 14669: 0.0018687117928008028
Position 7300: 0.0017746721699907634
Position 5548: 0.0017357311607296881
Position 2050: 0.0017326847206586876
Position 1784: 0.001474779101715539
Position 3062: 0.001441685198726629
Position 1817: 0.0014405447746248048
Position 26232: 0.0012305825694617894
Position 2414: 0.0012037381468921779
Position 26096: 0.0011846356410282863
Position 1863: 0.001141063892076371
Position 5195: 0.0011372591861655925
Position 1144: 0.0011334887864519986
Position 1379: 0.0011301049548156717
Position 247: 0.001113879353768349
Position 1241: 0.0010655955234236364
Position 26137: 0.0009959792343620247
Position 2101: 0.0009691338887876845
Position 1432: 0.0008698023202561777
Position 25984: 0.0008680565166594096
Position 3825: 0.0008562942813749343
Position 1314: 0.0008339973022718879
Position 26526: 0.000645454385043818
Position 26068: 0.0006324119566162528
Position 671: 0.0006002433396353972
Position 249: 0.0005271704845567203
Position 2648: 0.0005087294941797402
Position 549: 0.0005045024575009034
Position 26026: 0.0004901866903849032
Position 316: 0.0004878126531990466
Position 25142: 0.00045733836163109985
Position 18321: 0.0004314135909091188
Position 2886: 0.0004234653753808266
Position 26169: 0.00042305746893474315
Position 2156: 0.00040344865935723064
Position 1904: 0.0004032233425252257
Position 23561: 0.00037872223669431796
Position 5591: 0.000378711415235107
Position 3599: 0.00036313990146948967
Position 2665: 0.00033399475830779584
Position 3615: 0.00030553112496256753
Position 26285: 0.0002850645011536745
Position 4149: 0.0002751485690237075
Position 199: 0.00027345500486304576
Position 5173: 0.0002543154182733382
Position 703: 0.00024080692174342625
Position 21692: 0.000220289439225165
Position 2177: 0.00021991116070643684
Position 1290: 0.00021949501564749263
Position 5886: 0.0002126229336803134
Position 25835: 0.00020987908524662866
Position 177: 0.00018822785092630458
Position 3391: 0.00018806663000511735
Position 3400: 0.00018477918502307703
Position 728: 0.00017714790033618387
Position 4120: 0.0001750677783467937
Position 3438: 0.00014960426691771226
Position 614: 0.0001434289267135541
Position 3604: 0.00013669427650844115
Position 273: 0.0001218527878114299
Position 25469: 0.00012060049558633879
Position 16497: 0.00012009221058936232
Position 3435: 0.00011595408248861348
Position 3780: 0.00010021952206249443
Position 26333: 8.964509950697402e-05
Position 26263: 8.539130479389391e-05
Position 611: 6.976068509820799e-05
Position 14878: 6.618055894416682e-05
Position 4766: 6.458280586164814e-05
Position 1029: 5.5550790164412046e-05
Position 1510: 4.866630649940334e-05
Position 624: 4.432062731032732e-05
Position 4564: 3.967167570912791e-05
Position 326: 3.6019894717215174e-05
Position 342: 3.546398729108511e-05
Position 277: 3.3206082604882495e-05
Position 16684: 3.123606899832605e-05
Position 4431: 2.9412446136148792e-05
Position 517: 2.7407372531369905e-05
Position 225: 2.7351222867104616e-05
Position 268: 2.3817440182599693e-05
Position 17018: 2.2306906713393833e-05
Position 17920: 2.1237265047728553e-05
Position 16316: 2.0316055990287785e-05
Position 20176: 1.898992558905045e-05
Position 148: 1.5692942339916444e-05
Position 310: 1.4986368938744381e-05
Position 1107: 1.3135636870848583e-05
Position 266: 1.2696134502677264e-05
Position 1436: 1.2350324505181288e-05
Position 305: 1.2044988915125307e-05
Position 562: 9.649508467230714e-06
Position 347: 9.558524884335274e-06
Position 14914: 9.527654986847573e-06
Position 214: 8.286508633457502e-06
Position 16500: 8.01625340194695e-06
Position 856: 6.695008888350814e-06
Position 1254: 6.279475066297233e-06
Position 1497: 5.942070288481528e-06
Position 17376: 5.9151486533922285e-06
Position 980: 5.882037540687227e-06
Position 104: 5.8504807764336545e-06
Position 288: 4.249818540251221e-06
Position 426: 3.3017268735984487e-06
Position 135: 2.5920253483873185e-06
Position 361: 2.536070859195569e-06
Position 17052: 2.3067202023274287e-06
Position 17356: 2.000619882452091e-06
Position 15532: 1.9310182451125586e-06
Position 313: 1.5287020887494124e-06
Position 572: 1.4150137800945492e-06
Position 1333: 1.3431664871171686e-06
Position 16461: 1.249726061419627e-06
Position 633: 1.1502913616959853e-06
Position 89: 1.063126272536659e-06
Position 566: 8.716767889318134e-07
Position 216: 7.917670539849527e-07
Position 387: 7.434736126415845e-07
Position 15475: 7.290088645907508e-07
Position 422: 6.882232162322513e-07
Position 17727: 6.165936369719224e-07
Position 4101: 5.306679304738352e-07
Position 139: 4.650479622005415e-07
Position 401: 4.254178361622481e-07
Position 16754: 3.447095055729601e-07
Position 328: 3.052197826848298e-07
Position 748: 2.984769448587558e-07
Position 16040: 2.790763664471824e-07
Position 499: 1.9045771872556904e-07
Position 1001: 1.6011183993812048e-07
Position 15107: 1.410636325967351e-07
Position 482: 1.3614392422036377e-07
Position 372: 1.32707622226658e-07
Position 733: 1.1452185987382773e-07
Position 416: 9.387305004754514e-08
Position 473: 5.7024614680780046e-08
Position 1329: 5.6594683512698164e-08
Position 1415: 4.567273854821631e-08
Position 3959: 4.1706079845992875e-08
Position 503: 3.544936188997359e-08
Position 488: 3.508069855834303e-08
Position 115: 2.6053730265958617e-08
Position 963: 1.8470254815658345e-08
Position 927: 1.7066655698681594e-08
Position 14333: 1.701083218065257e-08
Position 985: 1.5778870915629927e-08
Position 5131: 1.4373159181356095e-08
Position 5120: 1.2564006063308953e-08
Position 5094: 1.21260594261064e-08
Position 4197: 1.1722937066568195e-08
Position 760: 8.272705433239437e-10
Position 119: 1.143922257616445e-11
Position 3759: 8.826049387141155e-12
