Gene = Fbxo9
index = 405
Annotated 5SS: [   64  4795  7538  9278 10720 13198 13921 21596 21892 22791 23159 24563]
Annotated 3SS: [ 4710  7378  9219 10619 13066 13805 21476 21800 22694 23064 24410 26976]
SMsplice 5SS: [   64  4795  9278 10720 13198 13489 13921 18460 19160 21596 21892 22791
 24563]
SMsplice 3SS: [ 4710  9219 10619 13066 13387 13805 18360 19065 21476 21800 22694 24410
 26976]
top_k =  500
Partition function (log Z): 6.88982418180786

Sorted 5' Splice Sites (High to Low Probability):
Position 21596: 0.9942075850711551
Position 9278: 0.9620647930979246
Position 22791: 0.9257323808303519
Position 64: 0.7962771498989746
Position 19160: 0.7690143127174197
Position 10720: 0.7534024226241313
Position 24563: 0.7157899704756612
Position 13489: 0.7140794564181918
Position 21892: 0.6446976928915208
Position 13921: 0.63131147471714
Position 13198: 0.585905416460579
Position 4831: 0.5664833134110029
Position 18460: 0.4485932341877859
Position 7586: 0.43890382725680555
Position 24233: 0.3647783158500991
Position 25621: 0.35890816407563575
Position 17389: 0.30725595563884056
Position 13308: 0.2581479733121072
Position 7537: 0.23577535067135166
Position 26759: 0.21780501503523464
Position 3476: 0.21281770079394544
Position 21912: 0.19051847189954751
Position 23159: 0.17169988494383404
Position 10754: 0.1595746767209779
Position 18582: 0.14423117652568854
Position 4838: 0.09786635825652719
Position 775: 0.08076716392716032
Position 8580: 0.07773462887492183
Position 21908: 0.07253144170917823
Position 2206: 0.06608712180590667
Position 24157: 0.06103326712511005
Position 12024: 0.06058278091944612
Position 1037: 0.05934191100058643
Position 891: 0.04455395946943725
Position 18392: 0.0431037812788762
Position 19200: 0.0408317703389391
Position 23912: 0.039751117081831565
Position 13142: 0.039630007785426614
Position 1196: 0.03713550829994864
Position 7848: 0.035785993815645456
Position 18921: 0.03456385579443845
Position 23850: 0.033301941695835904
Position 641: 0.030637001971003438
Position 25519: 0.030131715203530456
Position 3163: 0.027587923846822574
Position 10734: 0.027493936717992145
Position 21211: 0.026840832559409968
Position 9866: 0.02601880314332609
Position 8450: 0.02462564855717257
Position 23854: 0.02310662409610532
Position 4799: 0.019921554145531338
Position 18527: 0.018012848405534562
Position 222: 0.01783752487660306
Position 8584: 0.01741228392584039
Position 17456: 0.01639240332011236
Position 7542: 0.016381216486479958
Position 10724: 0.015303433952472195
Position 809: 0.014030568402882644
Position 2099: 0.012447261112553242
Position 26755: 0.011521888615907023
Position 10738: 0.011484048225930766
Position 4924: 0.011318597148588166
Position 10745: 0.011180059589825604
Position 608: 0.010332740897924332
Position 5578: 0.010200175058764404
Position 9329: 0.009302969026542401
Position 24567: 0.008977132731801708
Position 14831: 0.007759339416885084
Position 4108: 0.007388813483954777
Position 16629: 0.006953178717293527
Position 23972: 0.006350701265769422
Position 12221: 0.006207048446175347
Position 13159: 0.005871346460244304
Position 22770: 0.005663259115979699
Position 22173: 0.0054673836905124945
Position 8567: 0.005277328302281979
Position 24015: 0.004980245437579683
Position 9404: 0.004873057792254591
Position 21991: 0.004813488526638877
Position 165: 0.004581224777305219
Position 78: 0.004564512200899577
Position 2375: 0.004539718251491734
Position 2095: 0.0041730693391812046
Position 7550: 0.004158189140971081
Position 23754: 0.00401934685255776
Position 13276: 0.003690539346366417
Position 12671: 0.00361644986845313
Position 17522: 0.0035820374410437026
Position 4431: 0.0031755734046429044
Position 2307: 0.0029615847325415497
Position 22287: 0.0028673869554209455
Position 4750: 0.0026305633075471855
Position 22154: 0.0025056723789398682
Position 11491: 0.0023968277724640535
Position 9297: 0.002308532644541746
Position 8588: 0.0022099501071625523
Position 11653: 0.0019786577610170068
Position 8375: 0.00189712068856229
Position 13146: 0.0018324887879716766
Position 85: 0.0018134558572621977
Position 12061: 0.0017238108737152582
Position 2297: 0.0016882357808840538
Position 16188: 0.0016171734398310912
Position 11050: 0.001521051922629873
Position 22150: 0.0014314070088518333
Position 13688: 0.0013895990294195016
Position 13112: 0.0013561781565249393
Position 10992: 0.0012238499012270092
Position 921: 0.0012146467933502364
Position 13261: 0.00112563324772339
Position 21588: 0.0010548238452950764
Position 22041: 0.0010209561466680579
Position 10904: 0.0009315971407828975
Position 12196: 0.0009243311481000964
Position 292: 0.0009207802283490292
Position 13244: 0.0009139568686724083
Position 23498: 0.0008112570388869486
Position 13493: 0.000804143431956263
Position 22451: 0.0007038954036470923
Position 2456: 0.0006177880497848138
Position 23163: 0.0006004360869782428
Position 2215: 0.0005428644102040428
Position 2759: 0.0005337710640146399
Position 3386: 0.0005006879873188444
Position 105: 0.00046452910735479187
Position 21643: 0.00046248609685130716
Position 23504: 0.00041913346843585616
Position 21940: 0.00040643748662435203
