Gene = 2310057M21Rik
index = 36
Annotated 5SS: [  252  1027  1871  5300 12109]
Annotated 3SS: [  822  1797  5092 11656 18954]
SMsplice 5SS: [  252  1027 12109 13739]
SMsplice 3SS: [  822 12013 13655 18954]
top_k =  500
Partition function (log Z): -16.468256040394

Sorted 5' Splice Sites (High to Low Probability):
Position 1027: 0.9501924911377374
Position 252: 0.7789782252754199
Position 741: 0.3384163228912116
Position 1871: 0.3293954314297837
Position 11614: 0.09110833977108672
Position 9097: 0.0758705603280686
Position 12109: 0.06233841631554888
Position 386: 0.061983280456720746
Position 1300: 0.03232905892423184
Position 4681: 0.021674572663694047
Position 10150: 0.019811571965225143
Position 278: 0.011397449826197817
Position 409: 0.01127119947431302
Position 715: 0.006921995337639502
Position 141: 0.0064540162736752785
Position 1628: 0.0063164104035507386
Position 8674: 0.004586084188082139
Position 5248: 0.004028323303232621
Position 833: 0.003930197108918515
Position 7317: 0.002283853794384452
Position 156: 0.0020134008564631914
Position 926: 0.001909145370946848
Position 1244: 0.0017205752044680235
Position 273: 0.0015426856504952115
Position 699: 0.001363329744618396
Position 1263: 0.001284789299692329
Position 686: 0.0012328397805713774
Position 693: 0.0011307922556745168
Position 735: 0.0010709855432921135
Position 959: 0.001016070860253217
Position 4801: 0.0009668976190513661
Position 1632: 0.0009394804205428433
Position 703: 0.0009360553408200588
Position 909: 0.0009047014918647434
Position 1581: 0.0008915145863178071
Position 551: 0.0006894560380170962
Position 56: 0.0004151063065645934
Position 373: 0.00033674309994657806
Position 1719: 0.00028415938536164204
Position 567: 0.00022323364215178567
Position 203: 0.00020369407166433533
Position 376: 0.00012794000333184158
Position 73: 7.820228399514422e-05
Position 284: 6.390180087376193e-05
Position 443: 4.6635046921458055e-05
Position 939: 2.909963654230806e-05
Position 976: 2.3473789380375268e-05
Position 3895: 2.2137808045848605e-05
Position 722: 1.1803310810291267e-05
Position 1013: 1.053106278838373e-05
Position 622: 9.946961570046068e-06
Position 932: 9.178322458450916e-06
Position 499: 8.325181610065003e-06
Position 990: 5.7786874747137145e-06
Position 1165: 5.72151140076412e-06
Position 531: 4.113132260633345e-06
Position 603: 3.7139726045883483e-06
Position 1085: 2.9908262326900224e-06
Position 1031: 2.8167607523364807e-06
Position 633: 1.948558592964758e-06
Position 745: 1.3295063510882917e-06
Position 1050: 3.5675391437410134e-07
Position 1320: 6.851203367393079e-08
Position 1488: 1.5615718584616203e-08
Position 554: 1.3322221285123421e-08
Position 441: 1.1683720762490116e-08
Position 615: 9.416659103734738e-09
Position 460: 7.0436247634101425e-09
Position 1256: 3.8791017633168375e-09
Position 670: 1.1470845116058491e-09
Position 894: 1.1768623387660676e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 822: 0.9324585635185338
Position 1797: 0.2538876870327028
Position 11680: 0.213757800433363
Position 9802: 0.18574018868661993
Position 11656: 0.17492040025973946
Position 627: 0.17382612611656306
Position 11787: 0.1338969052797493
Position 11499: 0.11637606457755487
Position 8985: 0.08238713980855525
