Gene = Cnot9
index = 276
Annotated 5SS: [  404 11192 12959 16370 17556 21033 21626]
Annotated 3SS: [11011 12842 16259 17445 20933 21533 22627]
SMsplice 5SS: [  404 11192 12959 16370 17556 21033 21626]
SMsplice 3SS: [11011 12842 16259 17445 20933 21533 22627]
top_k =  500
Partition function (log Z): 0.9170166798628943

Sorted 5' Splice Sites (High to Low Probability):
Position 21626: 0.9878712321077865
Position 12959: 0.9800923358509683
Position 404: 0.8931489644472147
Position 16370: 0.8733316195254827
Position 11192: 0.8452689191195073
Position 17556: 0.8368068540881242
Position 21033: 0.7235221537968758
Position 22758: 0.4805237459047036
Position 23785: 0.2984725845365576
Position 13523: 0.25939362237809405
Position 4945: 0.24559646133829077
Position 19036: 0.21476317405621098
Position 21141: 0.1839732071279394
Position 16631: 0.17978258215007503
Position 18648: 0.15318055050437138
Position 11196: 0.13151933194250506
Position 7902: 0.12026215317794545
Position 22925: 0.10565862087344159
Position 339: 0.09954686970895109
Position 11645: 0.0833607394265545
Position 14482: 0.05978430984560317
Position 22460: 0.057308558820245666
Position 23122: 0.053474837663321534
Position 3683: 0.053242693505947306
Position 21903: 0.051962117905867904
Position 23219: 0.05124672998308055
Position 22734: 0.047349773885864144
Position 10488: 0.04598101965451716
Position 8655: 0.042605221227423204
Position 14445: 0.04218085663026278
Position 18886: 0.03335178090477501
Position 22363: 0.032088621990391336
Position 2855: 0.030519886460538118
Position 22465: 0.030089076132184672
Position 157: 0.02816823765342634
Position 18921: 0.02778536306743748
Position 238: 0.023694163080805748
Position 1345: 0.02266190744051883
Position 3118: 0.0192176460438982
Position 11888: 0.016849719112012114
Position 15848: 0.016326261751803704
Position 2873: 0.016102416007003354
Position 21432: 0.014955232208370696
Position 17350: 0.014750625569738187
Position 17572: 0.014680678662851101
Position 22937: 0.011736451216496803
Position 8590: 0.009433056188255412
Position 20286: 0.008991308419856925
Position 196: 0.00867544542760367
Position 14572: 0.007654187036123395
Position 6212: 0.007606521624378584
Position 16749: 0.006832748758906053
Position 20275: 0.006558621466366583
Position 21284: 0.006334902285013064
Position 9359: 0.006009160042240823
Position 9257: 0.0059394483818973115
Position 19311: 0.005520381389320364
