Gene = Wls
index = 1192
Annotated 5SS: [  311 33445 57719 61807 67515 70085 71659 72087 74168 75283 83844 94633]
Annotated 3SS: [33171 57593 61644 67377 69915 71560 72022 74023 75198 83689 94513 98717]
SMsplice 5SS: [  311  8909 33445 57719 61807 67515 71659 74168 75283 83844]
SMsplice 3SS: [ 8827 33410 57593 61644 67377 71560 74095 75198 83689 95457]
top_k =  500
Partition function (log Z): -61.052599771038935

Sorted 5' Splice Sites (High to Low Probability):
Position 311: 0.9940013377309562
Position 8909: 0.5463449434404639
Position 1438: 0.2192123592265357
Position 1451: 0.09373839880155113
Position 13239: 0.0501807585294642
Position 2217: 0.01659641939460144
Position 1386: 0.0081193402829857
Position 5867: 0.004794638768816887
Position 5878: 0.004563634710250614
Position 5991: 0.0034991639891712423
Position 68: 0.0024394318712693893
Position 1110: 0.00228603304155015
Position 7131: 0.0014547007764831711
Position 295: 0.0009253546197666278
Position 1038: 0.000860252853469621
Position 5634: 0.0008264548010631753
Position 317: 0.0004150364455486716
Position 527: 0.00032287410142381673
Position 2553: 0.00018086127194013622
Position 2063: 0.00015193011874902436
Position 1477: 0.00013199591866636996
Position 390: 0.00011616380586396899
Position 971: 6.725928617458635e-05
Position 1184: 6.720369689091962e-05
Position 1447: 6.645003186083113e-05
Position 688: 5.739385237177773e-05
Position 1270: 5.312376522636186e-05
Position 233: 4.043597626100125e-05
Position 1144: 3.5596581580347245e-05
Position 196: 2.7902956050416482e-05
Position 103: 2.4939335471086914e-05
Position 315: 1.5758458126599272e-05
Position 948: 1.456626848637049e-05
Position 1056: 1.1041722775587891e-05
Position 607: 8.395207578777655e-06
Position 904: 8.185138857021395e-06
Position 552: 6.925504018135513e-06
Position 1507: 6.822060306703114e-06
Position 770: 6.799022228557343e-06
Position 271: 5.950770009589716e-06
Position 72: 5.6214424188755225e-06
Position 253: 5.197389217042623e-06
Position 783: 4.891304567002996e-06
Position 283: 3.491226636142609e-06
Position 510: 2.881258783893379e-06
Position 1587: 2.7219618249090615e-06
Position 1456: 2.523048199978452e-06
Position 657: 2.515131140261709e-06
Position 1444: 2.3810982935998903e-06
Position 1080: 2.162258995388456e-06
Position 592: 1.8537994234642512e-06
Position 1366: 1.696919580521494e-06
Position 914: 1.4721241135199941e-06
Position 871: 1.1416811568532792e-06
Position 1351: 8.816850077207042e-07
Position 1390: 8.302712920715536e-07
Position 2258: 8.87105261333778e-08
Position 521: 7.487934196117204e-08
Position 479: 4.428657261574089e-08
Position 817: 3.068097538334965e-08
Position 1486: 2.6270225060775767e-08
Position 1592: 2.2973632515446296e-08
Position 3: 2.134588814035939e-08
Position 1405: 1.9846063052753822e-08
Position 421: 1.739259691675707e-08
Position 621: 1.5297339032995007e-08
Position 432: 2.20601694019535e-12
Position 599: 5.18855668182214e-13
Position 558: 1.9453469830782335e-13
Position 484: 1.031893047000443e-13
Position 384: 5.613085009967756e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 8827: 0.46403683386183564
Position 13194: 0.37375131222394387
Position 1269: 0.33338645462145405
Position 14199: 0.1077417478936174
Position 11747: 0.09629008829557224
Position 8712: 0.09289321641003656
Position 9324: 0.04114608912884285
Position 5777: 0.03645105471649598
Position 10899: 0.035739513332506724
Position 1204: 0.030470604549007293
Position 11699: 0.029113524810181503
Position 10850: 0.02855262433645139
Position 14278: 0.02803897883772879
Position 6560: 0.026975612771884244
Position 2628: 0.021474030817642875
Position 13347: 0.016923501413414477
Position 7391: 0.014521350883881472
Position 10530: 0.01401521420962834
Position 1922: 0.012347107986745839
Position 12205: 0.012325979963419791
Position 9723: 0.00879097528099136
Position 7850: 0.006705621535134845
Position 3992: 0.005856886168680581
Position 2120: 0.005680759282776625
Position 2518: 0.0052797030119728205
Position 10672: 0.004772972711124504
Position 8536: 0.004532774600042395
Position 8049: 0.0038299281920587958
Position 10577: 0.0037344101875351997
Position 4717: 0.003696196462720658
Position 2063: 0.0035158898153251055
Position 2066: 0.003327051736483321
Position 1531: 0.003271512908532341
Position 4274: 0.0031784957673698243
Position 1965: 0.002961874922392276
Position 6650: 0.0028882589743910434
Position 7246: 0.0028354944765504957
Position 4972: 0.0028227823545649874
Position 6863: 0.002736178132448707
Position 1748: 0.002671759745929683
Position 5485: 0.0025995642783235413
