Gene = Cep126
index = 247
Annotated 5SS: [  197  4099 13653 22215 30977 34563 39081 42051 47067 54800]
Annotated 3SS: [ 3978 13506 22102 30777 32452 38967 41977 46868 54734 57347]
SMsplice 5SS: [  232  1059  4099  9531 13653 15213 15843 18408 22215 29642 34563 39081
 42051 47067 54800]
SMsplice 3SS: [  897  3978  9408 13506 15095 15758 18326 22196 29434 34491 38967 41977
 46956 54734 55966]
top_k =  500
Partition function (log Z): -17.89126095105726

Sorted 5' Splice Sites (High to Low Probability):
Position 13653: 0.9960550260680809
Position 4099: 0.9742368979242754
Position 18408: 0.9517206001383898
Position 1059: 0.864484389316912
Position 15843: 0.6963779457672798
Position 22215: 0.5120379289018888
Position 197: 0.48310261034385915
Position 9531: 0.4564628602360789
Position 15213: 0.4041071773585171
Position 9527: 0.394156849206553
Position 77: 0.37626078240810346
Position 10360: 0.36501367534797363
Position 13855: 0.3619710730392448
Position 15217: 0.32314460411538815
Position 16147: 0.2774620808078616
Position 17952: 0.21948463844879987
Position 15934: 0.20778057147165238
Position 18201: 0.19754813012969089
Position 10518: 0.17323220717034804
Position 9151: 0.14226351071313392
Position 10645: 0.10072750843807174
Position 17883: 0.1007099561102173
Position 7088: 0.09716248528275423
Position 9535: 0.09576153751624039
Position 6432: 0.09316230175332033
Position 15004: 0.07356751681698505
Position 13087: 0.06944194641410945
Position 21600: 0.06699877500313778
Position 24114: 0.060975469724716215
Position 14824: 0.056887743723631944
Position 7436: 0.0472038893339974
Position 11395: 0.04481912457254618
Position 743: 0.04369634102940529
Position 2353: 0.038413650235069804
Position 6628: 0.03579007629954505
Position 21513: 0.035522740561133324
Position 2646: 0.035204807231165355
Position 4956: 0.028289600983025527
Position 17182: 0.02792918544008116
Position 17013: 0.02746629618816449
Position 17913: 0.027256804890704093
Position 15194: 0.02443550653116834
Position 9543: 0.024416403965901157
Position 18043: 0.02408031745772867
Position 172: 0.02344479572809784
Position 6911: 0.023311747719956373
Position 15185: 0.021790821434727492
Position 14477: 0.020850501203160423
Position 15300: 0.018164072105153962
Position 15008: 0.01746775427738699
Position 9559: 0.013927442105823563
Position 254: 0.013247551222658839
Position 614: 0.013186009893426356
Position 18412: 0.012827140261546528
Position 264: 0.010659195079335644
Position 13933: 0.009273477103168044
Position 10641: 0.0088226677483074
Position 7107: 0.008772679421363228
Position 15221: 0.008551342530339073
Position 9547: 0.00826416058189392
Position 10110: 0.006817542126548626
Position 10082: 0.006078080498922018
Position 9539: 0.005929931044095762
Position 8435: 0.005893977332795492
Position 15305: 0.005269458566647787
Position 6643: 0.005117341856957143
Position 15587: 0.004888687567282132
Position 6503: 0.004289240499440141
Position 7408: 0.0038918285999955827
Position 11505: 0.003783174393461441
Position 11946: 0.0035361256159108703
Position 16062: 0.0034869084382593792
Position 18424: 0.0034021282772207398
Position 596: 0.003307714882982484
Position 15602: 0.0032509036966288547
Position 15596: 0.0029720537209191786
Position 4707: 0.002916465593498157
