Gene = Cep70
index = 250
Annotated 5SS: [   49  2925 10936 19195 19508 20368 32306 34004 34577 34757 37661 45860
 48254 52732 53003 54252 55141]
Annotated 3SS: [ 2824 10812 19103 19383 20186 32135 33946 34494 34667 37585 45753 48082
 52584 52833 54136 55060 56285]
SMsplice 5SS: [   49 10936 19195 19508 34577 34757 37661 45860 48254 52732 54252]
SMsplice 3SS: [10812 19103 19383 34494 34667 37585 45753 48082 52618 54136 56285]
top_k =  500
Partition function (log Z): -38.33164737465656

Sorted 5' Splice Sites (High to Low Probability):
Position 2925: 0.7992958087729878
Position 10936: 0.3644089466236921
Position 49: 0.3425024697035445
Position 443: 0.1809780019058678
Position 301: 0.1809571757216075
Position 210: 0.1680776143783927
Position 97: 0.08621481043164675
Position 2384: 0.05502700699466065
Position 400: 0.04544680787510139
Position 3188: 0.031165939726062884
Position 111: 0.021315107048584293
Position 2016: 0.01639820895315789
Position 3900: 0.012139214890843793
Position 655: 0.009448214343635493
Position 1840: 0.006065977385489396
Position 313: 0.005779390053331836
Position 1741: 0.004459390499590587
Position 3916: 0.003950838073696543
Position 5856: 0.003161206912631782
Position 499: 0.002993032639903041
Position 3985: 0.0016098772203617336
Position 3312: 0.0009003756926830097
Position 3640: 0.0008672240802919996
Position 2893: 0.0008002671458816527
Position 2733: 0.000734112419573031
Position 920: 0.0007099253079756051
Position 4615: 0.0005300744354019458
Position 421: 0.00031959854103502926
Position 2133: 0.00019001949522447328
Position 2028: 0.00012270395321704837
Position 2251: 0.00011468376679339064
Position 167: 3.9673455391624974e-05
Position 204: 3.1602616555881084e-05
Position 82: 2.852124948369209e-05
Position 622: 2.216615734490134e-05
Position 451: 2.2013578107190517e-05
Position 626: 2.1883868526578077e-05
Position 436: 2.025174838358793e-05
Position 134: 1.9945125479765172e-05
Position 1795: 1.3264541690443888e-05
Position 1813: 1.290520799229952e-05
Position 589: 1.2393052356697448e-05
Position 1809: 1.0774187820209249e-05
Position 303: 7.591504735977769e-06
Position 1789: 5.866205330382198e-06
Position 212: 5.310210604063429e-06
Position 3506: 4.359598818961266e-06
Position 3123: 4.2825993251553715e-06
Position 65: 2.847243688569499e-06
Position 792: 2.7109053160203135e-06
Position 1721: 2.7104796778754763e-06
Position 294: 2.0052295583105284e-06
Position 40: 2.0043835969956834e-06
Position 253: 1.8774494024917302e-06
Position 218: 1.2292754934103914e-06
Position 53: 9.033516543266999e-07
Position 245: 8.461386880235875e-07
Position 547: 6.029836099765346e-07
Position 292: 5.576962849631706e-07
Position 24: 5.268495406250533e-07
Position 462: 4.5954912571957996e-07
Position 503: 3.240364551524326e-07
Position 509: 2.8755211801384593e-07
Position 255: 2.2038719452329229e-07
Position 597: 2.0653036235275378e-07
Position 361: 1.0408227198262316e-07
Position 519: 7.422761045974985e-08
Position 395: 2.047404339092061e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 2780: 0.4398488848854485
Position 10812: 0.3705734002717185
Position 16362: 0.2220866245209757
Position 2824: 0.19210820451637842
Position 2712: 0.18989708789491924
Position 5450: 0.1815131930874371
Position 7217: 0.11928062173150211
Position 13879: 0.06552337437662326
Position 10849: 0.06303900631312104
Position 11082: 0.05706124272854343
Position 7032: 0.052768504047739535
