Gene = Nsun7
index = 769
Annotated 5SS: [  410  1333  4156  4710 16756 17249 18929 23824 24378 29625 35001 36003]
Annotated 3SS: [  928  4096  4578 16602 17064 18717 23679 24275 29506 34876 35471 37910]
SMsplice 5SS: [  238  4156  4710 16756 18929 19674 23824 24378 29625 35001]
SMsplice 3SS: [ 4096  4578 16602 18717 19581 23679 24275 29506 34876 35471]
top_k =  500
Partition function (log Z): -1.9260778090273156

Sorted 5' Splice Sites (High to Low Probability):
Position 4710: 0.998691813574541
Position 29625: 0.9974005075208122
Position 23824: 0.9817282052430423
Position 16756: 0.9789616514657361
Position 4156: 0.9265626273666311
Position 24378: 0.9113187153231022
Position 19674: 0.8652918349355935
Position 35001: 0.7751215605798077
Position 238: 0.6535550378440946
Position 18929: 0.6364361847000646
Position 410: 0.623251099321045
Position 35656: 0.4192839989148589
Position 17431: 0.30294976829477877
Position 18797: 0.24409321901634456
Position 33239: 0.24020396321537144
Position 1333: 0.2157476047079565
Position 9571: 0.2092611264664601
Position 33843: 0.165656092689114
Position 25400: 0.11585594076354533
Position 17378: 0.11342610817037313
Position 17249: 0.11210413967848701
Position 2493: 0.10000034946255071
Position 27525: 0.09153524488432967
Position 33788: 0.06819921594247362
Position 1430: 0.06440960426383192
Position 28136: 0.0586498532932205
Position 1169: 0.05530846434111682
Position 19359: 0.043481214552671975
Position 27009: 0.04138106228926264
Position 6870: 0.03807240476793833
Position 17359: 0.03715585026266767
Position 18964: 0.03016958339499992
Position 4203: 0.02800793028004457
Position 11343: 0.027502090572817987
Position 27807: 0.0194611481897804
Position 23278: 0.015131870724625445
Position 3982: 0.01485519582926171
Position 19792: 0.013997916587175512
Position 22653: 0.012676195955016
Position 5427: 0.010824130382389363
Position 1214: 0.010684441472809633
Position 21719: 0.009912533863953236
Position 23007: 0.009393947351849376
Position 524: 0.008453745897025963
Position 35817: 0.008130527308932451
Position 35550: 0.0056173630049389505
Position 1198: 0.005201217929394392
Position 463: 0.00447567276649958
Position 459: 0.0038396607687280226
Position 4533: 0.003689546517709954
Position 23748: 0.0035539983750585286
Position 2522: 0.0027362156870357154
Position 24389: 0.002706412448447644
Position 1941: 0.0027031762420003246
Position 747: 0.002444716407294346
Position 1321: 0.002000882546784003
Position 2535: 0.0014841822341523164
Position 2322: 0.0014694243956036672
Position 4349: 0.0014223362024164336
Position 4160: 0.0013472204425464158
Position 2518: 0.0012481572723266553
Position 1337: 0.0011961783202474308
Position 245: 0.0011113094210778913
Position 3222: 0.0010477434499412933
Position 4220: 0.0010359706373453766
Position 16688: 0.0009904861042661878
Position 2486: 0.0008783858539214331
Position 195: 0.0008251723525687798
Position 2391: 0.0007735632630977199
Position 3349: 0.0006157384931674032
Position 5676: 0.000573118002321983
Position 25815: 0.0005287787243006769
Position 173: 0.0005269070491048276
Position 590: 0.0004998316456304659
Position 1470: 0.00046064949293944576
Position 1246: 0.00035203693411092296
Position 1456: 0.00024921977219934983
Position 242: 0.00016594882984062698
Position 52: 0.00013724264743568003
Position 529: 0.00013122735875508918
Position 633: 0.00011243162720428091
Position 503: 9.20412744085009e-05
Position 5402: 7.459713019506331e-05
Position 62: 7.088576224046028e-05
Position 25029: 6.955073683964003e-05
Position 20211: 6.675803685827015e-05
Position 1033: 4.195459558616873e-05
Position 540: 3.9924589576916746e-05
Position 331: 3.4661483230353693e-05
Position 19783: 2.9261158086922892e-05
Position 134: 2.7159602384296828e-05
Position 18804: 2.6344169297541468e-05
Position 1107: 1.974486417076843e-05
Position 1097: 1.759261705499542e-05
Position 18859: 1.5350285213416338e-05
Position 4690: 1.5022642742201853e-05
Position 136: 1.2785015696822262e-05
Position 20751: 8.642565397793792e-06
Position 247: 5.333383164690115e-06
Position 491: 4.657699496319549e-06
Position 512: 3.6228718286518824e-06
Position 64: 3.1589133131841834e-06
Position 613: 2.5399418649586743e-06
Position 4912: 2.4619523717157344e-06
Position 664: 2.101186189092726e-06
Position 497: 1.3223025812393215e-06
Position 5100: 7.422027164183332e-07
Position 515: 7.14037702146245e-07
Position 5022: 3.613806503363902e-07
Position 4575: 2.7303967301459543e-07
Position 467: 7.365294837153667e-08
Position 500: 4.644316854380835e-08
Position 521: 3.396433977397958e-08
Position 309: 1.9355366071564266e-08
Position 347: 1.501123987201315e-08
Position 481: 3.0727176430029096e-09
Position 571: 9.465058947437526e-10
Position 1110: 3.801799911972599e-10
Position 518: 9.743031749546738e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 29506: 0.9696348363000743
