Gene = Slc35f5
index = 980
Annotated 5SS: [  269  1350  1626  5596  7594  9613 11488 13732 15244 18312 23542 24218
 26440 28950 30114]
Annotated 3SS: [ 1258  1483  5451  7530  9530 11296 13649 15155 18246 23436 24057 26348
 28794 30016 33896]
SMsplice 5SS: [  269  1350  1626  5596  9644 11488 13732 15244 17666 24218 26440 28950
 30114]
SMsplice 3SS: [ 1258  1483  5451  9530 11296 13649 15155 17531 24057 26348 28794 30016
 33896]
top_k =  500
Partition function (log Z): 8.249542317919678

Sorted 5' Splice Sites (High to Low Probability):
Position 11488: 0.9838038148948718
Position 26440: 0.9716328916660832
Position 1350: 0.9693178423426962
Position 28950: 0.953197869513848
Position 24218: 0.9239620373930186
Position 5596: 0.9222998709735148
Position 30114: 0.8930222714045789
Position 269: 0.8843338300996021
Position 15244: 0.8405949860241279
Position 13732: 0.7037214753302486
Position 17666: 0.6719569053369385
Position 1626: 0.6388830977242083
Position 512: 0.4569777920760314
Position 18312: 0.4462925269079491
Position 9644: 0.4195859112396218
Position 27561: 0.3586905374353405
Position 23502: 0.33603735237036636
Position 9613: 0.3213378488326149
Position 29552: 0.24738226438772506
Position 11151: 0.17255062512855637
Position 12383: 0.16997772050489957
Position 10499: 0.1261115460292829
Position 8806: 0.11736268086510579
Position 7594: 0.11057224513140967
Position 31793: 0.10353079315119969
Position 965: 0.09622675126686989
Position 21529: 0.09165853152772732
Position 3310: 0.08062549769063217
Position 9676: 0.07429375156828266
Position 23546: 0.0647316044108452
Position 20570: 0.06300534840926762
Position 9623: 0.060430095855295594
Position 34047: 0.059541414478931444
Position 20312: 0.054046785293833735
Position 12263: 0.05226135237951975
Position 16128: 0.052243958406850324
Position 14180: 0.05031006258644534
Position 18037: 0.04551724623972321
Position 32280: 0.043697596276382734
Position 11887: 0.03780122343641997
Position 11754: 0.028322380204967662
Position 1188: 0.025851976880798606
Position 12969: 0.021769334756859764
Position 31426: 0.019627945857984972
Position 12323: 0.01862786096694404
Position 3817: 0.018434359473047647
Position 1964: 0.017782661806910058
Position 276: 0.015631157065409705
Position 24153: 0.013924973666469396
Position 24622: 0.013357818719532004
Position 3327: 0.013100933259956166
Position 2914: 0.012773093933936937
Position 447: 0.011516961238656077
Position 21613: 0.011297197992592618
Position 18343: 0.010356367602364669
Position 31383: 0.00979915262954052
Position 307: 0.0094075133489746
Position 11431: 0.00937346087171282
Position 10186: 0.009171580566459656
Position 28740: 0.009134524606169137
Position 30647: 0.008574605329734399
Position 10486: 0.008102274303548478
Position 32474: 0.00799006895383431
Position 2181: 0.007634567833274092
Position 26496: 0.007156485166220515
Position 15057: 0.006676941596215961
Position 9185: 0.005930328581176335
Position 13026: 0.00586163703914763
Position 1968: 0.005703145153565247
Position 13954: 0.005688919828814233
Position 28897: 0.005210332160203
Position 4850: 0.005112010670213523
Position 3007: 0.004593713380028972
Position 11455: 0.004474781583938304
Position 29543: 0.00435032301156851
Position 10884: 0.0036734256132847838
Position 29949: 0.0036189768009142575
Position 14219: 0.0032395917205124544
Position 17906: 0.0026870978766064635
Position 897: 0.0021704030478146377
Position 668: 0.0019804568096831615
Position 893: 0.0018467996756946095
Position 13739: 0.0017769158561317454
Position 175: 0.00173712462244917
Position 13568: 0.0014744695460970417
Position 10098: 0.0014561762345252525
Position 725: 0.0014488030177518673
Position 10138: 0.0013690116275868263
Position 969: 0.001355408615583625
Position 1950: 0.0011029954342726147
Position 11759: 0.0010781758164020733
Position 11867: 0.0009553382625793358
Position 12039: 0.0009124663794713782
Position 4861: 0.0008604954637123433
Position 171: 0.000788311283255343
Position 15102: 0.0007738460310662634
Position 6102: 0.0007539739635642129
Position 6295: 0.0006663017909022993
Position 1369: 0.0006283824196069096
Position 26981: 0.0005891772713066841
Position 1036: 0.0004968897421832529
Position 417: 0.0004472599185393083
Position 20890: 0.0004414457169527469
Position 933: 0.0004070048736568917
Position 911: 0.00040045006661076254
Position 743: 0.00037440739236561894
Position 286: 0.000363517774131211
Position 6621: 0.0003448329991337974
Position 31598: 0.00034355802794942125
Position 480: 0.00030228387011588194
Position 8200: 0.0002899423802224713
Position 184: 0.0002827275541263141
Position 6311: 0.0002740730038707527
Position 232: 0.00026695249548002744
Position 1698: 0.00021983145636735043
Position 15358: 0.00021949217164152486
Position 1151: 0.00019959157052068863
Position 1055: 0.00019098656768649254
Position 1003: 0.00019066692006900382
Position 12147: 0.00018637941144028822
Position 903: 0.00017983644115313527
Position 92: 0.00016988725976184598
Position 914: 0.0001642870666966044
Position 68: 0.0001621288941074533
Position 1206: 0.0001296218737667849
Position 846: 0.00012743930424373716
Position 54: 0.00011146522555062004
Position 783: 0.00010030663744912565
Position 59: 9.812066608598872e-05
Position 925: 9.232781806792698e-05
Position 30697: 9.216750000372239e-05
Position 736: 8.112099065852728e-05
Position 1142: 7.943314917400213e-05
Position 1402: 7.861102088189189e-05
Position 687: 7.616127926550862e-05
Position 30435: 7.05797070268106e-05
Position 1079: 6.583587131608708e-05
Position 1259: 6.0900714135312134e-05
Position 1362: 5.7295873118507595e-05
Position 81: 5.6766089547325675e-05
Position 186: 5.314496746625393e-05
Position 1063: 5.075707112591612e-05
Position 1395: 5.0196393274674225e-05
Position 179: 4.4292862193684424e-05
Position 1593: 2.878367970316274e-05
Position 1587: 2.7515701482548694e-05
Position 11401: 2.57510979593492e-05
Position 1070: 2.558658085397909e-05
Position 524: 2.4770429795696776e-05
Position 31387: 2.003224222942652e-05
Position 1572: 1.3535447735307891e-05
Position 718: 1.2649750196218708e-05
Position 2640: 1.1894519231241134e-05
Position 1630: 7.921986473964167e-06
Position 97: 7.717873538783987e-06
Position 141: 7.169337684471812e-06
Position 1657: 5.3029189362389825e-06
Position 598: 4.889582941980501e-06
Position 153: 4.766276874386369e-06
Position 2099: 4.629986910817621e-06
Position 1847: 4.0321548250331995e-06
Position 1959: 3.887020686144127e-06
Position 617: 3.1537434168547472e-06
Position 313: 2.934729684411053e-06
Position 345: 2.9144965408195344e-06
Position 548: 2.5378614253143954e-06
Position 405: 2.383118317684647e-06
Position 402: 2.134718274528824e-06
Position 1726: 1.6464744650910159e-06
Position 526: 1.3996055679201282e-06
Position 439: 1.2771885391845065e-06
Position 626: 1.0726572515038484e-06
Position 571: 5.636556579194136e-07
Position 650: 5.072217010627733e-07
Position 356: 4.683078737229183e-07
Position 395: 1.331384874001586e-07
Position 456: 1.1282266843676603e-07
Position 386: 5.366457658701967e-08
Position 576: 3.2567284730175336e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 11296: 0.9992694208774474
Position 24057: 0.9378870110594886
