Gene = Csn2
index = 300
Annotated 5SS: [ 252 1603 2374 2511 3477 3603 5154 5798]
Annotated 3SS: [1539 2349 2489 3452 3557 4628 5752 6676]
SMsplice 5SS: [ 252 1603 3603]
SMsplice 3SS: [1539 3452 4628]
top_k =  500
Partition function (log Z): -5.017643580790782

Sorted 5' Splice Sites (High to Low Probability):
Position 252: 0.6842384802917688
Position 3603: 0.5887309383693379
Position 1603: 0.531930512610185
Position 267: 0.30907974280603945
Position 5154: 0.18493266815979817
Position 3573: 0.182596817750769
Position 966: 0.16853605597865895
Position 3477: 0.1280997545453615
Position 1954: 0.0715383665702286
Position 2511: 0.030374718742945787
Position 1656: 0.02544090279199595
Position 1962: 0.023896713870648532
Position 2374: 0.01908474090656014
Position 2256: 0.012025718493294505
Position 3315: 0.010299823481446138
Position 4554: 0.0074749215973116045
Position 4518: 0.007186230974733031
Position 2283: 0.006419710575845339
Position 6216: 0.003554196816610602
Position 870: 0.00340033425105525
Position 4496: 0.0032905940397322778
Position 1607: 0.001757247027433338
Position 1228: 0.0017312068962476988
Position 874: 0.0015234151265871038
Position 1915: 0.0014060522756312325
Position 1861: 0.0012371907514325624
Position 3541: 0.0011167428708586107
Position 1669: 0.0009998223192161846
Position 535: 0.0009618088917453104
Position 3642: 0.0008440635899789096
Position 828: 0.0007684400953485285
Position 1628: 0.0007243745838635867
Position 6126: 0.0006185001472883137
Position 1881: 0.000570743009385668
Position 1647: 0.000548888113671539
Position 5798: 0.0005031867778655506
Position 1461: 0.0004719550465517492
Position 526: 0.00040384686583495877
Position 1558: 0.0003985679436476874
Position 1352: 0.00036233503160639874
Position 1785: 0.00034253867593971824
Position 1443: 0.00025230704247204054
Position 1451: 0.00025192831312425103
Position 1745: 0.0002500692243092889
Position 1194: 0.0002308102796596677
Position 1428: 0.00021333648123943316
Position 53: 0.00019910980185550674
Position 4015: 0.00018467238011034048
Position 1893: 0.00018170139283207504
Position 432: 0.00017902830676684708
Position 2470: 0.00017758268446077766
Position 1326: 0.000140378750623879
Position 1456: 0.00013374566174586262
Position 1411: 0.00012174449722278511
Position 2843: 9.636602380702137e-05
Position 496: 9.448523765195529e-05
Position 1904: 9.299290189300028e-05
Position 1936: 9.12839119539534e-05
Position 2037: 8.928827634321395e-05
Position 2616: 8.183762445957533e-05
Position 475: 7.194899455830996e-05
Position 559: 6.705079896997246e-05
Position 138: 5.383038238208256e-05
Position 106: 4.272774804856e-05
Position 1467: 4.174658945770295e-05
Position 478: 4.008389079363299e-05
Position 667: 2.8428309654363006e-05
Position 879: 2.4096437779717504e-05
Position 816: 2.2578219548589313e-05
Position 15: 2.2387770447928963e-05
Position 189: 2.2108590807609923e-05
Position 271: 2.1936557940182274e-05
Position 567: 2.1267010254108392e-05
Position 178: 1.832211387553827e-05
Position 1132: 1.4858873403503415e-05
Position 1449: 1.4080785058993818e-05
Position 1038: 1.404991540618479e-05
Position 716: 1.3184029807177703e-05
Position 1285: 1.2085428848806456e-05
Position 1674: 6.888499205061008e-06
Position 837: 5.703653465412883e-06
Position 1274: 5.460005019107257e-06
Position 1241: 4.341942848389321e-06
Position 885: 2.8211342951342276e-06
Position 4202: 2.146292480122836e-06
Position 3846: 2.085608981792896e-06
Position 408: 1.3318210479139584e-06
Position 3525: 1.1012714718122892e-06
Position 165: 1.0937350781258346e-06
Position 46: 1.0767811972138543e-06
Position 197: 6.895459000085031e-07
Position 570: 5.140748821928224e-07
Position 1685: 2.6461057752638615e-07
Position 173: 1.2047350808574902e-07
Position 238: 1.7901071113718708e-08
Position 621: 7.179170319983507e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3452: 0.9492626074438211
Position 1539: 0.5722087774464534
Position 4628: 0.35501829206856805
Position 790: 0.15233292388378358
Position 6676: 0.13093748297612073
Position 6125: 0.10841969035658001
