Gene = Glmn
index = 436
Annotated 5SS: [   82  1101  4136 19438 22657 24204 25609 27759 35138 35644 36047 36836
 37013 39427 39971 40607 46917 48498]
Annotated 3SS: [ 1025  4009 19320 22547 23965 25505 27570 35083 35612 35956 36793 36938
 39341 39863 40542 46792 48414 48712]
SMsplice 5SS: [   82  4136 19438 22657 25609 35138 35840 36047 39444 39971 40634 43455]
SMsplice 3SS: [ 4009 19320 22523 25505 35083 35612 35956 39341 39863 40542 43385 48712]
top_k =  500
Partition function (log Z): -28.36546632308105

Sorted 5' Splice Sites (High to Low Probability):
Position 4136: 0.9913517651739814
Position 82: 0.7153060339109261
Position 3448: 0.2871867305505884
Position 8567: 0.2333982509268745
Position 345: 0.1597271664298391
Position 1913: 0.10555917889761074
Position 2433: 0.09719695220935323
Position 41: 0.07443542512618279
Position 6112: 0.058096802626433366
Position 1535: 0.05196682059728764
Position 7969: 0.04979541162491234
Position 2139: 0.04337419113059232
Position 500: 0.028793478924156814
Position 3453: 0.028376821384788656
Position 60: 0.024895926317482796
Position 8450: 0.01985866654215872
Position 6529: 0.015481905320515259
Position 1101: 0.01439567351806635
Position 4714: 0.011991518921416394
Position 2822: 0.01116513423782847
Position 8025: 0.009014023616263554
Position 112: 0.008770403033919648
Position 5237: 0.008589695310675348
Position 5436: 0.006864747959145557
Position 8534: 0.006672314686870269
Position 6159: 0.005911027785421566
Position 8206: 0.004861124885620932
Position 429: 0.004518788629821455
Position 4407: 0.004087835446968104
Position 7945: 0.0034337324072545934
Position 6493: 0.0030979508861825188
Position 4429: 0.002736647377501916
Position 4420: 0.0020628778898250807
Position 2470: 0.001977736297114852
Position 5338: 0.001462054375068916
Position 8502: 0.0013588557450286128
Position 4830: 0.00119581031978356
Position 597: 0.0007328286306503133
Position 658: 0.0006815207946135428
Position 1541: 0.0004995248693082528
Position 6878: 0.00020795808811221555
Position 349: 0.0001186485437192397
Position 30: 7.813896876084779e-05
Position 573: 6.939595192008817e-05
Position 125: 2.8568351273712593e-05
Position 626: 2.632152941272936e-05
Position 45: 8.50326755421227e-06
Position 92: 6.819946938672469e-06
Position 20: 3.984396624646755e-06
Position 258: 3.7192752841070326e-06
Position 24: 2.3880361883786553e-06
Position 11: 1.5423456269299714e-06
Position 253: 1.1448618483878375e-06
Position 505: 7.294962138865067e-07
Position 362: 2.6334285747331536e-07
Position 299: 1.34045765965641e-07
Position 278: 9.904926501852642e-08
Position 333: 8.415808431504987e-08
Position 507: 5.736271498872025e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 4009: 0.7588828536736435
Position 8366: 0.553652629939067
Position 4060: 0.224939023965819
Position 15885: 0.19945335088259122
Position 3356: 0.18604677945650072
Position 14067: 0.1504621647080926
Position 3209: 0.10343592253890037
Position 10819: 0.09079238254025526
Position 2362: 0.048199302275322146
Position 8339: 0.04814021022686
Position 5920: 0.04437951957672253
Position 1811: 0.04273994096577176
Position 7909: 0.02876240363965699
Position 1870: 0.026939490279149776
Position 2305: 0.026457630261812134
Position 6603: 0.024498636524860055
Position 2013: 0.023187581165254316
Position 12644: 0.022735522538619168
Position 6413: 0.022110084891146648
Position 11256: 0.02143609534738966
Position 4323: 0.021281064290114317
Position 1828: 0.020091233107632552
Position 13567: 0.019879427092298764
Position 7794: 0.019020041669233063
Position 1825: 0.016079766206252663
Position 1356: 0.015884084557176232
Position 2223: 0.015031108793198411
Position 6049: 0.014457905613882707
Position 4343: 0.01365610436531984
Position 2101: 0.013441950005325711
Position 8205: 0.01299155198508936
Position 3312: 0.012402315876716164
Position 275: 0.012314202225961107
Position 12103: 0.011107067007138809
Position 7778: 0.010688186193876556
Position 1285: 0.009563854631389736
Position 5254: 0.009481492038706033
Position 3377: 0.00800024072496641
Position 11749: 0.007998579468167157
Position 10776: 0.007765345173171392
Position 6071: 0.007551120344442817
Position 1485: 0.006743565330386745
Position 1025: 0.006196624004091458
Position 1326: 0.006167894924888116
Position 2017: 0.005560374630544771
Position 2338: 0.005394267573253352
Position 10877: 0.005291099513058019
Position 1361: 0.005115384859855266
Position 8076: 0.004861124885620951
Position 4691: 0.00480690806851198
Position 10880: 0.004252530151016232
Position 959: 0.004151833904647428
Position 4632: 0.004142217020089779
Position 2771: 0.004085747316648725
Position 7756: 0.004006031434444433
Position 5145: 0.003939328994922082
Position 2717: 0.003809881830695
Position 5127: 0.003666617777286584
Position 4064: 0.003647360557044848
Position 8409: 0.003270478580722533
Position 9413: 0.003176977305110353
Position 8406: 0.0030904726168408617
Position 6583: 0.002971178896059154
Position 388: 0.002798829689821771
Position 8555: 0.0027911188396516555
Position 458: 0.0027588534181594215
Position 4975: 0.0027009562081888655
Position 2618: 0.0025208488568793344
Position 7204: 0.002474960291340527
Position 5428: 0.0024338586857967654
Position 221: 0.0023979894680629717
Position 11904: 0.002298284699360078
Position 5274: 0.0021373149264804535
Position 8660: 0.0020330170306427746
Position 3852: 0.0020154095460664326
Position 5039: 0.0019850920538961245
Position 4405: 0.00196762650780377
Position 7067: 0.001920235867013129
Position 7703: 0.0018639846713458964
Position 885: 0.0017681069233852422
Position 4043: 0.0015919226095903712
Position 1603: 0.0015630868179804555
Position 3065: 0.00150416438062305
Position 1234: 0.0014075986189303483
Position 348: 0.00133408078129097
Position 4629: 0.0013059188938799695
Position 3221: 0.0012940104125478886
Position 849: 0.0012858297388006873
Position 4595: 0.0012849871482099988
Position 6377: 0.0012619063675265141
Position 8790: 0.0012541657384899261
Position 3264: 0.0012410460137468851
Position 1874: 0.001196778954334876
Position 3316: 0.0011413151237918682
Position 3711: 0.0010603579326962675
Position 1035: 0.0009891746589374142
Position 6811: 0.00098861000460562
Position 6947: 0.0009732195593104911
Position 8612: 0.0009649254303520736
Position 4561: 0.0008805272918092737
Position 6493: 0.000838786054881757
Position 2737: 0.0007902085927068355
Position 8266: 0.0007182015347690666
Position 1984: 0.0006937363815587015
Position 5880: 0.0006779709626821129
Position 1768: 0.0005933655957274446
Position 2208: 0.0005182693970198925
Position 3186: 0.0005108526583590328
Position 6624: 0.0005078355999753716
Position 4527: 0.0004846328741574453
Position 185: 0.0004686511609396011
Position 251: 0.00045392166688683734
Position 299: 0.000444525574773359
Position 1047: 0.0004039457285566859
Position 428: 0.000398092206522174
Position 1848: 0.0003892038236715495
Position 313: 0.0003495838183335187
Position 4580: 0.0003476564268480798
Position 490: 0.0003411900287199951
Position 3227: 0.00032099624500838916
Position 1402: 0.00031887102314373663
Position 6496: 0.00027486839609394887
Position 5476: 0.0002721070614404857
Position 5395: 0.0002677041018542964
Position 1458: 0.0002319905891652203
Position 310: 0.00022627379831441057
Position 5712: 0.00020433559791221617
Position 6181: 0.00017733246844868397
Position 237: 0.00017461702629138152
Position 5596: 0.0001647885883946111
Position 4856: 0.00015627516852416402
Position 5654: 0.00015039363380945533
Position 4377: 0.0001497348583625001
Position 4367: 0.00014774777166490758
Position 537: 9.13129160957615e-05
Position 1381: 8.28376622260389e-05
Position 494: 7.133419057951757e-05
Position 2057: 4.312373214409892e-05
Position 601: 3.529096820932133e-05
Position 5076: 3.329122459528114e-05
Position 1303: 1.976564989923149e-05
Position 2922: 1.975158258286872e-05
Position 1644: 1.92869427451043e-05
Position 1674: 1.8908929423410653e-05
Position 316: 1.7264757899640297e-05
Position 461: 1.663022441234678e-05
Position 2070: 1.6601181221455576e-05
Position 464: 1.1840172263753931e-05
Position 738: 1.1334097582423238e-05
Position 1912: 1.1057054692941539e-05
Position 278: 1.0184290806058592e-05
Position 3797: 8.651914502330615e-06
Position 1242: 7.79100255950162e-06
Position 776: 7.503949438066001e-06
Position 1718: 6.57988096159204e-06
Position 1059: 5.941926747980257e-06
Position 5320: 5.417257788662113e-06
Position 1514: 4.989915567738825e-06
Position 682: 3.5503021884332866e-06
Position 861: 3.385251196381278e-06
Position 134: 3.076613802679288e-06
Position 608: 2.495755842469232e-06
Position 245: 2.384686159110355e-06
Position 1638: 2.1543991967094364e-06
Position 304: 1.446809121670684e-06
Position 307: 1.3631611166922268e-06
Position 4490: 2.8249771013282493e-07
Position 322: 3.4416604503750435e-08
Position 905: 3.2959656180048084e-08
Position 189: 2.9106490658549436e-08
Position 352: 1.6967842035463654e-08
Position 503: 7.302931416670784e-09
Position 604: 5.441390486568849e-09
Position 116: 9.347681709718081e-11
