Gene = BC024978
index = 158
Annotated 5SS: [ 327 1586 4842 5364 6757 6917]
Annotated 3SS: [1124 4772 5238 6626 6845 7974]
SMsplice 5SS: [ 327 5364 6917]
SMsplice 3SS: [5238 6626 7974]
top_k =  500
Partition function (log Z): -5.606142117486787

Sorted 5' Splice Sites (High to Low Probability):
Position 327: 0.9914734753706955
Position 5364: 0.6289990587340681
Position 6917: 0.6092485236257912
Position 4842: 0.28762500071978264
Position 6907: 0.13388813560621657
Position 6784: 0.1336832446207477
Position 4905: 0.10832149808642734
Position 7641: 0.10644574679522024
Position 2049: 0.0761587935079119
Position 1586: 0.07349790092699596
Position 3724: 0.063005231707024
Position 8231: 0.05016479482902971
Position 3760: 0.04078123915256794
Position 580: 0.03481900906719868
Position 4954: 0.03441018647950252
Position 5318: 0.02965836319641564
Position 4918: 0.02252845479062263
Position 5449: 0.020685309792905202
Position 595: 0.020393106333644117
Position 3689: 0.01386370457581079
Position 4669: 0.012196204394765169
Position 8229: 0.011695973725416852
Position 3061: 0.010650679370920057
Position 3110: 0.00945973877933448
Position 5239: 0.007753684009031424
Position 8238: 0.006689168931519026
Position 105: 0.005394592435693974
Position 1993: 0.005255540428528898
Position 96: 0.004983235322011778
Position 8248: 0.004790111120430935
Position 3091: 0.004659253504632804
Position 4896: 0.003660517079373164
Position 7015: 0.0035255877479586444
Position 8253: 0.00312080743509951
Position 2412: 0.0028922545805833747
Position 5453: 0.0026999654664318514
Position 3693: 0.002329444011624873
Position 8104: 0.0022381710505483344
Position 4643: 0.0017570792173633248
Position 7588: 0.0015481493375679794
Position 7888: 0.0013771463095474943
Position 2044: 0.001371440230906301
Position 7392: 0.0012506295248901596
Position 1890: 0.0010343919606625469
Position 1363: 0.0009601950048812502
Position 1947: 0.0006272947043057188
Position 451: 0.0005755764595298575
Position 46: 0.0005081660736825379
Position 561: 0.0004631622972159174
Position 3035: 0.0004406007303856722
Position 3182: 0.0003628694661825926
Position 4584: 0.0003594520643314366
Position 3281: 0.00024113560660237972
Position 7916: 0.00017053993705225837
Position 6792: 0.00016862986350551335
Position 8059: 0.00016498320729579593
Position 86: 0.00015957894253634895
Position 7937: 0.0001448303496252842
Position 59: 5.480723466473862e-05
Position 7504: 1.9216750173242854e-05
Position 1046: 1.4577526611517833e-05
Position 7734: 1.4111506179846235e-05
Position 831: 7.656234747030248e-06
Position 951: 7.575454136155363e-06
Position 463: 6.765204114746392e-06
Position 7708: 6.314322140260447e-06
Position 890: 5.7175534214031864e-06
Position 520: 5.661761025570126e-06
Position 1133: 5.374696540447342e-06
Position 40: 4.857496778633647e-06
Position 544: 4.370349032839175e-06
Position 551: 4.28115987028924e-06
Position 600: 3.538125680294324e-06
Position 535: 3.476862606545311e-06
Position 331: 3.425236636358882e-06
Position 770: 2.6238153920709544e-06
Position 655: 2.1771057334790084e-06
Position 380: 2.0274427214687384e-06
Position 513: 1.966907256434604e-06
Position 130: 1.3346609194548382e-06
Position 759: 1.2585062451137957e-06
Position 639: 9.629754838625735e-07
Position 802: 9.414899443872341e-07
Position 625: 7.390590703130684e-07
Position 338: 6.133658334793627e-07
Position 155: 6.12939944847786e-07
Position 220: 3.4322894399587375e-07
Position 358: 1.1279291137689997e-07
Position 689: 1.0931102415501109e-07
Position 791: 9.336001490781472e-08
Position 939: 5.121625304187684e-08
Position 187: 8.142238342745145e-09
Position 538: 1.2850428301294393e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 6626: 0.9395718258240463
Position 5238: 0.5465248947829017
Position 4772: 0.45547088600880653
Position 7974: 0.3919122575360662
Position 7471: 0.22647753401172033
Position 8129: 0.20553281082174826
Position 7808: 0.0833705240213086
Position 3621: 0.07918921242379649
Position 5197: 0.07318419787139023
Position 8126: 0.07097158520705892
Position 8394: 0.0584491509744005
Position 5104: 0.051529532044141055
Position 513: 0.04675082169319675
Position 1866: 0.03315422078577129
Position 1797: 0.031749164736800874
Position 1490: 0.021868508672023175
Position 2948: 0.02127308693255336
Position 1124: 0.01917871624198727
Position 3586: 0.018024572368863644
Position 1225: 0.01745169968374588
Position 8456: 0.016986548512239158
Position 3499: 0.015170755579014879
Position 4550: 0.01387908472212121
Position 8088: 0.011699431483215731
Position 1460: 0.009446329828957677
Position 8357: 0.00802910389694986
Position 7325: 0.007992261707335678
Position 5267: 0.007783677831445891
Position 185: 0.005714902424604212
Position 3451: 0.005180942903668062
Position 7986: 0.004788409043243757
Position 5220: 0.004642599162389779
Position 7014: 0.004521526952673558
Position 1801: 0.004497833678002478
Position 7615: 0.004201709018812527
Position 7075: 0.003951119446922186
Position 5292: 0.0038287822004790437
Position 8399: 0.0036341358882405615
Position 6839: 0.0034175791542198357
Position 2970: 0.003127828564751276
Position 474: 0.0030295518403546657
Position 1363: 0.0029452246210695783
Position 1495: 0.002908711999899853
Position 1906: 0.0028767568966745305
