Gene = Lair1
index = 617
Annotated 5SS: [  106  7257 34468 52445 52585 52709 52924]
Annotated 3SS: [ 7220 34137 52327 52541 52670 52873 53339]
SMsplice 5SS: [  106  2265 18416 34468 35103 42328 52445 52709]
SMsplice 3SS: [ 2147 18324 34137 34992 42210 52327 52541 53339]
top_k =  500
Partition function (log Z): -34.6241425198474

Sorted 5' Splice Sites (High to Low Probability):
Position 2265: 0.8941287269764844
Position 106: 0.7166732249826179
Position 49: 0.2616009929439716
Position 10359: 0.22594116828865546
Position 1770: 0.18553037301723166
Position 1586: 0.15223865911375517
Position 2611: 0.10904392957573418
Position 1978: 0.10717188398674449
Position 5163: 0.07335965184663586
Position 7821: 0.02285225347203832
Position 1754: 0.021538710473769714
Position 7378: 0.019173757143635853
Position 7127: 0.017408074035262983
Position 281: 0.00983950970211758
Position 1786: 0.009184290165522
Position 2230: 0.007382463468161414
Position 6990: 0.006340853485551089
Position 6878: 0.005542256091072137
Position 54: 0.004657810944872325
Position 1964: 0.004182258911779547
Position 913: 0.0037554082865245164
Position 4026: 0.0032931877757364143
Position 4121: 0.0031307076858207313
Position 1779: 0.002560828592877934
Position 1473: 0.0025101225725010713
Position 1199: 0.0025046375983365688
Position 700: 0.0021812772915814405
Position 2062: 0.001946204933678249
Position 531: 0.0018986532601341763
Position 1092: 0.001768469164617168
Position 2404: 0.001561503147916253
Position 7257: 0.00155637455420315
Position 1411: 0.001483747046663634
Position 497: 0.001235505753131084
Position 832: 0.0011968754517773517
Position 1952: 0.001145608247304908
Position 99: 0.0011378582017775077
Position 2222: 0.0009851271644412364
Position 130: 0.0009505865460209685
Position 854: 0.0005498843142548669
Position 3345: 0.0005488805359113396
Position 1560: 0.0005370992140606871
Position 718: 0.00052487862397814
Position 1791: 0.0004924444033570871
Position 218: 0.00046602064409033504
Position 5988: 0.0003693619995411217
Position 1695: 0.00036323442231266936
Position 110: 0.0003446439742740466
Position 261: 0.000329636939304244
Position 276: 0.0002962493229486735
Position 1858: 0.00022422418685875658
Position 1668: 0.00018261610969743313
Position 251: 0.00010240116668440449
Position 1195: 7.811504788348603e-05
Position 838: 7.636857266667871e-05
Position 1324: 6.808947844511288e-05
Position 1416: 5.174221349339536e-05
Position 1551: 4.4095083059488206e-05
Position 1576: 2.219527410371116e-05
Position 759: 1.6151047058289298e-05
Position 387: 1.582322620550715e-05
Position 337: 1.0834514032017128e-05
Position 1392: 9.227292453841067e-06
Position 1527: 9.079263905917321e-06
Position 87: 7.826273232071779e-06
Position 1099: 6.767525037511939e-06
Position 69: 5.670960735864863e-06
Position 340: 3.610920822541154e-06
Position 400: 2.3843662319663947e-06
Position 730: 1.9874993977874178e-06
Position 1222: 1.1632499245036182e-06
Position 819: 9.689612604498688e-07
Position 2503: 3.180091035869165e-07
Position 74: 7.6119325485886e-08
Position 332: 1.9808241396708564e-08
Position 556: 1.9154978310192718e-08
Position 142: 1.0646232726063544e-08
Position 13: 7.149841702523593e-09
Position 538: 3.004799770666417e-09
Position 391: 1.0080603837558208e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2147: 0.9046221633462032
Position 1499: 0.18995828851560245
Position 10666: 0.18437465875644293
Position 1680: 0.17061536488996812
Position 12953: 0.1680885897188824
Position 10172: 0.14270810438198564
Position 10275: 0.1158845125030824
Position 5054: 0.09965850922376963
Position 1635: 0.07897318191081543
Position 9104: 0.07724792931398235
Position 7552: 0.0615270694082421
Position 8380: 0.06098170342201269
Position 2502: 0.05868879775114882
Position 10906: 0.05511256403232353
Position 2462: 0.04700611910901771
Position 7027: 0.045755397501812144
Position 7220: 0.04430427712355543
Position 12096: 0.0361452382940431
Position 1926: 0.03578015352419834
Position 1718: 0.03026116665153235
Position 4314: 0.028473242429976217
Position 10463: 0.021839652531745454
Position 6877: 0.020589119357101945
Position 7659: 0.019344722379904374
Position 10042: 0.017314189332722357
Position 6528: 0.014154461080809515
Position 6389: 0.013636399203399253
