Gene = AC149091.1
index = 83
Annotated 5SS: [35]
Annotated 3SS: [623]
SMsplice 5SS: [554]
SMsplice 3SS: [623]
top_k =  500
Partition function (log Z): -9.24445124392837

Sorted 5' Splice Sites (High to Low Probability):
Position 554: 0.5736343557067864
Position 35: 0.24457952953059253
Position 156: 0.10722054510607001
Position 583: 0.056744710036710076
Position 590: 0.019994677465302427
Position 409: 0.007735691737833291
Position 310: 0.002804206082506021
Position 39: 0.002331567517429272
Position 28: 0.001377235735061911
Position 424: 0.00033432195383423
Position 931: 0.0002592851516385271
Position 200: 0.00018158510107643027
Position 597: 0.00011247891844076943
Position 561: 0.00010864608406993857
Position 455: 8.509669565650275e-05
Position 642: 4.076566337519925e-05
Position 190: 4.040371918331678e-05
Position 349: 2.7435769234281213e-05
Position 883: 2.4888322355569175e-05
Position 534: 1.9690715607780013e-05
Position 227: 1.8051147727674064e-05
Position 230: 1.7411025518092515e-05
Position 982: 1.5861400782281988e-05
Position 110: 1.1980415267504076e-05
Position 559: 1.0334395738731496e-05
Position 757: 8.985360230382243e-06
Position 547: 7.710730309998557e-06
Position 108: 2.0011702822279678e-07
Position 301: 1.571661662857295e-07
Position 129: 1.2991257587892983e-07
Position 285: 5.938023450999964e-08
Position 611: 6.999156915648839e-09
Position 575: 4.871630588148987e-09
Position 496: 9.346818543095807e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 623: 0.6376881055927923
Position 797: 0.12703254813171105
Position 646: 0.10094926520670834
Position 772: 0.05818401866713791
Position 736: 0.01913376094299242
Position 673: 0.01652436325902738
Position 682: 0.010440971418217246
Position 252: 0.006480912842493412
Position 858: 0.00610989881404537
Position 1092: 0.005547427349962606
Position 508: 0.004784445435168672
Position 712: 0.002682235998255231
Position 455: 0.002473614354269226
Position 825: 0.0022805485060986125
Position 145: 0.0018601075827110914
Position 460: 0.001732236352380714
Position 1064: 0.0016765047504881472
Position 517: 0.0013930972693643167
Position 828: 0.0012164565908164783
Position 1075: 0.0009629101532555779
Position 169: 0.000827299190995531
Position 182: 0.0007486722539026503
Position 320: 0.000558797816213391
Position 877: 0.00048553518942609383
Position 571: 0.00044577419983512877
Position 266: 0.00043666445214161616
Position 582: 0.00042098495848194665
Position 863: 0.00037802493264034963
Position 466: 0.00036189923257175417
Position 704: 0.0003002854157396396
Position 1042: 0.00027422493979297423
Position 475: 0.0002652252593028864
Position 488: 0.00019903906467031758
Position 1013: 0.00019498411667214684
Position 530: 0.00018196027413902647
Position 149: 0.00017981392095907346
Position 155: 0.00017745202225267562
Position 268: 0.0001682310040369242
Position 339: 0.00016765112886238983
Position 296: 0.00016601828806239946
Position 310: 0.00012914423264011332
Position 381: 0.0001282643495688196
Position 522: 0.00012468715835672919
Position 553: 0.00012086506812736967
Position 272: 0.00011342121767146738
Position 883: 9.830592895990432e-05
Position 962: 9.374053709239731e-05
Position 291: 8.541854302620678e-05
Position 993: 7.867533788309406e-05
Position 472: 6.924717411233726e-05
Position 589: 6.507008827834325e-05
Position 325: 6.172691377072826e-05
Position 657: 5.6482718873007514e-05
Position 534: 5.1731059369595886e-05
Position 209: 4.280664170823346e-05
Position 738: 3.961010364851204e-05
Position 1101: 3.252098727572234e-05
Position 341: 2.9134681569590584e-05
Position 371: 2.882001393886316e-05
Position 402: 2.6827055504683883e-05
Position 1015: 2.4779785079898777e-05
Position 968: 2.150055098819962e-05
Position 1021: 1.6446498318411883e-05
Position 1001: 1.6130906882374673e-05
Position 980: 1.3435210215427354e-05
Position 1047: 1.2757290733895797e-05
Position 205: 1.1505932755760885e-05
Position 1126: 1.1047807142368683e-05
Position 393: 1.0632890956240265e-05
Position 1138: 9.940978480513927e-06
Position 974: 6.405377528382903e-06
Position 314: 4.2757350663881075e-06
Position 220: 3.837179459105589e-06
Position 547: 3.750381849420005e-06
Position 276: 3.568551506422877e-06
Position 396: 3.28514970097638e-06
Position 262: 2.094059651804772e-06
Position 543: 1.1517267225611573e-06
Position 408: 1.0962956129267897e-06
Position 285: 9.255384561422126e-07
Position 418: 8.03693796674432e-07
Position 99: 1.0151226919837099e-07
Position 108: 6.968768886294314e-08
Position 105: 1.2358818880265144e-09
Position 101: 1.7236122192204806e-10
Position 91: 3.073503481682546e-11
