Gene = 9130204L05Rik
index = 72
Annotated 5SS: [ 26 541]
Annotated 3SS: [ 390 2353]
SMsplice 5SS: [ 26 541]
SMsplice 3SS: [ 390 2353]
top_k =  500
Partition function (log Z): -5.790507370547004

Sorted 5' Splice Sites (High to Low Probability):
Position 541: 0.822203441587729
Position 26: 0.5075562582885415
Position 69: 0.4053110648468996
Position 511: 0.07361237245173992
Position 238: 0.053100756257911545
Position 488: 0.04154443393904205
Position 2484: 0.026829105021871455
Position 419: 0.025190354706558143
Position 2258: 0.017575537391021863
Position 149: 0.015964576399773295
Position 1666: 0.004350495879486903
Position 328: 0.004229971999797776
Position 1313: 0.002761758079027086
Position 339: 0.0021619362760059977
Position 507: 0.001567508637270562
Position 2504: 0.0014026959862530948
Position 30: 0.000959126326143618
Position 2090: 0.0009459072965443949
Position 1162: 0.0006912504556719873
Position 862: 0.0006417131067331076
Position 2426: 0.0005890143547749626
Position 518: 0.0005803117461650637
Position 911: 0.0004940500275714514
Position 2184: 0.000398075710963641
Position 1115: 0.0002907891211983599
Position 2449: 0.0002577239897343372
Position 779: 0.0002434051987400028
Position 2447: 0.0002098771232873882
Position 741: 0.0002007831609825172
Position 545: 0.00016662522078019352
Position 242: 0.00015756498436954707
Position 252: 0.00013012776549497872
Position 2523: 0.00011551058320449641
Position 1026: 0.00011069752363630957
Position 135: 0.000105136378836007
Position 695: 9.520614427635941e-05
Position 997: 8.902440371474313e-05
Position 153: 6.589385998389674e-05
Position 9: 4.724518415821093e-05
Position 75: 3.908081380237396e-05
Position 288: 3.880755062912959e-05
Position 168: 3.4705083993215046e-05
Position 104: 1.4357679591140996e-05
Position 156: 6.609931294377434e-06
Position 347: 5.09727358587763e-06
Position 2201: 2.6127395939658394e-06
Position 372: 2.1465433044846524e-06
Position 390: 1.6830812719463257e-07
Position 611: 4.7655544167580775e-09
Position 478: 3.8954618926908695e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2353: 0.5856975617724671
Position 390: 0.5394282465492714
Position 365: 0.3686617436562311
Position 1998: 0.08917563460884032
Position 2584: 0.05776170004619075
Position 609: 0.03754187536870282
Position 2338: 0.03325268299674058
Position 320: 0.03039109144304295
Position 2138: 0.027878949299686703
Position 1847: 0.024828366805397458
Position 2294: 0.02180229028743338
Position 2608: 0.018927341780637593
Position 1973: 0.016887257647334997
Position 261: 0.015760857994657942
Position 2357: 0.011824472011638052
Position 446: 0.010504923459299076
Position 891: 0.00949010767458927
Position 1227: 0.0077345929394100135
Position 1959: 0.007622270845889988
Position 99: 0.007041024739983411
Position 2104: 0.006567664918689773
Position 2488: 0.005945907535051989
Position 2034: 0.005839311435591979
Position 1553: 0.005131237979417557
Position 647: 0.004943042548733824
Position 688: 0.004840372520185718
Position 2432: 0.00443486179694974
Position 844: 0.003971105781185474
Position 2398: 0.0036579536001114872
Position 1011: 0.0033897068094192176
Position 540: 0.0031227557810345973
Position 1404: 0.002695370753911265
Position 1802: 0.002584371733209275
Position 1589: 0.0023798528272937604
Position 176: 0.0022490673659929404
Position 2406: 0.0021966241732742317
Position 1202: 0.0019506830077076548
Position 1557: 0.0019479586273444948
Position 1161: 0.0016497153465503086
Position 900: 0.0015770300903182105
Position 721: 0.0015326081363409756
Position 692: 0.0014217455272940759
Position 849: 0.0013217449262896738
Position 1640: 0.0012156435639665837
Position 633: 0.0010760831371490677
Position 1982: 0.0010655178607786348
Position 1496: 0.0009839004702341737
Position 2246: 0.0008995836082010657
Position 327: 0.0008367913688136329
Position 419: 0.0007042977851286718
Position 1897: 0.0006239314350586061
Position 2158: 0.0006215654255023865
Position 1387: 0.0005723487273434967
Position 396: 0.0005509451856152423
Position 1870: 0.0004269578235015159
Position 2066: 0.00038948402761115793
Position 2436: 0.00034207774339363553
Position 322: 0.00028134929634174424
Position 2306: 0.00027314209892996495
Position 929: 0.0002376849781410304
Position 1417: 0.00023176933003029294
Position 2642: 0.00022284168040548157
Position 2039: 0.00021034628155394328
Position 1016: 0.00020796572171077868
Position 478: 0.0002079241450475822
Position 2376: 0.00020192712538767184
Position 1665: 0.00019069022753034884
Position 1424: 0.00018733421946455015
Position 2161: 0.00018626657456964862
Position 2519: 0.00018357948718949893
Position 2201: 0.00016935516267527277
Position 1717: 0.00016440425656468518
Position 1681: 0.00014724632672244228
Position 2140: 0.0001339934691368323
Position 1466: 0.00012790753383573302
Position 2461: 0.00012677275661758197
Position 2146: 0.00012335499930229458
Position 1574: 0.00012145394823080955
Position 1686: 0.00011632877057165031
Position 1765: 0.00010638718774232122
Position 1733: 0.00010124905775590538
Position 1206: 9.974015023715082e-05
Position 960: 9.03944789945071e-05
Position 544: 8.089485529041293e-05
Position 723: 7.816242782557469e-05
Position 1070: 7.509811105346146e-05
Position 1445: 7.120991965157126e-05
Position 1048: 6.100847803239672e-05
Position 249: 5.821703169954788e-05
Position 910: 5.624278479243105e-05
Position 1173: 5.256530117632173e-05
Position 2555: 5.1194959761348444e-05
Position 674: 4.8987038320794655e-05
Position 178: 3.755079006237406e-05
Position 269: 3.675824994696907e-05
Position 1561: 2.8540634553308723e-05
Position 242: 1.972489705891654e-05
Position 1527: 4.672507049352822e-06
Position 423: 2.744011668496143e-06
Position 333: 9.971042966742686e-07
Position 1563: 5.6430139414333e-07
Position 406: 5.424223996088525e-07
Position 338: 5.108821506875286e-07
Position 503: 3.335238687509895e-07
Position 495: 1.3163140772506996e-07
Position 507: 2.967417942748551e-08
Position 347: 7.245694063296871e-09
Position 492: 6.117865011012201e-09
Position 518: 4.027244277534302e-09
Position 73: 2.695385891821161e-10
Position 75: 2.265239765217978e-10
