Gene = Lce1b
index = 626
Annotated 5SS: [49]
Annotated 3SS: [678]
SMsplice 5SS: [49]
SMsplice 3SS: [678]
top_k =  500
Partition function (log Z): -9.003183087183686

Sorted 5' Splice Sites (High to Low Probability):
Position 49: 0.5918014555253072
Position 167: 0.3862708569035828
Position 556: 0.022106696947525335
Position 821: 0.0058070407865658475
Position 797: 0.005059771767808436
Position 77: 0.004735630913351963
Position 184: 0.003730040979570962
Position 758: 0.003144226842046741
Position 437: 0.0030623820972883894
Position 425: 0.0021100503343502454
Position 746: 0.0009101618255439212
Position 844: 0.000769593252046677
Position 811: 0.0006964781224527213
Position 596: 0.0005657399787848548
Position 497: 0.0004939571356715915
Position 518: 0.00039380445704253943
Position 53: 0.0001498263718021406
Position 81: 0.00014313601857760566
Position 1036: 6.766401871663295e-05
Position 833: 5.479050122234072e-05
Position 522: 4.575449730144448e-05
Position 831: 3.413052636533037e-05
Position 16: 2.8253740214432875e-05
Position 598: 2.6299361324934437e-05
Position 226: 2.341420088031268e-05
Position 123: 2.1842755011785807e-05
Position 600: 2.019394310211194e-05
Position 853: 1.975637329417128e-05
Position 36: 1.6458502869076174e-05
Position 660: 1.6387557950037362e-05
Position 862: 1.49435794534023e-05
Position 389: 9.099298609538631e-07
Position 55: 6.930250032620803e-07
Position 305: 4.056501365687865e-07
Position 40: 3.8570923609499095e-07
Position 31: 3.570160009611556e-07
Position 282: 3.249519184368415e-07
Position 121: 2.12014669966558e-07
Position 5: 1.4235573464227662e-07
Position 273: 8.929032466393138e-08
Position 473: 6.751259048057304e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 678: 0.5987379248951566
Position 913: 0.13532751976834695
Position 521: 0.09950527211041134
Position 847: 0.03479878689593598
Position 895: 0.029803991760248044
Position 949: 0.018238437291990425
Position 982: 0.01769074610287905
Position 335: 0.016515431707275163
Position 958: 0.008656726849429216
Position 389: 0.007488511356879551
Position 877: 0.006385435728567624
Position 716: 0.006365052226305754
Position 616: 0.006258454131954282
Position 246: 0.005284877060743178
Position 684: 0.0048363284759322615
Position 213: 0.004642235532373183
Position 425: 0.004050180111887437
Position 1135: 0.0030090945716916328
Position 997: 0.002458389580798647
Position 927: 0.0023440507915880276
Position 487: 0.0019117622720814754
Position 469: 0.0015909693863808087
Position 156: 0.0014683247660892589
Position 746: 0.0013120327090402131
Position 821: 0.0012299418644034247
Position 293: 0.0010642597062008674
Position 701: 0.000983601368732697
Position 713: 0.0009156160090399988
Position 631: 0.0008258468613431569
Position 776: 0.0007644315920188818
Position 290: 0.000736714546954353
Position 531: 0.0007152375265475723
Position 346: 0.0005444728810968448
Position 1119: 0.0005375129644830869
Position 1000: 0.000524938179881329
Position 581: 0.0004926802087383971
Position 1060: 0.00036706399712316636
Position 797: 0.00033406111359307334
Position 1087: 0.0003032131879076435
Position 355: 0.00026622288160228
Position 1057: 0.0002407922158984949
Position 264: 0.00023731847716448252
Position 758: 0.00023549356282393273
Position 696: 0.00022558511515644435
Position 126: 0.00022105875619553487
Position 1030: 0.00020859631996744633
Position 1217: 0.0001672592319834576
Position 1090: 0.00015989701345921924
Position 501: 0.00013620846784035654
Position 1027: 0.000127422470975874
Position 636: 0.0001272164593648311
Position 722: 0.0001237425009754956
Position 1069: 0.00011797136054832226
Position 725: 8.969455424665401e-05
Position 1258: 7.475069787890596e-05
Position 437: 7.119709762194997e-05
Position 651: 6.883784468469588e-05
Position 590: 5.601808130290686e-05
Position 552: 4.90624423063827e-05
Position 166: 4.722276435232282e-05
Position 298: 4.3479037490082404e-05
Position 134: 4.136535400445964e-05
Position 940: 3.804198967595315e-05
Position 1140: 2.9336344925873838e-05
Position 441: 2.804426326902208e-05
Position 216: 2.6100761860076153e-05
Position 158: 2.1103954647030255e-05
Position 1009: 1.9433455525768234e-05
Position 1072: 1.165901273847563e-05
Position 365: 3.458396947107482e-06
Position 361: 3.235869665834154e-06
Position 449: 2.431334419545958e-06
Position 367: 1.1757347565128898e-06
Position 140: 8.517701905530729e-07
Position 359: 7.288598390289568e-07
Position 143: 6.561519148715897e-07
Position 371: 5.284447184795524e-07
Position 117: 4.2791004468714725e-07
Position 136: 2.3015814165309308e-07
Position 87: 1.4981661413689852e-07
Position 223: 5.521228568428148e-08
Position 194: 1.858456184998587e-08
Position 226: 1.776393183275822e-08
Position 187: 1.569389665386093e-08
Position 175: 1.0654325337007273e-08
Position 376: 3.5466638366168242e-09
Position 94: 3.0579989610963455e-09
Position 89: 8.463029366322009e-10
Position 70: 2.7669727861899804e-11
Position 106: 7.575971549479484e-12
Position 101: 5.405926809766723e-12
Position 72: 3.4453376338039593e-12
Position 230: 1.1436730471877627e-12
Position 104: 2.7237698592891906e-14
Position 99: 1.3854120463657202e-14
