Gene = BC005561
index = 156
Annotated 5SS: [220]
Annotated 3SS: [9070]
SMsplice 5SS: [ 220 4918 5303]
SMsplice 3SS: [4770 5100 7086]
top_k =  500
Partition function (log Z): -9.06031537965318

Sorted 5' Splice Sites (High to Low Probability):
Position 220: 0.9172155968203775
Position 5303: 0.7748970009027404
Position 1770: 0.4825567898046351
Position 4918: 0.4030356462452186
Position 10729: 0.35999096184283375
Position 7334: 0.34524031165097135
Position 4923: 0.29031883324339036
Position 10153: 0.22042785408372925
Position 1790: 0.19988243974371814
Position 7162: 0.15329864831584172
Position 888: 0.14165979480575058
Position 5330: 0.11029588716179956
Position 10273: 0.08454064937678726
Position 63: 0.06415505818641465
Position 5736: 0.04174122195903712
Position 4648: 0.029444418636628396
Position 10982: 0.0288369355188726
Position 7140: 0.02599322088401651
Position 1208: 0.023979080352743348
Position 1322: 0.020003778428479932
Position 1148: 0.015365585694661728
Position 11375: 0.012049914268048936
Position 5221: 0.010371958960510437
Position 4662: 0.00950081446297038
Position 6530: 0.007388644121083003
Position 6080: 0.0058313359612233145
Position 522: 0.005511017724583897
Position 663: 0.005215458750595755
Position 8939: 0.005139023014772533
Position 473: 0.00496596709888645
Position 8429: 0.0048335312947348965
Position 2664: 0.004739474667949967
Position 428: 0.004259622434108504
Position 603: 0.003036317542499343
Position 7241: 0.0029884547343245306
Position 5436: 0.0027734237231023915
Position 589: 0.00245734990150177
Position 613: 0.0017436276016140847
Position 5732: 0.0017307189204885459
Position 920: 0.001469418488166259
Position 937: 0.0014484918946659044
Position 904: 0.0014236773520430095
Position 92: 0.00131997943716719
Position 770: 0.0011555802693194283
Position 964: 0.0010512936942411236
Position 2204: 0.000978858317214519
Position 6072: 0.0006923326381098602
Position 111: 0.0006919650462976368
Position 70: 0.0006561785138287292
Position 732: 0.0005994704100073663
Position 144: 0.0005472110135773439
Position 6135: 0.0005263665931631439
Position 1398: 0.00036199154399208465
Position 1300: 0.00027679917580131306
Position 1418: 0.0002354849857074967
Position 4012: 0.00013309045632452934
Position 2016: 0.00012201204140919482
Position 868: 0.000102304609989457
Position 1243: 9.710406770270643e-05
Position 2343: 6.117291499035374e-05
Position 2134: 6.112125283975174e-05
Position 477: 3.640253760482686e-05
Position 183: 2.9833167934330234e-05
Position 6015: 2.194064108142917e-05
Position 36: 2.1166872835260225e-05
Position 527: 1.672144501096153e-05
Position 268: 1.4128497425860855e-05
Position 6: 1.0314704276520925e-05
Position 561: 8.896178142390539e-06
Position 74: 7.454020332757001e-06
Position 419: 6.87409458208931e-06
Position 56: 6.433171827583698e-06
Position 554: 6.350181465068123e-06
Position 666: 5.607473716497873e-06
Position 513: 5.046980340390467e-06
Position 65: 4.3429305062687575e-06
Position 505: 3.88507716855535e-06
Position 301: 3.2903965468932333e-06
Position 135: 3.1151919067940814e-06
Position 338: 3.0153990868300515e-06
Position 51: 2.538002231206832e-06
Position 712: 2.061099418109625e-06
Position 76: 1.9838962629791887e-06
Position 480: 1.8979192884998064e-06
Position 67: 1.8013461630687586e-06
Position 351: 1.2455369425850473e-06
Position 224: 1.194503808732038e-06
Position 1710: 8.398466532725227e-07
Position 616: 4.397358588507887e-07
Position 695: 2.3931971777027766e-07
Position 385: 1.751268747033561e-07
Position 387: 1.3894420020767721e-08
Position 434: 6.5971599133493906e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 4770: 0.6125636293883672
Position 1614: 0.5962152888189495
Position 7086: 0.5111406311286053
Position 5100: 0.4915206031644003
Position 10617: 0.3711172186958258
Position 5144: 0.3247685902067622
Position 10070: 0.3197142395766009
Position 12066: 0.21847795493027533
Position 11098: 0.20451175018382092
Position 7240: 0.152009716158482
Position 731: 0.13313904947637187
Position 4540: 0.11047128480891569
Position 9070: 0.09690320143999934
Position 11941: 0.08385032971408238
Position 10876: 0.06530506433618906
Position 1619: 0.0626379155952194
Position 13453: 0.04703314099858112
Position 5054: 0.04436179113403062
Position 5020: 0.030514201498671182
Position 10820: 0.026434219370302815
Position 5630: 0.025928273148650576
Position 6725: 0.021759006625443
Position 5648: 0.018185110111266445
Position 1019: 0.017939280634348135
Position 7125: 0.013401244803856785
Position 1106: 0.012097731995882146
Position 469: 0.011743579475780974
Position 9251: 0.011350586712981007
Position 6916: 0.011069364634197653
Position 1674: 0.010991537665043244
Position 9110: 0.01081612629842021
Position 10471: 0.010706667613787807
Position 5116: 0.010075352466207237
Position 7551: 0.009979546593302321
Position 1198: 0.009801654446016786
Position 1691: 0.00954528559561379
Position 8745: 0.009390961696967022
Position 6418: 0.009256584472991443
Position 756: 0.009199515011522713
Position 7513: 0.006917597927112787
Position 4720: 0.006701741152986603
Position 5970: 0.006294582655694656
Position 993: 0.0060936598320319195
Position 7510: 0.005978445200696988
Position 5158: 0.005974527313636001
Position 773: 0.005973219762367497
Position 12229: 0.005672367532221895
Position 4443: 0.005116060265590555
Position 2496: 0.004865890420507003
Position 8262: 0.0048335312947349034
Position 1121: 0.004272253361148889
Position 7970: 0.0023243678146429294
Position 1070: 0.00232204022298552
Position 1257: 0.001679270997877064
Position 5906: 0.001349176824203585
Position 9868: 0.0013380684502106571
Position 7809: 0.0013096270212437403
Position 1637: 0.001266621063260723
Position 1908: 0.0012270728446650107
Position 360: 0.0011592056349600736
Position 1022: 0.0009661930087361074
Position 784: 0.0009646679341853111
Position 5329: 0.000940391765917209
Position 6867: 0.0008317915696149767
Position 406: 0.0008074090156678614
Position 1644: 0.0006758150428198607
Position 1289: 0.0006688830979621916
Position 1570: 0.000607890645597408
Position 138: 0.0005782005620538778
Position 1937: 0.0005493358304288955
Position 4053: 0.0005090386336021267
Position 316: 0.00041973064296576716
Position 1499: 0.0004015393455744838
Position 521: 0.0003599703531569088
Position 5639: 0.0003433956025994784
Position 1715: 0.00032802460591792386
Position 5800: 0.0003107618476857015
Position 3101: 0.0002806099232397523
Position 3793: 0.0002752705461949916
Position 636: 0.0002324661161859314
Position 2950: 0.00020923925721494008
Position 808: 0.0001943657405960208
Position 709: 0.00016434740079833925
Position 160: 0.00015863525756238195
Position 4335: 0.0001313337437729571
Position 918: 0.00012405154134078572
Position 1125: 0.00012389473387605296
Position 616: 0.00011318595987034127
Position 3667: 0.00010213835060759115
Position 140: 8.380660312036695e-05
Position 329: 8.272236616077272e-05
Position 959: 8.0939356273137e-05
Position 776: 7.11592732509069e-05
Position 2247: 5.0497892272494085e-05
Position 449: 3.7140431053518665e-05
Position 589: 3.59971354754693e-05
Position 1295: 2.9190847665431137e-05
Position 1211: 2.5257144484345656e-05
Position 527: 2.2424336398741475e-05
Position 367: 2.188556198276263e-05
Position 937: 1.9728004147902238e-05
Position 2522: 1.9642748569754187e-05
Position 862: 1.8686683086444136e-05
Position 868: 1.6993031603476768e-05
Position 819: 1.5825603688535662e-05
Position 167: 1.428486936574121e-05
Position 174: 1.122108940964338e-05
Position 2281: 1.0624747506828737e-05
Position 1575: 3.3686357382050384e-06
Position 473: 2.689509600171945e-06
Position 323: 2.411970459591268e-06
Position 1728: 2.0262047649225774e-06
Position 1531: 1.2959075010382236e-06
Position 495: 1.2753280051200427e-06
Position 613: 1.063092595076608e-06
Position 127: 9.241647789556808e-07
Position 476: 8.100644227571886e-07
Position 503: 7.873300149486996e-07
Position 432: 6.645657121996135e-07
Position 682: 6.21701462287582e-07
Position 243: 4.412031607861324e-07
Position 273: 4.2911438612901904e-07
Position 568: 4.078999129881193e-07
Position 5494: 3.328318947338327e-07
