Gene = Ambn
index = 113
Annotated 5SS: [  96  943 3414 4740 5733 7456 8499 9180 9324 9740]
Annotated 3SS: [  873  3347  4691  5621  7260  8459  9119  9278  9694 11440]
SMsplice 5SS: [  96  943 7032 7456 9180]
SMsplice 3SS: [  743  6809  7260  9119 11440]
top_k =  500
Partition function (log Z): 0.5867088778341403

Sorted 5' Splice Sites (High to Low Probability):
Position 96: 0.9699113222109543
Position 7456: 0.9418146610746898
Position 9180: 0.9174126921606256
Position 7032: 0.893433255704811
Position 943: 0.8121164203090336
Position 4029: 0.5292058775221916
Position 5733: 0.44675956514145876
Position 9324: 0.3196309852812577
Position 4740: 0.3014600798267435
Position 8499: 0.2868754147904505
Position 846: 0.26077714806388874
Position 9740: 0.17905714343121562
Position 1054: 0.1493537352045838
Position 3414: 0.09811970189168936
Position 7870: 0.02343664710462493
Position 11075: 0.020622151578744776
Position 3651: 0.012264038332422712
Position 9230: 0.01139028069772777
Position 7837: 0.01061446669033768
Position 2124: 0.01025472945354226
Position 7539: 0.009714169491532873
Position 6900: 0.009666559975009897
Position 8210: 0.00923687594344712
Position 8520: 0.007590498852501527
Position 7036: 0.007576846330197995
Position 8607: 0.006995896863183498
Position 7423: 0.006368042035328515
Position 7024: 0.005487704566249493
Position 1190: 0.005155415435134942
Position 6937: 0.0045615291972369194
Position 6980: 0.004506197785907162
Position 619: 0.004470254496366102
Position 561: 0.0038463056683987157
Position 103: 0.00375450459858066
Position 8708: 0.0037263402749299697
Position 8051: 0.0029870461333197295
Position 77: 0.002634840102462553
Position 2220: 0.0025509865143193973
Position 512: 0.0023747807093840397
Position 9526: 0.0022992002187159064
Position 11069: 0.002127104445135325
Position 7330: 0.002009697046935856
Position 276: 0.0019689305168621787
Position 83: 0.0018327972997106991
Position 3667: 0.0015320120348863518
Position 3633: 0.0015004578791929554
Position 8547: 0.0013231521260739071
Position 1108: 0.001217430901542097
Position 8912: 0.0011227345851732612
Position 1771: 0.0010945944695937729
Position 7977: 0.0009108708860851467
Position 1468: 0.0008374267166334512
Position 11130: 0.0007566975385647962
Position 2650: 0.0006491753200059791
Position 8723: 0.0006398532348820024
Position 663: 0.0006085091032470369
Position 2224: 0.0006027167169273221
Position 3575: 0.0005693814574500621
Position 7772: 0.0005570366690772629
Position 332: 0.0005265818477688841
Position 1294: 0.0005247340188260217
Position 9814: 0.000515195405218336
Position 554: 0.0003198399473787905
Position 148: 0.0002993332216328635
Position 122: 0.00018716475450564066
Position 487: 0.00014661966505466166
Position 9458: 0.00011659450589182583
Position 515: 0.00010131091347618005
Position 476: 9.045480007166167e-05
Position 300: 8.733349449753439e-05
Position 380: 8.264611874410847e-05
Position 598: 4.6093643717197426e-05
Position 310: 3.969956504313595e-05
Position 714: 3.925287402726757e-05
Position 124: 3.9163098525461475e-05
Position 296: 3.721018474792601e-05
Position 8: 3.1258186847531816e-05
Position 44: 2.5607171362623077e-05
Position 531: 1.8713778966231527e-05
Position 3434: 1.805683551309143e-05
Position 9184: 1.4459727807500278e-05
Position 2479: 8.380642359886483e-06
Position 2543: 8.102748490412606e-06
Position 1636: 5.940842527082384e-06
Position 1605: 4.145737803206421e-06
Position 2506: 3.86946869996955e-06
Position 1010: 1.2025870306900736e-06
Position 622: 1.064759915642109e-06
Position 678: 9.523038656662392e-07
Position 1538: 9.410854697412161e-07
Position 690: 7.83731300850128e-07
Position 316: 7.530160165274199e-07
Position 1044: 6.090840058008055e-07
Position 596: 4.572963531596676e-07
Position 1081: 2.905806001485181e-07
Position 1040: 2.372601926141892e-07
Position 1523: 1.6342457306172767e-07
Position 867: 1.3185169610335492e-07
Position 947: 1.1009618279065256e-07
Position 1058: 9.039884247978165e-08
Position 1349: 8.159639543504834e-08
Position 1340: 6.792712259014936e-08
Position 1065: 5.0067420189823454e-08
Position 1071: 4.039393211018884e-08
Position 865: 4.37001022355368e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 9119: 0.9434048411834594
Position 6809: 0.9252320935594123
Position 7260: 0.5328583600283073
Position 11440: 0.5206488341053324
Position 743: 0.5130927093226582
Position 3920: 0.4991743854058668
Position 5621: 0.35988004790480116
Position 919: 0.35590106614732464
Position 9278: 0.32475031242662034
Position 10412: 0.28108913648094946
Position 8459: 0.27680087374651396
Position 873: 0.2614697148078664
Position 4691: 0.21728736914740393
Position 9694: 0.14511303198354253
Position 7215: 0.11602979706159812
Position 7305: 0.11565687275014584
Position 7272: 0.0881851032246714
Position 3347: 0.06755085782545431
Position 5629: 0.06342258339562745
Position 4575: 0.06062173311523529
Position 9651: 0.050607127119199374
Position 7329: 0.04951942699500008
Position 787: 0.032635753388047604
Position 7389: 0.03118298981018581
Position 894: 0.02744294110577798
Position 10859: 0.02603957400900648
Position 10432: 0.02082269011333758
Position 9128: 0.019801243791366337
Position 11011: 0.019332398338737847
Position 7651: 0.018378832086208854
Position 8435: 0.016571554389257764
Position 7800: 0.016255422903661804
Position 9598: 0.016205004349047706
Position 11891: 0.015568974060466964
Position 3899: 0.014974632841106086
Position 7125: 0.014633249198024514
Position 1024: 0.013858356989070408
Position 3216: 0.013133947225348608
Position 3104: 0.010814082596279771
Position 3796: 0.01073674766590977
Position 11255: 0.010725926161440401
Position 8008: 0.010577771627934258
Position 3529: 0.010377127477515563
Position 5419: 0.010349981742309756
Position 5706: 0.010142646337256672
Position 4484: 0.009228558556606916
Position 4511: 0.009121115640999355
Position 8255: 0.008449876189176359
Position 3515: 0.007873801064388961
Position 9062: 0.007790035016818048
Position 9288: 0.007772545042632741
Position 2068: 0.007589944810077729
Position 12467: 0.00596078374807298
Position 7377: 0.005875819455845082
Position 3180: 0.005678707220354796
Position 8606: 0.005323211459377589
Position 4445: 0.0052013033664978555
Position 9909: 0.0046841938242549825
Position 9868: 0.004291322901823101
Position 419: 0.0036747656064755893
Position 9570: 0.003485905946475518
Position 648: 0.0034654752516898087
Position 10252: 0.0032039341069678264
Position 792: 0.0025748646058223997
Position 7711: 0.0025699096434608944
Position 10082: 0.002490497563146563
Position 5475: 0.00237305859024603
Position 11206: 0.0023251744901686645
Position 7159: 0.002262787320272724
Position 7106: 0.0021807993236089246
Position 9075: 0.0021590428600129306
Position 10113: 0.00209803910487508
Position 1630: 0.0018148065354723544
Position 8842: 0.0017548257843887157
Position 1904: 0.0017493074403380905
Position 845: 0.0015697377485368663
Position 1189: 0.0013685298761481053
Position 12448: 0.0012916963274855768
Position 7281: 0.0012626876441729708
Position 10209: 0.0011200913374855045
Position 9670: 0.0010997864541657575
Position 361: 0.0010727873898078494
Position 10751: 0.0010705687214120198
Position 3968: 0.001005657511593419
Position 761: 0.00100328620872769
Position 1927: 0.0009992243688554954
Position 11484: 0.0009468380229613121
Position 3765: 0.0009294152597629988
Position 8021: 0.0009191246303208834
Position 11177: 0.00090194181787551
Position 707: 0.0008535799179262665
Position 11777: 0.0007732358025590833
Position 11807: 0.0007602187976060047
Position 2052: 0.0007431846520459869
Position 10437: 0.0007426918566655832
Position 806: 0.0007327671769955974
Position 3300: 0.0007308744906422749
Position 2018: 0.0006880777062458827
Position 5429: 0.0005912471712177559
Position 7897: 0.0005847857909551972
Position 310: 0.0005553038024593658
Position 12502: 0.0005093153481652734
Position 10898: 0.0004990106766308096
Position 11142: 0.0004486648569768988
Position 2037: 0.00044307872930600585
Position 9884: 0.000420077481024363
Position 2531: 0.00036048686334043655
Position 511: 0.00033622873796370517
Position 947: 0.0003141371605907867
Position 2406: 0.00030904131621581067
Position 7150: 0.0003044507422443167
Position 11727: 0.00028386528971414434
Position 1988: 0.0002475359250863575
Position 155: 0.00023684268955678417
Position 3244: 0.00022928936912269295
Position 11104: 0.00020705083372134296
Position 991: 0.00019746324275651903
Position 195: 0.0001766801454476271
Position 1966: 0.00017647363848778474
Position 1047: 0.00015347560205725255
Position 8856: 0.0001508541282175513
Position 173: 0.00011753404392647848
Position 570: 9.106479290922417e-05
Position 9708: 9.10517310850729e-05
Position 463: 8.519781734156314e-05
Position 591: 5.5601313228396906e-05
Position 337: 4.993584248116004e-05
Position 404: 4.753662376779728e-05
Position 719: 4.596763397579824e-05
Position 722: 3.3596104049498484e-05
Position 670: 3.253307543914915e-05
Position 542: 2.9394263435120652e-05
Position 226: 2.8915179216780783e-05
Position 332: 2.889972531554698e-05
Position 8868: 2.7359518317063545e-05
Position 423: 2.447189243385231e-05
Position 531: 1.9379488995800732e-05
Position 586: 1.87622632233579e-05
Position 443: 1.7801006719173745e-05
Position 929: 1.6948464805517325e-05
Position 380: 1.613385838073655e-05
Position 1726: 1.5012229567101922e-05
Position 1907: 1.4086978367728697e-05
Position 339: 1.106538133950458e-05
Position 1040: 9.678868982512807e-06
Position 618: 9.357865806207262e-06
Position 7129: 9.3247030248932e-06
Position 1155: 8.316116503604257e-06
Position 1753: 6.899147923204279e-06
Position 2032: 6.85429758391068e-06
Position 1698: 6.417746670330566e-06
Position 2097: 6.387401986022749e-06
Position 209: 6.335422898272916e-06
Position 316: 5.748887185631803e-06
Position 663: 4.615783258637456e-06
Position 345: 3.3937636317697885e-06
Position 378: 3.180551497477607e-06
Position 9497: 3.1645552959717495e-06
Position 470: 2.616090707343297e-06
Position 678: 1.764420882490236e-06
Position 604: 1.41761157699089e-06
Position 236: 1.2863270199418212e-06
Position 440: 4.4883268188808923e-07
Position 1314: 4.051483445879612e-07
Position 1085: 2.5218569284534505e-07
Position 1071: 2.429940000569417e-07
Position 1399: 1.3029297816221625e-07
Position 260: 8.442768166243658e-08
Position 1379: 7.214109909931275e-08
Position 1415: 6.467790993637948e-08
Position 1000: 2.897538636239792e-08
Position 1235: 1.9072770923840278e-08
Position 1336: 1.5686468542333335e-08
Position 1100: 5.641728220830145e-09
Position 1054: 5.098217775229274e-09
