Gene = Rwdd3
index = 941
Annotated 5SS: [  104 12928 15295 15509]
Annotated 3SS: [12439 15178 15392 15637]
SMsplice 5SS: [  104   421   584  4148  4423 11926 15295]
SMsplice 3SS: [  275   512  4038  4292 11837 15178 15392]
top_k =  500
Partition function (log Z): -4.24289083015314

Sorted 5' Splice Sites (High to Low Probability):
Position 104: 0.8866799932486898
Position 11926: 0.8313031321039359
Position 4148: 0.8000960464179476
Position 15295: 0.7977919304378712
Position 4423: 0.6901397537996625
Position 421: 0.6333452375278236
Position 15509: 0.3830576368821577
Position 617: 0.30530923110420166
Position 1852: 0.2776268470959657
Position 15529: 0.21383558404455355
Position 739: 0.1742532924013938
Position 11949: 0.1093622929168845
Position 994: 0.09300575219516301
Position 613: 0.0828489040989035
Position 14249: 0.06954559224982103
Position 606: 0.060920029409334484
Position 11953: 0.057939717036187575
Position 5436: 0.05350647018536272
Position 14260: 0.05209271037008138
Position 4407: 0.05200777758549844
Position 12928: 0.051816940253384944
Position 12881: 0.04992346032854144
Position 14101: 0.04900908590747655
Position 7488: 0.04870726377543279
Position 856: 0.045631357834956206
Position 279: 0.04403856587533244
Position 4960: 0.024996519691661452
Position 7254: 0.023579529367045306
Position 6018: 0.021311699045851087
Position 3730: 0.017449573612833037
Position 15483: 0.017078390002586465
Position 3375: 0.015839472964455533
Position 15499: 0.015014942457518657
Position 743: 0.012052637062129829
Position 774: 0.011243137087557071
Position 31: 0.011230184088387074
Position 3237: 0.00782966339722206
Position 15761: 0.006777174108166716
Position 3246: 0.005194681997931957
Position 2176: 0.004672312481682044
Position 178: 0.004620408533265838
Position 375: 0.003162006265607211
Position 3491: 0.0031449047658603695
Position 15525: 0.0025588797971694915
Position 437: 0.0015097901077129907
Position 155: 0.0014096913422863302
Position 12491: 0.0013757109046967611
Position 401: 0.0013538663810252632
Position 15487: 0.0012673771597895916
Position 196: 0.0012168577226162455
Position 14876: 0.0012086799993517674
Position 1856: 0.0011020801284063037
Position 90: 0.0009484943518650445
Position 1990: 0.0009157197470060616
Position 345: 0.0008996957347348324
Position 634: 0.0007690424508077126
Position 415: 0.0006800656110392137
Position 1578: 0.0006029263959895863
Position 379: 0.0005907143712199583
Position 81: 0.0005783940409974458
Position 15829: 0.000564845836300667
Position 16061: 0.0004868116677851739
Position 4557: 0.00043862003284255314
Position 998: 0.00037317259126418075
Position 13755: 0.0003556561156770141
Position 98: 0.0003392831210668657
Position 882: 0.0003356987421532047
Position 5131: 0.00030897869451200694
Position 201: 0.0002818784223067688
Position 689: 0.00027160505480509564
Position 764: 0.0002438456411583891
Position 637: 0.000179152763669851
Position 143: 0.00015803535364664672
Position 834: 0.00015015699728465588
Position 372: 0.00013987004591285048
Position 162: 8.977366568760773e-05
Position 391: 8.066037505971545e-05
Position 157: 5.834604830992976e-05
Position 1375: 5.6473998349956497e-05
Position 1410: 4.9504395374027516e-05
Position 382: 4.237405307999346e-05
Position 1468: 4.098241179831625e-05
Position 982: 4.0728268235241236e-05
Position 352: 3.754006804990556e-05
Position 809: 3.4430429556087356e-05
Position 320: 1.9493759191755978e-05
Position 286: 1.9431326918445112e-05
Position 297: 8.72083641487163e-06
Position 22: 7.286041889932637e-06
Position 343: 4.470076215650741e-06
Position 218: 3.3846663552729005e-06
Position 8: 1.4067595867252958e-06
Position 258: 2.4617248069357205e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 11837: 0.9896869932822209
Position 15392: 0.9419667093633387
Position 4038: 0.8021800147655235
Position 512: 0.7731672969128707
Position 15178: 0.7702914081158709
Position 4292: 0.7199203193541736
Position 275: 0.5062827583249911
Position 15637: 0.49832642693541845
Position 1786: 0.2445781802881002
Position 15937: 0.1316517671887733
Position 12793: 0.0864203465704257
Position 5282: 0.05354748647736516
Position 218: 0.049401894469764084
Position 7396: 0.048765347923934346
Position 14121: 0.04438658957522087
Position 14093: 0.04203350491740084
Position 15617: 0.03569061531647865
Position 15141: 0.035638941802862416
Position 13950: 0.02753897261178303
Position 1789: 0.022714777305027443
Position 3308: 0.022182804855169713
Position 14140: 0.0213103623119713
Position 320: 0.020147750619298084
Position 5884: 0.017524955090959634
Position 13730: 0.017366277114544904
Position 14064: 0.01524153065317377
Position 3479: 0.014169543572666558
Position 13918: 0.014008387487562645
Position 4790: 0.013135028784827236
Position 1714: 0.012902946772021449
Position 12701: 0.011331779983709602
Position 7136: 0.009204146337339784
Position 307: 0.008393068952478119
Position 4856: 0.00805259737884169
Position 11718: 0.007879678860051285
Position 4311: 0.007804281303668077
Position 3027: 0.006853903155740707
Position 4259: 0.0066561896063649754
Position 7133: 0.006584990698386709
Position 2996: 0.0061704422394133155
Position 694: 0.00566233985299359
Position 4296: 0.0051959608677545665
Position 12681: 0.00508926164416216
Position 6967: 0.005008453956762922
Position 175: 0.004961910846853002
Position 12439: 0.004443676926913955
Position 855: 0.00414241638998978
Position 769: 0.003949868187808772
Position 5934: 0.0038851076213350625
Position 15707: 0.0031686665225815138
Position 365: 0.0028234763343499883
Position 7023: 0.0028023869255518765
Position 4647: 0.0021913737991237944
Position 11698: 0.0019643415692699377
Position 1748: 0.0019314522336645933
Position 12023: 0.0018506947267831995
Position 13186: 0.001693578741004257
Position 4859: 0.001629330268495092
Position 286: 0.0013741624970909222
Position 1969: 0.0012265365300507527
Position 14632: 0.0012086799993517674
Position 4270: 0.0009781292718494983
Position 1990: 0.0007028911689330411
Position 12584: 0.000617738710048676
Position 16239: 0.0004868116677851743
Position 1432: 0.0003701710560871981
Position 13857: 0.00032463264346109944
Position 5057: 0.0003145790874523033
Position 337: 0.0002832424101742531
Position 232: 0.0002656024718104545
Position 12529: 0.00026448439393916725
Position 2034: 0.00015025980748347415
Position 1225: 0.00014732332092441303
Position 1428: 0.00013036634148765858
Position 1756: 0.00011916706306656073
Position 583: 8.180322319461576e-05
Position 3510: 8.160291531266366e-05
Position 530: 6.734401139495976e-05
Position 903: 6.579815597051467e-05
Position 1363: 5.388178595595655e-05
Position 375: 4.977289223588025e-05
Position 875: 4.7070887127527554e-05
Position 12678: 4.242383215204222e-05
Position 805: 3.374867885123437e-05
Position 6709: 3.018088232247335e-05
Position 181: 2.7570739361376656e-05
Position 386: 2.4882164651965402e-05
Position 5260: 2.4538360995838136e-05
Position 1442: 2.4250916126807018e-05
Position 178: 2.369145031629343e-05
Position 1462: 2.150315699883151e-05
Position 965: 2.130017351110629e-05
Position 184: 4.973310923226288e-06
Position 660: 1.5521135043935415e-06
Position 1334: 1.2768061870617448e-06
Position 1309: 1.1138177439601706e-06
Position 540: 8.54633766326924e-07
Position 397: 5.79542563238512e-07
Position 557: 2.5272948148799393e-07
Position 103: 2.409979650726184e-07
Position 143: 1.083327634211518e-07
Position 95: 8.964637157838225e-08
Position 587: 7.147503674491126e-08
Position 401: 5.370156034235575e-08
Position 435: 4.73917904038989e-08
Position 405: 1.1872427236468975e-08
Position 420: 6.299101327005666e-09
Position 814: 1.3445536615415305e-09
Position 821: 7.975375663295815e-10
Position 795: 4.5647082581152036e-10
Position 702: 6.320670038528575e-11
Position 87: 2.6602670313678383e-13
Position 81: 1.524097814307761e-13
