Gene = Carf
index = 200
Annotated 5SS: [   84  2857  4106 19568 20691 22730 26690 31041 34000 36225 38813 40829
 42137 42859]
Annotated 3SS: [ 2738  3877 19506 20575 22644 26499 30919 33855 35990 38649 40764 42023
 42488 45236]
SMsplice 5SS: [   91  2857  4106 10561 19568 20691 22730 26690 31041 34000 36225 40829
 42137 42296 42859]
SMsplice 3SS: [ 2738  3982 10441 19446 20575 22644 26499 30919 33921 35990 40764 42023
 42205 42708 45236]
top_k =  500
Partition function (log Z): 3.248213084755658

Sorted 5' Splice Sites (High to Low Probability):
Position 26690: 0.9999999999999999
Position 20691: 0.9999999999999997
Position 42137: 0.979863230184671
Position 4106: 0.9545928197192971
Position 22730: 0.9459847497834916
Position 31041: 0.9433880912305433
Position 34000: 0.9238660071359841
Position 40829: 0.8382987035854927
Position 91: 0.7362432669070539
Position 10561: 0.699360205215492
Position 42859: 0.677546935046777
Position 2857: 0.6436541530117978
Position 42296: 0.6394074802374312
Position 36225: 0.5559901334069449
Position 38813: 0.47841399943491186
Position 10536: 0.30063979478450764
Position 40004: 0.2978163246652158
Position 36125: 0.29348310004619244
Position 84: 0.25192660703326775
Position 7017: 0.24959356622536838
Position 2822: 0.2378877520187813
Position 807: 0.16700127725099842
Position 41549: 0.14583493715215395
Position 9253: 0.13253066186875265
Position 42751: 0.11608250142981001
Position 4332: 0.11396083288038032
Position 39648: 0.1126711235790659
Position 35740: 0.11151986308373214
Position 4802: 0.10675618759798221
Position 4949: 0.1057315006767155
Position 41337: 0.10472941461196107
Position 25708: 0.10454784099162784
Position 27971: 0.09397931820698996
Position 38753: 0.09074928125278905
Position 24632: 0.09055083522071096
Position 7092: 0.07757589099598163
Position 3033: 0.07047559356055133
Position 7871: 0.0611696012717298
Position 1326: 0.06037718713816577
Position 8356: 0.0595613429986705
Position 4793: 0.05886589563815472
Position 42540: 0.05840822937768562
Position 948: 0.055570978909460084
Position 31001: 0.05520055310103693
Position 7246: 0.05028490253774734
Position 1412: 0.05027255236425348
Position 42287: 0.04830058254354249
Position 940: 0.04264915207037382
Position 8908: 0.038020879484395774
Position 4614: 0.03615679672745144
Position 36208: 0.033067196651097114
Position 39965: 0.032112683966418636
Position 43832: 0.03131175872592117
Position 34597: 0.031050901854637002
Position 7074: 0.028656620536982494
Position 38359: 0.027609192912237353
Position 31500: 0.023553947577011063
Position 39186: 0.023499182236196844
Position 7890: 0.022118989836669545
Position 9492: 0.01860569813068355
Position 39632: 0.016537952488460534
Position 8726: 0.014961741416660746
Position 34224: 0.014317398836179343
Position 36154: 0.013424043881522869
Position 36917: 0.013317143744550092
Position 44653: 0.011876101940279722
Position 2346: 0.011608533295371114
Position 5035: 0.010850331583485022
Position 8716: 0.010619779842980544
Position 42141: 0.008478735288188703
Position 752: 0.007902788210405617
Position 995: 0.006136694808956219
Position 2291: 0.0058081304167874465
Position 44257: 0.005101701720336905
Position 1271: 0.004418293924058323
Position 34538: 0.0030755100088590338
Position 43168: 0.0030044156321239507
Position 2351: 0.0024892454237242976
Position 4789: 0.002475067984893192
Position 2360: 0.0024026175053514644
Position 41748: 0.0022908080640282238
Position 43402: 0.0016984082586013719
Position 323: 0.0013119987173046627
Position 43188: 0.001056119914449614
Position 32606: 0.0008528753451901097
Position 42546: 0.0008312029713157837
Position 42789: 0.0007465694210324813
Position 1991: 0.0007403572794259398
Position 566: 0.0006322968947048418
Position 2354: 0.0005787961849903725
Position 4393: 0.0002678159766038327
Position 9113: 0.00024528289823258
Position 4713: 0.00022666182889602922
Position 4797: 0.0002155295147712971
Position 4674: 0.00020252430379596052
Position 655: 0.00017587250473055416
Position 4770: 0.00014102203728749048
Position 4628: 0.000139895680148205
Position 4783: 0.00013833466691418433
Position 4586: 0.00012832011326189475
Position 4130: 0.00010076356914037664
Position 42591: 9.636437688773211e-05
Position 303: 5.835213858371012e-05
Position 4649: 5.732017420986168e-05
Position 1127: 4.95557737053123e-05
Position 3443: 3.69650826993797e-05
Position 4659: 3.658299135758404e-05
Position 2829: 2.703065443491553e-05
Position 131: 2.52206177132841e-05
Position 42631: 2.508935687151122e-05
Position 3128: 2.4049547295049134e-05
Position 326: 2.129484002596724e-05
Position 95: 2.0505662929487128e-05
Position 62: 1.5838813372735876e-05
Position 502: 1.4601843569531746e-05
Position 169: 1.3670153278341843e-05
Position 262: 1.2149282174970959e-05
Position 88: 7.80595941332746e-06
Position 52: 7.257195647628528e-06
Position 526: 4.808988072785438e-06
Position 495: 4.19264221444864e-06
Position 535: 3.4336818394303454e-06
Position 42813: 3.081452881571961e-06
Position 367: 2.3401887968767097e-06
Position 3101: 2.1593371733582067e-06
Position 702: 2.0822769108390503e-06
Position 272: 1.4263853001735463e-06
Position 357: 1.3157103381718657e-06
Position 516: 1.0405165787159839e-06
Position 453: 9.575911401658228e-07
Position 891: 8.993909638729926e-07
Position 650: 4.092763647582237e-07
Position 334: 2.853998138837095e-07
Position 42497: 2.724559033078621e-07
Position 307: 7.637922154282938e-08
Position 195: 4.9836940262226325e-08
Position 224: 4.897755950612932e-08
Position 332: 2.419870890148257e-08
Position 510: 1.9035314228171395e-08
Position 41: 1.6830284008079272e-08
Position 339: 1.5342278595585324e-09
Position 28: 1.3496194201391786e-09
Position 395: 6.017186537646618e-11
