Gene = Hddc3
index = 536
Annotated 5SS: [178]
Annotated 3SS: [6341]
SMsplice 5SS: [178]
SMsplice 3SS: [1131]
top_k =  500
Partition function (log Z): -8.253686857663432

Sorted 5' Splice Sites (High to Low Probability):
Position 178: 0.9162225559800841
Position 2151: 0.2775521830759342
Position 1512: 0.08339755164034549
Position 241: 0.06624566467346492
Position 496: 0.04888917129587681
Position 4473: 0.04242681427671154
Position 2234: 0.034822269165812665
Position 3582: 0.025316375615533054
Position 1543: 0.014560683120548026
Position 2461: 0.014301374680242266
Position 1919: 0.012311116356108839
Position 33: 0.008603521998367713
Position 1916: 0.008522902289930944
Position 788: 0.008418044762029866
Position 1847: 0.008374038966435163
Position 81: 0.005827716212827861
Position 2311: 0.005648131159214866
Position 2746: 0.00504518727082838
Position 3621: 0.004803984839343643
Position 1227: 0.003767187341177278
Position 1722: 0.0036896342807710334
Position 888: 0.002920797332236278
Position 4419: 0.0019146859378827157
Position 120: 0.0014565083612593044
Position 1257: 0.001407411680914625
Position 1873: 0.001019274018118844
Position 2039: 0.0007327640581865671
Position 1484: 0.0007223497824388826
Position 3301: 0.0007083619809949719
Position 988: 0.0006455374795337257
Position 1476: 0.0005482812068243052
Position 1248: 0.0005025939181361676
Position 12: 0.0002003178239364648
Position 1048: 0.00019740250764741895
Position 245: 6.977227457801807e-05
Position 433: 6.113780410807557e-05
Position 1169: 4.681372358474639e-05
Position 411: 4.2764784202133595e-05
Position 1648: 2.7634285046716306e-05
Position 1011: 1.2296218914387649e-05
Position 1495: 1.1460322634053253e-05
Position 452: 1.0773208039105072e-05
Position 1037: 8.112704656202987e-06
Position 272: 4.2708159605223145e-06
Position 1086: 2.836899890008491e-06
Position 1670: 2.7154670922923773e-06
Position 1346: 2.2477167264837532e-06
Position 366: 1.0679481405011073e-07
Position 24: 6.457737436455745e-08
Position 468: 4.7453733938795004e-08
Position 428: 4.495893469688327e-08
Position 264: 2.9356137016725796e-08
Position 426: 2.9008927226576855e-08
Position 924: 2.799263795420506e-08
Position 551: 2.5021466547895522e-08
Position 293: 2.1963792764500665e-08
Position 277: 1.6634358341421832e-08
Position 287: 6.23592270158787e-09
Position 328: 3.870462804833215e-09
Position 290: 1.556183086537608e-09
Position 322: 1.2421255508783003e-09
Position 316: 9.71988893287507e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2023: 0.2842691641456938
Position 4557: 0.125345057899278
Position 4351: 0.10133375232903395
Position 3393: 0.09760700165979326
Position 1397: 0.07825107887578174
Position 1420: 0.059486993014536645
Position 1131: 0.054383799251836624
Position 6446: 0.051180284473281844
Position 1721: 0.050535981481426434
Position 1868: 0.04906285079252778
Position 6341: 0.03963674725446276
Position 4938: 0.038622124179413735
Position 6244: 0.036080463759693315
Position 3745: 0.03370707763019701
Position 322: 0.02911301658446409
Position 326: 0.026305588348188767
Position 4258: 0.024994667005640018
Position 3557: 0.02457103970400067
Position 4986: 0.02387041382105391
Position 6212: 0.022789887973083674
Position 1274: 0.022491206330414244
Position 6513: 0.02158653265233234
Position 2150: 0.02018171574676145
Position 3278: 0.019285194075333755
Position 2121: 0.01812241955819575
Position 2354: 0.0174281624284949
Position 3873: 0.015127795329398668
Position 2749: 0.015013959792539304
Position 6479: 0.012386182643486142
Position 3028: 0.011700430704940153
Position 681: 0.010630664423043983
Position 1441: 0.010198400934190478
Position 4139: 0.010076401706000094
Position 5350: 0.009121205679009035
Position 1380: 0.009016541388422809
Position 5293: 0.008369476549303805
Position 834: 0.00752468973321801
Position 4440: 0.007453326557356156
Position 6498: 0.007349157323145791
Position 6014: 0.00721658497959906
Position 2254: 0.0068695537733529976
Position 2618: 0.006082701764633055
Position 396: 0.005546382604078669
Position 4737: 0.00540838598625399
Position 988: 0.005068692040627318
Position 3424: 0.004624556813594164
Position 4665: 0.0044812592176778155
Position 2067: 0.0037273823404761664
Position 2460: 0.0036000459060324575
Position 5883: 0.003450097883131735
Position 1794: 0.003009017700188626
Position 2597: 0.0027361876646720446
Position 2829: 0.0023623591438010675
Position 1559: 0.002264579638053019
Position 924: 0.0021584190202526853
Position 362: 0.0021132454726784516
Position 5426: 0.002005438601115639
Position 667: 0.001999037559943768
Position 5461: 0.0019124272297929227
Position 4332: 0.001874353910153313
Position 2402: 0.0017892551533256694
Position 423: 0.0017878903900525795
Position 3779: 0.0017870813004935687
Position 3142: 0.0016348756452606039
Position 3213: 0.001584303563046788
Position 2288: 0.0014559664149459215
Position 4716: 0.001361902325538867
Position 780: 0.0012490665158209533
Position 1563: 0.0012206805069775633
Position 4472: 0.0011503960068522964
Position 2356: 0.0011481937416850897
Position 2075: 0.0010692687020547596
Position 3462: 0.0009810211336264804
Position 3919: 0.0007571713052162654
Position 3805: 0.0007423290774602243
Position 620: 0.000728178017002654
Position 3686: 0.000728072701209815
Position 399: 0.0006431316303960032
Position 1633: 0.0006239119622143837
Position 638: 0.0006223490377706758
Position 1251: 0.0005627866486557692
Position 1286: 0.0004563318938559019
Position 1037: 0.000456286686212169
Position 683: 0.0004483454785810789
Position 1328: 0.00044198252843537776
Position 2916: 0.0004185411317600057
Position 1080: 0.000393158361026258
Position 2034: 0.00038461041756879017
Position 1846: 0.00036635517623666546
Position 800: 0.00031404945606022425
Position 1083: 0.0002667385919105986
Position 1069: 0.00021290824650086414
Position 359: 0.000197504762787513
Position 1001: 0.0001933849311536628
Position 841: 0.00018105118292881917
Position 240: 0.00015701381950199614
Position 366: 0.00013133540052701602
Position 1802: 0.00011451502436887904
Position 1985: 9.694290139366442e-05
Position 695: 7.680946845956024e-05
Position 1599: 7.449810300177157e-05
Position 804: 5.814128242342817e-05
Position 1660: 5.202189832633579e-05
Position 2192: 5.190943003158196e-05
Position 815: 4.635542418874515e-05
Position 2214: 4.507510251119313e-05
Position 177: 1.3346896210985499e-05
Position 949: 5.565977005928315e-06
Position 381: 5.158723775791911e-06
Position 532: 5.147770106094024e-06
Position 715: 5.1311602875155395e-06
Position 559: 2.2452460729847977e-06
Position 721: 1.6112000946029226e-06
Position 448: 9.489452134683633e-07
Position 702: 4.301893385893864e-07
Position 277: 3.939380513556393e-07
Position 257: 3.0146932804252175e-07
Position 433: 8.124477949416878e-08
Position 103: 7.542586986971008e-08
Position 264: 7.52429172300635e-08
Position 80: 6.169517376652927e-08
Position 89: 4.630789969945778e-08
Position 452: 3.067966271097089e-08
Position 249: 2.884503505321874e-08
Position 551: 2.7875367810591652e-08
Position 132: 1.735086480941615e-08
Position 100: 1.65483730350599e-08
Position 108: 1.3326291878245244e-08
Position 1292: 8.738963426194353e-09
