Gene = Dctn5
index = 325
Annotated 5SS: [  141  1197  2130  5319 10847]
Annotated 3SS: [ 1127  2010  5206 10743 15015]
SMsplice 5SS: [  141  1197  2130  5319 10847]
SMsplice 3SS: [ 1109  2010  5206 10743 15015]
top_k =  500
Partition function (log Z): -3.408420356764462

Sorted 5' Splice Sites (High to Low Probability):
Position 5319: 0.9892095019154653
Position 10847: 0.9102913543184812
Position 2130: 0.8851371690541936
Position 1197: 0.8848527658772859
Position 141: 0.8843104842636327
Position 11535: 0.4896907721499874
Position 2700: 0.39390079130875394
Position 10321: 0.23146184778984547
Position 7834: 0.2282378095421387
Position 2358: 0.20310115066727674
Position 10508: 0.18371938580757777
Position 10188: 0.11994487961654292
Position 11280: 0.09708015886756795
Position 13541: 0.0910735491605225
Position 199: 0.051508376062347476
Position 13042: 0.051404622138401836
Position 4869: 0.04587668760796119
Position 10913: 0.04480258895874589
Position 10273: 0.035036857223701895
Position 2741: 0.028369277910611432
Position 6927: 0.02704286306634636
Position 10546: 0.022926910117810336
Position 11322: 0.021531042004802613
Position 1262: 0.020346342784991853
Position 211: 0.019600890548622893
Position 2056: 0.015691248289387928
Position 12219: 0.011445565092086775
Position 74: 0.010659198647061023
Position 13038: 0.010281471611264116
Position 1251: 0.009543094689969157
Position 7378: 0.008603222834203308
Position 2847: 0.008563163772212723
Position 1223: 0.0075781804971449
Position 13415: 0.007204497330925207
Position 299: 0.006507706924007493
Position 13079: 0.005891104430394375
Position 9243: 0.003850379183112134
Position 11352: 0.003755736935610229
Position 11264: 0.003484672561231468
Position 1935: 0.002413718266481556
Position 241: 0.002386789727632625
Position 1635: 0.0020241268017444766
Position 11374: 0.0019248632041400442
Position 295: 0.0018384932333843078
Position 912: 0.001769856180210238
Position 346: 0.0017317980832970373
Position 2179: 0.0017043713901048626
Position 1055: 0.0016976995475413675
Position 29: 0.0015684660693774182
Position 1944: 0.001427540889308769
Position 1038: 0.001402691902636341
Position 1808: 0.0013855740926308306
Position 5001: 0.0012530164470976458
Position 173: 0.0011806432830816017
Position 338: 0.0011776493010935223
Position 274: 0.0010940418884997744
Position 226: 0.0008748852744485031
Position 981: 0.0008452826176635528
Position 2985: 0.0008330269400369156
Position 342: 0.0008031204245088683
Position 2090: 0.0007841294310408012
Position 2109: 0.00077474476607949
Position 336: 0.0007568149192435006
Position 662: 0.0007157403449909224
Position 1982: 0.0006673270146914893
Position 11277: 0.0006445285833960656
Position 1740: 0.0006424902588789865
Position 122: 0.0006287088902227045
Position 2383: 0.0005337722911448456
Position 2134: 0.0005145696309453785
Position 619: 0.00041270965665622737
Position 692: 0.00039862155794171143
Position 613: 0.00039094151003243654
Position 2351: 0.0003401030424326539
Position 1279: 0.0003225670744868551
Position 128: 0.0003176986072449743
Position 1143: 0.00028430853870748383
Position 600: 0.00027615670834108224
Position 1245: 0.0002655990324508901
Position 149: 0.0002151266159717784
Position 147: 0.0002038758337480436
Position 232: 0.0001993836539028618
Position 987: 0.00019659512399878524
Position 992: 0.00019203434638371538
Position 470: 0.00019131493726872082
Position 409: 0.00015848926952121415
Position 1891: 0.00015412495875840465
Position 12491: 0.00013786487955309975
Position 889: 0.0001255646891901178
Position 708: 0.0001221915502823642
Position 488: 0.00011435659607476289
Position 11: 0.00011216967270860527
Position 1647: 0.00010408351920102126
Position 287: 0.00010138855219749969
Position 355: 0.0001000371151992262
Position 113: 9.719206712027643e-05
Position 920: 8.957713767883815e-05
Position 433: 8.235486612299424e-05
Position 44: 7.782917204769647e-05
Position 2258: 7.142177457069185e-05
Position 1765: 7.080692686622995e-05
Position 2369: 7.075628849606104e-05
Position 703: 6.974197228300847e-05
Position 371: 6.497079881726468e-05
Position 640: 6.462457496109737e-05
Position 825: 6.436994766400077e-05
Position 2536: 6.06362295852228e-05
Position 379: 5.813289671095014e-05
Position 440: 5.2287052079301215e-05
Position 2340: 4.405239182954137e-05
Position 552: 4.3207672377322976e-05
Position 272: 3.94190908380345e-05
Position 1654: 3.79270617988039e-05
Position 724: 3.385399860579739e-05
Position 562: 3.332384171330557e-05
Position 578: 3.0392878983879558e-05
Position 2075: 2.7735672342761165e-05
Position 2077: 2.7027205417718897e-05
Position 1432: 2.636451844210488e-05
Position 387: 2.2607988920288166e-05
Position 1886: 1.865168765724602e-05
Position 5323: 1.6528232003029345e-05
Position 2211: 1.3442321739299539e-05
Position 2030: 1.1747926972583292e-05
Position 1752: 1.0252044726918391e-05
Position 2095: 9.347573508048804e-06
Position 450: 7.2034627622684366e-06
Position 648: 7.098832814691559e-06
Position 6913: 4.399233418359615e-06
Position 6845: 2.9699412811872005e-06
Position 6800: 1.8322104806283654e-06
Position 6316: 6.948939240833417e-07
Position 1274: 1.8614506996622485e-07
Position 98: 1.3307795868313075e-08
Position 340: 1.0203595017771544e-08
Position 411: 1.0160500475531561e-08
Position 348: 8.428720867056769e-09
Position 373: 7.352646862352929e-09
Position 413: 7.017928137118741e-09
Position 353: 4.6456094932679843e-10
Position 542: 3.7526327875307536e-10
Position 568: 5.26274527089049e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 5206: 0.9782070147225246
Position 2010: 0.9187764276602867
Position 10743: 0.9176460277236035
Position 11426: 0.5213874909335493
Position 1109: 0.5150997929715876
Position 15015: 0.40693950615276564
Position 1127: 0.3911835759349729
Position 10093: 0.3753204338586515
Position 2640: 0.22475062995490597
Position 7760: 0.21319565254004777
Position 10421: 0.2116994098124298
Position 11188: 0.20077676626111415
Position 12907: 0.19009329041313067
Position 2572: 0.12736078035718512
Position 2297: 0.08391016982663342
Position 2206: 0.06204989344756031
Position 13471: 0.055930631519102166
Position 15332: 0.052357064402494415
Position 2581: 0.04795902423514645
Position 15027: 0.045113223370477844
Position 14021: 0.044801157340225696
Position 13324: 0.044058646410343516
Position 13394: 0.04002164367218397
Position 4777: 0.03533388942891859
Position 15153: 0.03234511272094476
Position 15660: 0.030724424312017735
Position 2162: 0.027642403162837472
Position 12134: 0.024812803867521684
Position 15559: 0.0176717376902283
Position 12384: 0.01676657174390459
Position 10248: 0.013114526736564939
Position 10765: 0.012620463696495117
Position 10792: 0.011888151675548235
Position 5256: 0.01101917866875927
Position 6844: 0.010834651354882431
Position 11480: 0.010038937289879054
Position 6701: 0.00957727447899464
Position 7665: 0.009491740261151592
Position 2535: 0.00900496523358674
Position 15491: 0.008534099844104538
Position 12186: 0.00823799688942827
Position 1020: 0.006764312270970627
Position 1903: 0.00658059109796378
Position 2646: 0.006499872194194314
Position 1862: 0.006369469210762258
Position 13972: 0.006053037759961368
Position 12069: 0.005646313180226105
Position 4628: 0.005553566171427156
Position 12561: 0.005459814128427299
Position 11459: 0.005251323231121368
Position 2249: 0.005101455024413279
Position 7535: 0.005026654890258977
Position 6604: 0.004405037940662589
Position 10535: 0.004140222452885973
Position 12577: 0.003698128556422505
Position 10366: 0.0034690304178413576
Position 7057: 0.0033384059982415866
Position 1539: 0.003306023540581952
Position 2594: 0.003196713137050619
Position 806: 0.0031875344974937716
Position 14627: 0.003043694791313824
Position 7304: 0.0029870036093200543
Position 2221: 0.002850105758379383
Position 11101: 0.002753670310395053
Position 9009: 0.0027020273155182613
Position 4837: 0.002591302142313938
Position 11725: 0.002295589380533355
Position 4783: 0.0019093346689306573
Position 873: 0.0019065646710936157
