Gene = Sass6
index = 944
Annotated 5SS: [  171  8515 10269 10762 12487 13442 15376 19090 23443 23642 23896 24325
 25184 26501 32160 33605]
Annotated 3SS: [ 8453 10188 10656 12314 13375 15255 18897 23247 23551 23715 24242 25049
 26374 32064 33509 33699]
SMsplice 5SS: [  171  4294  7356  8515 10269 10762 12487 15376 23642 24325 26501 32160
 33605]
SMsplice 3SS: [ 4181  7280  8453 10188 10656 12314 15255 23548 24242 26374 32064 33446
 33699]
top_k =  500
Partition function (log Z): 9.089944041140496

Sorted 5' Splice Sites (High to Low Probability):
Position 15376: 0.9983021410945504
Position 32160: 0.9964063247246293
Position 23642: 0.9775221873666708
Position 171: 0.9651654236479742
Position 24325: 0.9645413024288094
Position 10762: 0.9104417665766743
Position 33605: 0.8873201354900282
Position 12487: 0.8597154319168251
Position 8515: 0.7824624271182923
Position 26501: 0.7728883497938495
Position 10269: 0.7184666395720638
Position 7356: 0.6545867428132487
Position 4294: 0.6270851735000198
Position 19467: 0.5941147694142748
Position 26677: 0.36958183433755276
Position 6263: 0.3608945897230646
Position 33354: 0.33079927955645566
Position 9340: 0.2828836282872483
Position 23443: 0.24915767450513304
Position 19090: 0.24232702572519565
Position 25184: 0.21411499302626152
Position 25335: 0.16291656850884656
Position 12813: 0.15119752436605605
Position 15752: 0.11473523004364408
Position 5520: 0.09627573275098907
Position 19281: 0.09519242099519161
Position 33413: 0.08835728095185805
Position 3298: 0.07556430631009489
Position 10378: 0.06969734394937332
Position 32347: 0.06831588104450667
Position 20984: 0.05639197931099216
Position 23896: 0.05414386392628154
Position 8275: 0.051978583906457924
Position 5310: 0.04662675168442734
Position 2681: 0.041434063615875795
Position 3671: 0.0368332795666827
Position 33625: 0.02992938999697745
Position 6977: 0.028751444080053666
Position 5543: 0.0263365118645515
Position 2368: 0.02473830078613515
Position 24044: 0.024308677517696258
Position 20089: 0.02421555542267003
Position 2689: 0.023623798218025977
Position 1319: 0.022503953622269243
Position 2672: 0.02030135714025471
Position 8650: 0.020055964120524666
Position 248: 0.01759081442406121
Position 7537: 0.016699424168486528
Position 25848: 0.016494156661767668
Position 8754: 0.01621089799514298
Position 8539: 0.014951741637262823
Position 24824: 0.012480061267490485
Position 1050: 0.011929248625809049
Position 7547: 0.010608621956734461
Position 5597: 0.010255830612792359
Position 3376: 0.00914493801964917
Position 33799: 0.00901501285774778
Position 5533: 0.008710194194904756
Position 4333: 0.008229959859583824
Position 99: 0.008097764102118247
Position 25201: 0.007454859507935527
Position 1749: 0.00632316130753425
Position 24574: 0.006230154097967576
Position 33848: 0.004693707606238958
Position 4445: 0.004623571438585108
Position 252: 0.004497720199804266
Position 4382: 0.004484404578634618
Position 25995: 0.003499271257706141
Position 394: 0.00347797374155248
Position 634: 0.0029095652080355504
Position 24243: 0.00280634255990909
Position 25091: 0.002259003859998991
Position 1135: 0.0021962379945529007
Position 12043: 0.0021571842797303924
Position 487: 0.0018321225259985722
Position 1997: 0.0018152324264336323
Position 25611: 0.0017508993954333954
Position 32335: 0.0016801462156999533
Position 1415: 0.0015751666328181573
Position 2234: 0.0015289490666551572
Position 8790: 0.0014527453240443056
Position 25381: 0.0012796882168487167
Position 11585: 0.001123057303799105
Position 33802: 0.0009235625844945187
Position 33834: 0.0007097820515318212
Position 19782: 0.0006928982753111235
Position 24295: 0.0004191892861015046
Position 33791: 0.00038713648978131105
Position 4131: 0.0003068954068675548
Position 769: 0.0002524928461135945
Position 115: 0.00017254983409113547
Position 32612: 0.00016885235572873153
Position 521: 0.00016223881380345349
Position 33901: 9.845218642520534e-05
Position 941: 4.7393702830665335e-05
Position 2321: 3.9162521695181326e-05
Position 198: 3.5847403082230135e-05
Position 9738: 2.6877345172469654e-05
Position 566: 2.5837790355032567e-05
Position 1249: 1.700652835354128e-05
Position 2291: 1.4167562965165926e-05
Position 2550: 1.3522356472438966e-05
Position 969: 9.533386846398192e-06
Position 192: 9.179909216669804e-06
Position 87: 8.637453869847202e-06
Position 260: 3.1285820167475036e-06
Position 1955: 2.8516738498842656e-06
Position 856: 2.366100400664599e-06
Position 204: 2.3310904780435544e-06
Position 2745: 2.246234037744582e-06
Position 238: 2.160299212801079e-06
Position 110: 2.0430715832337234e-06
Position 1139: 1.9837564703461246e-06
Position 233: 1.6455056427350184e-06
Position 1366: 1.4429410940457182e-06
Position 2566: 1.3057943268008292e-06
Position 400: 1.2181281378042075e-06
Position 30430: 9.035278828313715e-07
Position 604: 5.65524751017027e-07
Position 323: 4.0474596816991667e-07
Position 319: 1.6950525329527838e-07
Position 262: 1.177329339891675e-07
Position 120: 1.1029050037852728e-07
Position 338: 9.809482440790345e-08
Position 145: 9.281375041978097e-08
Position 398: 8.637570822998254e-08
Position 432: 8.487980794565318e-08
Position 443: 5.4843979475086494e-08
Position 133: 3.49750337430453e-08
Position 464: 1.3043578233332328e-08
Position 270: 5.310748494244231e-09
Position 622: 3.1211512085597687e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 32064: 0.9967092659685
Position 33699: 0.9939970926242776
Position 26374: 0.9661675000688116
Position 15255: 0.9585928578405625
Position 24242: 0.898584175972267
Position 10656: 0.8271832014750341
Position 12314: 0.7973971998771723
Position 10188: 0.7804639418576906
Position 8453: 0.7499685079285598
Position 7280: 0.6529712168004191
Position 23548: 0.6461586710995404
Position 4181: 0.5912207142944531
Position 33446: 0.5693377605668658
Position 33301: 0.3393280802174887
Position 23551: 0.3305782415508874
Position 33509: 0.31947276160287835
Position 19355: 0.28605464524406604
Position 9256: 0.2819232965374929
Position 23247: 0.24994294922137625
Position 18897: 0.2184323505516872
Position 25049: 0.20055216886983898
Position 19371: 0.19653978360478416
Position 6140: 0.19244219145890049
Position 19200: 0.1862098300653182
Position 5940: 0.168452398264164
Position 5417: 0.14128982159113518
Position 25267: 0.13389704770975996
Position 15664: 0.11454711035045351
Position 12711: 0.09000581899274272
Position 33274: 0.08200808376647649
Position 32259: 0.06370394466603066
Position 2591: 0.06292899147157097
Position 26609: 0.05884282321850338
Position 8377: 0.05782317787894203
Position 23715: 0.05620744220593798
Position 3186: 0.05343083819545083
Position 26599: 0.05166701795380452
Position 20910: 0.04930348422643869
Position 10669: 0.04075912875325003
Position 24161: 0.04035539887094837
Position 26440: 0.03379396831305586
Position 10694: 0.02968775553870939
Position 12631: 0.029608194038560336
Position 24125: 0.028824409865798983
Position 25140: 0.028681914652721862
Position 12207: 0.02854093100871639
Position 33313: 0.027635338364350122
Position 8136: 0.027462514765438328
Position 12607: 0.026787988787214362
Position 8600: 0.02599554068205633
Position 4066: 0.024376440986748592
Position 19858: 0.024215555422670027
Position 18918: 0.02301238656750162
Position 3272: 0.02277559582297895
Position 15197: 0.022729945127963246
Position 26583: 0.02204749614468268
Position 6836: 0.02076837483189873
Position 12379: 0.020244817117062077
Position 8213: 0.020108846165484733
Position 25756: 0.019993427919473818
Position 5209: 0.019201055733051954
Position 23917: 0.018510008445627727
Position 3647: 0.018279300576095774
Position 4242: 0.01779750565189403
Position 2102: 0.015837886922732684
Position 3520: 0.015111771432669055
Position 19183: 0.015033541662652326
Position 15316: 0.014630878993093874
Position 1176: 0.01422060959628344
Position 7304: 0.012367126700595346
Position 10705: 0.012253875848531246
Position 7475: 0.011763958491137186
Position 24495: 0.010826617984253998
Position 5068: 0.010636410631162944
Position 4213: 0.010359330377712951
Position 26622: 0.00993532587019137
Position 12340: 0.009582227534449405
Position 33900: 0.009335849357199714
Position 2314: 0.008654602834331938
Position 25295: 0.008635057374951271
Position 1238: 0.0085008575480883
Position 2625: 0.00771961566822282
Position 935: 0.00765570625313763
Position 20710: 0.007088495084553473
Position 5039: 0.007014324431266178
Position 33944: 0.00685123458607858
Position 25087: 0.006644335815973875
Position 6886: 0.0061436288688695205
Position 25292: 0.005563497501846014
Position 19217: 0.005469389832645533
Position 32276: 0.00539702570859391
Position 2431: 0.005345980535140921
Position 2555: 0.004823147385649053
Position 12742: 0.00479552254753855
Position 2461: 0.004551074925551087
Position 7962: 0.004428267074200806
Position 5250: 0.004335592362492447
Position 24601: 0.004133715090962007
Position 25272: 0.0037295167987403456
Position 10025: 0.0036637770103778826
Position 2807: 0.003266892326464765
Position 1616: 0.003116160655489187
Position 5142: 0.0029568035582613348
Position 3161: 0.0028550038095352575
Position 3541: 0.002823844944643336
Position 912: 0.002805346826513481
Position 10009: 0.0027347140134315138
Position 15095: 0.002348459132931266
Position 7443: 0.0022608828603226574
Position 5120: 0.002224321665273113
