Gene = Adpgk
index = 101
Annotated 5SS: [  309  6194 11994 18791 21679 22294]
Annotated 3SS: [ 5967 11930 18669 21481 22194 23172]
SMsplice 5SS: [  309  6194 11994 18791 19261]
SMsplice 3SS: [ 5967 11930 18669 19180 22194]
top_k =  500
Partition function (log Z): -8.569972503387964

Sorted 5' Splice Sites (High to Low Probability):
Position 6194: 0.990164487431395
Position 18791: 0.9326980562100307
Position 309: 0.9265560291699678
Position 11994: 0.8972938137275719
Position 22294: 0.7423274629503575
Position 19261: 0.7249434861514649
Position 21679: 0.3083033962086271
Position 9592: 0.21232935060014063
Position 2133: 0.11611798995363788
Position 3554: 0.0753440437799316
Position 1364: 0.0666821298339547
Position 18808: 0.06276570332880235
Position 19826: 0.06181736097946813
Position 1098: 0.05694799809134064
Position 21399: 0.0529215411331109
Position 6928: 0.047985141678720075
Position 19278: 0.040274955459994675
Position 5149: 0.03694330547500721
Position 2138: 0.023746486963813047
Position 4715: 0.0199191303808883
Position 58: 0.019737755401363518
Position 3401: 0.01804474293860386
Position 66: 0.016260428803391982
Position 23907: 0.014090559938712399
Position 4437: 0.012944625916860537
Position 483: 0.010251242507836753
Position 6241: 0.009724819706059965
Position 3937: 0.009573848927994195
Position 3414: 0.009102781555033756
Position 854: 0.00897326949983322
Position 20774: 0.008655265962007086
Position 427: 0.007897864613622687
Position 3366: 0.007528612700094494
Position 5199: 0.007354990327547359
Position 4207: 0.005188963000620254
Position 609: 0.004607745493677782
Position 4801: 0.004440696504624786
Position 3498: 0.0040055921962821525
Position 1406: 0.003909315040089632
Position 3734: 0.003776102065908218
Position 4336: 0.003670410114097404
Position 5620: 0.0033190001883709012
Position 3779: 0.0031918718068510237
Position 5127: 0.003044359173956172
Position 20858: 0.002123752565044625
Position 22714: 0.0011181130356576194
Position 355: 0.0003833717972492598
Position 371: 0.00018074432173914156
Position 499: 4.2953899657759376e-05
Position 387: 2.5876570872021805e-05
Position 561: 2.15732462122117e-05
Position 99: 2.0436432605187054e-05
Position 464: 1.2428053206658602e-05
Position 217: 5.0017947312792945e-06
Position 298: 4.857887970706275e-06
Position 652: 4.174017769933198e-06
Position 313: 3.920562698173919e-06
Position 549: 3.326157785366459e-06
Position 211: 2.916138103349967e-06
Position 124: 2.4493794891260587e-06
Position 416: 2.155585748910954e-06
Position 418: 1.6827783435393759e-06
Position 228: 1.6461363269852133e-06
Position 48: 1.3653651838248584e-06
Position 304: 1.347451725803545e-06
Position 446: 1.2599778856932354e-06
Position 70: 4.4273697492299427e-07
Position 390: 2.6877408358514474e-07
Position 398: 1.7844072607893777e-07
Position 68: 1.459884057754605e-07
Position 133: 1.1044614653866103e-07
Position 135: 8.325432714979429e-08
Position 703: 5.853180667083641e-08
Position 569: 5.155076744540963e-08
Position 601: 4.1808559493269765e-08
Position 84: 9.151478537914251e-09
Position 1933: 8.900006021583121e-09
Position 392: 7.114071967967318e-09
Position 1521: 1.952137166820396e-09
Position 833: 1.940791168913803e-09
Position 902: 1.8564933518359858e-09
Position 3671: 1.1323932678010797e-09
Position 1332: 1.0615814261689501e-09
Position 1013: 1.7153768864092582e-10
Position 870: 1.5673958200492868e-10
Position 3418: 9.365252301257919e-11
Position 576: 5.876319384856821e-15
Position 542: 2.1266669523666868e-17
Position 572: 1.103871178141269e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 18669: 0.9954637595388326
Position 11930: 0.8972938137275719
Position 22194: 0.892549172167168
Position 19180: 0.8004400069251908
Position 5967: 0.7200395111052081
Position 21481: 0.20209165268012283
Position 6016: 0.17012223142057264
Position 9493: 0.13628607619851202
Position 21309: 0.1222701448785749
Position 23998: 0.11499302874744155
Position 5939: 0.10972965661732291
Position 3320: 0.09866452672035585
Position 24245: 0.07842350817956206
Position 22997: 0.07697969144468253
Position 9465: 0.07604327440162852
Position 21353: 0.07212305413236791
Position 2014: 0.06350007470190921
Position 19731: 0.057730083614451644
Position 22363: 0.05531578611827184
Position 24063: 0.05320673142733903
Position 23692: 0.04959465131312743
Position 22601: 0.04937214587365848
Position 5040: 0.04734332519739388
Position 23078: 0.04287335100427136
Position 23665: 0.035647531393730766
Position 23366: 0.02934028058364167
Position 2039: 0.028136694706145965
Position 23972: 0.027852132444443744
Position 1254: 0.024906607248479744
Position 1984: 0.023690717095225685
Position 23175: 0.023629342312705186
Position 20532: 0.0209795521003081
Position 6815: 0.020104731969200648
Position 24190: 0.019285347666957248
Position 23099: 0.01877061648418348
Position 4226: 0.01409571985070497
Position 681: 0.013855599499432047
Position 4553: 0.013611483781329538
Position 1206: 0.013172953108177173
Position 3255: 0.013121700955890995
Position 2011: 0.013100966834980854
Position 23326: 0.012856779844813112
Position 1225: 0.0116337294085803
Position 24372: 0.01083262119569189
Position 24138: 0.010379171562982754
Position 6770: 0.009842922157230424
Position 20247: 0.009769604763479343
Position 1210: 0.008830358069290913
Position 22929: 0.008745952878233043
Position 24176: 0.008683355488522195
Position 4535: 0.007892732377093332
Position 23214: 0.007655507357244256
Position 23172: 0.00706094517292091
Position 1173: 0.007038524327140098
Position 3552: 0.006493658964796323
Position 6839: 0.006281395001129073
Position 23231: 0.006095372515307699
Position 584: 0.005862740861659915
Position 20702: 0.0057449249756078265
Position 4076: 0.005374332694918402
Position 759: 0.005276970792183808
Position 1012: 0.005259381295359459
Position 1076: 0.005014857659610694
Position 1838: 0.004946354888291736
Position 3712: 0.004888492345356398
Position 22234: 0.004522092948198114
Position 22702: 0.004356880102903676
Position 6786: 0.004259138706616986
Position 795: 0.004189264265777573
Position 19617: 0.004087277365016492
Position 21937: 0.004032200903800784
Position 6801: 0.003994432956059249
Position 970: 0.003927285856499011
Position 5375: 0.003319048073325313
Position 1936: 0.002908545962531423
Position 2110: 0.002828631641026802
Position 6690: 0.0026413891819885085
Position 24119: 0.002600665012850676
Position 3828: 0.0025586938941317447
Position 22466: 0.002390089927940834
Position 4305: 0.0023343548196821393
Position 638: 0.002219205209871021
Position 3414: 0.0022154751375635614
Position 897: 0.0020425964759515614
Position 930: 0.0015832298479217487
Position 4701: 0.0015241913157763296
Position 1230: 0.0014036152897316735
Position 3864: 0.0013452606975458898
Position 4746: 0.0013314187938526297
Position 942: 0.001310373876564511
Position 3872: 0.0012808910391402097
Position 458: 0.0012264656269592663
Position 1278: 0.0011913938302469036
Position 608: 0.0011082221457671842
Position 6473: 0.0008629282190861602
Position 1259: 0.0007581968968717796
Position 1871: 0.0007525219809810124
Position 18981: 0.0007419273052391847
Position 19416: 0.0006647978154412889
Position 19861: 0.0006626263780804767
Position 23707: 0.0005946498713010229
Position 946: 0.0004567709358852073
Position 21269: 0.00039389671608876405
Position 853: 0.00028109611335773763
Position 19956: 0.00018895678655454868
Position 13401: 2.1309518056402402e-05
Position 10501: 9.738137791307836e-06
Position 10781: 3.7254327838946357e-06
Position 7092: 2.859033437401461e-06
Position 7005: 8.397040079480442e-07
Position 8405: 8.027215536003487e-07
Position 6391: 7.109046827505136e-07
Position 7897: 3.9655274837510055e-07
Position 8894: 3.33833185855328e-07
Position 4170: 3.4431158264071484e-08
Position 3167: 2.851918301747809e-08
Position 2480: 2.4575706129063323e-08
Position 2580: 2.3812708610867836e-08
Position 3087: 1.9187606741861247e-08
Position 1628: 1.2869781637187734e-08
Position 1682: 6.480343157491202e-09
Position 661: 5.031605080740186e-09
Position 1795: 1.7560690358781499e-09
Position 1933: 1.0603950559458241e-09
Position 710: 6.638654681900506e-10
Position 4755: 6.174612594942395e-10
Position 1432: 6.087096356549198e-10
Position 147: 4.295307960916264e-10
Position 3295: 3.8593552769768453e-10
Position 1284: 3.6903356151254556e-10
Position 153: 3.1772103803208515e-10
Position 1429: 3.084715423646015e-10
Position 560: 2.3757045437488374e-10
Position 416: 2.2597389086514826e-10
Position 239: 1.814659648594242e-10
Position 1811: 1.6945266373205659e-10
Position 772: 1.6486734854955744e-10
Position 870: 1.4451694987141384e-10
Position 1017: 1.3858580385761731e-10
Position 1363: 1.292152529297102e-10
Position 276: 1.1479637257952418e-10
Position 211: 1.1437546136884426e-10
Position 1331: 9.941895570289591e-11
Position 1178: 7.593437094133819e-11
Position 185: 7.152752612515861e-11
Position 237: 6.594976338157038e-11
Position 508: 6.302675557017902e-11
Position 833: 4.9558429905337554e-11
Position 724: 3.102516526242151e-11
Position 517: 2.833473200373797e-11
Position 1019: 1.2416966165069335e-11
Position 505: 6.399633852022652e-12
Position 250: 6.044419695983245e-12
Position 194: 5.9156877360886915e-12
Position 538: 5.120044310689756e-12
Position 525: 4.972466686535717e-12
Position 355: 3.1312779051818717e-12
Position 431: 2.4515717468112167e-12
Position 1465: 1.1087154030806901e-12
Position 464: 7.006277022041359e-13
Position 436: 3.205027916281191e-13
