Gene = Ankle2
index = 120
Annotated 5SS: [  420  3817  5476  6848  7132 11048 13567 18497 19804 20684 22339 22911]
Annotated 3SS: [ 3342  5268  6650  6942 10924 13499 18326 19696 20492 21707 22778 23296]
SMsplice 5SS: [  420  6848  7132 11048 14004 18497 19804 20009 20684 22911]
SMsplice 3SS: [ 6650  6942 10924 13879 18326 19696 19935 20571 22778 23296]
top_k =  500
Partition function (log Z): 10.016320038176636

Sorted 5' Splice Sites (High to Low Probability):
Position 7132: 0.9965523393767414
Position 20684: 0.9852970254521042
Position 11048: 0.9291295828140167
Position 19804: 0.9049353037753983
Position 14004: 0.8724290848742863
Position 420: 0.8606118068565822
Position 22911: 0.7612581859492363
Position 6848: 0.7489634690324302
Position 18497: 0.7373361090598016
Position 20009: 0.4770710712015249
Position 14428: 0.4244122321542239
Position 13567: 0.36476844655089996
Position 5653: 0.3466935772548501
Position 12764: 0.25575965687352437
Position 22339: 0.19751003916273194
Position 5476: 0.19551303470931006
Position 944: 0.1913809896662802
Position 17430: 0.1778141221204567
Position 3817: 0.17299572914958708
Position 3502: 0.14347668205422545
Position 23401: 0.13414548131126405
Position 17025: 0.13262174148690248
Position 476: 0.11821020072825557
Position 5775: 0.10137897839574558
Position 20053: 0.08837645133667221
Position 5669: 0.08403430216979577
Position 5586: 0.07741212668767306
Position 3119: 0.06911988372881207
Position 21278: 0.059277926139388225
Position 20189: 0.057802925025984234
Position 2798: 0.05117402604439708
Position 11329: 0.046706181047095785
Position 11031: 0.04135679182632114
Position 20869: 0.04031398836158745
Position 9719: 0.039532674193523236
Position 9258: 0.03945212390100257
Position 14342: 0.034979645680575946
Position 20899: 0.03015229568415953
Position 14449: 0.027645603119938616
Position 13425: 0.02348536764809255
Position 23201: 0.02144924442681535
Position 14713: 0.020639098524934514
Position 18799: 0.018632268806724066
Position 8901: 0.01795165120604809
Position 580: 0.016748729864547268
Position 1108: 0.016661292602273777
Position 20132: 0.01604447641167124
Position 2591: 0.015294232960831159
Position 20688: 0.014439647991053064
Position 9666: 0.012051040314452921
Position 8030: 0.011259775267444976
Position 2306: 0.010824100144226417
Position 11829: 0.01040837065917291
Position 2302: 0.010211557819813978
Position 14295: 0.009417038317301752
Position 13043: 0.008568340061444737
Position 2298: 0.006870517568869176
Position 13803: 0.006552361667169238
Position 1953: 0.005746147499401947
Position 20931: 0.005574955746375211
Position 20032: 0.0050291210598411564
Position 2310: 0.004965518408469341
Position 8527: 0.004423194664914032
Position 3807: 0.004097028251872383
Position 23180: 0.0038505814985868173
Position 23078: 0.003834213925085874
Position 2052: 0.0037746722938774868
Position 22965: 0.0035428876816774157
Position 7408: 0.003539917734879462
Position 19839: 0.0030591954678509054
Position 21017: 0.003047550294842698
Position 20976: 0.0029267529645706676
Position 14300: 0.0027479465998007935
Position 10175: 0.0026170714020714134
Position 11066: 0.002505347256175503
Position 22307: 0.002488455448438829
Position 13287: 0.0023497304458992264
Position 21000: 0.0023110451628859025
Position 6798: 0.002123335319303989
Position 22115: 0.0017116299336128345
Position 19983: 0.0016798924590191763
Position 21813: 0.0015539173961893473
Position 12342: 0.0015110273755728507
Position 13367: 0.0014104622785127423
Position 22844: 0.0010079112668909096
Position 19891: 0.0009936730958214038
Position 23576: 0.000978116855675602
Position 2067: 0.0009195774121383315
Position 12686: 0.0007843316149718615
Position 1329: 0.0006531090585819465
Position 23389: 0.00041985338730710585
Position 12690: 0.0004173908129638976
Position 2869: 0.0003707035885016254
Position 14513: 0.00036705250139304745
Position 1335: 0.00032069887005193275
Position 2294: 0.00026510307535097257
Position 2314: 0.000258161599756004
Position 13634: 0.00019346769655542983
Position 3256: 0.0001909384105311451
Position 921: 0.0001898170233856867
Position 3433: 0.00017012605227870894
Position 3115: 0.00015719473698807597
Position 20699: 0.0001544831101171579
Position 14476: 0.00015034862362920613
Position 3040: 0.00014676015348918473
Position 561: 0.00010313450148633533
Position 20692: 8.300771317030132e-05
Position 2242: 7.098496296627742e-05
Position 430: 5.882192547087181e-05
Position 2659: 5.788617013542598e-05
Position 3166: 5.6354857316045544e-05
Position 1019: 5.6044813840147055e-05
Position 299: 5.473120272166308e-05
Position 855: 4.7978669902002706e-05
Position 1624: 3.8045952156182525e-05
Position 1654: 3.760406605088149e-05
Position 529: 3.2452909711718655e-05
Position 326: 3.128689166118299e-05
Position 3015: 3.082482485283817e-05
Position 2764: 2.4795661293594105e-05
Position 1530: 2.238897283120815e-05
Position 7566: 2.0964934773639873e-05
Position 954: 1.975958256723982e-05
Position 87: 1.6270025919830862e-05
Position 20703: 1.5806941412159264e-05
Position 7107: 1.4271872696018595e-05
Position 7574: 1.2693747877171364e-05
Position 1251: 1.1328529563851567e-05
Position 314: 1.0014700823501912e-05
Position 227: 9.518220769847938e-06
Position 404: 3.3791659916717286e-06
Position 434: 2.2482522197082086e-06
Position 262: 2.016341004638463e-06
Position 257: 1.6351365427175434e-06
Position 394: 9.041993130809389e-07
Position 30: 8.983976936846312e-07
Position 254: 8.035612615201424e-07
Position 363: 6.637860130130267e-07
Position 571: 3.883561693067527e-07
Position 865: 3.82389756295119e-07
Position 812: 3.6397437749459116e-07
Position 917: 3.1498645775863977e-07
Position 304: 2.0230972631877622e-07
Position 44: 1.880342274036438e-07
Position 152: 1.685215614895541e-07
