Gene = Mterf4
index = 720
Annotated 5SS: [  91 1308 3198]
Annotated 3SS: [ 808 3012 4119]
SMsplice 5SS: [91]
SMsplice 3SS: [808]
top_k =  500
Partition function (log Z): -7.094551653130885

Sorted 5' Splice Sites (High to Low Probability):
Position 91: 0.9463294119590441
Position 3198: 0.520720843354687
Position 3204: 0.28586064346614964
Position 1308: 0.24347489009879067
Position 611: 0.12625024419751155
Position 930: 0.12035979051281895
Position 1070: 0.055461222607767854
Position 1916: 0.038640907236949046
Position 1854: 0.02694005391752137
Position 4233: 0.02358745644629312
Position 973: 0.015421356506734495
Position 3090: 0.010169482499014363
Position 3699: 0.006863665758098679
Position 3342: 0.006616897917017247
Position 3544: 0.006442917250534034
Position 2900: 0.005056325932598669
Position 735: 0.00460982594396644
Position 1343: 0.004416997265244217
Position 3617: 0.004006814657615663
Position 2912: 0.002686668689541157
Position 1690: 0.0023411887506076846
Position 1164: 0.0020605043242412696
Position 2869: 0.001957845846216925
Position 1501: 0.0018085669945649614
Position 2821: 0.0016364569269279262
Position 1623: 0.0016113194377002057
Position 854: 0.001592479164846918
Position 577: 0.0012736743842749368
Position 1140: 0.001141802473157185
Position 775: 0.0010206036008031023
Position 2665: 0.0010146590291417437
Position 4600: 0.0008360720225401635
Position 173: 0.0008316492064303525
Position 728: 0.0005816827016849481
Position 192: 0.0005229962750914051
Position 96: 0.0005014365344660416
Position 500: 0.0004417792437385853
Position 1128: 0.0002698706990368887
Position 106: 0.0001782963359207876
Position 205: 0.00016186635774341336
Position 696: 0.0001242532471829453
Position 14: 9.901136394294619e-05
Position 1051: 8.911823495807412e-05
Position 258: 8.671184864348076e-05
Position 137: 8.00758040902906e-05
Position 212: 7.935095372114757e-05
Position 615: 6.493264962859966e-05
Position 158: 4.849710815502566e-05
Position 321: 4.145037696189302e-05
Position 530: 4.074077562323328e-05
Position 568: 3.682715887360202e-05
Position 373: 3.611055086972022e-05
Position 3346: 2.5685884718557447e-05
Position 64: 2.2879392973588765e-05
Position 41: 2.1190059669814424e-05
Position 210: 1.7407360272920764e-05
Position 620: 1.728769810235419e-05
Position 4079: 1.5638027834078174e-05
Position 49: 1.535558523736814e-05
Position 165: 1.3292421794403047e-05
Position 357: 1.1648449060220416e-05
Position 167: 1.0671039236429486e-05
Position 717: 9.774683163173667e-06
Position 223: 8.751206657646296e-06
Position 11: 7.374945445516351e-06
Position 581: 6.477042442830178e-06
Position 402: 6.055142705794846e-06
Position 706: 5.280780823190283e-06
Position 225: 4.373604355542576e-06
Position 267: 3.995701920357203e-06
Position 368: 3.975418928786223e-06
Position 505: 3.7189285635608354e-06
Position 516: 3.650992334175307e-06
Position 379: 2.3726952696524126e-06
Position 269: 1.7965606687619001e-06
Position 683: 1.7676601038902863e-06
Position 747: 1.7419303680038327e-06
Position 400: 1.7115810514496767e-06
Position 623: 1.1751722490994165e-06
Position 323: 9.95145270607874e-07
Position 186: 8.608528345099632e-07
Position 561: 8.237012966122907e-07
Position 126: 4.5786498013897054e-07
Position 52: 2.597262984128404e-07
Position 484: 2.083909850582863e-07
Position 1007: 3.492761016644079e-08
Position 761: 2.67723297867431e-08
Position 923: 2.6058255468424492e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 3012: 0.6068717336962725
Position 808: 0.31024299440128755
Position 4119: 0.21856701917092902
Position 4024: 0.15682619648621518
Position 4179: 0.1324159717513912
Position 3937: 0.12427819069220614
Position 3164: 0.10544006267864556
Position 1225: 0.10446652557781688
Position 3047: 0.0961876230104371
Position 3335: 0.05191197963732422
Position 499: 0.04810532487251028
Position 1202: 0.03405472980680509
Position 1766: 0.03223809086960593
Position 3486: 0.02932391757493545
Position 1237: 0.02659868822078866
Position 4497: 0.024519708405450095
Position 3065: 0.023277175906729675
Position 1829: 0.022545240573447846
Position 4133: 0.02086980124155801
Position 3999: 0.020586897946899014
Position 1254: 0.019849016185817445
Position 3888: 0.019610110649005936
Position 3303: 0.016835521568313323
Position 577: 0.015478559040493282
Position 2615: 0.014839276636575744
Position 3382: 0.013044480734255591
Position 1087: 0.012801027457664005
Position 1156: 0.012204511519586575
Position 2958: 0.011626184066711986
Position 3145: 0.011401738241104149
Position 3122: 0.011171097935926577
Position 4153: 0.010077542394240262
Position 415: 0.009693278293798959
Position 4350: 0.008742675901357926
Position 3319: 0.006793207060674477
Position 4347: 0.0064249642542459524
Position 4694: 0.006381535981832084
Position 4673: 0.005694702668826369
Position 1563: 0.005628998731771509
Position 4381: 0.005093164433521747
Position 1714: 0.004788890838290098
Position 523: 0.0047794745263023426
Position 450: 0.00422995649698364
Position 2336: 0.004046142337299937
Position 858: 0.0035839346738115673
Position 1261: 0.0031398243832739454
Position 4392: 0.0030794985737793807
Position 3097: 0.0028208982389532904
Position 2485: 0.002769590943738161
Position 1799: 0.0025440456635623635
Position 1773: 0.0023928422387667577
Position 923: 0.0014181838899234675
Position 379: 0.0012807170992577858
Position 1169: 0.00127501668727395
Position 4194: 0.001273429298966222
Position 4357: 0.0011483124030317498
Position 4071: 0.0011443033098199108
Position 4048: 0.0011288219101301402
Position 1204: 0.001076030394264252
Position 2546: 0.001074166439590938
Position 1175: 0.0010659426681311533
Position 4395: 0.0010642872943081242
Position 611: 0.0008891152350907867
Position 286: 0.0007804296725513106
Position 1012: 0.0007295393633403651
Position 679: 0.0007287959043362328
Position 1030: 0.0006597265962827319
Position 982: 0.0006372888993681984
Position 4298: 0.0006356799794879393
Position 659: 0.0006229240733242244
Position 2769: 0.0005668165791902495
Position 2940: 0.0005562806719496492
Position 3544: 0.0005418376733718022
Position 1986: 0.0005394403100309439
Position 1698: 0.0004834148659900964
Position 235: 0.00047503045716286836
Position 1119: 0.00041150619419916387
Position 3167: 0.0003793227154931534
Position 1490: 0.0003223593472111634
Position 650: 0.00031367643154612103
Position 3554: 0.0002814285951560441
Position 3604: 0.0002744830375519603
Position 2125: 0.00024143227509874817
Position 1396: 0.00022921432067506015
Position 2911: 0.00022566664603681976
Position 535: 0.00020832393413753613
Position 3525: 0.0001804201223291634
Position 307: 0.0001721498431278219
Position 219: 0.00012760586038519485
Position 584: 8.786079568524283e-05
Position 529: 7.396447542023836e-05
Position 973: 5.689766311474669e-05
Position 876: 5.0275290381318867e-05
Position 933: 4.726401595260649e-05
Position 3451: 4.29214878287264e-05
Position 996: 4.026257200234107e-05
Position 503: 3.75286958014888e-05
Position 192: 2.93523720327329e-05
Position 700: 2.7325677904866418e-05
Position 862: 2.3721417302007713e-05
Position 258: 2.3243262908444995e-05
Position 1024: 2.2017201889232704e-05
Position 195: 1.881098954329216e-05
Position 883: 1.5432823465374526e-05
Position 240: 1.4946710077523338e-05
Position 223: 1.1960749488095703e-05
Position 957: 1.1465037977092228e-05
Position 615: 1.0833178410966467e-05
Position 1106: 9.42195063521442e-06
Position 1541: 8.803220644336966e-06
Position 939: 8.509075287698926e-06
Position 1278: 7.4163226118285604e-06
Position 715: 5.172466062190492e-06
Position 989: 4.741113483477434e-06
Position 1528: 4.37226544625114e-06
Position 878: 4.214229688238508e-06
Position 774: 3.979337069824806e-06
Position 1033: 3.943202597203402e-06
Position 290: 2.8219289553110234e-06
Position 1128: 2.5098523916264436e-06
Position 314: 2.1274085400965188e-06
Position 1849: 1.974676333343349e-06
Position 665: 9.768085652574795e-07
Position 329: 8.224417847653808e-07
Position 316: 7.997438887711479e-07
Position 670: 6.133534652998385e-07
