Gene = Chek1
index = 261
Annotated 5SS: [   96   862  2862  3898  4055  7155  8328 10233 12234 12976 13338 14617]
Annotated 3SS: [  779  2637  3832  3984  6965  8222 10136 12124 12797 13205 14514 16227]
SMsplice 5SS: [   96   862  7155 10233 12234 12976 13338 14617]
SMsplice 3SS: [  779  6965 10136 12124 12797 13205 14514 17409]
top_k =  500
Partition function (log Z): 7.195043173389692

Sorted 5' Splice Sites (High to Low Probability):
Position 13338: 0.9983128790220979
Position 7155: 0.9600373444758931
Position 14617: 0.9413280664504524
Position 12234: 0.9395196793191305
Position 10233: 0.9180218778880394
Position 12976: 0.83682773601468
Position 96: 0.7637504066110321
Position 862: 0.6741080948414407
Position 4055: 0.42415490208394013
Position 3898: 0.38891908671008124
Position 8328: 0.388880216031947
Position 2343: 0.22173876213808297
Position 14829: 0.21714354343929218
Position 7626: 0.19218749516307493
Position 12547: 0.14883113365915773
Position 15311: 0.14742992393675927
Position 17516: 0.14306662381973734
Position 8366: 0.14143608220783363
Position 993: 0.14105167054601603
Position 15273: 0.13743336803770181
Position 5417: 0.117389769485071
Position 2862: 0.09911224165857666
Position 16303: 0.09037024921677266
Position 10560: 0.08744452649678548
Position 7680: 0.08714947831385568
Position 8502: 0.08353314903052915
Position 3946: 0.062288735400200815
Position 1187: 0.05314748668530102
Position 10468: 0.04983832689675581
Position 3902: 0.046861740437838806
Position 648: 0.04528460921016564
Position 404: 0.045080681824058326
Position 8059: 0.03783664315400275
Position 1398: 0.03525529481502783
Position 5809: 0.03301878039755297
Position 849: 0.028754276693897452
Position 7372: 0.027821404636027534
Position 276: 0.02546073432927233
Position 665: 0.02241193796867552
Position 9685: 0.02212004782604238
Position 6499: 0.01795311426511657
Position 8655: 0.01612739479105895
Position 726: 0.015205192746338358
Position 9965: 0.014000661208656012
Position 12608: 0.013997601861601278
Position 16351: 0.01396903811216336
Position 5378: 0.013585828432090124
Position 2290: 0.013391846407968644
Position 15307: 0.013194182672281951
Position 14838: 0.01308219312464891
Position 13904: 0.011418159994104851
Position 17909: 0.010716016816773592
Position 4479: 0.00956575811783814
Position 202: 0.00949477577644804
Position 8362: 0.009313892636014455
Position 14417: 0.009199038764513369
Position 17120: 0.00823333236369186
Position 2128: 0.00812926431918045
Position 11309: 0.0076202131716170286
Position 644: 0.007201975195832909
Position 10210: 0.006464209165034561
Position 412: 0.006139857946145469
Position 8351: 0.006060108827393035
Position 8617: 0.005607268064515889
Position 8380: 0.004970666037609843
Position 7001: 0.004695480306915127
Position 16506: 0.0045440570441245475
Position 37: 0.004303831737472164
Position 4: 0.004031927523231305
Position 10272: 0.0032593327976696645
Position 13871: 0.00298295680763537
Position 12956: 0.0028566519080927932
Position 12944: 0.002720124509690367
Position 3597: 0.0021530302846384823
Position 289: 0.002120790142990469
Position 367: 0.001975679019528548
Position 15035: 0.001964441305989178
Position 7734: 0.001839066301854142
Position 2552: 0.001835600052736365
Position 107: 0.001462616710358098
Position 938: 0.0012322234840779097
Position 552: 0.0012062869033357276
Position 629: 0.0009473565365683775
Position 391: 0.0009255063421678758
Position 1230: 0.0008851273951803322
Position 956: 0.0007468172157352105
Position 1402: 0.000715142988930747
Position 16137: 0.0007008479560138181
Position 12155: 0.0005800334170340003
Position 14380: 0.0005155233414572528
Position 16547: 0.000448592078281528
Position 117: 0.0003812096060057514
Position 2268: 0.00031581132281585417
Position 634: 0.00030831244475351926
Position 315: 0.00026475607212560117
Position 16159: 0.0002455389163413031
Position 657: 0.00023073844883387114
Position 436: 0.00019785988232017985
Position 14213: 0.00019276446552306264
Position 13327: 0.00019122488017992207
Position 681: 0.00019053217580670818
Position 7657: 0.00018618071479164355
Position 14328: 0.00014086112738927441
Position 13342: 0.00013448445899806344
Position 12937: 0.00012747848104301053
Position 2256: 0.00012278720233775057
Position 12217: 0.00012269364435355958
Position 623: 8.987545732657936e-05
Position 153: 8.790799346002282e-05
Position 380: 7.999569648058777e-05
Position 13347: 7.726544734972565e-05
Position 2301: 6.238759131413937e-05
Position 236: 5.680975913241459e-05
Position 184: 5.274049576328164e-05
Position 830: 5.1673149457419224e-05
Position 604: 4.69531487456474e-05
Position 559: 4.5677914642697785e-05
Position 589: 3.791199508634841e-05
Position 752: 2.776982654721916e-05
Position 14596: 2.0976266153332352e-05
Position 1052: 1.626743626200239e-05
Position 986: 1.0667587104902615e-05
Position 55: 1.0023844752386025e-05
Position 160: 9.855191741772189e-06
Position 6: 8.7166611639047e-06
Position 779: 7.109479279171781e-06
Position 445: 6.8022288372612675e-06
Position 684: 1.014612789438071e-06
Position 158: 5.970032968091528e-07
Position 181: 5.939278084980783e-07
Position 243: 5.166491489076018e-07
Position 71: 5.282333366276269e-08
Position 735: 4.9872273320149604e-08
Position 356: 1.6815555446026384e-08
Position 385: 4.917493606375832e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 13205: 0.9739544141761716
Position 14514: 0.9510385679614766
Position 6965: 0.9390752198016186
Position 12124: 0.9349293154637874
Position 10136: 0.9140192538631314
Position 12797: 0.8391586780213518
Position 8222: 0.6184761523344077
Position 17409: 0.5381362757180286
Position 779: 0.4980426428153668
Position 3984: 0.3638488847038933
Position 3832: 0.32844956734219516
Position 15172: 0.3110599107440313
Position 7485: 0.2829323762599429
Position 14703: 0.2465511483875144
Position 3812: 0.22992601258597262
Position 16227: 0.22507779837610975
Position 2207: 0.1919864648254397
Position 18045: 0.18761472413004238
Position 897: 0.14250515345830767
Position 10356: 0.10308659239306477
Position 12462: 0.09757577576719473
Position 2637: 0.092282678083304
Position 16388: 0.08890955674206744
Position 5318: 0.08052674768293827
Position 12449: 0.06131675482659607
Position 752: 0.05956694508731969
Position 725: 0.05199558667871802
Position 1090: 0.0427742777231106
Position 17697: 0.042000136633915
Position 5219: 0.037669876772116986
Position 8478: 0.03745262529249462
Position 17247: 0.03651015598009004
Position 5683: 0.033018780397552974
Position 2234: 0.0322548793727085
Position 6849: 0.03094414551176074
Position 17029: 0.027467155919684818
Position 7905: 0.024742739219643865
Position 1142: 0.019420756397538663
Position 10157: 0.01820593735568968
Position 6368: 0.017953114265116563
Position 312: 0.017858653913264726
Position 7261: 0.017018965647184348
Position 14807: 0.016138813531924992
Position 9829: 0.015071551204278473
Position 9584: 0.014631362908317137
Position 17001: 0.014300635237432241
Position 662: 0.013579024231692641
Position 5254: 0.012778973462105847
