Gene = 3110082J24Rik
index = 46
Annotated 5SS: [  80 1024]
Annotated 3SS: [ 671 2167]
SMsplice 5SS: [  80 2085]
SMsplice 3SS: [1910 2167]
top_k =  500
Partition function (log Z): -7.703759150519148

Sorted 5' Splice Sites (High to Low Probability):
Position 80: 0.6233561428195229
Position 2085: 0.6163892360021841
Position 307: 0.33744744835923585
Position 296: 0.12306878652816586
Position 602: 0.05559935221803983
Position 1574: 0.033250257475896966
Position 262: 0.03056865790456142
Position 1024: 0.026076252619982646
Position 120: 0.01951655881227959
Position 236: 0.01122920475871054
Position 1262: 0.007214355861196524
Position 225: 0.006955386553647464
Position 339: 0.006766908701041751
Position 679: 0.006212470611578673
Position 1750: 0.0059298349112174705
Position 2058: 0.005896561785056094
Position 1639: 0.005639329735161688
Position 1365: 0.003208307124197688
Position 814: 0.0027369169080674522
Position 1737: 0.0022174880872002103
Position 1995: 0.0020442006291612105
Position 732: 0.0010673756472230082
Position 2068: 0.000906513428351121
Position 97: 0.0008411986169900406
Position 1090: 0.0008277596834405374
Position 1069: 0.0006886404106279321
Position 583: 0.0005079328987429262
Position 2097: 0.00045209874950311485
Position 2007: 0.00011502730518666604
Position 122: 2.6642580878224044e-05
Position 124: 2.1583444855948065e-05
Position 523: 1.6498568341242162e-05
Position 33: 1.576024761915485e-05
Position 481: 1.509435230415533e-05
Position 126: 1.2630480604573367e-05
Position 462: 6.569337906729142e-06
Position 380: 2.433686644925909e-06
Position 474: 1.6608251467974538e-06
Position 444: 1.387795538197948e-06
Position 141: 8.309774429719181e-07
Position 279: 8.238744897257234e-07
Position 5: 4.766950780017297e-07
Position 128: 4.6643092248528994e-07
Position 130: 3.5429524482733556e-07
Position 586: 1.9961191308065808e-07
Position 606: 4.1912636068609056e-08
Position 214: 3.8054279670470575e-08
Position 148: 3.080265421484183e-08
Position 282: 2.817484071179829e-08
Position 185: 2.4636002797493054e-10
Position 193: 5.0723323922935576e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2167: 0.7429534460382667
Position 1910: 0.4777609615697735
Position 1995: 0.17658143246857091
Position 168: 0.17146170968326835
Position 1861: 0.08104692523801744
Position 671: 0.0742613516413554
Position 1465: 0.040025923150442975
Position 1956: 0.03327487125600534
Position 203: 0.020256461485571784
Position 1573: 0.017962283607903355
Position 2229: 0.012991330156863474
Position 210: 0.012164663631647815
Position 1121: 0.011517457117730697
Position 2238: 0.006466845592735385
Position 1331: 0.005937733851908825
Position 427: 0.004413742620344086
Position 2268: 0.004383400190750619
Position 403: 0.004271066547938317
Position 532: 0.0035727159094202966
Position 462: 0.003461391708399985
Position 180: 0.002952918019526479
Position 577: 0.0024354098620276224
Position 230: 0.002405949212201643
Position 1676: 0.0019428425275816428
Position 185: 0.0018993862766447653
Position 1885: 0.0015295704924910237
Position 2382: 0.0013491740484342907
Position 1744: 0.0013453924211694035
Position 391: 0.0011150350720449268
Position 2134: 0.0010085618232246025
Position 1143: 0.000993261414964178
Position 890: 0.0009351711362944078
Position 2208: 0.0008220581682827979
Position 487: 0.0007813368761087261
Position 2172: 0.0007671673337415286
Position 764: 0.0007510045799419531
Position 2188: 0.0007434798835073539
Position 910: 0.0007132274801475237
Position 1534: 0.0006502405044222094
Position 759: 0.0005434043286221846
Position 538: 0.0004910921861559004
Position 508: 0.00043407666648361643
Position 785: 0.00041684423619579305
Position 535: 0.00041041652796993896
Position 852: 0.00033622492357044363
Position 1961: 0.0003226703071426845
Position 962: 0.00031153249786141464
Position 2244: 0.0003096627706793175
Position 842: 0.0002985537585735968
Position 2088: 0.0002973138201277942
Position 363: 0.00026410776556042075
Position 2281: 0.00025543048326462256
Position 1749: 0.00022519357236829729
Position 495: 0.00020232162349938194
Position 1023: 0.00019349607061008685
Position 696: 0.00017725713827278051
Position 2029: 0.0001705256140077426
Position 1480: 0.00014989086656021905
Position 220: 0.00014719960129564943
Position 235: 0.0001282781102916014
Position 773: 0.0001253815994525984
Position 2146: 0.0001055263119530984
Position 353: 0.00010169456468372173
Position 737: 8.998640152939039e-05
Position 1550: 8.472979819168474e-05
Position 253: 8.279240956185717e-05
Position 544: 7.869456582432786e-05
Position 624: 5.5841337666378964e-05
Position 2397: 4.524027786428785e-05
Position 1176: 2.116262407833524e-05
Position 288: 1.7933902443667913e-05
Position 498: 1.5797544670207606e-05
Position 375: 7.109728783611372e-06
Position 265: 5.132044339849621e-06
Position 393: 5.1183204296226345e-06
Position 246: 4.769212620784954e-06
Position 306: 4.6384504658894455e-06
Position 606: 2.1688224885080065e-06
Position 290: 1.9149609907109673e-06
Position 581: 1.4013959560454683e-06
Position 731: 1.324311358088745e-06
Position 547: 1.028291858841591e-06
Position 271: 5.800955675263263e-07
Position 313: 5.718085914293559e-07
Position 409: 3.498164844299694e-07
Position 335: 2.526328194741341e-07
Position 557: 1.966950449406955e-07
Position 615: 2.4678245363009522e-08
Position 311: 7.018560946441075e-10
Position 327: 3.3465462355069127e-10
Position 113: 3.2668536129887875e-10
Position 321: 1.225906304372217e-10
Position 136: 3.309821810225401e-11
Position 118: 9.524869904659407e-13
Position 109: 5.316136551756848e-15
Position 71: 3.0633709806282876e-15
