Gene = Ttc14
index = 1151
Annotated 5SS: [ 605 1249 1559 3112 3373 3774 4240 4709 4931]
Annotated 3SS: [1123 1358 3026 3242 3617 4167 4588 4807 6983]
SMsplice 5SS: [ 222 1249 1559 3373 4709 4931]
SMsplice 3SS: [1123 1358 3242 4588 4807 5890]
top_k =  500
Partition function (log Z): -2.0966466658670333

Sorted 5' Splice Sites (High to Low Probability):
Position 4709: 0.9463513427604565
Position 1559: 0.9295534121163217
Position 1249: 0.9253624508952918
Position 3373: 0.8007669076502557
Position 4931: 0.7065392153617336
Position 605: 0.563650072240413
Position 222: 0.5598315327705319
Position 4240: 0.40305256084862606
Position 9164: 0.3968579784181655
Position 3176: 0.32901304956661254
Position 3112: 0.2946945935747497
Position 843: 0.18514193911170906
Position 7102: 0.1641316475362076
Position 8117: 0.14326178473561985
Position 3774: 0.14287750357172135
Position 8593: 0.13877032521456373
Position 4278: 0.09614161903685223
Position 8781: 0.08612827533857642
Position 4312: 0.06280728413380524
Position 2009: 0.05126192949520923
Position 2682: 0.046720610033467995
Position 5565: 0.03965244819453243
Position 2678: 0.03364134778756034
Position 8967: 0.03183233219419578
Position 1285: 0.024865479453151595
Position 3336: 0.02250324409871485
Position 787: 0.021994826044069684
Position 1892: 0.01830185703682384
Position 3812: 0.01733442746035121
Position 1449: 0.015163640609356805
Position 1626: 0.014102913213081223
Position 9225: 0.013178572834588799
Position 2778: 0.012775430493766348
Position 8092: 0.012759327759376835
Position 167: 0.011465679716470707
Position 374: 0.009078604451940317
Position 6149: 0.00904550969211558
Position 1775: 0.008430222035241013
Position 1457: 0.006430992545613959
Position 1446: 0.00633098469879967
Position 3097: 0.0060788616907235795
Position 4448: 0.005518576755567053
Position 4692: 0.005216225430248968
Position 2815: 0.005081579246342628
Position 2005: 0.004117599677632822
Position 3809: 0.0035148325931079047
Position 783: 0.0032608641198089237
Position 1019: 0.003174280684841634
Position 4354: 0.003116245538095692
Position 8559: 0.0030764688850615273
Position 328: 0.0024256040437166263
Position 1529: 0.0021734136441991644
Position 4335: 0.0021136538036178086
Position 4282: 0.002026241289457578
Position 4713: 0.0014939703228236138
Position 1760: 0.0014646179690806747
Position 3162: 0.0013553488655207253
Position 2399: 0.0013331885855524344
Position 664: 0.0013108902641202666
Position 3061: 0.0012878752082450995
Position 3153: 0.0011751994635506749
Position 3897: 0.0007546490756509239
Position 894: 0.0007205977818520985
Position 2531: 0.0006783416404594875
Position 2610: 0.0006748279557468346
Position 1870: 0.0005106225440817823
Position 4617: 0.0005031364284359056
Position 5925: 0.0004803728164468255
Position 4935: 0.0004575927501275379
Position 241: 0.0004337816985202958
Position 988: 0.0002922330329146382
Position 3430: 0.00026757087981876164
Position 226: 0.000260795579138834
Position 616: 0.00024948847373763004
Position 22: 0.00024420297473073157
Position 1037: 0.00024097386155798507
Position 3284: 0.00023325196545902582
Position 983: 0.00019179136714187896
Position 1607: 0.00016530708172168937
Position 1253: 0.00014675431519161315
Position 884: 0.00011973919221488623
Position 382: 8.45233589670731e-05
Position 1029: 8.210280286505064e-05
Position 315: 5.7747635958351e-05
Position 1230: 5.2473372109532075e-05
Position 5947: 3.794525732612515e-05
Position 868: 3.509227070491573e-05
Position 470: 3.37155132666325e-05
Position 742: 3.0243833495126825e-05
Position 1945: 2.9967956793211452e-05
Position 1011: 2.702112404368089e-05
Position 2013: 2.6698179196129856e-05
Position 2439: 2.609068977636154e-05
Position 5002: 1.16306410593243e-05
Position 26: 9.010564212289545e-06
Position 5921: 8.488086115780093e-06
Position 1258: 8.296204161900562e-06
Position 251: 7.5813600404715795e-06
Position 5644: 7.551204362730412e-06
Position 309: 7.41807362485298e-06
Position 5392: 6.236685868864467e-06
Position 5010: 5.115143418600753e-06
Position 500: 4.506800662893591e-06
Position 668: 3.85926135318101e-06
Position 514: 2.8021221386837363e-06
Position 1289: 2.584401563970853e-06
Position 318: 2.001983297781679e-06
Position 666: 2.560658719752872e-07
Position 7: 1.8874115520308855e-07
Position 11: 1.0612410596532679e-07
Position 1196: 3.8236725288729664e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1358: 0.932547363481902
Position 1123: 0.8727550207355823
Position 4588: 0.8570129645703685
Position 3242: 0.8208845630041143
Position 4807: 0.7134771416122235
Position 3026: 0.5712744578799257
Position 4167: 0.5510055110100263
Position 8946: 0.49500352845585216
Position 5890: 0.24486347958208982
Position 749: 0.19462954122564247
Position 6983: 0.16928245185639865
Position 8006: 0.15602111249499667
Position 8460: 0.1494614828611481
Position 470: 0.13825087141823147
Position 13240: 0.1364303420314702
Position 8853: 0.12769184043590878
Position 8672: 0.1072344560916194
Position 3697: 0.09549463019166292
Position 2502: 0.09201089970896482
Position 4616: 0.08108350097942404
Position 10175: 0.07431379723704754
Position 10274: 0.06862652082857014
Position 3617: 0.043709034829153184
Position 3043: 0.041189444549954206
Position 8892: 0.039002651582768756
