Gene = Supt5
index = 1044
Annotated 5SS: [   25   368  7350  8140  8702  9137  9304  9461  9700 10017 12770 14827
 14994 16256 16500 16717 18500 18753 19765 19981 20983 21327 21504 21734
 21936 22437 22711 22997 23371]
Annotated 3SS: [  283  7189  8073  8689  9066  9234  9394  9668  9947 12517 14736 14922
 16149 16405 16579 18343 18605 19617 19854 20897 21218 21400 21605 21829
 22277 22541 22792 23274 23448]
SMsplice 5SS: [   25   368  7350  8140  9137  9304  9461 10017 14827 14994 16256 16500
 16717 18500 18753 19765 19981 20983 21327 21504 21734 21936 22437 22711
 22997 23371]
SMsplice 3SS: [  283  7189  8073  9066  9234  9394  9947 14736 14922 16149 16405 16579
 18482 18605 19617 19854 20897 21218 21400 21605 21829 22277 22587 22792
 23274 23448]
top_k =  500
Partition function (log Z): 81.47855765912718

Sorted 5' Splice Sites (High to Low Probability):
Position 9137: 0.9975642714911294
Position 368: 0.9949612684004298
Position 9304: 0.9906102527113124
Position 16500: 0.9841146535494272
Position 22711: 0.9821991207089789
Position 21936: 0.9817996128644207
Position 7350: 0.9773140366095495
Position 22997: 0.9711334064194231
Position 21504: 0.9692623418408065
Position 14994: 0.9624957600936969
Position 19765: 0.9621415347126695
Position 19981: 0.9597250928385922
Position 21327: 0.9429427575712441
Position 8140: 0.9320518376156666
Position 21734: 0.9250370325887243
Position 16256: 0.921415867789235
Position 10017: 0.9122440015653468
Position 16717: 0.8983722907502211
Position 14827: 0.8930508422265937
Position 23371: 0.874300674953706
Position 20983: 0.8360269125706851
Position 22437: 0.7275577633665004
Position 9461: 0.688112787456646
Position 18753: 0.6690849080920023
Position 18500: 0.618401158354367
Position 25: 0.5775407393249362
Position 8702: 0.5568116656249261
Position 12770: 0.38253062058170484
Position 19138: 0.28931523782566476
Position 5407: 0.2738896576203214
Position 178: 0.2103437997444205
Position 13002: 0.19256338275702678
Position 9532: 0.17056950549244765
Position 3168: 0.15953808201747582
Position 15331: 0.15311566614191888
Position 23507: 0.14620657571520593
Position 7600: 0.13566671021593593
Position 15376: 0.13269509412252342
Position 5598: 0.1122949374959821
Position 12615: 0.11056688738500536
Position 1058: 0.10845067710104837
Position 18685: 0.10744153639639688
Position 14860: 0.10298835648021966
Position 147: 0.09160812832876807
Position 18552: 0.08495943969296349
Position 18854: 0.08378574847042015
Position 15998: 0.07540743530243767
Position 10044: 0.07392550394970836
Position 18534: 0.05614052600878236
Position 8174: 0.05394095059014511
Position 17123: 0.0503803128622597
Position 12689: 0.05008718812896193
Position 3111: 0.041303201227297213
Position 10775: 0.04085087603735423
Position 6349: 0.03902370170145826
Position 9700: 0.03786594010509264
Position 115: 0.036619926722832194
Position 3332: 0.03642809573126291
Position 2907: 0.03639363901280176
Position 6295: 0.03637433737795375
Position 19744: 0.03567431474359998
Position 9559: 0.03557669050988686
Position 15033: 0.03446017480979668
Position 19943: 0.03323628414069997
Position 2755: 0.03228475072885868
Position 16755: 0.03219998762411153
Position 20642: 0.02929277213051097
Position 22393: 0.027126727451719183
Position 13025: 0.025544042764568516
Position 203: 0.02440220291005452
Position 23182: 0.02400721496477308
Position 5786: 0.02265429950436569
Position 12199: 0.022428987880434417
Position 2877: 0.021837144422181192
Position 21738: 0.021169490633479924
Position 16762: 0.021163354796813423
Position 23455: 0.018952837677127916
Position 20606: 0.017933481752624665
Position 4683: 0.01763961126753853
Position 9629: 0.016294789436508007
Position 23465: 0.015250210690300801
Position 21299: 0.013808189534569207
Position 10121: 0.012939025124260473
Position 18932: 0.012843340848360096
Position 10394: 0.012705093255988169
Position 7384: 0.012309836664851753
Position 3000: 0.011843973765004148
Position 15293: 0.011377649426376918
Position 4311: 0.011264984970828187
Position 16266: 0.011185211512715057
Position 9624: 0.010944638177514789
Position 19133: 0.010617949664456349
Position 22934: 0.009977632007196736
Position 2982: 0.009462382974951467
Position 12701: 0.009383805976543187
Position 960: 0.009034646656845979
Position 20223: 0.008947161922846227
Position 18407: 0.008868831911311863
Position 18801: 0.008730076430770306
Position 9321: 0.008714225637204503
Position 23449: 0.008495592622767811
Position 16767: 0.008235296490759186
Position 18142: 0.008168718721763888
Position 12728: 0.008033177344717493
Position 22928: 0.007982572796479548
Position 812: 0.007945497535863795
Position 9469: 0.007452637727056431
Position 17231: 0.007238905827626668
Position 21973: 0.0061006219822923825
Position 5387: 0.005801493362277912
Position 4963: 0.005723543724545768
Position 9695: 0.0057009369316449385
Position 8346: 0.00541800025128987
Position 1526: 0.005108894059672453
Position 21502: 0.004979191820124224
Position 11: 0.004957181236311009
Position 23603: 0.004724846695974952
Position 793: 0.0045829636242862015
Position 20020: 0.0045251705705919125
Position 870: 0.00449865948903368
Position 81: 0.004449754259941401
Position 16624: 0.004436669313149571
Position 10298: 0.004419251556836115
Position 3160: 0.004389146847576469
Position 9489: 0.004327326561679418
Position 16326: 0.004247054742229953
Position 20610: 0.004184894287011576
Position 372: 0.004131566066571606
Position 11556: 0.0040222531343494464
Position 20498: 0.0038765916176393233
Position 20283: 0.0038669800633228256
Position 4639: 0.003573574214205064
Position 23016: 0.003553990154854695
Position 15077: 0.0033340460287279014
Position 818: 0.003237250600082393
Position 3148: 0.00320504003524712
Position 9545: 0.00319778541894773
Position 548: 0.0031831458080245393
Position 18438: 0.0031313331555963175
Position 9589: 0.003119599403579027
Position 15875: 0.003113821978041337
Position 9523: 0.0029845103452869897
Position 2801: 0.0028256720754723697
Position 4340: 0.0027399495948368796
Position 849: 0.0026943944462237378
Position 20126: 0.002608534527707719
Position 18714: 0.0025211944859088817
Position 9595: 0.002473273414327378
Position 10530: 0.002462277271436384
Position 16660: 0.002218493130946865
Position 8919: 0.002109828543990027
Position 21303: 0.002088374568048054
Position 8921: 0.0020583895760469817
Position 2846: 0.0020003563446197195
Position 12656: 0.0019928934149722848
Position 65: 0.0019726652382919424
Position 10372: 0.0019313712131247866
Position 12692: 0.001793710851768797
Position 832: 0.001781626436631298
Position 20993: 0.0017470448163346116
Position 16481: 0.0016772581676312492
Position 2972: 0.0016528019320764882
Position 7788: 0.0016390055982246987
Position 15948: 0.0016139034126555498
Position 20476: 0.0015777111391363603
Position 7839: 0.0015727347421559566
Position 554: 0.001563874040910035
Position 21678: 0.0015244805877540275
Position 9550: 0.0015017606289517145
Position 21657: 0.0013892965190568085
Position 12371: 0.0012414590375777997
Position 2641: 0.001196147707743291
Position 12412: 0.001187981848907992
Position 21219: 0.0011319242341509643
Position 18516: 0.0011099040170376216
Position 570: 0.0011091683722162652
Position 7370: 0.0010997121339624146
Position 19481: 0.001055076806504991
Position 20218: 0.001043372667316359
Position 16287: 0.0010149061359099151
Position 10578: 0.0009705893943928749
Position 22542: 0.0009399648432983559
Position 10507: 0.0009236398104058958
Position 21705: 0.000872045146616097
Position 1070: 0.0008629594044723179
Position 22195: 0.0007360477584805086
Position 7999: 0.000708933247001201
Position 3998: 0.0006944754784876158
Position 22190: 0.0006738527041800742
Position 18401: 0.0006632905321342081
Position 21508: 0.0006620711937829361
Position 10877: 0.0006281900823387079
Position 14842: 0.0006069755480588875
Position 8142: 0.0005869662330598122
Position 90: 0.0005511452316649361
Position 10113: 0.0005483342107096312
Position 18556: 0.00048610039921746735
Position 7832: 0.0004729209141050147
Position 14844: 0.0004360964315474456
Position 21125: 0.00043398959099282593
Position 19726: 0.0003921988954908053
Position 14839: 0.00038827370682330324
Position 17012: 0.00037450690524391887
Position 22441: 0.0003671254172815014
Position 16770: 0.00035839937634808385
Position 8925: 0.0003524063480492433
Position 2674: 0.00032506339433154886
Position 18429: 0.0002998033897170956
Position 15201: 0.00029440698237876594
Position 563: 0.0002930246216647251
Position 8722: 0.0002801090662822733
Position 16416: 0.00024933778086745276
Position 1012: 0.00023567712722560483
Position 2955: 0.00023241581270489148
Position 16847: 0.0002237662021218223
Position 15670: 0.00021784720149754658
Position 8399: 0.00021681583264592834
Position 9612: 0.0002162776353555487
Position 8810: 0.00021503341859179417
Position 2375: 0.00020687050162777917
Position 2729: 0.00020644322791488578
Position 721: 0.00020474262820588426
Position 22404: 0.00020274737081915167
Position 12410: 0.0001964415932815814
Position 9665: 0.0001912464214937139
Position 22640: 0.00016573482031519146
Position 2714: 0.0001636751373240268
Position 19771: 0.0001413462004595161
Position 21246: 0.00013902866928709027
Position 2424: 0.00013285967287496526
Position 8193: 0.00012944012285937597
Position 1912: 0.00012476008668790042
Position 22857: 0.00011249314397230944
Position 8861: 0.00011168621765498215
Position 717: 0.00010981498814288179
Position 2743: 0.0001089277850039613
Position 9564: 0.0001085726700592366
Position 117: 0.00010468374200366443
Position 10040: 9.565808663351328e-05
Position 22910: 9.021123059785516e-05
Position 9308: 8.944658978146444e-05
Position 21623: 7.550486508221517e-05
Position 23239: 6.352465587078948e-05
Position 9507: 5.743798172815957e-05
Position 9592: 5.115447429345915e-05
Position 23314: 4.6679080711873916e-05
Position 21544: 4.3863009515058266e-05
Position 92: 4.2224674432181144e-05
Position 19769: 4.2150834998684075e-05
Position 23246: 4.206374633741397e-05
Position 10037: 4.123481423290125e-05
Position 15600: 3.869930120310304e-05
Position 10302: 3.833040706345609e-05
Position 8506: 3.616300668902387e-05
Position 8376: 3.0035246099114706e-05
Position 9325: 2.8580296784654487e-05
Position 35: 2.8344307590877555e-05
Position 8146: 2.5340642350283697e-05
Position 23306: 2.319627372825258e-05
Position 9262: 2.08187504073577e-05
Position 9115: 2.0758809305087986e-05
Position 19738: 1.9256992148183048e-05
Position 396: 1.3854461734506917e-05
Position 9328: 1.3307496326114063e-05
Position 755: 1.2620570118352079e-05
Position 9293: 1.0545300108609995e-05
Position 696: 1.034819664349009e-05
Position 16484: 8.940325636480428e-06
Position 15049: 8.440777339029792e-06
Position 9289: 7.107873092201578e-06
Position 20065: 7.104117027999591e-06
Position 725: 6.452081670227526e-06
Position 9286: 6.256173463070587e-06
Position 749: 6.1886771046829225e-06
Position 1040: 5.208326858900042e-06
Position 966: 4.600104426411323e-06
Position 905: 4.41226620700852e-06
Position 737: 3.289790346701635e-06
Position 19935: 3.2740791785259945e-06
Position 9084: 2.8607691013378004e-06
Position 15183: 2.7030327846626247e-06
Position 515: 1.698448169336899e-06
Position 15144: 1.3904988815550521e-06
Position 599: 7.807189531180448e-07
Position 23317: 7.164742084577369e-07
Position 15040: 4.61919989983905e-07
Position 15052: 4.289648383088842e-07
Position 22692: 1.828683941357454e-07
Position 507: 1.0855632501057937e-07
Position 16504: 1.0774122814022855e-07
Position 21536: 4.715986062408321e-08
Position 21531: 4.49043953383567e-08
Position 234: 3.618901553574832e-08
Position 19865: 2.0067759499919627e-08
Position 9185: 1.9394490049965513e-08
Position 246: 8.69245427333232e-09
Position 539: 6.2976797555796435e-09
Position 8353: 4.705573844866573e-09
Position 22630: 2.215241329013624e-09
Position 521: 3.4123710237798307e-10
Position 589: 1.8853842218667255e-10
Position 476: 1.7379125949455501e-10
Position 509: 4.456741510753493e-11
Position 270: 2.459493418012981e-11
Position 295: 1.2792309066328683e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 9234: 0.9987971276134381
Position 14922: 0.9915438729610974
Position 7189: 0.9911339765698988
Position 9394: 0.9794609352786464
Position 21400: 0.9789170228438129
Position 14736: 0.9668049122374907
Position 8073: 0.9572704843610277
Position 22792: 0.9512764728773467
Position 19617: 0.9502208371317868
Position 19854: 0.9488790880223795
Position 21218: 0.9453388090518677
Position 283: 0.9438197211002789
Position 21829: 0.924246710959989
Position 9066: 0.9218567899411699
Position 16579: 0.9165085515741045
Position 16405: 0.9151579681427746
Position 23274: 0.9115653413038453
Position 9947: 0.9024539509298948
Position 21605: 0.86215426597158
Position 16149: 0.8538589896012307
Position 18482: 0.7624863399091201
Position 22587: 0.732780520088345
Position 20897: 0.7095300109694223
Position 18605: 0.6990983807772626
Position 23448: 0.6740034928261773
Position 22277: 0.6579005877619384
Position 12517: 0.434040933287444
Position 22541: 0.25238321180671647
Position 18919: 0.24705796919744885
Position 3035: 0.23459711882975118
Position 5309: 0.22850336696063284
Position 23575: 0.20258105348255231
Position 15183: 0.20035225409002855
Position 8316: 0.19964962815527496
Position 12934: 0.1948784759678122
Position 8440: 0.166474568758591
Position 8397: 0.1375908327744569
Position 7507: 0.13557099234339184
Position 18343: 0.13055431821157998
Position 5492: 0.11006436979388609
Position 917: 0.0954144805543422
Position 9920: 0.09056130284315919
Position 16099: 0.08393357878261437
Position 15809: 0.07710857330729062
Position 12526: 0.07643119295557474
Position 23772: 0.07531135757083511
Position 23728: 0.06702233769124616
Position 20789: 0.06672145678917324
Position 23301: 0.06051082672882524
Position 2818: 0.06047858084278883
Position 15296: 0.05979694065215698
Position 6177: 0.05937907041019296
Position 5125: 0.05118778402196532
Position 21833: 0.05047140704724642
Position 16340: 0.05028886856326114
Position 2584: 0.046517076701371424
Position 19889: 0.04592949902979274
Position 18931: 0.04284686906631664
Position 20767: 0.04250785045654606
Position 10702: 0.04127125939897422
Position 20525: 0.040492365480436776
Position 9026: 0.040461807717538475
Position 23795: 0.0388839817862885
Position 695: 0.038068590792192436
Position 18632: 0.03686699525527082
Position 16653: 0.034857166746285494
Position 8831: 0.033339959133064694
Position 22260: 0.03294340045772313
Position 21615: 0.03184788678282323
Position 22392: 0.030012496149487207
Position 12652: 0.028177487255076638
Position 8283: 0.026248769958170274
Position 22824: 0.025740709519419498
Position 14700: 0.02561780968297389
Position 19638: 0.025503871513048528
Position 21622: 0.024777694629105493
Position 16934: 0.024526933719887404
Position 17023: 0.023875751289145437
Position 12000: 0.022428987880434403
Position 4565: 0.0212131854817439
Position 8689: 0.020011388268895078
Position 23454: 0.019322112835695522
Position 22333: 0.018094429729809923
Position 23149: 0.017794503676839563
Position 12604: 0.01737154050501239
Position 20728: 0.015336513501712721
Position 21669: 0.0152535271406229
Position 16412: 0.014075128689160943
Position 6265: 0.014039437724457189
Position 12688: 0.013755005447383962
Position 5705: 0.01334301510259583
