Gene = Igsf6
index = 566
Annotated 5SS: [ 134 4082 6312 6992 7374]
Annotated 3SS: [3721 6207 6943 7295 9054]
SMsplice 5SS: [ 134 3722 4082]
SMsplice 3SS: [3605 3974 7295]
top_k =  500
Partition function (log Z): -3.630806817424883

Sorted 5' Splice Sites (High to Low Probability):
Position 134: 0.9303155722035398
Position 3722: 0.8824720825947858
Position 7374: 0.778951392145296
Position 4082: 0.44952787318092824
Position 3054: 0.34261760452910434
Position 7818: 0.3344689871227128
Position 4075: 0.3151182262818163
Position 6463: 0.23351348819987808
Position 6228: 0.2038599367979596
Position 6992: 0.0748764510459402
Position 6558: 0.07137267643399034
Position 4117: 0.07025195383245411
Position 5652: 0.05861443315746468
Position 3727: 0.04854573957263226
Position 7113: 0.04267777482281171
Position 6997: 0.04263312335982603
Position 4557: 0.042142428380714476
Position 5584: 0.03799293696380463
Position 8750: 0.037720528903743604
Position 3215: 0.03590938841015231
Position 76: 0.0349000140252981
Position 242: 0.029087701947820947
Position 3440: 0.02503074852560193
Position 2167: 0.02275871021934747
Position 7677: 0.019313101883839886
Position 6280: 0.017658631131432557
Position 4428: 0.01646521554318966
Position 4115: 0.01390359392802309
Position 6312: 0.013223076524225023
Position 2327: 0.012905457899328957
Position 2198: 0.012526718269978653
Position 3556: 0.012318824864596681
Position 826: 0.008299001452905899
Position 2131: 0.0078615259713698
Position 3283: 0.004985902494137306
Position 1945: 0.004548101982035267
Position 9213: 0.004012796283767852
Position 3567: 0.0039604285350067665
Position 130: 0.0035566531846891567
Position 7079: 0.003542358646513431
Position 142: 0.0035184212069258717
Position 5784: 0.0032886520728422908
Position 5597: 0.0032162757282619392
Position 1635: 0.0031963378472916032
Position 3866: 0.0029175466454388955
Position 1091: 0.002721862814439867
Position 7045: 0.0026173938449913637
Position 1609: 0.002194512885770248
Position 1813: 0.0021422239846170484
Position 880: 0.0021347046201971687
Position 3744: 0.0013503111118346053
Position 2465: 0.0011405425012418892
Position 2377: 0.001051261659492998
Position 6085: 0.0008311926217262307
Position 2580: 0.0006802562410897968
Position 1966: 0.0006224873774604039
Position 1074: 0.0005167664839039852
Position 4127: 0.00021390108062729825
Position 4716: 0.00016736562740663218
Position 4680: 0.00014761290903582018
Position 3704: 0.00011227887150907476
Position 4952: 7.692059368661163e-05
Position 4124: 1.2864682055281793e-05
Position 285: 1.0434781105350467e-05
Position 4109: 9.515397384508025e-06
Position 2079: 8.77341981406941e-06
Position 3955: 5.987830750473955e-06
Position 4337: 5.3756196281621495e-06
Position 3551: 4.583113626493579e-06
Position 172: 4.459705844378423e-06
Position 4326: 3.2608438600015527e-06
Position 1902: 1.9036943691082727e-06
Position 263: 1.7988070047843676e-06
Position 309: 1.1665725853788261e-06
Position 426: 3.7728153267572863e-07
Position 80: 1.7692246554919583e-07
Position 393: 1.5905300146296785e-07
Position 668: 9.376825910648155e-08
Position 701: 9.025246524552186e-08
Position 40: 3.9558697760655746e-08
Position 503: 2.7790104666629014e-08
Position 433: 2.351255303717182e-08
Position 739: 9.55944394213569e-09
Position 199: 1.499518548510708e-10
Position 197: 3.7856644217156095e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 3605: 0.9078514962234259
Position 7295: 0.8623281813207113
Position 3974: 0.7577436200363483
Position 6375: 0.33043891254648494
Position 7763: 0.18258252373265565
Position 6076: 0.16725305077599836
Position 9133: 0.15668036332882285
Position 2807: 0.15207843142422423
Position 7579: 0.1401100159373688
Position 9406: 0.13713042245756166
Position 2948: 0.13392017296402742
Position 5366: 0.11444562297052939
Position 9054: 0.11117778490745041
Position 6943: 0.10548114077790566
Position 8661: 0.10528504669699715
Position 8254: 0.07247614452709489
Position 7319: 0.058465686843566136
Position 4509: 0.055782610255630805
Position 8161: 0.05543008898280566
Position 7701: 0.0497200532335859
Position 6901: 0.043867528285446336
Position 7873: 0.03674173312511123
Position 3820: 0.030109328163061413
Position 7465: 0.021923863652207855
Position 4472: 0.020539038391657632
Position 7721: 0.0204078949878244
Position 3178: 0.020352665099989217
Position 9560: 0.019541163674926636
Position 3905: 0.01776591260147144
Position 3664: 0.017653709933889535
Position 3488: 0.017501990476702072
Position 7026: 0.016998432656730785
Position 3876: 0.016811433136659212
Position 2972: 0.01669938281084866
Position 6006: 0.016635942676964787
Position 2072: 0.016576190209942502
Position 3099: 0.01621038530753039
Position 6003: 0.015500985925557327
Position 3009: 0.014316028215982176
Position 6151: 0.014162093008416764
Position 6207: 0.012999961256950538
Position 3992: 0.012053043625857698
Position 4015: 0.010912811760843185
Position 1993: 0.010419563821701939
Position 2027: 0.009268148372017183
Position 6038: 0.009020803431455574
Position 2852: 0.008592740680498498
Position 3392: 0.007817754703901836
Position 7477: 0.007448101776782132
Position 8360: 0.007193026005461546
Position 2230: 0.00676365182168098
Position 7740: 0.006741997997996237
Position 763: 0.006235391933927804
Position 7988: 0.006033251526942931
Position 2810: 0.0060245405319141855
Position 4362: 0.005801060262752165
Position 4314: 0.005454082841312526
Position 8789: 0.005181436567394837
Position 8033: 0.005023462036813723
Position 2975: 0.004958637095862017
Position 7451: 0.004580781680298751
Position 8428: 0.0044870357567189335
Position 3280: 0.00406326909216738
Position 9641: 0.003959135298018234
Position 2813: 0.003923117333174127
Position 2037: 0.003922396153127793
Position 1862: 0.0039091200983535
Position 9273: 0.0039039500344020886
Position 1731: 0.003812014268499128
Position 7547: 0.0038088804585774323
Position 2262: 0.003775187726804137
Position 3835: 0.0035468195697571613
Position 3721: 0.003525992494437838
Position 3212: 0.0034593208311592925
Position 9154: 0.0033366096061211163
Position 1574: 0.003143933472387035
Position 3012: 0.0030034397474446753
Position 4218: 0.0029609179586570222
Position 2197: 0.002878922198348496
Position 2878: 0.0027797057380091095
Position 994: 0.0026925570776451103
Position 3334: 0.0025780403982601317
Position 4398: 0.0024226223182714627
Position 2956: 0.0023575171173640607
Position 4260: 0.002110379186424848
Position 7964: 0.002063204643754505
Position 1902: 0.0018664885384169299
Position 5326: 0.0017959160643849373
Position 5011: 0.0016647047503795883
Position 7909: 0.0015680697819062612
Position 2735: 0.0015641016534612775
Position 572: 0.001556155223291253
Position 3323: 0.0015424829371132706
Position 3236: 0.0014344681844155106
Position 3150: 0.001278785120393138
Position 163: 0.0011725408545579048
Position 1451: 0.0011478885071988477
Position 642: 0.0010744682221209647
Position 4243: 0.0010225351988792152
Position 2046: 0.0008602261954027191
Position 601: 0.0008276224958448692
Position 3338: 0.0007934714581581798
Position 3049: 0.0007502073147619514
Position 2410: 0.0006963440370868159
Position 2653: 0.0006920855080376298
Position 4700: 0.0006662253397015049
Position 1509: 0.0006621702345039944
Position 2611: 0.0006382501709531331
Position 3353: 0.0006260172079692752
Position 3955: 0.0006052097008207614
Position 1670: 0.0005771761016782694
Position 704: 0.0005692717624722048
Position 3760: 0.00030747539372448913
Position 3506: 0.00030733103026758525
Position 934: 0.0002992539547900431
Position 854: 0.0002825810651185074
Position 2727: 0.00027583773352965555
Position 207: 0.0002690898848488366
Position 2164: 0.0002638792995223807
Position 3699: 0.000257235005737664
Position 2239: 0.00022071025806780578
Position 1472: 0.00021602446659153986
Position 1357: 0.00018498191201504874
Position 2576: 0.00015852121077560626
Position 1995: 0.00014300656116776514
Position 2698: 0.00013786067827939363
Position 1800: 0.00013568173467529013
Position 2579: 0.00013470591140028217
Position 1774: 8.594710052478336e-05
Position 616: 7.05972059304803e-05
Position 4040: 4.937390435709715e-05
Position 3883: 4.19727394510934e-05
Position 7498: 4.09378000711737e-05
Position 2053: 3.916529482930519e-05
Position 3846: 2.659161862467372e-05
Position 7481: 2.0976793856434782e-05
Position 1311: 1.5496824474031607e-05
Position 3804: 1.3059039673365526e-05
Position 1413: 1.2475442020350403e-05
Position 2442: 1.2132395831533991e-05
Position 476: 7.805225576502997e-06
Position 2300: 7.783101385718236e-06
Position 2305: 7.424004473619362e-06
Position 278: 6.868302445378252e-06
Position 2114: 5.725512475217984e-06
Position 826: 4.855240658552955e-06
Position 227: 2.9137504424516566e-06
Position 1432: 9.270799353552746e-07
Position 1494: 7.65471487388862e-07
Position 1302: 5.246537406653947e-07
Position 1598: 4.148440685072517e-07
Position 460: 4.0890181366481787e-07
Position 709: 3.5080541959772877e-07
Position 1916: 3.124824889404561e-07
Position 1337: 3.005703419074284e-07
Position 1129: 2.98682603747452e-07
Position 1521: 2.9778082518678594e-07
Position 951: 2.7694620023573894e-07
Position 1482: 2.518925615509408e-07
Position 500: 2.516750457664165e-07
Position 1711: 2.0405919405331917e-07
Position 1434: 1.9470671532823188e-07
Position 1342: 1.5598211848918596e-07
Position 214: 1.5206937315079692e-07
Position 1371: 1.3494580797432965e-07
Position 516: 9.629579298962089e-08
Position 230: 5.517290708958815e-08
Position 871: 5.221358156387444e-08
Position 284: 4.6163004236320573e-08
Position 1681: 4.199403588679214e-08
Position 1165: 2.6391862953909223e-08
