Gene = 1700025G04Rik
index = 14
Annotated 5SS: [   194  83581 109700 169079 174644]
Annotated 3SS: [ 83357 109604 169001 174582 196692]
SMsplice 5SS: [   194  19622  60036  83581  86164  93467  96382 109700 115774 139271
 159671 164738 168199 169079 174644 190078 196602 196804]
SMsplice 3SS: [ 19374  59919  83357  86025  93365  96276 109604 115636 139144 159564
 164616 168013 169001 174582 189996 196545 196692 202772]
top_k =  500
Partition function (log Z): -120.88371341886973

Sorted 5' Splice Sites (High to Low Probability):
Position 194: 0.9810018146949114
Position 3474: 0.38375386936787953
Position 1555: 0.22055800160284264
Position 3305: 0.18464357391348923
Position 3447: 0.1568042379764093
Position 1605: 0.10519505811413978
Position 6124: 0.09170914382941252
Position 2773: 0.08293413421785711
Position 7297: 0.0778022131411337
Position 4464: 0.07411853774743012
Position 6104: 0.050895588970776284
Position 10091: 0.0358149555634021
Position 1194: 0.033104951645317245
Position 8697: 0.024194512609869552
Position 1532: 0.024055664864885026
Position 1621: 0.01977046214413857
Position 1711: 0.017827555768915888
Position 6471: 0.015677347385880724
Position 1574: 0.012830697984860485
Position 10788: 0.012054998158407727
Position 6594: 0.011985850268012814
Position 4265: 0.008366605972684219
Position 232: 0.007593031823327045
Position 2476: 0.007546988529216834
Position 3309: 0.005532366299967086
Position 1799: 0.004422832752313792
Position 4203: 0.0021388590444718536
Position 4975: 0.0009602446463519899
Position 1446: 0.0009245165822886204
Position 2876: 0.0007777282677099077
Position 423: 0.0005194780258641243
Position 290: 0.0004652466026454818
Position 942: 0.00040676338941111434
Position 3716: 0.0002893746784337908
Position 81: 0.0002501849275026184
Position 469: 0.00021172871821651716
Position 2846: 0.0001577072605205617
Position 1043: 0.0001382796758999131
Position 655: 0.00010045429566155867
Position 471: 9.628591553125526e-05
Position 404: 7.756538071486514e-05
Position 412: 3.869326469050256e-05
Position 1025: 3.586026653194048e-05
Position 1142: 3.3757237180793244e-05
Position 875: 3.247938453376537e-05
Position 1324: 2.6901233906969693e-05
Position 617: 2.372209126513206e-05
Position 944: 2.1584264397138398e-05
Position 1282: 2.0539931966255746e-05
Position 1311: 1.8915976292613543e-05
Position 1106: 1.8790723486748522e-05
Position 691: 1.7217650538295963e-05
Position 1519: 1.554672291319949e-05
Position 1514: 1.5272831595975958e-05
Position 722: 1.4266830644204526e-05
Position 840: 1.3920549852270283e-05
Position 708: 1.3431779959541198e-05
