Gene = A630076J17Rik
index = 78
Annotated 5SS: [ 141 2067]
Annotated 3SS: [1995 2963]
SMsplice 5SS: [ 141 2067 2429]
SMsplice 3SS: [1995 2352 2963]
top_k =  500
Partition function (log Z): -3.6912858682037295

Sorted 5' Splice Sites (High to Low Probability):
Position 141: 0.9802362223834742
Position 2429: 0.8538105462864364
Position 2067: 0.8263699071710455
Position 2174: 0.04688493611637015
Position 634: 0.04481507204870384
Position 1433: 0.030877296686991285
Position 742: 0.028563850845343484
Position 1862: 0.015877292406646083
Position 115: 0.013974141155207882
Position 1724: 0.011391259553514485
Position 890: 0.010491764442379183
Position 1910: 0.009981810209412224
Position 2098: 0.009264749140582113
Position 748: 0.009144253739258161
Position 1866: 0.00755559153649242
Position 312: 0.005798989204648968
Position 1145: 0.0057556620616417845
Position 1369: 0.00566705564375762
Position 363: 0.004341109137122505
Position 2793: 0.0029900178118035118
Position 1567: 0.0024948897784737778
Position 816: 0.001967832299237721
Position 3245: 0.001828844625075289
Position 1067: 0.0016368878936475963
Position 3759: 0.001540677442773819
Position 3364: 0.0015239354468685458
Position 1217: 0.000963637722080605
Position 3772: 0.0009196633214595158
Position 2131: 0.0008589501798900402
Position 397: 0.0007832793303286319
Position 1392: 0.0006190700555023747
Position 2910: 0.0005072888909939669
Position 849: 0.0005017543881915045
Position 414: 0.0003431474711951109
Position 1618: 0.00031485779402005303
Position 1545: 0.0002745237721612623
Position 1899: 0.0002620261525196284
Position 2915: 0.00026046967061911324
Position 2447: 0.00025007767691503983
Position 1874: 0.0002464934345612779
Position 1403: 0.00019199767518507952
Position 1522: 0.00016320129989598746
Position 1783: 0.0001567609654941832
Position 2810: 0.0001357599256994603
Position 2460: 0.00012704499876524711
Position 1415: 0.00012280542259424055
Position 3872: 0.00012075143847082037
Position 1756: 0.00011924822059668837
Position 2085: 0.00010041684464939075
Position 2060: 8.874573149726264e-05
Position 2148: 6.325108945256846e-05
Position 991: 8.304265703563544e-06
Position 145: 4.3274311085273755e-06
Position 37: 3.1800737007623497e-06
Position 355: 1.913564008832148e-06
Position 1339: 1.8349767644495964e-06
Position 394: 1.779326291126239e-06
Position 272: 1.4998942424219502e-06
Position 260: 1.1744090342371066e-06
Position 345: 1.0189396058075103e-06
Position 1424: 8.061652153352734e-07
Position 46: 7.894395607221703e-07
Position 700: 7.834949097664086e-07
Position 149: 6.010298478146533e-07
Position 77: 5.512906217215572e-07
Position 686: 5.339208048289231e-07
Position 2557: 5.027106682714913e-07
Position 484: 3.4059806542643105e-07
Position 3184: 2.6963817196228725e-07
Position 572: 2.196294629834046e-07
Position 689: 1.9628188906214075e-07
Position 3151: 1.9301151964607444e-07
Position 694: 1.8865350663955535e-07
Position 783: 1.5960948581018635e-07
Position 610: 1.0839430143822204e-07
Position 496: 9.304646374859235e-08
Position 177: 7.983727887382394e-08
Position 3120: 7.089638033592292e-08
Position 750: 6.606674568977278e-08
Position 316: 6.104187704109911e-08
Position 15: 4.820086491821291e-08
Position 498: 9.728984536044811e-09
Position 263: 2.3394091802659964e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2352: 0.8445466636660797
Position 1995: 0.7932895506759894
Position 2963: 0.4829520297901618
Position 3355: 0.12366359405029391
Position 2866: 0.1133516268737677
Position 624: 0.0750340036756589
Position 1950: 0.049468898816553496
Position 2321: 0.04727057659768573
Position 3971: 0.03342861104833302
Position 3358: 0.023589361726082447
Position 1752: 0.02331378533011451
Position 1927: 0.022216354168128543
Position 3052: 0.020555038113887564
Position 1311: 0.017938826464855114
Position 1339: 0.01682365475982328
Position 2358: 0.014351195631416467
Position 3834: 0.01307923729272569
Position 1969: 0.012360486805699015
Position 549: 0.011957366733953643
Position 1665: 0.011685104781781658
Position 2289: 0.011408536998638074
Position 2884: 0.01099113188661303
Position 3695: 0.010717312104191953
Position 4049: 0.010319062124320542
Position 1463: 0.009524377733651779
Position 2914: 0.008757281240809022
Position 246: 0.008355512045975547
Position 3244: 0.008121328261340311
Position 1509: 0.00628897402042766
Position 3670: 0.006261955103093336
Position 3450: 0.005768614519003924
Position 3791: 0.005698872405913093
Position 2679: 0.0053804102473910395
Position 3743: 0.005292543288477299
Position 1720: 0.004005200611469341
Position 1640: 0.003492614458742089
Position 3272: 0.003368788525761867
Position 2066: 0.002847910041842027
Position 889: 0.0028374567273457205
Position 2384: 0.002759490826286924
Position 2776: 0.002753815591711683
Position 694: 0.0025919066043266024
Position 2480: 0.002246540040731358
Position 2612: 0.002089860546364696
Position 1774: 0.002061916927887888
Position 2993: 0.002041964291037802
Position 2966: 0.002036676756943156
Position 2572: 0.0019250350520509014
Position 3473: 0.001923487187764372
Position 1030: 0.0018889013729598977
Position 1016: 0.0018148776071742628
Position 2662: 0.0017799193924863397
Position 2803: 0.0017544483474742092
Position 1794: 0.0016679330456269587
Position 3225: 0.0016445154265072068
Position 1216: 0.0016030360031476251
Position 1107: 0.001558788296581971
Position 3100: 0.0015461457311243632
Position 783: 0.0013103343473404932
Position 3110: 0.0012114354579419824
Position 525: 0.001097647647451854
Position 1699: 0.0010644411407963786
Position 3318: 0.0010324633846112965
Position 2694: 0.0009516184202877509
Position 1239: 0.0009136503860312522
Position 3577: 0.000908680845271154
Position 2513: 0.0008889685217303494
Position 767: 0.0008875023774695394
Position 3017: 0.0008643302912066735
Position 2868: 0.0007036364807723465
Position 281: 0.0006748417825525014
Position 1273: 0.0006603944381045029
Position 2002: 0.0006348546204220213
Position 553: 0.0005820920088353722
Position 1777: 0.000532331327673556
Position 2983: 0.0005263859074313962
Position 2085: 0.00046577177048926253
Position 3504: 0.00045265713221122556
Position 3563: 0.00045115390780571616
Position 2428: 0.0004315499323712747
Position 3999: 0.0004220593590241545
Position 2543: 0.0004017612105510093
Position 3626: 0.0003899321529428272
Position 870: 0.0003503595611015118
Position 3702: 0.0003467827129411247
Position 3631: 0.00033552654838432796
Position 4067: 0.00032994311939141453
Position 214: 0.00031508822457511045
Position 1418: 0.0002774241336310415
Position 2524: 0.00026542324021177114
Position 2729: 0.00026141189980567774
Position 3021: 0.00025783906159353306
Position 3922: 0.0002551145235735722
Position 2923: 0.0002549590108130816
Position 2173: 0.0002446303248051344
Position 183: 0.00023121639027979252
Position 1894: 0.00021687894775300769
Position 2731: 0.0001879252568845486
Position 1067: 0.00018169565657532002
Position 2941: 0.0001763906346802642
Position 3120: 0.00017038146648040952
Position 468: 0.00016350696485976893
Position 3855: 0.00015758691776237907
Position 2888: 0.00015520437290669536
Position 3550: 0.000151461229744128
Position 3517: 0.00013863638285551688
Position 3598: 0.0001364891174988366
Position 1468: 0.0001354073370288318
Position 2223: 0.00013060587491719826
Position 2920: 0.00013059891569753722
Position 250: 0.0001278018981848598
Position 532: 0.00012128176735646958
Position 1045: 0.00011033740992934482
Position 2295: 0.00010948553734097772
Position 2253: 8.617031222726688e-05
Position 633: 8.442700721341663e-05
Position 2050: 7.190507026016047e-05
Position 2528: 7.112087795337353e-05
Position 453: 3.548827226026405e-05
Position 946: 1.0050967903051865e-05
Position 2139: 8.601495872639853e-06
Position 912: 6.494290116833707e-06
Position 351: 6.013627215080237e-06
Position 955: 5.630511627632625e-06
Position 459: 5.294946453874817e-06
Position 191: 4.856843179633107e-06
Position 1155: 3.842583848785179e-06
Position 295: 2.7840271743883172e-06
Position 484: 2.7707253378722376e-06
Position 1144: 2.317890763469593e-06
Position 964: 2.3130695486932503e-06
Position 738: 1.23749250804937e-06
Position 1117: 1.1248893227309812e-06
Position 301: 1.0353970188978023e-06
Position 1033: 7.280411013947523e-07
Position 447: 6.738598600256864e-07
Position 803: 6.640968326723431e-07
Position 1275: 6.598570386151362e-07
Position 813: 5.156750644187531e-07
Position 557: 4.672097179956078e-07
Position 451: 4.040474907794931e-07
Position 203: 3.798038243937644e-07
Position 289: 3.527796132671762e-07
Position 1359: 2.4754599478751167e-07
Position 455: 2.458872903983066e-07
Position 297: 2.4359919095745953e-07
Position 560: 2.4152190595944956e-07
Position 254: 1.887676007793856e-07
Position 304: 1.8850086547668472e-07
Position 430: 1.7128177424096207e-07
Position 322: 1.6717887679772117e-07
Position 721: 1.0303633900273357e-07
Position 291: 6.53214310797793e-08
Position 316: 6.078885582251423e-08
Position 260: 3.88432514529325e-08
Position 742: 3.1680658780164654e-08
Position 825: 2.4287043553402545e-08
Position 345: 2.1915005672780257e-08
Position 917: 2.0280114889680795e-08
Position 578: 1.7059671917720682e-08
Position 436: 1.6693940771449065e-08
Position 727: 1.6217998622214937e-08
Position 581: 1.56992355738509e-08
Position 263: 1.4004081372617918e-08
Position 361: 1.3181663685500069e-08
Position 566: 1.2556568302125839e-08
Position 639: 1.1057399767803367e-08
Position 432: 8.8153027874892e-09
Position 412: 5.545442365729308e-09
Position 408: 2.748694562687804e-09
Position 81: 2.7333504900316874e-09
Position 587: 1.8110622474374747e-09
Position 193: 1.582672502003572e-09
Position 124: 1.32502438629475e-09
Position 374: 8.141133467101718e-10
Position 394: 5.734668614849697e-10
Position 390: 2.0551880701817437e-10
Position 140: 2.930919199111783e-11
