Gene = Crct1
index = 295
Annotated 5SS: [72]
Annotated 3SS: [836]
SMsplice 5SS: [411]
SMsplice 3SS: [836]
top_k =  500
Partition function (log Z): -7.630250558523282

Sorted 5' Splice Sites (High to Low Probability):
Position 411: 0.7048445964893884
Position 72: 0.3659023515602577
Position 44: 0.06207390117465286
Position 178: 0.05514062071230121
Position 243: 0.03853040776377298
Position 1113: 0.030990874176536145
Position 136: 0.004284410408562519
Position 354: 0.004215314021488196
Position 67: 0.004123554272482902
Position 255: 0.00287362383304805
Position 269: 0.0025521709510495714
Position 1157: 0.002380365290573244
Position 1139: 0.0021467385274983085
Position 942: 0.0016511723063593118
Position 1239: 0.001582617497286745
Position 18: 0.001153695211529984
Position 1242: 0.0009295995512430131
Position 558: 0.0007616676341930014
Position 76: 0.0006689581527639419
Position 905: 0.0005072406558625487
Position 494: 0.0005038062744613523
Position 154: 0.0004885357896160963
Position 603: 0.00045530995968743893
Position 499: 0.00040476679970950064
Position 294: 0.0003657376628179791
Position 278: 0.0003070299651633723
Position 1229: 0.0002905233136602563
Position 286: 0.00021971077781975516
Position 1004: 0.00013666393547980067
Position 894: 0.0001170441417498382
Position 1266: 0.00010619065123307361
Position 1271: 9.26326234526358e-05
Position 420: 7.002913999062376e-05
Position 48: 3.8644490195581566e-05
Position 962: 3.5427965184460125e-05
Position 195: 3.2454385104812004e-05
Position 25: 2.2750659279243923e-05
Position 1001: 2.13056123147299e-05
Position 89: 1.5106254367577797e-05
Position 160: 6.1143365130110875e-06
Position 56: 4.797847673562775e-06
Position 31: 4.262045377817251e-06
Position 193: 2.99881727980029e-06
Position 438: 1.5330212708112293e-06
Position 695: 1.1329574104057441e-06
Position 683: 6.563625750948627e-07
Position 91: 5.646765159323465e-07
Position 641: 5.259039706168337e-07
Position 331: 1.4974726717862428e-07
Position 299: 1.4856381837881503e-07
Position 607: 1.2250800703462446e-07
Position 373: 8.991897725974348e-08
Position 20: 3.753464165021043e-08
Position 424: 2.7513743659359382e-08
Position 595: 2.222828153539842e-08
Position 536: 1.4400146569836773e-08
Position 677: 1.1283993448797133e-08
Position 488: 1.0124037092147621e-08
Position 687: 6.55685790263437e-09
Position 485: 2.6913577241819814e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 836: 0.41890985999323094
Position 1055: 0.38694787813733633
Position 178: 0.10876683037261423
Position 336: 0.10617100327808725
Position 1355: 0.08503511877721791
Position 870: 0.03922577421208225
Position 1028: 0.03252107327709585
Position 793: 0.02384954638708659
Position 1058: 0.023447248553719123
Position 207: 0.01849724998964407
Position 285: 0.01776151832578627
Position 341: 0.004456759893561961
Position 1324: 0.0039005061630589593
Position 242: 0.002417778951872447
Position 980: 0.0019963279167006113
Position 1304: 0.0018574047540013082
Position 740: 0.001764347822967686
Position 903: 0.001742503845072462
Position 970: 0.001185907244085959
Position 251: 0.001027708407184387
Position 1193: 0.001026213650433191
Position 1071: 0.0009862615973559787
Position 1428: 0.0009590106828322626
Position 892: 0.0008838412509661859
Position 1137: 0.0006770880499408307
Position 299: 0.0006469324631466665
Position 1229: 0.0006416892744774988
Position 396: 0.0005481144313895894
Position 1282: 0.0003562884416257252
Position 400: 0.00032423263648808135
Position 820: 0.0002573324529887627
Position 761: 0.00025201129114143595
Position 858: 0.00019864082454672488
Position 607: 0.00019568254926110657
Position 1399: 0.00017659154004815342
Position 186: 0.00017651036910767783
Position 1402: 0.00013358527217805467
Position 478: 0.00012434652597382074
Position 499: 0.0001240779508542809
Position 1455: 9.969596775264484e-05
Position 1383: 7.982691133497536e-05
Position 182: 6.157703100677545e-05
Position 157: 5.998759956982104e-05
Position 359: 5.7756166470069236e-05
Position 1177: 5.4988254921374045e-05
Position 139: 3.9321490017535045e-05
Position 1112: 3.4751172620402476e-05
Position 544: 3.336041151164833e-05
Position 671: 3.3054865824859006e-05
Position 798: 3.1313336593259365e-05
Position 402: 3.0744762433206375e-05
Position 555: 2.8190385901931815e-05
Position 146: 2.80935281664791e-05
Position 1416: 2.6561286290188806e-05
Position 494: 2.5890005206944154e-05
Position 880: 2.3715789383210618e-05
Position 744: 2.3462040895254664e-05
Position 611: 2.1561709748958982e-05
Position 1239: 2.0585022621012858e-05
Position 584: 1.9559768329551112e-05
Position 353: 1.716030276575281e-05
Position 215: 8.416072426455198e-06
Position 132: 6.704556835787315e-06
Position 346: 6.097818437992071e-06
Position 150: 5.413326174444408e-06
Position 125: 2.025753199235343e-06
Position 136: 1.7224217066705454e-06
Position 262: 1.4966830303603734e-06
Position 269: 1.3961177896824635e-06
Position 260: 1.3228124997644947e-06
Position 350: 1.1125193091978792e-06
Position 463: 1.1124250453759275e-06
Position 121: 1.0696599188265803e-06
Position 410: 5.729752741521893e-07
Position 105: 2.792288563763508e-07
Position 129: 4.923599551335958e-08
Position 101: 2.8983355828075605e-08
Position 113: 4.3832231368966326e-10
Position 84: 3.8301195633089574e-10
Position 536: 1.1903245086275882e-10
Position 509: 1.08037586575181e-10
Position 480: 1.030362023777259e-10
Position 503: 1.0180972695929784e-10
