Gene = Chst15
index = 264
Annotated 5SS: [  182 47224 48310 50572 54546 69365 75812]
Annotated 3SS: [46226 47969 50424 54388 69207 75663 78763]
SMsplice 5SS: [  182  4742  7258  7474 15002 18128 21423 32467 33787 48310 50572 54546
 69365 75812]
SMsplice 3SS: [ 4575  7195  7384 14895 17985 21311 32366 33685 48155 50424 54388 69207
 75663 78763]
top_k =  500
Partition function (log Z): -46.409322809908474

Sorted 5' Splice Sites (High to Low Probability):
Position 182: 0.908123200719082
Position 4742: 0.9027705526922257
Position 7474: 0.8372048232245475
Position 7258: 0.7411325214203661
Position 15002: 0.44692086635002126
Position 4432: 0.3879864298765469
Position 6780: 0.2734476015506792
Position 416: 0.22642988743172807
Position 6802: 0.17626253246431056
Position 1957: 0.15655180375297403
Position 1728: 0.12614632042550322
Position 7081: 0.11951873670469407
Position 3177: 0.07870138391979922
Position 924: 0.05682292864176947
Position 436: 0.04436280866202202
Position 6946: 0.043324277891450685
Position 6306: 0.03557913604997643
Position 6248: 0.033265777417755944
Position 7010: 0.03307669492741418
Position 4436: 0.027995743066288364
Position 1829: 0.018871016246240945
Position 15952: 0.0170196042171992
Position 2524: 0.014444183521875332
Position 2752: 0.011973473721712894
Position 8040: 0.010547383824348286
Position 200: 0.010049510831955391
Position 3078: 0.009404885551780113
Position 4073: 0.009360568712616401
Position 4424: 0.009231720778469135
Position 2036: 0.007570877023255547
Position 8772: 0.007417387122387872
Position 1944: 0.007293416389703082
Position 4427: 0.00718001009559518
Position 4438: 0.007136577922851018
Position 11294: 0.004737407567239669
Position 238: 0.003548241247679237
Position 6767: 0.0028000723798566277
Position 4085: 0.0027670324973327006
Position 1682: 0.002763864747858369
Position 2088: 0.0026380843621435397
Position 280: 0.00257348405708419
Position 9487: 0.0023170785293667624
Position 6977: 0.0023123817939505195
Position 4092: 0.001967838516732574
Position 5130: 0.0018749924214371606
Position 8763: 0.0013648164143449442
Position 96: 0.0008461602613299259
Position 188: 0.000680168837253263
Position 4817: 0.0006262673990960968
Position 8717: 0.00038878591081938465
Position 6788: 0.00038030608067317584
Position 1397: 0.0003462588534715492
Position 512: 0.00032139283043675104
Position 468: 0.00027313461890440387
Position 222: 0.00025305831603793824
Position 1715: 0.000249954994063064
Position 461: 0.0002486263202199517
Position 81: 0.00020219099312567449
Position 1348: 0.00014393431056862658
Position 270: 0.00013250166619299336
Position 627: 0.00011097753911299107
Position 1020: 9.582807797983309e-05
Position 1006: 8.226019022914697e-05
Position 7442: 7.229719995101241e-05
Position 215: 6.856727240898827e-05
Position 747: 6.267117010325528e-05
Position 21: 5.26453997923663e-05
Position 1342: 3.5038660141922164e-05
Position 702: 3.21762425195906e-05
Position 861: 3.0284893197006805e-05
Position 103: 2.5888000373587968e-05
Position 725: 1.9389018515435906e-05
Position 1961: 1.907824908998959e-05
Position 166: 1.5127454956462165e-05
Position 1277: 1.4838338108479668e-05
Position 494: 8.43909395120137e-06
Position 256: 4.329708060398436e-06
Position 4757: 3.560023238633355e-06
Position 4675: 3.481342563061796e-06
Position 41: 3.391527331786933e-06
Position 8: 2.5242680899566317e-06
Position 139: 1.946488767812059e-06
Position 13: 1.0923247018097434e-06
Position 76: 1.0268319779208096e-06
Position 250: 7.72665278110397e-07
Position 503: 5.738989483641613e-07
Position 322: 2.4805581932920765e-07
Position 477: 2.2854162525474714e-07
Position 304: 1.9140589224972765e-09
Position 324: 1.1817490673681464e-09
Position 601: 2.798241236866252e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 4575: 0.8412179740538964
Position 7384: 0.7986937822901041
Position 7195: 0.6626991135416297
Position 14895: 0.4977634340563737
Position 17113: 0.4477372868495998
Position 4299: 0.4477312870821503
Position 6661: 0.30432721897716336
Position 6884: 0.25348102598938027
Position 279: 0.2149568670177601
Position 1565: 0.16021071792290797
Position 10083: 0.09088102334645871
Position 6714: 0.08287680620746293
Position 13277: 0.07855471927515417
Position 15818: 0.07833168279915058
Position 1803: 0.07706948255310439
Position 1854: 0.07254328718932306
Position 8851: 0.07028950673730702
Position 6107: 0.0692913393585449
Position 19265: 0.06508026473609102
Position 6678: 0.059026951872816716
Position 6972: 0.03696645404830634
Position 7764: 0.029708690511709303
Position 7110: 0.02811455525217718
Position 3124: 0.025202826528034263
Position 3040: 0.024227418907029816
Position 3027: 0.023603066664708294
Position 15924: 0.020864843445137435
Position 586: 0.018694653359130984
Position 2461: 0.017225566593688842
Position 4492: 0.016864912719397492
Position 11231: 0.016356149073104367
Position 4592: 0.015495781365533218
Position 8644: 0.01549422460981513
Position 2993: 0.014929100434523826
Position 4542: 0.014266694936973552
Position 4029: 0.014110844796085965
Position 7338: 0.01201717197072163
Position 8662: 0.011601816750969024
Position 12665: 0.010857434151363601
Position 10980: 0.009265188578642046
Position 6761: 0.006659535418076094
Position 329: 0.005746284097673178
Position 9200: 0.0050506420846011335
Position 13135: 0.004978149096540463
Position 894: 0.004527227088176332
Position 1792: 0.004395682377303429
Position 4639: 0.004011144258878253
Position 11337: 0.0033906692903192073
Position 2597: 0.003383156261521024
Position 710: 0.0033531377220308843
Position 1697: 0.003308291724448199
Position 10808: 0.0032854900953521605
Position 7603: 0.0031925171080494424
Position 4456: 0.002707657584988789
Position 8876: 0.0024165746244067233
Position 7723: 0.002369229187218914
Position 2681: 0.0023009766129556183
Position 590: 0.0022484211002439126
Position 317: 0.002099253943813979
Position 4904: 0.0018988526324987308
Position 7951: 0.0017370698604224025
Position 11791: 0.0017299585075164234
Position 511: 0.0016295206658023403
Position 2523: 0.0015637269549961964
Position 2412: 0.0014982638773611463
Position 1867: 0.0014102704681307832
Position 1833: 0.0011674031613416892
Position 4244: 0.001024072042357607
Position 10131: 0.0008381935501280428
Position 833: 0.0007855018006192704
Position 1862: 0.0007488312364756323
Position 1883: 0.0005554459422628158
Position 6210: 0.0005273915660090809
Position 755: 0.0005158324464529443
Position 8507: 0.0005108379142721542
Position 2617: 0.0004701154066218342
Position 4993: 0.0004649035049331719
Position 1212: 0.0003995231273952844
Position 653: 0.00036651593781625264
Position 348: 0.00032131892766546643
Position 8578: 0.0002887727619605202
Position 8326: 0.00023218334715192267
Position 1656: 0.00020567510810993046
Position 1574: 0.00020116110438247618
Position 5053: 0.00019260195250845206
Position 8008: 0.00018874754529869418
Position 2034: 0.00018105874520924083
Position 3131: 0.00015785491887756992
Position 471: 0.00013740615091713108
Position 722: 0.0001095638573215019
Position 5256: 9.987610574417542e-05
Position 837: 5.1698993153023714e-05
Position 1165: 5.1532499166383324e-05
Position 7983: 3.786879762784042e-05
Position 1676: 3.7820060560806885e-05
Position 1400: 2.671736468178133e-05
Position 363: 2.515532719466962e-05
Position 1894: 2.1998017277818782e-05
Position 823: 1.934652010929583e-05
Position 861: 1.9299462079426886e-05
Position 2174: 1.4190883547555865e-05
Position 2368: 1.3449687477655515e-05
Position 378: 1.3424874220642382e-05
Position 592: 1.2630968942557578e-05
Position 1454: 9.913203756798299e-06
Position 797: 9.858257596506774e-06
Position 614: 7.758941924374118e-06
Position 659: 7.428926891508291e-06
Position 907: 7.351018145574324e-06
Position 618: 6.693298151837565e-06
Position 304: 5.896083567983777e-06
Position 1037: 5.837241535266906e-06
Position 1223: 5.620676947925703e-06
Position 699: 5.50528655973649e-06
Position 181: 4.838285390945063e-06
Position 801: 3.448784484675025e-06
Position 729: 2.1314092178923834e-06
Position 839: 2.0908793706263454e-06
Position 725: 1.6624211015637105e-06
Position 819: 1.4818386193794601e-06
Position 770: 1.435447954144045e-06
Position 785: 1.3850873434607247e-06
Position 923: 1.3790318028249464e-06
Position 455: 2.9000298929428113e-07
Position 415: 2.6650713329599926e-07
Position 382: 1.8055910923817407e-07
Position 440: 6.383935047489161e-08
Position 1728: 2.2367950545080223e-08
Position 543: 1.09039723936818e-08
Position 474: 9.774996496359938e-09
Position 211: 6.089966746533795e-09
Position 406: 2.2716051597257075e-09
Position 237: 2.152354507427065e-09
Position 109: 1.7542727156136621e-09
Position 397: 5.867232975951349e-10
Position 145: 3.642901653782441e-10
Position 139: 1.93532762312541e-10
Position 988: 1.280469901973772e-10
Position 620: 1.1304426835994032e-10
Position 900: 1.0580627381884873e-10
Position 188: 1.564109139976308e-11
Position 151: 1.0724806683086243e-11
Position 80: 4.848151700366996e-13
