Gene = Gmps
index = 513
Annotated 5SS: [  205  4212  6420  9592 11657 14243 14577 17237 17868 20807 22612 25533
 35567 38279 39492]
Annotated 3SS: [ 4029  6304  9493 11552 14048 14410 17084 17693 20700 22495 25406 35450
 38147 39318 40526]
SMsplice 5SS: [  205  4212  6420 11657 14243 14577 17237 17868 20515 20807 22612 23352
 25533 35567 38279 38757 39492]
SMsplice 3SS: [ 4029  6304 11552 14048 14410 17084 17693 20415 20700 22495 23198 25406
 35470 38147 38601 39318 43389]
top_k =  500
Partition function (log Z): 4.502280919138969

Sorted 5' Splice Sites (High to Low Probability):
Position 14577: 0.990610601007183
Position 25533: 0.9906096142710281
Position 22612: 0.9884256601372224
Position 17237: 0.9863311651469745
Position 6420: 0.9427414077049739
Position 20807: 0.9089172878722818
Position 35567: 0.8718472005300393
Position 11657: 0.8641012887891348
Position 23352: 0.840635857936447
Position 205: 0.8176718650939054
Position 14243: 0.7798868309201937
Position 17868: 0.7200406676273162
Position 39492: 0.692783660901771
Position 4212: 0.6078610510625291
Position 20515: 0.5533548624351903
Position 22838: 0.4906635612126489
Position 24150: 0.3957573385877588
Position 28715: 0.32786031112387587
Position 16324: 0.29689960896190537
Position 9592: 0.21805586581515807
Position 17507: 0.18854658510901737
Position 16133: 0.16263588017251965
Position 15780: 0.1552351491196709
Position 14123: 0.1513479193692409
Position 22846: 0.14369499294766241
Position 284: 0.1178408375798018
Position 13312: 0.10046737879310576
Position 7624: 0.09509904839538938
Position 21376: 0.0903871923343982
Position 26543: 0.08587136905311249
Position 1584: 0.07263357297692975
Position 4912: 0.07233218564745283
Position 25227: 0.06463444677820986
Position 2915: 0.06080135198525858
Position 4839: 0.058610715795784266
Position 4110: 0.056236830513715884
Position 12261: 0.039155532356076925
Position 21877: 0.03649268986745067
Position 17782: 0.034590133581330285
Position 15026: 0.03407260585542478
Position 17607: 0.030565806250038893
Position 23792: 0.029862701610278874
Position 17897: 0.027055760782645023
Position 469: 0.024693654896350427
Position 554: 0.02380032159389201
Position 17803: 0.02247544013995652
Position 261: 0.02234884302630118
Position 244: 0.02136782655837082
Position 17581: 0.019235698319649424
Position 24926: 0.017259204486415963
Position 16511: 0.0169996856675404
Position 4135: 0.016450299883794837
Position 19698: 0.01625435987344727
Position 16517: 0.014734377111427804
Position 21286: 0.013500762034540518
Position 16087: 0.011196568935736772
Position 20832: 0.011077035454457323
Position 14222: 0.01036091890765739
Position 25204: 0.010101013443175832
Position 20562: 0.009667329387112301
Position 4991: 0.009659283270525794
Position 17220: 0.0094862980037519
Position 16857: 0.008990210010673615
Position 3925: 0.008059495535149515
Position 448: 0.00792297114972126
Position 16366: 0.007667220594372858
Position 19305: 0.007408669051803977
Position 26459: 0.007036268726899699
Position 4908: 0.007010010275016315
Position 21898: 0.006961729374696336
Position 25134: 0.006383629363105496
Position 265: 0.00443790880837792
Position 4120: 0.004094861813337806
Position 17611: 0.004049682850275946
Position 16464: 0.004042978345825937
Position 16444: 0.0036537136191701946
Position 2248: 0.003436879837893566
Position 605: 0.003234714689762852
Position 935: 0.0030884689314492914
Position 16418: 0.0029830939947321114
Position 881: 0.0028818229198110485
Position 15263: 0.0027280346513271487
Position 4248: 0.002616295141048901
Position 14274: 0.0026007452456501263
Position 7634: 0.002544006498973077
Position 25521: 0.0024926745268463216
Position 17193: 0.002335192497256563
Position 6055: 0.0021952495061264496
Position 6081: 0.0021660014594257404
Position 3504: 0.0020277134668055113
Position 593: 0.0015443322724608402
Position 15511: 0.0014966572542342775
Position 25542: 0.0014148771653452004
Position 3542: 0.0013450118998944733
Position 3410: 0.001334818459573059
Position 3672: 0.0013217384891748866
Position 12441: 0.001230130504782903
Position 15550: 0.0012278286408860253
Position 2773: 0.0011827288424266977
Position 1864: 0.0011055309688727394
Position 2708: 0.0010608050533111773
Position 13183: 0.0010351600466262517
Position 7: 0.0009282439702658796
Position 14143: 0.0008952544470198069
Position 13190: 0.0008403209567724178
Position 487: 0.0008356089883753649
Position 16432: 0.0007974945990381901
Position 811: 0.0007290974227614261
Position 16317: 0.0007079174240073304
Position 11884: 0.0006281680283366902
Position 2927: 0.0006107520944431952
Position 14570: 0.0006090287909076484
Position 13247: 0.0005889544996618222
Position 27279: 0.0005505776575681884
Position 3611: 0.0005241733297213631
Position 693: 0.0005189833389504911
Position 269: 0.0004967668519089151
Position 14598: 0.00048532577964178835
Position 2542: 0.00047794712934699204
Position 3694: 0.00042355822265706074
Position 17: 0.00042000839063414274
Position 763: 0.0004087372251074222
Position 3605: 0.00035549225069097146
Position 213: 0.00034884261973422887
Position 3394: 0.00034392459169802696
Position 1493: 0.0003425470339940072
Position 14615: 0.0003400569823256061
Position 1609: 0.00033835732484238846
Position 17262: 0.00032899394817004793
Position 2987: 0.00032855789064061393
Position 1564: 0.0002945814201100741
Position 3387: 0.00028767964478785445
Position 20836: 0.0002856939859406133
Position 1158: 0.0002840937691888188
Position 2799: 0.00027722291797290904
Position 25657: 0.0002490110374111401
Position 11626: 0.000244992177562654
Position 28686: 0.00022916608283127818
Position 1705: 0.00020439028311238736
Position 14837: 0.0001658197830136737
Position 20917: 0.00013454713018743562
Position 20842: 0.0001323182998000824
Position 17231: 0.00013187438300174472
Position 14537: 0.00011004964144500199
Position 17855: 8.095716671071432e-05
Position 25812: 7.793020067426523e-05
Position 6735: 6.236501935283104e-05
Position 7038: 5.8562180856379595e-05
Position 19323: 5.266648751467256e-05
Position 17253: 4.255733820761361e-05
Position 20950: 4.102718096082654e-05
Position 20961: 3.912754969535774e-05
