Gene = Mypop
index = 729
Annotated 5SS: [ 110 1376]
Annotated 3SS: [ 586 9245]
SMsplice 5SS: [ 110  970 1376]
SMsplice 3SS: [ 812 1305 8287]
top_k =  500
Partition function (log Z): -5.980459735917

Sorted 5' Splice Sites (High to Low Probability):
Position 110: 0.9927379687471325
Position 970: 0.7039488981646753
Position 1376: 0.685699061843203
Position 3000: 0.40951902202733603
Position 8424: 0.3085541052728043
Position 1978: 0.283009119738078
Position 1015: 0.253130582414471
Position 9330: 0.23875373121313354
Position 4144: 0.23447752321336401
Position 8460: 0.1944086147765343
Position 6580: 0.13453836764450225
Position 1974: 0.1069687063576336
Position 2023: 0.062085971240639796
Position 10399: 0.04541323087707187
Position 1335: 0.04135805616327365
Position 2603: 0.03931676798268325
Position 7740: 0.037925651179807715
Position 1491: 0.025778619158541717
Position 5614: 0.021506673623042816
Position 2855: 0.0133485876159958
Position 1429: 0.008499731713667445
Position 4295: 0.008296559992049023
Position 1655: 0.007250951386951168
Position 460: 0.0071292655601298514
Position 10036: 0.006771717289148216
Position 5620: 0.006495899994441183
Position 2941: 0.005858138756676616
Position 10118: 0.005736219439207608
Position 2125: 0.005058235137430393
Position 1452: 0.0038769868491192907
Position 312: 0.0014932447342244786
Position 6540: 0.0013599414134638046
Position 6690: 0.0012605976079420591
Position 4553: 0.001130061592873924
Position 2016: 0.0008846529123949579
Position 1982: 0.0008585783010327154
Position 1484: 0.0008298489664766012
Position 1102: 0.000539604974508032
Position 135: 0.0004913961812722631
Position 667: 0.00048717485849045954
Position 1531: 0.0004732833991763338
Position 501: 0.00034493343875054513
Position 496: 0.00033350064858584505
Position 1244: 0.00031912542630411816
Position 114: 0.00026206611961176736
Position 590: 0.00025779368261564145
Position 640: 0.0002516071354555692
Position 4054: 0.0002491923804098861
Position 38: 0.00015558080117995536
Position 603: 0.0001199616591633705
Position 190: 0.00011218433581349237
Position 432: 7.722257036082133e-05
Position 517: 6.568735892764934e-05
Position 415: 6.107035284242086e-05
Position 482: 4.6718687771936526e-05
Position 215: 3.853701829646253e-05
Position 148: 2.817395456653008e-05
Position 669: 1.96295265896392e-05
Position 170: 1.77215082613877e-05
Position 594: 1.5279164070647565e-05
Position 755: 8.259086858086992e-06
Position 298: 3.1113535563387387e-06
Position 847: 3.0472417027459295e-06
Position 4024: 2.767023206221632e-06
Position 537: 2.919186327934721e-07
Position 794: 7.290804579257716e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 812: 0.8278743628155492
Position 8287: 0.7846212580257013
Position 1305: 0.38568818348459144
Position 2782: 0.3758495932622791
Position 1897: 0.3404224092649111
Position 9245: 0.33893171845622205
Position 10481: 0.28398387563651717
Position 3894: 0.191181075468876
Position 6455: 0.15811055380638575
Position 1311: 0.13395127440707844
Position 10248: 0.12396656215491553
