Gene = Tmco1
index = 1087
Annotated 5SS: [  556  1006  5789  7912 10952 17643]
Annotated 3SS: [  927  5728  7864 10883 17497 21788]
SMsplice 5SS: [  556  1015  5789  7912 10952 17643]
SMsplice 3SS: [  927  5728  7864 10883 17497 21788]
top_k =  500
Partition function (log Z): -0.15896189445348385

Sorted 5' Splice Sites (High to Low Probability):
Position 17643: 0.9977412270293728
Position 7912: 0.8869170339140081
Position 10952: 0.8632785969858378
Position 5789: 0.8301021726789438
Position 1015: 0.7117770358225358
Position 14131: 0.5171556630864916
Position 556: 0.4695017850491489
Position 10630: 0.4235712971511218
Position 19088: 0.40869859659417246
Position 9095: 0.3708401030825897
Position 2355: 0.37019658588663484
Position 156: 0.36804387011752315
Position 3506: 0.29405723120463
Position 12209: 0.22318401171034355
Position 13908: 0.1595627190263073
Position 1006: 0.13854426854917246
Position 7402: 0.12808503446655603
Position 10481: 0.12336340536782543
Position 11139: 0.11132234336046033
Position 1158: 0.11003115433398383
Position 131: 0.08888087116481393
Position 19952: 0.07170607764174548
Position 21211: 0.05195040016547373
Position 7167: 0.04552249873398437
Position 92: 0.04166664325600776
Position 335: 0.034627366117343045
Position 7205: 0.03365327511066296
Position 5042: 0.02952236049216183
Position 18270: 0.02681716402556094
Position 14809: 0.026743367637536226
Position 6766: 0.02276983333236333
Position 2309: 0.022445235846922946
Position 397: 0.022376309478308626
Position 19440: 0.01703796963506398
Position 13492: 0.016990725754883133
Position 19295: 0.014184314072535117
Position 21677: 0.013224899906009304
Position 3948: 0.01275837161576426
Position 18444: 0.011040762422226387
Position 15352: 0.010324893711306026
Position 15245: 0.009555271757479618
Position 4792: 0.008826082821677059
Position 6239: 0.007128294372014653
Position 9074: 0.007124727260893417
Position 15029: 0.005134313789788429
Position 20872: 0.004124393907150831
Position 3325: 0.003315136490612766
Position 7301: 0.0032749321316028835
Position 19968: 0.0032291032229263663
Position 1030: 0.003205588626211257
Position 19419: 0.0026990351259008213
Position 668: 0.002677492093705661
Position 1938: 0.0024842623685667293
Position 1226: 0.0023927486239828555
Position 875: 0.0022661739054228337
Position 3066: 0.002155058963083719
Position 5797: 0.002138083607017011
Position 1066: 0.0019554390187200153
Position 12595: 0.0019454407671025838
Position 1701: 0.0017523361943998826
Position 2543: 0.0015610663538858371
Position 126: 0.0012572902943234728
Position 401: 0.0011625076891764454
Position 1010: 0.0010852582002763415
Position 1053: 0.001001874869976084
Position 378: 0.0009210670641212074
Position 7376: 0.0008369106659130552
Position 10431: 0.0007864625608217841
Position 715: 0.0007467703452928015
Position 568: 0.0007077166484213482
Position 997: 0.0006374545333802865
Position 10956: 0.000636015640977415
Position 55: 0.0005637842908656031
Position 2130: 0.0005294385754688089
Position 17649: 0.000503534796647872
Position 1023: 0.000429047708369005
Position 381: 0.00042234568039370874
Position 10884: 0.0003746766471827303
Position 316: 0.0003691209626013925
Position 459: 0.0003685205583278919
Position 732: 0.0003653803264633764
Position 1044: 0.0003619893813923175
Position 358: 0.0003438206307874692
Position 533: 0.0003102897253431147
Position 97: 0.00029839149002407753
Position 1915: 0.00029825899392981137
Position 118: 0.0002793847455753479
Position 422: 0.00027189242406641315
Position 328: 0.0002453768553214385
Position 749: 0.00023248200619697753
Position 325: 0.00021584655228417944
Position 835: 0.00020527773110913815
Position 821: 0.00019575622913777253
Position 849: 0.00019446616294186073
Position 531: 0.00013427343771728716
Position 2350: 0.00013416785767781061
Position 172: 0.00013011174727521594
Position 276: 0.0001240916543851875
Position 1081: 0.00012151162419390529
Position 356: 0.00011329144602335103
Position 2322: 9.480747740561725e-05
Position 720: 7.796447515093166e-05
Position 3716: 7.133781256781574e-05
Position 108: 6.270660146984561e-05
Position 1742: 6.093471586200203e-05
Position 411: 5.9840946462464686e-05
Position 810: 5.744578324919377e-05
Position 2374: 4.680319324685592e-05
Position 789: 4.567600344392208e-05
Position 725: 4.045728271970356e-05
Position 580: 3.6819963065925796e-05
Position 613: 3.4396375916593285e-05
Position 2313: 3.1929950093864455e-05
Position 110: 2.6671359963733733e-05
Position 597: 2.0886441898018075e-05
Position 497: 1.822764390701707e-05
Position 879: 1.1488613422580708e-05
Position 882: 1.1127012149079444e-05
Position 124: 8.787789106908556e-06
Position 372: 4.650897487346995e-06
Position 665: 3.3346107899759923e-06
Position 439: 2.608659203747653e-06
Position 519: 4.063615233087832e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 17497: 0.9568862728316397
Position 21788: 0.9145438690521769
Position 7864: 0.8694236649737135
Position 10883: 0.8432206878902841
Position 5728: 0.7040675615725879
Position 10346: 0.527634149852928
Position 14027: 0.5138053729278618
Position 927: 0.49527557178050036
Position 952: 0.378473904037688
Position 2186: 0.3649934737935973
Position 8995: 0.3314595336701217
Position 18991: 0.3235783359558014
Position 3413: 0.29370290361396395
Position 12091: 0.20951344510385764
Position 13801: 0.15956271902630728
Position 11042: 0.10132096517342955
Position 19842: 0.09939558089136298
Position 5502: 0.08860389945601692
Position 906: 0.07711318499755074
Position 6980: 0.0733760112488612
Position 7276: 0.07229789406724353
Position 18753: 0.060060836097438126
Position 7328: 0.059898983196828424
Position 17553: 0.041930925922372894
Position 19279: 0.04091233295400906
Position 8951: 0.038942044942684106
Position 5731: 0.031451259196284734
Position 17953: 0.029766845895922267
Position 14457: 0.026837504067011204
Position 4875: 0.024997407023279586
Position 21044: 0.02172333823902591
Position 2190: 0.02121433639359243
Position 457: 0.02002435421507141
Position 21012: 0.01955947795707352
Position 10416: 0.018067858675684494
Position 19028: 0.017963762724345814
Position 6647: 0.017599122831163924
Position 504: 0.01722400424776373
Position 19152: 0.01721777682575107
Position 13395: 0.016990725754883133
Position 10747: 0.016658961768361537
Position 14953: 0.014689585547268041
Position 20984: 0.014146287596669638
Position 21526: 0.013224899906009304
Position 12043: 0.012298318411118007
Position 10700: 0.011915672315753138
Position 18814: 0.011717598028625667
Position 1118: 0.01160160161240482
Position 15240: 0.010324893711306021
Position 18329: 0.01028977517271181
Position 3784: 0.00796567935583237
Position 7795: 0.007756009635957663
Position 5541: 0.007355097270802232
Position 4717: 0.006139316856322535
Position 7550: 0.0061118484961237025
Position 18136: 0.0060439129237706635
Position 6109: 0.005910075500280652
Position 19398: 0.004588759297126698
Position 7082: 0.004517245370373426
Position 20688: 0.004360517244241692
Position 8963: 0.004236050738385757
Position 2234: 0.003985853005792565
Position 14013: 0.003350290158629976
Position 6526: 0.003335704696917039
Position 8770: 0.003327200992291484
Position 7850: 0.0029172493811751637
Position 4952: 0.0029150909174633084
Position 2280: 0.0028983029166934214
Position 3738: 0.0026989792024842045
Position 439: 0.002509124146109734
Position 957: 0.002390829810503987
Position 1855: 0.0022917907426630224
Position 10373: 0.0020191565511564953
Position 12423: 0.0019454407671025825
Position 20557: 0.001888275260786572
Position 19622: 0.0018431730871140738
Position 6657: 0.0018350058042823525
Position 4558: 0.0017260214450078074
Position 10827: 0.0016365270646035196
Position 4819: 0.001609862551418916
Position 3286: 0.0015304706270877688
Position 21926: 0.0015172684362426627
Position 1142: 0.0015130655771397514
Position 3833: 0.001493167917688941
Position 11947: 0.0013722481953679431
Position 19187: 0.0012824449528232788
Position 2897: 0.0012822633930257763
Position 6124: 0.0012182188717340028
Position 3124: 0.0011554923728771004
Position 595: 0.0011549709497357605
Position 476: 0.0010415409559389648
Position 4615: 0.0009607445203467203
Position 7085: 0.0009134693583643499
Position 1536: 0.0009076399289206329
Position 20584: 0.0008921898358079329
Position 1977: 0.0008500700588501117
Position 11062: 0.0008353269468966197
Position 5517: 0.0007624387902690478
Position 7866: 0.0007084591044007621
Position 19807: 0.0006967292014711553
Position 20059: 0.0006903400205844257
Position 235: 0.0006753855704833003
Position 17931: 0.0006742797855047185
Position 465: 0.0006343632903819853
Position 18523: 0.00063232962535597
Position 18473: 0.0006121795426898963
Position 3090: 0.000581071376308728
Position 18580: 0.0005652386140485776
Position 21967: 0.0005619242465795891
Position 306: 0.00048345474476267067
Position 18443: 0.0004773536685306782
Position 267: 0.00046337105338395494
Position 20290: 0.0004509156034809851
Position 2941: 0.00043134447465430285
Position 1462: 0.00042619618826689757
Position 17791: 0.00037779928950739354
Position 7160: 0.0003690478670483397
Position 704: 0.00036892547089067875
Position 1763: 0.0003573295268160618
Position 2912: 0.00035214755680500654
Position 18104: 0.0003459866795146156
Position 18083: 0.0003442816160193794
Position 3714: 0.00033735726537996663
Position 1066: 0.0003233750864478752
Position 19531: 0.00030714565853948926
Position 3598: 0.0002979420248374353
Position 2440: 0.0002768866726498781
Position 18150: 0.00026957657442708586
Position 3238: 0.0002549982428180787
Position 155: 0.00023716369457726618
Position 19205: 0.00020005506562669533
Position 384: 0.0001829323824571332
Position 3166: 0.00017963079720199288
Position 18192: 0.00015780746578669642
Position 2015: 0.00014492180847254965
Position 1685: 0.0001382159971437741
Position 2392: 0.0001257223096928009
Position 2482: 0.0001160906221149715
Position 1937: 0.00011023183456438683
Position 1952: 0.00010815704875871313
Position 19316: 9.557903957203818e-05
Position 2207: 9.080966093582991e-05
Position 679: 8.497262790781031e-05
Position 1813: 7.529368010334109e-05
Position 2946: 6.0983394887429365e-05
Position 1768: 6.08902419151115e-05
Position 1487: 6.0383371533439784e-05
Position 350: 5.295737207387896e-05
Position 17084: 5.257441550146181e-05
Position 1465: 5.2407418675627196e-05
Position 554: 4.818136186132218e-05
Position 1511: 4.731343407187101e-05
Position 356: 4.7076228717506964e-05
Position 1090: 4.4784597902510905e-05
Position 1467: 4.4598472195713685e-05
Position 1081: 4.1559729531149276e-05
Position 631: 4.078605509411237e-05
Position 636: 4.064416016529312e-05
Position 10696: 4.007020644347348e-05
Position 1485: 3.90395831718124e-05
Position 2432: 3.739066993549772e-05
Position 378: 2.854794857438094e-05
Position 2927: 2.832014371120477e-05
Position 1101: 2.7039590239524502e-05
Position 171: 2.5457910030924244e-05
Position 810: 2.3804818360522063e-05
Position 485: 2.2493031948866536e-05
Position 2309: 2.1713018956596774e-05
Position 1680: 2.1479434727112814e-05
Position 1540: 2.0155173642988652e-05
Position 2202: 1.807156281767156e-05
Position 977: 1.7994848754404023e-05
Position 1446: 1.7195601576911485e-05
Position 1579: 1.67169778746128e-05
Position 1863: 1.374652197275344e-05
Position 1659: 1.3237786385317675e-05
Position 1105: 1.2855995541964656e-05
Position 1653: 1.2264387511129676e-05
Position 1634: 1.0419881191977618e-05
Position 361: 9.28780737951986e-06
Position 1806: 9.230007421449529e-06
Position 871: 8.51750419348802e-06
Position 490: 6.19279248156451e-06
Position 560: 5.740344333150343e-06
Position 707: 4.549919663821183e-06
Position 3553: 4.396832136644102e-06
Position 710: 4.315702346380704e-06
Position 395: 3.2740000673942615e-06
Position 328: 1.4980799754141138e-06
Position 321: 5.591371508620151e-07
Position 124: 7.54414896090333e-08
Position 2327: 6.03169535656285e-08
Position 968: 5.051520725991785e-08
Position 603: 3.8478110211357575e-08
Position 1640: 1.3238589449144397e-08
Position 1074: 9.106024241675457e-09
Position 1270: 7.697315367619245e-09
Position 1336: 7.4575299139251e-09
Position 1696: 6.9197617468134995e-09
Position 1169: 6.492789121044419e-10
Position 1145: 3.6610456704776654e-10
Position 316: 1.0577598035968397e-13
