Gene = Adhfe1
index = 100
Annotated 5SS: [  204  1997  3810  5029  5525  5872  7668  9158 10338 12260 15640 15946
 18991]
Annotated 3SS: [ 1958  3768  4974  5369  5674  7589  9051 10184 12160 15560 15848 18832
 28242]
SMsplice 5SS: [  204  5525  7668  9158 10338 10539 12260 15946 16316 18991]
SMsplice 3SS: [ 5369  7589  9051 10184 10441 12160 15848 16233 18832 28242]
top_k =  500
Partition function (log Z): 5.038504320357207

Sorted 5' Splice Sites (High to Low Probability):
Position 18991: 0.99773831607098
Position 12260: 0.9841041912929169
Position 10338: 0.9370246532569166
Position 204: 0.9069363541137627
Position 5525: 0.8096419276103614
Position 16316: 0.7215230438059911
Position 10539: 0.6787561445849618
Position 9158: 0.6342646817669201
Position 7668: 0.5644576628297922
Position 15983: 0.49771451604438843
Position 15946: 0.46813340729977904
Position 9243: 0.35889723361649606
Position 2700: 0.25218084862066775
Position 17069: 0.16771120728556385
Position 5872: 0.16678222950594324
Position 1997: 0.16675028578960083
Position 15640: 0.16248423632998393
Position 16709: 0.1594104293493888
Position 5061: 0.1429310041193128
Position 3810: 0.130959031565364
Position 669: 0.10878855097598067
Position 16776: 0.0940562976787569
Position 20057: 0.09231616272223278
Position 2164: 0.09033871459111642
Position 8603: 0.06347580895750901
Position 3973: 0.05628007379552544
Position 877: 0.050230052083431814
Position 1636: 0.04651332153940234
Position 815: 0.040935003914272745
Position 1214: 0.03898684762012795
Position 24302: 0.03557859321797526
Position 7821: 0.03293300597860635
Position 12668: 0.03195698872363721
Position 10029: 0.018741119448821997
Position 16818: 0.0187087112882504
Position 9991: 0.017711791859944193
Position 5499: 0.01671761927880075
Position 13332: 0.01599024379928349
Position 17328: 0.014955072663765508
Position 16143: 0.014476056155493128
Position 1759: 0.0134802618509923
Position 11736: 0.012520260846848243
Position 10379: 0.012039192177110532
Position 9322: 0.010834524431816926
Position 18271: 0.010681000977882897
Position 24147: 0.010353752293941837
Position 6142: 0.010224389341503189
Position 1798: 0.00911511067958532
Position 6411: 0.009069959685661676
Position 44: 0.007938670351253634
Position 844: 0.007592858999513248
Position 16894: 0.007557824025181991
Position 11896: 0.007058142212749627
Position 11227: 0.0068286052600426035
Position 15451: 0.006234505315798911
Position 9197: 0.006164388047106767
Position 6066: 0.00530638983200293
Position 5774: 0.004252163013305316
Position 3667: 0.003989392932289711
Position 5487: 0.0037714041288644706
Position 4332: 0.0035897449617321216
Position 9230: 0.003339501177285073
Position 9838: 0.0032318783815053122
Position 2781: 0.002950987838212681
Position 2320: 0.002895521793627562
Position 1229: 0.0026217346737740068
Position 549: 0.0025759234534463403
Position 10556: 0.002473666893624062
Position 1175: 0.0023859106702641157
Position 10657: 0.002272726589069523
Position 5324: 0.0017544516355162219
Position 7030: 0.0016770841733083639
Position 3438: 0.0015703118602579023
Position 5979: 0.001553753493067759
Position 3213: 0.0015317090472386052
Position 9968: 0.0014687557373960092
Position 2922: 0.0014253952361292196
Position 22008: 0.0013924620156675516
Position 4275: 0.0012365568553401546
Position 21972: 0.0011677933934429532
Position 10629: 0.001082192700500552
Position 10271: 0.0010328499410108547
Position 16348: 0.0009130002076755453
Position 414: 0.0008926396522045779
Position 1540: 0.0008653963515702644
Position 1400: 0.0008067063526906071
Position 2495: 0.0007938800648341706
Position 12264: 0.0007487416141222132
Position 1218: 0.0007207517920222947
Position 4327: 0.0006336680076281184
Position 208: 0.0005660589072559298
Position 14633: 0.0005127643214461991
Position 4849: 0.0004993725395720728
Position 1629: 0.0004847237385471493
Position 1888: 0.00044497130990151147
Position 104: 0.00044314757119706953
Position 3685: 0.00038788308196617403
Position 686: 0.0003665258118697709
Position 474: 0.0003610388687722242
Position 1383: 0.00034335152294845373
Position 21152: 0.00032965269414673455
Position 1499: 0.00030709846026735955
Position 312: 0.0002987851456715488
Position 423: 0.00028106219460694015
Position 16429: 0.0002610148960909168
Position 1571: 0.000253842848745307
Position 1291: 0.00022911164531374452
Position 1780: 0.00022699281502987884
Position 4622: 0.00020391415107657608
Position 971: 0.0002006556900408885
Position 9126: 0.00019790778254801317
Position 9168: 0.00019147071269497536
Position 1615: 0.00018047978312388455
Position 226: 0.00015680325413593277
Position 673: 0.00012899437446945973
Position 39: 0.00010567706580411976
Position 1525: 0.00010454925918506846
Position 905: 0.00010274818454717634
Position 1566: 9.644574724133111e-05
Position 119: 8.576723403012108e-05
Position 465: 7.142819084629192e-05
Position 1532: 7.062869334014871e-05
Position 1611: 6.361947615805382e-05
Position 776: 3.5745681653251006e-05
Position 1790: 3.512421093412223e-05
Position 354: 2.9255670983871448e-05
Position 675: 2.3929768595531164e-05
Position 11036: 2.0646688188362754e-05
Position 251: 1.8993168197483542e-05
Position 1033: 1.553919685870105e-05
Position 582: 6.615427308664402e-06
Position 871: 5.126205007980834e-06
Position 361: 4.667751946988028e-06
Position 599: 4.129662027868554e-06
Position 801: 3.4001698816614035e-06
Position 1056: 1.9671330665426466e-06
Position 914: 1.276471947796746e-06
Position 860: 1.0175944365052818e-06
Position 114: 8.36495807996534e-07
Position 272: 7.965737142878685e-07
Position 234: 7.860156295263183e-07
Position 953: 7.49503472314872e-07
Position 867: 7.001316657285494e-07
Position 169: 6.734549598036493e-07
Position 12: 4.402117688231139e-07
Position 692: 2.3482214199234644e-07
Position 575: 1.3942909278264347e-07
Position 428: 1.3602842088129879e-07
Position 480: 1.0729035336263863e-07
Position 326: 8.94689884767205e-08
Position 486: 8.882201869318797e-08
Position 472: 8.636786513690315e-08
Position 108: 2.9718877005555707e-09
Position 81: 1.7035101430283203e-09
Position 67: 1.6813359134722243e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 9051: 0.9889672220379568
Position 12160: 0.9131594346941665
Position 18832: 0.7741532258758329
Position 5369: 0.7557160323634585
Position 16233: 0.6978781972131795
Position 15848: 0.6408760995328332
Position 10441: 0.6382229091834474
Position 28242: 0.6165822395263164
Position 7589: 0.5716140517223661
Position 10184: 0.5400773165152094
Position 10220: 0.4091555572354935
Position 15885: 0.28275523991674983
Position 1958: 0.2561873878823176
Position 16589: 0.25186754545404744
Position 2612: 0.2500264989308261
Position 18814: 0.1805383085247877
Position 5674: 0.15396333901753428
Position 4974: 0.1512314779544124
Position 3768: 0.14457749672338124
Position 15560: 0.11295691253089624
Position 16981: 0.10349445446220634
Position 24236: 0.09902701243033665
Position 12095: 0.06439864446032896
Position 8355: 0.06347580895750901
Position 15586: 0.06117682262490911
Position 16836: 0.05966867567008985
Position 5412: 0.05821890085361513
Position 23805: 0.05501620815359817
Position 24106: 0.05436752623660554
Position 1341: 0.04803019338751219
Position 651: 0.04482911872726491
Position 1144: 0.04435832865739202
Position 18883: 0.04179011543853945
Position 19900: 0.03444848637963545
Position 21755: 0.032165882477074234
Position 15900: 0.03174322112064455
Position 9772: 0.02998288596979683
Position 16094: 0.027696071910647515
Position 26185: 0.02708788961965547
Position 25868: 0.026826135142674727
Position 794: 0.026679293448506513
Position 3708: 0.026072449495810578
Position 7750: 0.02311722333306657
Position 10407: 0.02303046649432614
Position 23990: 0.018791589994320776
Position 16700: 0.017691439611082244
Position 12565: 0.017280712068954797
Position 3876: 0.01563721389801452
Position 19975: 0.01531359844807957
Position 17193: 0.0149550726637655
Position 491: 0.014094092847425032
Position 19873: 0.013990364376618136
Position 9237: 0.01385071074982528
Position 5871: 0.013528332183681798
Position 11616: 0.013358503573990214
Position 1539: 0.013058482694985718
Position 582: 0.012842661581075925
Position 762: 0.012698217737090877
Position 23737: 0.011172486010346082
Position 9125: 0.010956211626314695
Position 18159: 0.0106810009778829
Position 22120: 0.009702665583432434
Position 5448: 0.009649995601369504
Position 19890: 0.009179165280325242
Position 19949: 0.009144434175352188
Position 6273: 0.009069959685661681
Position 20019: 0.008703239172540515
Position 19523: 0.00869780690144207
Position 10261: 0.008696334863390867
Position 9703: 0.008534830472108417
Position 25724: 0.008305392819186845
Position 10422: 0.008284453346824715
Position 16969: 0.007869089699973488
Position 5636: 0.007729164006404615
Position 24666: 0.007328814293641385
Position 20475: 0.0071982446618446
Position 16540: 0.007085863118787429
Position 24637: 0.006916021821483184
Position 12532: 0.006492190001030766
Position 11118: 0.00615904065053105
Position 19082: 0.005535108811634666
Position 4220: 0.005459969824700397
Position 13187: 0.005459631097504769
Position 5705: 0.005162872116820126
Position 12065: 0.004648142777058281
Position 591: 0.004330575487942568
Position 24658: 0.004320084658319873
Position 20745: 0.004253803903397264
Position 5618: 0.004179017378489515
Position 22266: 0.004074746165858318
Position 16283: 0.003912150304276608
Position 3563: 0.0039054278876700433
Position 1996: 0.0038388003351028403
Position 519: 0.00370951540741051
Position 2580: 0.0037047140614230745
Position 22486: 0.0036255240888344426
Position 15307: 0.003586275751938871
Position 19562: 0.00357267818590032
Position 11760: 0.0034483116609112154
Position 19697: 0.0034275506955876757
Position 12976: 0.0033969015785313846
Position 414: 0.003362503653510428
Position 22348: 0.0033579852129284413
Position 22084: 0.003173480446343041
Position 1585: 0.0030965527672891114
Position 10455: 0.0030939105864095907
Position 12538: 0.0029986969584880683
Position 13119: 0.0029178485332253183
Position 21592: 0.0029027066292428233
Position 19235: 0.0028517633959584694
Position 19328: 0.002779656197879663
Position 12435: 0.0027621287201320013
Position 25973: 0.002653247263829837
Position 1611: 0.0026299187223419993
Position 18854: 0.0026113190405498265
Position 13216: 0.002543664595100928
Position 7369: 0.00251013058094753
Position 15346: 0.002185939497438992
Position 5979: 0.0019165140898174883
Position 1729: 0.001895989593747718
Position 16186: 0.0018720159589625885
Position 16030: 0.0018422284783875355
Position 497: 0.001805555696704699
Position 344: 0.0017155828559344195
Position 19852: 0.0016998784412245722
Position 6971: 0.0016770841733083639
Position 3258: 0.001671563678257679
Position 5955: 0.0016163802047762061
Position 2755: 0.0015986550063962547
Position 3084: 0.001531709047238605
Position 9850: 0.0014753112103643975
Position 11831: 0.0014222836517876361
Position 294: 0.001400396790137095
Position 12517: 0.0013989768171283454
Position 20134: 0.0013925844248607773
Position 15905: 0.0013657334896767408
Position 11691: 0.0013493041729088035
Position 19490: 0.0013080013581617854
Position 10450: 0.0012550015366041248
Position 2620: 0.0012273636963640437
Position 16027: 0.0011753312246199385
Position 10378: 0.0011650452182659478
Position 9906: 0.001161791331206462
Position 20167: 0.0011559802349388115
Position 1147: 0.0011436782779441729
Position 21098: 0.0011128680926123283
Position 1591: 0.001107925606613538
Position 20791: 0.0010467877676579498
Position 13220: 0.000981943348804266
Position 10489: 0.0009564979723862278
Position 12449: 0.0009398512945103253
Position 11934: 0.0008469777147402694
Position 1110: 0.0008297304583372791
Position 3879: 0.0008268940650629684
Position 12111: 0.0008214515489690486
Position 21735: 0.0007936057743590194
Position 12099: 0.0007645361019385854
Position 655: 0.000731882985269723
Position 4532: 0.0007032866906486484
Position 21572: 0.000678545907996834
Position 11133: 0.0006695646095115555
Position 13102: 0.0006152917580559911
Position 19456: 0.000611003644770379
Position 19100: 0.0005371299629443418
Position 19501: 0.0005051854875546838
Position 3292: 0.0004956474872062195
Position 15304: 0.0004622900664210478
Position 20583: 0.0004268028951435529
Position 19487: 0.00038459651096768864
Position 724: 0.0003650512158085243
Position 19308: 0.00034697383873437626
Position 1699: 0.00034200441053897887
Position 14622: 0.0003142459411626177
Position 2279: 0.0002810990327035663
Position 1738: 0.0002617767409148631
Position 10088: 0.00025033601243085044
Position 10614: 0.00023976129931825368
Position 774: 0.00023324059883374793
Position 1660: 0.0002274278553771574
Position 16260: 0.00021818438816807397
Position 1879: 0.00021756162172152576
Position 369: 0.00021635445851623234
Position 588: 0.00021379865553562658
Position 843: 0.00020797682283710074
Position 1643: 0.00020601709486575207
Position 12016: 0.0002032087727580637
Position 14499: 0.00019851838028358136
Position 16651: 0.00019500823230982908
Position 2323: 0.00019351814945495907
Position 17914: 0.00016212441635116335
Position 15700: 0.00015756013802597978
Position 509: 0.00014583279980854582
Position 21036: 0.00013063107893345288
Position 16483: 0.0001282292965667964
Position 10314: 0.00012794145945245168
Position 1673: 0.00012658139470077788
Position 20686: 0.000123914167689621
Position 769: 0.00011489057818532688
Position 1378: 9.922602727570863e-05
Position 20199: 9.734766075620908e-05
Position 392: 9.142340680320294e-05
Position 380: 8.084771478931437e-05
Position 7796: 7.795922453927914e-05
Position 8995: 7.656633572731698e-05
Position 7799: 7.13039474788126e-05
Position 18550: 6.799791794317897e-05
Position 9827: 5.569549575552323e-05
Position 9746: 5.415361031762904e-05
Position 1546: 5.0776122264630654e-05
Position 12406: 4.698807056420638e-05
Position 13084: 3.766491962516299e-05
Position 1655: 3.7605066657201395e-05
Position 12479: 3.744479282868335e-05
Position 13089: 3.7297968435674487e-05
Position 9247: 3.303570290822824e-05
Position 2023: 3.211770294025092e-05
Position 20938: 3.1397955967913775e-05
Position 1768: 2.7340959085432474e-05
Position 108: 2.6368258458117795e-05
Position 1517: 2.4046616589562973e-05
Position 6052: 2.330618829838256e-05
Position 418: 2.1000721736522406e-05
Position 532: 1.809422665823483e-05
Position 797: 1.5325747326008517e-05
Position 612: 1.513114247761448e-05
Position 10003: 1.5004479797846267e-05
Position 690: 1.4785625511056913e-05
Position 10933: 1.2655918140580138e-05
Position 397: 1.158307165466225e-05
Position 12019: 1.0536837078854797e-05
Position 122: 9.874998092194833e-06
Position 10721: 4.140769228171084e-06
Position 9254: 3.79708791411744e-06
Position 10737: 3.437049853933734e-06
Position 939: 2.589248313013265e-06
Position 1056: 2.5403728839091707e-06
Position 538: 2.3959247645216163e-06
Position 383: 2.1777635728298044e-06
Position 9271: 2.163994221738599e-06
Position 684: 2.1265492433175987e-06
Position 560: 1.884571394985029e-06
Position 874: 1.5729157368266526e-06
Position 549: 1.4876249625606372e-06
Position 465: 1.2494689137747229e-06
Position 154: 1.1675177341227683e-06
Position 312: 1.087812327707483e-06
Position 730: 1.0402368838375162e-06
Position 301: 9.007047165403311e-07
Position 1098: 6.326167077083778e-07
Position 801: 5.46299290607624e-07
Position 16062: 5.368183845604277e-07
Position 877: 4.7585318586691607e-07
Position 426: 3.924921129874891e-07
Position 944: 3.6631864993403364e-07
Position 394: 3.6305396019245963e-07
Position 620: 3.2752324738926673e-07
Position 401: 2.7372120645772445e-07
Position 10570: 1.6781865653499114e-07
Position 661: 1.1745691275629903e-07
Position 750: 1.1213929524574524e-07
Position 1369: 1.0180525776645471e-07
Position 1366: 1.0070706657795131e-07
Position 534: 8.572845038791906e-08
Position 1273: 8.391924612012133e-08
Position 260: 8.11953897406857e-08
Position 692: 7.078382741445714e-08
Position 431: 4.693502411683707e-08
Position 268: 4.6772698814628505e-08
Position 423: 3.6271235687471984e-08
Position 86: 3.533015534867421e-08
Position 137: 2.0069140949151508e-08
Position 234: 1.9322344513331446e-08
Position 623: 1.7854977213445433e-08
Position 10496: 1.2410264678978192e-08
Position 134: 1.0615933248185007e-08
Position 89: 6.448827041189841e-09
Position 81: 1.7094357945034117e-09
Position 197: 1.6074343228129107e-09
Position 119: 1.3079389447567796e-09
Position 202: 1.2616256432809804e-09
Position 272: 9.527328531172131e-10
Position 169: 5.386687058584573e-10
Position 185: 4.140408351247402e-10
Position 213: 1.455508525895021e-11
