Gene = Sart3
index = 943
Annotated 5SS: [ 1190  8438  9682 11416 13290 14372 17141 18278 18913 20120 20297 21308
 23749 24588 25887 26931 27464 27967]
Annotated 3SS: [ 8310  9576 11230 13237 14246 16984 18138 18804 20041 20237 21197 23635
 24510 25717 26478 27310 27775 29206]
SMsplice 5SS: [ 1314  8438  9682 11416 13290 14372 18913 20120 20297 21308 23749 24588
 25887 27464 27967]
SMsplice 3SS: [ 8310  9576 11230 13183 14246 18804 20041 20191 21197 23635 24510 25717
 27310 27775 29206]
top_k =  500
Partition function (log Z): 29.974472746252026

Sorted 5' Splice Sites (High to Low Probability):
Position 25887: 0.991661342383451
Position 13290: 0.989979036742467
Position 21308: 0.9873383291190242
Position 11416: 0.9826805870845243
Position 27464: 0.9812995240397987
Position 20120: 0.9780489296649327
Position 9682: 0.9736796395255629
Position 8438: 0.9695046415459015
Position 23749: 0.9644182056571728
Position 24588: 0.9210292390698174
Position 14372: 0.7773761723770766
Position 20297: 0.6851422464696039
Position 27967: 0.6751557309833152
Position 1314: 0.6673555586250013
Position 29595: 0.48850615323344937
Position 18913: 0.437080713303514
Position 22078: 0.3516064014596332
Position 2799: 0.3511950654632771
Position 18870: 0.31055309669015696
Position 18286: 0.3057514800852937
Position 17141: 0.29136844664290146
Position 29378: 0.25342214876202634
Position 22932: 0.2032023465589886
Position 353: 0.1777386813081071
Position 248: 0.16762202064252607
Position 1190: 0.1630836283256094
Position 17175: 0.15832740700907005
Position 28041: 0.14322831695337507
Position 6129: 0.13466378936669687
Position 12274: 0.13423945214244823
Position 5218: 0.132695271419266
Position 17130: 0.12589625035167534
Position 14938: 0.11715955578555294
Position 18278: 0.11525633714194168
Position 28164: 0.11135237087371362
Position 18978: 0.10252220174578325
Position 26361: 0.09940757820574835
Position 666: 0.08529469357711382
Position 27213: 0.07543989185723014
Position 14143: 0.06654973818208343
Position 26718: 0.06387663472931175
Position 26659: 0.062035436105541485
Position 26931: 0.06186146036857422
Position 25028: 0.06142607422588151
Position 212: 0.05833133145702286
Position 26742: 0.057003222199513794
Position 460: 0.05680201080820426
Position 27689: 0.05630587226247624
Position 14153: 0.0533364060027709
Position 657: 0.053092046670837355
Position 29536: 0.049899545380634874
Position 14054: 0.0424085234014998
Position 26407: 0.041902277685719296
Position 22341: 0.0366247055422933
Position 6756: 0.03544321751292795
Position 4248: 0.03386091265717227
Position 24788: 0.032832861307347784
Position 24015: 0.02979638223739106
Position 26643: 0.0297473410523919
Position 23289: 0.028889999339800326
Position 14039: 0.02858593983491649
Position 640: 0.02670176393756234
Position 914: 0.02641162864103138
Position 28271: 0.02412981852470225
Position 11936: 0.02284471289447023
Position 29: 0.0218409397768465
Position 20710: 0.021204741473116833
Position 972: 0.020204571325370423
Position 27917: 0.019084238979014675
Position 986: 0.018532573603208053
Position 2503: 0.017140177286954623
Position 23326: 0.01640777577394744
Position 10192: 0.016221791139189652
Position 292: 0.015204735995952501
Position 16546: 0.014388171807553819
Position 512: 0.014301436482819172
Position 19513: 0.011610712703613845
Position 27869: 0.011115669071607685
Position 13104: 0.010994220623635692
Position 21646: 0.010975127119029577
Position 11964: 0.010041183338260868
Position 26583: 0.009941549218917205
Position 24610: 0.00845587694354351
Position 9727: 0.008277149348181351
Position 17061: 0.008167563557559878
Position 25569: 0.007964277104429748
Position 29725: 0.007654601029938777
Position 24732: 0.007577632603853566
Position 18656: 0.007399023918344642
Position 25827: 0.0073969493486614035
Position 15672: 0.007223403351846307
Position 20860: 0.0071691080300800925
Position 16078: 0.007052219155951101
Position 9720: 0.0070016661654776205
Position 18228: 0.006974507344316005
Position 26273: 0.006843097640446843
Position 8414: 0.006639043571201849
Position 24845: 0.00654709707464396
Position 21335: 0.006449136167161667
Position 10324: 0.006381582668413379
Position 15402: 0.006291753889935598
Position 27677: 0.006070473978253537
Position 9644: 0.005917682628071876
Position 27077: 0.0058616529076070045
Position 297: 0.005841263759544223
Position 15951: 0.0057541025841652115
Position 8663: 0.005698605729971801
Position 11945: 0.005608425454922124
Position 2568: 0.005523970080930252
Position 22936: 0.005405328273505547
Position 24445: 0.005176060126800995
Position 23173: 0.005055093664950527
Position 28186: 0.0049766791182468805
Position 23819: 0.004156815580910713
Position 23892: 0.0039588157279173124
Position 1135: 0.003756771599628939
Position 2347: 0.003606103543554862
Position 28912: 0.003241741279094443
Position 11938: 0.0031971679112307093
Position 17134: 0.0031758026125040424
Position 18944: 0.0031620752986359396
Position 26391: 0.003097795251970484
Position 22638: 0.0029871846804492316
Position 9158: 0.0029644333361137937
Position 23197: 0.0027895733260827026
Position 29806: 0.0027386764927540153
Position 27402: 0.0027145806097786085
Position 29808: 0.002713789786754873
Position 10610: 0.002649144643092223
Position 9329: 0.002646005547196302
Position 10911: 0.0026379359383543037
Position 14934: 0.0025764180281128784
Position 15926: 0.0025398132008515057
Position 16130: 0.0024960145057994136
Position 17682: 0.0023847908778679965
Position 24567: 0.002368989153572916
Position 29599: 0.0023229304391575627
Position 16495: 0.0022688040784738595
Position 17068: 0.002264119210466418
Position 643: 0.0020933180797660807
Position 17090: 0.0019790902531588227
Position 28181: 0.0018571961965243658
Position 3237: 0.0017190465090613392
Position 24638: 0.001653170880450987
Position 1434: 0.0014858969953778132
Position 901: 0.0014041213959254221
Position 22058: 0.001390947884114151
Position 10018: 0.0013893924407572368
Position 20110: 0.0012529154404557574
Position 8389: 0.0012026752953895692
Position 26170: 0.001170193964047113
Position 10588: 0.001143018604920673
Position 25474: 0.0011365386463968498
Position 17842: 0.0011231728406958482
Position 25232: 0.0010851100390127137
Position 23712: 0.0010535780959669225
Position 25121: 0.0010145819396207398
Position 17675: 0.0010068738758494278
Position 11195: 0.0009370160645411904
Position 12750: 0.0009166003564551242
Position 29498: 0.0009155663417955653
Position 686: 0.0008117034477896661
Position 25009: 0.0006600076630628716
Position 25903: 0.0006428110116286679
Position 10497: 0.0006289320225428797
Position 24020: 0.0006263834033443806
Position 28145: 0.0006199487489401212
Position 24697: 0.000559496232244554
Position 8513: 0.0004957048986249198
Position 6114: 0.00047252337655851167
Position 8789: 0.00042310578420460605
Position 29524: 0.00042302307268008495
Position 2870: 0.0004225158613823406
Position 26356: 0.0003844001030941185
Position 25018: 0.00036644195480396865
Position 28199: 0.00036335448351724694
Position 360: 0.000354183815132479
Position 27958: 0.0003489315919509716
Position 24748: 0.00033750512861789334
Position 23815: 0.00032260047985777714
Position 23785: 0.0003048454528009343
Position 24782: 0.0002990993203596073
Position 26400: 0.00029834365788269327
Position 25781: 0.0002769396584107819
Position 24729: 0.00026205330169495205
Position 252: 0.00025037511653833074
Position 633: 0.0002481151049728127
Position 9999: 0.00022773410975513567
Position 23695: 0.00022671635474700105
Position 29783: 0.000223314959869667
Position 3246: 0.00020712435407799497
Position 20459: 0.00020553531663793084
Position 22137: 0.0001970743047260291
Position 28290: 0.00018842997247846136
Position 13688: 0.00017107082989333624
Position 21269: 0.0001606595374758775
Position 13285: 0.00015166477173578994
Position 23721: 0.00013922358637097852
Position 24158: 9.912705796366235e-05
Position 5030: 7.890083736275114e-05
Position 13826: 7.736477346166761e-05
Position 13758: 7.369910134197688e-05
Position 23800: 7.008516325176275e-05
Position 24628: 6.843210181906831e-05
Position 23716: 6.647051561452762e-05
Position 26214: 5.139121031808481e-05
Position 11788: 4.95119970261143e-05
Position 11302: 4.4037025837520666e-05
Position 22035: 3.3908772955986477e-05
Position 415: 3.363048382101676e-05
Position 11434: 3.136701969586111e-05
Position 464: 1.999337539867637e-05
Position 75: 1.6462472513381486e-05
Position 27477: 1.0692416595573487e-05
Position 11527: 8.488248486980425e-06
Position 446: 8.397331004227262e-06
Position 25867: 8.209761918957436e-06
Position 147: 6.982903171064712e-06
Position 11420: 6.66843343629803e-06
Position 18872: 6.364660964155908e-06
Position 11288: 6.10598021444417e-06
Position 66: 4.882170531742126e-06
Position 138: 4.8138488718935904e-06
Position 13575: 3.799756331597279e-06
Position 1338: 3.4981854326831447e-06
Position 2773: 3.176285716182274e-06
Position 1304: 3.143258347897547e-06
Position 519: 1.756044408261021e-06
Position 1362: 1.5818958940353918e-06
Position 167: 1.1262116718989273e-06
Position 64: 9.7778744006433e-07
Position 35: 5.687259804228635e-07
Position 362: 5.385917973163479e-07
Position 25908: 4.5508757966983306e-07
Position 598: 3.2468728829237257e-07
Position 335: 1.1331086912903499e-07
Position 77: 7.204245242409803e-08
Position 9701: 1.3323724355228438e-08
Position 10876: 7.883374200649349e-09
Position 20192: 2.825712280932602e-10
Position 20727: 1.2204801002629282e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 25717: 0.9869190705135074
Position 9576: 0.983745122630817
Position 23635: 0.9799958868492034
Position 8310: 0.9778420653111222
Position 27310: 0.9751884277224081
Position 24510: 0.9602764520853722
Position 21197: 0.9139835585985823
Position 20041: 0.8767709309584623
Position 18804: 0.8521117529667781
Position 11230: 0.8198028391744548
Position 29206: 0.7949516547737401
Position 29914: 0.6357849587018858
Position 14246: 0.5835492770936347
Position 20191: 0.5646549353483582
Position 13183: 0.5366284592714571
Position 16984: 0.5205259342663008
Position 27775: 0.5154108380494565
Position 1243: 0.48370700341012834
Position 29486: 0.30089128541739224
Position 2715: 0.29758633823318037
Position 13237: 0.2934423492313148
Position 21972: 0.29223502806268853
Position 18182: 0.2735559830665132
Position 26478: 0.215974570128236
Position 18138: 0.15442634150503867
Position 11321: 0.14235443716614515
Position 14267: 0.12902934724820536
Position 27955: 0.1269058970614919
Position 26151: 0.12626856130037054
Position 13043: 0.12405666820201684
Position 22893: 0.11074004403362324
Position 28090: 0.11034360314382317
Position 5120: 0.10314372375407067
Position 12183: 0.09657303325491315
Position 19964: 0.07869311325654464
Position 13911: 0.07817061613765128
Position 6006: 0.07688035127075298
Position 20237: 0.07312945310969678
Position 16990: 0.07065274537103436
Position 27811: 0.06815938669547
Position 27608: 0.06196605860581887
Position 24878: 0.05392105093808631
Position 27992: 0.05184338189326314
Position 14872: 0.05076336987561916
Position 13988: 0.04867695605193911
Position 21893: 0.04823648670595654
Position 27852: 0.046964919249167104
Position 27167: 0.04574410363274721
Position 27820: 0.04506864427870712
Position 21221: 0.043084052521211384
Position 11787: 0.04244087886483406
Position 5973: 0.04132914204788841
Position 2738: 0.03955002948269248
Position 6546: 0.03544321751292801
Position 14825: 0.032806344849360014
Position 14225: 0.03201640227059291
Position 22161: 0.03145990130824359
Position 20936: 0.031163596460165605
Position 548: 0.0294551888114159
Position 13190: 0.029412458993963397
Position 1108: 0.02839768954009683
Position 12073: 0.027536103875529697
Position 26603: 0.02684898610850513
Position 23151: 0.02601443554564791
Position 22831: 0.02592599184038787
Position 20206: 0.025924967217133315
Position 20048: 0.025414593963462247
Position 29695: 0.025413171146311444
Position 5216: 0.02531688932643383
Position 14839: 0.02319505303303741
Position 13933: 0.022014807578516087
Position 14248: 0.021334833601847347
Position 26976: 0.02095508207009984
Position 23086: 0.019404799903075424
Position 22704: 0.018907030678336153
Position 24697: 0.018897652422596785
Position 5958: 0.016926819424613916
Position 22677: 0.01650062443343537
Position 13952: 0.016336969329798202
Position 22905: 0.01623980439724011
Position 4090: 0.01621831809561926
Position 735: 0.015476047675177917
Position 20582: 0.014038917834508334
Position 26340: 0.013950028359119529
Position 27892: 0.013488521303539948
Position 16347: 0.013460753121615624
Position 10090: 0.012554012599677285
Position 29016: 0.011982386618508676
Position 20562: 0.01197042032168536
Position 19357: 0.011610712703613843
Position 26779: 0.01134327351210389
Position 29420: 0.011337030578920992
Position 20244: 0.011296076493989952
Position 25750: 0.011082769006390655
Position 2442: 0.010789881566394391
Position 15893: 0.010774852532530672
Position 27184: 0.010693955473803104
Position 24904: 0.009705486030431722
Position 22504: 0.009593625428672486
Position 11140: 0.008760015362159585
Position 26701: 0.008757187658705893
Position 3888: 0.008757009288525366
Position 9578: 0.008650029564302055
Position 26762: 0.008534946277281479
Position 2757: 0.008490112862987958
Position 13786: 0.008338092127810622
Position 23182: 0.007723206656057599
Position 2393: 0.007567231315043557
Position 22837: 0.007508045199879149
Position 18514: 0.007399023918344642
Position 14314: 0.007133985801106113
Position 27824: 0.007108926368787818
Position 26294: 0.006984641562156114
Position 13856: 0.006772265990579704
Position 23950: 0.006678137162265184
Position 12961: 0.006101394370550371
Position 23868: 0.006048157250473105
Position 13662: 0.005835433514633467
Position 15563: 0.005801738898668263
Position 26930: 0.005794628900576212
Position 19896: 0.005662325596410554
Position 1012: 0.0056258816078196515
Position 2405: 0.00555640802204023
Position 14020: 0.005464014320581887
Position 28040: 0.005436793126097587
Position 8525: 0.005297374077565919
Position 21560: 0.005273818211503541
Position 12990: 0.005232329890531404
Position 15304: 0.0052313352323545784
Position 23908: 0.005128379704506338
Position 1048: 0.005014388610310292
Position 25407: 0.004953198100253101
Position 1123: 0.004868596756857407
Position 15763: 0.004631739966483366
Position 22195: 0.004616900271241421
Position 17606: 0.004514837594413267
Position 29887: 0.0045053141404822195
Position 11050: 0.004332886229320757
Position 13270: 0.004290770700598716
Position 5126: 0.004234658338761579
Position 26222: 0.004152907973329193
Position 11067: 0.0040840738026557905
Position 4024: 0.00403958053571578
Position 29766: 0.0040017662719783265
Position 22569: 0.003984356899092364
Position 25336: 0.003965578934513305
Position 26497: 0.003869329279698926
Position 27318: 0.0038527778156544137
Position 24322: 0.003827578970606966
Position 27383: 0.003773495919878019
Position 26600: 0.003568914583383132
Position 21911: 0.0034891566963556804
Position 21016: 0.0033697343428311178
Position 26686: 0.0033338351617557896
Position 3961: 0.0032788174570154783
Position 21871: 0.0032298138353586262
Position 28689: 0.003219386754202494
Position 14785: 0.003066109407040228
Position 10564: 0.0030478514031222295
Position 29328: 0.0030396493581492266
Position 21944: 0.0030070097626621554
Position 1027: 0.002949701440300954
Position 14900: 0.0029054877120668304
Position 29705: 0.0028946460380336737
Position 2296: 0.002862313105795321
Position 23902: 0.0028454723287689083
Position 14788: 0.0028444677785386344
Position 19782: 0.002772351405178403
Position 21407: 0.0027423780180292024
Position 9151: 0.002646005547196302
Position 21404: 0.0026234864582624297
Position 14206: 0.0025883171299049944
Position 12078: 0.0025414623827554393
Position 1129: 0.002519679089232594
Position 15995: 0.0024355569477531995
Position 11323: 0.002390314136710044
Position 20790: 0.0023517274650534706
Position 29247: 0.002301016069976422
Position 1156: 0.0022479465789216595
Position 26483: 0.0022346009645801083
Position 9610: 0.002216888103994431
Position 22807: 0.002195336602276823
Position 10777: 0.0021921140274599404
Position 24367: 0.002098053484829793
Position 10221: 0.0020897915728791752
Position 28266: 0.002063529508398113
Position 29583: 0.0019899543861738775
Position 9927: 0.0019592250874313154
Position 29729: 0.0019185336453431826
Position 21712: 0.001874634304567148
Position 10218: 0.0017590107898345464
Position 1110: 0.001749844940598729
Position 15220: 0.0017364136904429474
Position 16440: 0.0017225753520453855
Position 27648: 0.0016126458867265082
Position 9989: 0.001580983140433991
Position 4066: 0.001567187280296385
Position 27627: 0.0015548597240480242
Position 2636: 0.001520209233289293
Position 12135: 0.0015067580896335787
Position 16296: 0.001473647412366649
Position 21244: 0.0014319318449398963
Position 2113: 0.001311859044928779
Position 24328: 0.0013028187922584703
Position 23882: 0.0012870522304671312
Position 3122: 0.0012779117230729492
Position 18777: 0.0012126987322764896
Position 14897: 0.0012043211964384878
Position 25660: 0.001191167303978706
Position 14670: 0.0011872621762711569
Position 1153: 0.0011546194160636984
Position 11746: 0.0011479294569029287
Position 14012: 0.0011367672382280715
Position 27254: 0.0011161554770520617
Position 28775: 0.0010817884703425537
Position 8889: 0.0010528660982775096
Position 13103: 0.001050695755348267
Position 2374: 0.0010388249208612439
Position 595: 0.0010315580317671075
Position 23865: 0.0010244687948604242
Position 14573: 0.0010165500455510223
Position 23850: 0.0010062144452046742
Position 10255: 0.0009659910106919382
Position 12155: 0.0009553799669921536
Position 11211: 0.0009104071854532683
Position 751: 0.0008695170297809494
Position 10071: 0.0008417828442212315
Position 12675: 0.0008244141551502754
Position 814: 0.0008164880605419316
Position 10459: 0.0007831886068491135
Position 21933: 0.0007550065914388871
Position 15520: 0.0007456694203160974
Position 14730: 0.000733800679485212
Position 25724: 0.0007205895444776777
Position 10095: 0.000706917367193882
Position 12200: 0.000674879980424353
Position 3160: 0.0006482591400663831
Position 9047: 0.0006449124020836138
Position 9084: 0.0006448925738058512
Position 24519: 0.0006373284155230137
Position 8923: 0.0006217622619468218
Position 27726: 0.000620982523018345
Position 11356: 0.0006123548359287234
Position 979: 0.0005978257815116663
Position 13243: 0.0005412364627310559
Position 12095: 0.000537057758901018
Position 10075: 0.0005341822987679469
Position 12121: 0.0005068088266879685
Position 20969: 0.0005009113918578012
Position 24397: 0.0004954117002924306
Position 2410: 0.0004941775041849015
Position 646: 0.000472245505498391
Position 10267: 0.00046831261441161346
Position 11182: 0.0004604455282867479
Position 26158: 0.0004569191285836394
Position 10780: 0.0004517566957419405
Position 24608: 0.0004493035772746802
Position 2242: 0.0004254646032164946
Position 8730: 0.00042310578420460605
Position 26307: 0.0004016359809725358
Position 8506: 0.0004012316524058824
Position 29276: 0.0003826955201855868
Position 22117: 0.0003789521738564143
Position 782: 0.0003722636407904409
Position 797: 0.00037189426902708127
Position 23891: 0.0003663214203635896
Position 12265: 0.00035432145295375366
Position 21508: 0.00034849345254305556
Position 29255: 0.0003166326591774784
Position 458: 0.00031491083630944884
Position 23854: 0.00030177538499134686
Position 23970: 0.0002893088508016471
Position 26111: 0.00027885082425181207
Position 12258: 0.00027579425822988593
Position 12044: 0.00027037730337095924
Position 11931: 0.0002701128354759155
Position 11717: 0.00025807266447559925
Position 9995: 0.0002534881006900643
Position 9801: 0.00024999287143659236
Position 621: 0.00024572801084229556
Position 2064: 0.00024313458054754238
Position 21762: 0.00023534418929711944
Position 10173: 0.00021792282687274855
Position 10192: 0.0002123938378767076
Position 12900: 0.0002025230236986507
Position 25514: 0.00018819281122520545
Position 20939: 0.00017763185440823514
Position 23828: 0.00017458002316108454
Position 26095: 0.00017120974802116857
Position 29928: 0.0001684492029198008
Position 26039: 0.00016620858269660567
Position 13049: 0.00014340450117301563
Position 21977: 0.000139154766646342
Position 20962: 0.00013574954112429777
Position 27655: 0.0001298903683019371
Position 22183: 0.0001277029363581668
Position 19802: 0.00012769714917875257
Position 9481: 0.00012439015178130537
Position 12235: 0.00012274085329366167
Position 801: 0.00012079413706898666
Position 20351: 0.00011979501383371648
Position 2299: 0.00011746066205243645
Position 12577: 0.00011481793575964647
Position 28149: 0.00011470910005550902
Position 26036: 0.00011030527340431554
Position 10337: 0.00011001250807154636
Position 2502: 0.00010432807859013702
Position 24445: 9.565378858644357e-05
Position 9457: 9.434108264599123e-05
Position 23587: 9.314615487571596e-05
Position 30055: 9.233069516517005e-05
Position 508: 9.115362058109603e-05
Position 26085: 8.926210179009972e-05
Position 14152: 8.865924550246928e-05
Position 9889: 8.182414002143385e-05
Position 4853: 7.890083736275099e-05
Position 9792: 7.620554633433216e-05
Position 19768: 7.582611664082111e-05
Position 2011: 7.505986225075926e-05
Position 20841: 7.127086785048259e-05
Position 698: 6.218680371659714e-05
Position 985: 6.115018995913124e-05
Position 13762: 6.067911774355215e-05
Position 10496: 5.657220874652202e-05
Position 2255: 5.5119003126272765e-05
Position 2554: 4.892861772022639e-05
Position 511: 4.692184858138977e-05
Position 491: 4.547591507030732e-05
Position 26354: 4.441291414581825e-05
Position 9364: 4.396514391018567e-05
Position 9892: 4.362706963231624e-05
Position 9816: 4.33538032699547e-05
Position 25747: 3.34095067643001e-05
Position 874: 2.9941295088804788e-05
Position 21734: 2.969270823992955e-05
Position 913: 2.965598633553714e-05
Position 1338: 2.936596185453145e-05
Position 25995: 2.9304657058836464e-05
Position 26107: 2.73396375259385e-05
Position 2325: 2.731904945210013e-05
Position 2489: 2.6808773462058007e-05
Position 25664: 2.590093748998696e-05
Position 20945: 2.5104885637242456e-05
Position 844: 2.2488699020952025e-05
Position 25999: 2.083003251565484e-05
Position 787: 1.9673369319711928e-05
Position 13615: 1.9337694085866772e-05
Position 656: 1.7064896949565183e-05
Position 20579: 1.1692470368614906e-05
Position 24717: 1.1075177442720495e-05
Position 907: 9.942877449448565e-06
Position 13487: 9.43195315929376e-06
Position 432: 9.078953058206133e-06
Position 21718: 9.00545463420948e-06
Position 411: 8.988117616593723e-06
Position 11827: 8.741912983797463e-06
Position 25576: 7.646229127451664e-06
Position 21782: 7.6196415268948996e-06
Position 359: 7.159486049505494e-06
Position 20496: 5.674048683383072e-06
Position 14476: 5.41466188270937e-06
Position 14599: 5.18752975281082e-06
Position 21820: 4.296119441717922e-06
Position 13562: 3.836874768105289e-06
Position 20278: 3.832697272310085e-06
Position 20401: 3.7288480393628207e-06
Position 14516: 2.6048686220936002e-06
Position 22285: 2.294346247440039e-06
Position 25967: 2.033376121775095e-06
Position 9813: 2.0051162073159205e-06
Position 21771: 1.989067653111213e-06
Position 9903: 1.7538149147380687e-06
Position 9406: 1.414313567833288e-06
Position 1280: 1.3139201619426638e-06
Position 13401: 1.1733931122956853e-06
Position 13503: 1.1360178228053063e-06
Position 24889: 9.433923640140438e-07
Position 24522: 9.20291483834067e-07
Position 10025: 6.688556491822687e-07
Position 26053: 6.26267163595837e-07
Position 11447: 5.695341483245882e-07
Position 13431: 3.745281510808305e-07
Position 23985: 3.4871336811408956e-07
Position 10110: 2.7991788641066756e-07
Position 925: 2.495705330273952e-07
Position 707: 2.467405426146969e-07
Position 630: 1.855065120323555e-07
Position 519: 1.426494484628144e-07
Position 10434: 1.3131410331609423e-07
Position 10480: 1.1436144370264653e-07
Position 352: 1.0848040939094866e-08
Position 328: 6.307711606611124e-09
Position 526: 5.003365472918564e-09
Position 379: 4.545616355822981e-09
Position 500: 2.766832530702436e-09
Position 392: 1.6242058924947401e-09
Position 370: 1.411639232808825e-09
Position 156: 9.933782570065004e-10
Position 203: 4.1817810937246243e-10
Position 397: 1.1260482008488904e-10
Position 25340: 9.868497199293792e-11
Position 163: 9.343911732307678e-11
Position 375: 5.342589808669624e-11
Position 390: 5.2434226021797466e-11
Position 25754: 1.6061596068179853e-11
