Gene = Sdhc
index = 958
Annotated 5SS: [   45  4848  7046 11910 14611]
Annotated 3SS: [ 4790  6943 11847 14446 20697]
SMsplice 5SS: [   45  4848  7046 14611]
SMsplice 3SS: [ 4790  6943 14446 20697]
top_k =  500
Partition function (log Z): -12.289328440315094

Sorted 5' Splice Sites (High to Low Probability):
Position 7046: 0.9984533794523599
Position 4848: 0.9311910245420358
Position 45: 0.6568248030328143
Position 14611: 0.5328281055082069
Position 11910: 0.2141441118022823
Position 4644: 0.16876296488672993
Position 12187: 0.16740983689072567
Position 3318: 0.1474447796547901
Position 124: 0.09185272894520409
Position 520: 0.07766199276275058
Position 501: 0.07604762776691612
Position 12206: 0.04861157145161729
Position 5652: 0.04856116374840728
Position 160: 0.043437185031718756
Position 2695: 0.031141443742114618
Position 4463: 0.022731466771486807
Position 4403: 0.020886902952642537
Position 7651: 0.01770802495620658
Position 915: 0.011482312298421393
Position 6235: 0.011083533197469915
Position 4916: 0.010014190250731251
Position 9635: 0.009487196818140753
Position 8730: 0.00853986511896641
Position 8114: 0.008097949277262073
Position 595: 0.008019170021380176
Position 14906: 0.007178495484566403
Position 591: 0.0066253890587633
Position 115: 0.0065444479408938855
Position 6819: 0.006425995425234967
Position 335: 0.006330694535088138
Position 1709: 0.005448871707549275
Position 12036: 0.004861763090765728
Position 3208: 0.004574190637690529
Position 234: 0.003933252832224106
Position 1000: 0.003828687895710913
Position 6159: 0.0033777018215927672
Position 4026: 0.0029731109674560018
Position 2334: 0.002928268531316305
Position 11346: 0.0028032208734296133
Position 1100: 0.0026742814813120862
Position 4394: 0.0024684203388070595
Position 4362: 0.0023883854414612545
Position 12637: 0.00215408438720064
Position 10696: 0.002068932799394977
Position 5669: 0.0018661526916114676
Position 4944: 0.0017459049754947264
Position 3289: 0.0016769970140591264
Position 3019: 0.0013580788660857062
Position 10168: 0.0012942390661428282
Position 711: 0.0012634082228086835
Position 5319: 0.0011993891000259122
Position 733: 0.001089253972616712
Position 242: 0.0009856856766946316
Position 5063: 0.000953246867820091
Position 1013: 0.0009489694514900313
Position 1079: 0.0008559970231250166
Position 3197: 0.0006099490473861187
Position 7896: 0.0005816521919724872
Position 2182: 0.0005727115952837132
Position 2208: 0.0005524010581570086
Position 4564: 0.0005090584152583973
Position 4864: 0.0005009921066603193
Position 3195: 0.0004910449211903858
Position 5414: 0.00048431503450005394
Position 9204: 0.0004324951857020028
Position 10048: 0.00038768559899180735
Position 9630: 0.0003086832904972332
Position 4838: 0.00022235208096285747
Position 3001: 5.8987555910818785e-05
Position 3023: 5.318168221128952e-05
Position 8259: 1.2497725076529338e-05
Position 7582: 7.831334712444464e-06
Position 8227: 5.601769186781927e-06
Position 10892: 4.991966192733435e-06
Position 11041: 4.4989899464394705e-06
Position 84: 1.6901974405971417e-06
Position 68: 1.5990268248733828e-06
Position 524: 1.5683443408257362e-06
Position 793: 1.471454843000543e-06
Position 534: 1.0612820641047946e-06
Position 369: 8.480396613051239e-07
Position 1311: 8.316283976717938e-07
Position 391: 8.197686982514139e-07
Position 6: 7.345228588519632e-07
Position 1307: 7.123115986352716e-07
Position 873: 5.739686698785285e-07
Position 7672: 5.600141908003708e-07
Position 33: 4.65545093763941e-07
Position 316: 4.452365511143468e-07
Position 458: 3.9436545966656013e-07
Position 467: 3.6269810871546047e-07
Position 424: 3.578001087712046e-07
Position 103: 2.1685991773002272e-07
Position 7022: 1.5383547910785595e-07
Position 162: 7.309206018586667e-08
Position 126: 4.83476462769055e-08
Position 271: 3.820911052630831e-08
Position 254: 3.448274671542297e-08
Position 246: 2.1579698689638018e-08
Position 265: 2.1182316492631807e-08
Position 244: 1.5868589639388262e-08
