Gene = Fank1
index = 400
Annotated 5SS: [   110  76483  85367  91339  92492  93227 100053 103162 103489 103628]
Annotated 3SS: [ 76304  85241  91256  92416  93160  99886 103017 103410 103582 103736]
SMsplice 5SS: [   110  15433  21988  24879  33686  64072  76483  85367  85603  91339
  92735  93227 100053 103628]
SMsplice 3SS: [ 15306  21853  24784  33568  63954  76304  85241  85453  91256  92546
  93160  99886 103410 103736]
top_k =  500
Partition function (log Z): -64.397615358842

Sorted 5' Splice Sites (High to Low Probability):
Position 110: 0.8478843346630823
Position 6078: 0.701193872987872
Position 15433: 0.3091211972838736
Position 15552: 0.23491445111242484
Position 6058: 0.14092095801581142
Position 707: 0.11130368999392733
Position 14650: 0.1025940592973932
Position 12697: 0.0724883333551794
Position 165: 0.0654127052866293
Position 11068: 0.062168773962069074
Position 6855: 0.04673037293572246
Position 3931: 0.023076383764454825
Position 1384: 0.019081788819243103
Position 2209: 0.01451919345761649
Position 3484: 0.013975662272987969
Position 244: 0.0059073993030685475
Position 6041: 0.003669015248814658
Position 487: 0.0033754732895594857
Position 342: 0.002257683419317803
Position 6099: 0.0018070551973477975
Position 134: 0.0009234893146869907
Position 499: 0.00047564014577294856
Position 476: 0.00022555628417773207
Position 335: 0.00018468231994230817
Position 6339: 9.007341980868314e-05
Position 870: 4.5867432272007624e-05
Position 468: 3.552304856820398e-05
Position 251: 2.8177471945374377e-05
Position 357: 2.686759544177942e-05
Position 41: 1.7393427215638365e-05
Position 268: 1.6352735371709942e-05
Position 538: 7.3869350188990926e-06
Position 746: 7.1935141502446906e-06
Position 939: 6.854738086375718e-06
Position 390: 6.493236575482401e-06
Position 719: 6.247124844981176e-06
Position 262: 5.635175576236669e-06
Position 711: 5.5951984567301845e-06
Position 339: 4.905607884024104e-06
Position 260: 3.541786635650701e-06
Position 470: 3.5015968128169255e-06
Position 403: 3.16712156520827e-06
Position 302: 3.159724748818004e-06
Position 442: 2.9548535108250427e-06
Position 512: 1.8865665495958836e-06
Position 454: 1.6331372298740841e-06
Position 501: 1.6059917708193557e-06
Position 514: 1.2151010763710488e-06
Position 456: 1.2009029845787353e-06
Position 304: 7.52067041095739e-07
Position 563: 7.16949879353794e-07
Position 460: 4.165292827610923e-07
Position 421: 3.6117945785773537e-07
Position 540: 1.232706930238845e-07
Position 428: 1.1354118598862412e-07
Position 407: 1.0025449023716391e-07
Position 595: 9.157579207809699e-08
Position 593: 5.3132250803065494e-08
Position 478: 2.883216567246249e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 15306: 0.7026488991993742
Position 17701: 0.38684350283968066
Position 5963: 0.31169912739839944
Position 16026: 0.24914689902867185
Position 5966: 0.23872358825199036
Position 5885: 0.16718422089433305
Position 14536: 0.11982947314448802
Position 5931: 0.11155197460992904
Position 12479: 0.07426137126552171
Position 14756: 0.07219745594294631
Position 10949: 0.062168773962069074
Position 6806: 0.04424879815035303
Position 600: 0.03303294830471016
Position 11425: 0.024664015345709243
Position 12081: 0.02135180608452344
Position 12107: 0.014190054051550943
Position 1265: 0.01376048046902045
Position 6001: 0.013553367359600138
Position 14759: 0.01299974173438763
Position 3783: 0.01020383898685422
Position 2064: 0.00962624212213576
Position 12012: 0.006859228742682603
Position 3218: 0.006700827018923225
Position 657: 0.004832483045936326
Position 10065: 0.004776355979822739
Position 3343: 0.004495669403157544
Position 2080: 0.004316082214160538
Position 5739: 0.0042294901534100145
Position 3800: 0.0037066951855837427
Position 3862: 0.0036655859869741472
Position 3711: 0.0035195799795706474
Position 10069: 0.0030539493630752815
Position 6714: 0.002954800872704587
Position 11341: 0.0027431498990953622
Position 6664: 0.0027138972390249438
Position 6425: 0.00247622177280973
Position 6223: 0.002320681645763381
Position 1197: 0.002206966949747916
Position 5871: 0.002101635630072438
Position 6689: 0.0018029611404945774
Position 5819: 0.001710062060033405
Position 1289: 0.0013778698869283987
Position 4920: 0.0013037143309322994
Position 3853: 0.0011829262294081994
Position 5519: 0.001098660281231483
Position 11977: 0.0010968577261614998
Position 3408: 0.0010566677789522253
Position 3328: 0.0010345159269874516
Position 10729: 0.0008609487073379025
Position 1062: 0.0007717201738987184
Position 475: 0.000713171581484784
Position 3918: 0.0007089616294524182
Position 3437: 0.0006413523841688255
Position 1246: 0.0005560315413076951
Position 4678: 0.000554718409853574
Position 5191: 0.0005521136011998354
Position 1220: 0.00046040686180526415
Position 2767: 0.0003740486579343554
Position 3072: 0.00035839200188673607
