Gene = Tnfsf4
index = 1129
Annotated 5SS: [  335 19602]
Annotated 3SS: [19558 21537]
SMsplice 5SS: [  335  1744 19659]
SMsplice 3SS: [ 1648 19558 21537]
top_k =  500
Partition function (log Z): -16.75459135756954

Sorted 5' Splice Sites (High to Low Probability):
Position 1744: 0.933378147625354
Position 335: 0.7116661624038789
Position 6643: 0.29460398898222
Position 423: 0.24293706415179156
Position 4265: 0.2418629467574444
Position 7272: 0.209368315669675
Position 1158: 0.12597891082866142
Position 10403: 0.1103576205460853
Position 4269: 0.04925504649658038
Position 13292: 0.04426313421640046
Position 895: 0.037324300100052124
Position 6824: 0.03725105818908523
Position 5829: 0.03555925333111228
Position 11728: 0.0353238153382515
Position 260: 0.013367347405542762
Position 1125: 0.01259599569976096
Position 2066: 0.010562541924867096
Position 5107: 0.009806364936216611
Position 661: 0.008397982356617241
Position 263: 0.005786196130224613
Position 129: 0.005530544222065152
Position 1546: 0.005283180150887584
Position 2637: 0.0048775611434839486
Position 238: 0.004740230543434178
Position 3551: 0.004230340197193823
Position 1654: 0.004186872142756962
Position 39: 0.0028387575793190076
Position 5129: 0.0026888798934648667
Position 462: 0.002671558985762996
Position 107: 0.0026489995470848266
Position 408: 0.0025335188784372065
Position 1116: 0.002322810554783381
Position 145: 0.00204852201838609
Position 830: 0.0017680122920618428
Position 922: 0.0013481258808334781
Position 788: 0.00123123019087209
Position 467: 0.0011771238726824389
Position 1024: 0.0009028360294282852
Position 431: 0.0008278215093601805
Position 7933: 0.0008182548532431318
Position 1512: 0.0008137066531790638
Position 7123: 0.0006278440157760127
Position 664: 0.0005596672567420287
Position 688: 0.000553900506746703
Position 1086: 0.0004909752105018463
Position 1456: 0.0004523485698918477
Position 1130: 0.0004436926021763436
Position 46: 0.00027226994439055095
Position 2118: 0.00025407872379201425
Position 1735: 0.00011852247460682372
Position 489: 8.801783662575252e-05
Position 104: 6.556875949596851e-05
Position 295: 6.452425672197133e-05
Position 188: 3.2880482433524e-05
Position 1977: 3.180655301167168e-05
Position 601: 2.8045352250565125e-05
Position 348: 2.270788623784952e-05
Position 436: 2.2668362357494444e-05
Position 533: 8.333392874644773e-06
Position 669: 8.316267669855693e-06
Position 472: 6.903327034251213e-06
Position 117: 6.440695982356351e-06
Position 514: 5.006643169841115e-06
Position 401: 3.964415599592153e-06
Position 528: 3.4123679378759017e-06
Position 487: 3.1478989148383873e-06
Position 766: 2.685167249700763e-06
Position 3166: 2.1611691868655355e-06
Position 733: 1.726453794189473e-06
Position 2115: 1.4153472982342892e-06
Position 1709: 1.3672566629542611e-06
Position 2163: 1.1570057674189581e-06
Position 469: 8.754238021081289e-07
Position 716: 1.1911030173090507e-07
Position 308: 1.1786494697699164e-07
Position 671: 1.1432076800656598e-07
Position 2217: 1.1204009592968633e-07
Position 2099: 1.040606916307254e-07
Position 520: 3.912759048248342e-08
Position 563: 2.585884374320369e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1648: 0.9010325010867843
Position 13157: 0.583871745227347
Position 4103: 0.2044366431885834
Position 6510: 0.18412891066806697
Position 6489: 0.17579676450476828
Position 7089: 0.17460428232909186
Position 10292: 0.13335994568163112
Position 11510: 0.12861181293996088
Position 10659: 0.07975063073994954
Position 973: 0.07672495516735876
Position 7035: 0.05099808464146655
Position 13883: 0.04426313421640046
Position 787: 0.038368536696205546
Position 7726: 0.03631939791565718
Position 1045: 0.031226851653397513
Position 8105: 0.029478956808760132
Position 4122: 0.028282040844019994
Position 1679: 0.02824894035683907
Position 4157: 0.025609620451033144
Position 4082: 0.0236989151372298
Position 7072: 0.015364035758147205
Position 5547: 0.013962711684478647
Position 2751: 0.013708773589281057
Position 5659: 0.012614616799718646
Position 10970: 0.011383306258243865
Position 4199: 0.011321555908730626
Position 2297: 0.010689063701248553
Position 586: 0.010511341893145764
Position 5635: 0.010188526228081744
Position 990: 0.008337421156879462
Position 339: 0.008086740111996065
Position 5015: 0.007873017622877513
Position 1369: 0.007230006714923121
Position 1490: 0.007114977172466688
Position 5057: 0.0062828119807253726
Position 3679: 0.006230745055749719
Position 6097: 0.0051073433629443485
Position 2434: 0.004921178101324686
Position 10328: 0.004781939078184313
Position 1912: 0.004705654205376298
Position 4382: 0.004150679632933023
Position 8189: 0.004063765345790458
Position 170: 0.003607863758755858
Position 369: 0.003319974816079649
Position 1865: 0.003183952880756303
Position 1958: 0.0029858541295325913
Position 4956: 0.0029697092365494945
Position 1072: 0.0027502666766149246
Position 921: 0.002430080147641299
Position 3318: 0.0022603869293191386
Position 1011: 0.0021015226200359247
Position 3341: 0.001995890089474868
Position 7866: 0.0019283925876377155
Position 794: 0.001893531678856419
Position 3363: 0.0018840060678187514
Position 8539: 0.0018305259234995684
Position 2664: 0.0017717004832795765
Position 8963: 0.0015463372701624667
Position 6935: 0.0015166262579204568
Position 7500: 0.001472600241777311
Position 3431: 0.0013169309925590107
Position 2318: 0.0010159329252538462
Position 4994: 0.0009453023546224434
Position 1121: 0.0009302595398383762
Position 1973: 0.0009020530325403025
Position 1015: 0.0008688879943571603
Position 664: 0.0008594106402844036
Position 908: 0.0008538921091781414
Position 2574: 0.0008470445919714121
Position 7610: 0.0008326967799978482
Position 1047: 0.0007546568390156392
Position 748: 0.0007400522133884549
Position 4505: 0.0007277118504247417
Position 2490: 0.0007244301884298184
Position 2364: 0.0006367340264148218
Position 931: 0.0006198340769890972
Position 7530: 0.0005777787596741784
Position 3548: 0.0005301915541532899
Position 3235: 0.0005134368885846502
Position 514: 0.0004647660195176951
Position 2231: 0.00045332678077729085
Position 4815: 0.00044043592057244453
Position 6368: 0.0003825383400820249
Position 825: 0.0003305584393575468
Position 882: 0.00023854511343592472
Position 2464: 0.0002256596167634713
Position 2114: 0.0002206621385487531
Position 688: 0.00021963059185913924
Position 2835: 0.00021068342848829468
Position 4339: 0.00020848599922148952
Position 2342: 0.00019495665988107264
Position 2526: 0.0001924269639826334
Position 142: 0.00018888506758710103
Position 3831: 0.00013493690014632355
Position 1023: 0.00011073596507903812
Position 1687: 0.0001061483284872333
Position 225: 9.605775276122466e-05
Position 1870: 8.751017341258536e-05
Position 627: 7.500046587198442e-05
Position 1844: 6.312442727884904e-05
Position 853: 6.254937882124797e-05
Position 348: 6.0929929805728375e-05
Position 2059: 6.0072536593118785e-05
