Gene = Csn3
index = 301
Annotated 5SS: [ 100 2055 2721 4637]
Annotated 3SS: [1992 2690 4144 6779]
SMsplice 5SS: [ 100 2055 4637]
SMsplice 3SS: [1992 4493 6779]
top_k =  500
Partition function (log Z): -7.808001504601354

Sorted 5' Splice Sites (High to Low Probability):
Position 100: 0.8876509829000013
Position 2055: 0.5358243332370273
Position 4637: 0.5184493542758757
Position 2083: 0.29041005505855777
Position 161: 0.05220228816520851
Position 2721: 0.04653516279948711
Position 2937: 0.04447360554959919
Position 757: 0.03538839739042132
Position 741: 0.031183982425877645
Position 845: 0.025198829374208694
Position 979: 0.01802512357521717
Position 4152: 0.015912076218792058
Position 211: 0.008752894121029685
Position 4211: 0.008313186548691544
Position 1715: 0.005759433061941624
Position 4288: 0.005381386073198839
Position 5981: 0.004560346740320394
Position 2386: 0.004408723564091869
Position 260: 0.003913176285264964
Position 6132: 0.0038732658006608092
Position 536: 0.002760330725049943
Position 1200: 0.0022060899776604123
Position 4171: 0.002094570188571969
Position 6207: 0.002003224946339726
Position 5495: 0.0017975728904306557
Position 5967: 0.0016332166197809595
Position 5835: 0.0014269161165458887
Position 5799: 0.001341766098575713
Position 6177: 0.0012008184937634856
Position 2445: 0.0009560960339241415
Position 132: 0.0007785384994591162
Position 137: 0.0006638464780061292
Position 3951: 0.000623602655724527
Position 3696: 0.000545365241862947
Position 1866: 0.00047708181708540565
Position 3843: 0.0003951799555677303
Position 124: 0.00037259334905755456
Position 2141: 0.00034803659356475635
Position 3229: 0.0003167773197408351
Position 290: 0.00030915960847756444
Position 1082: 0.00027751592600947926
Position 8: 0.0002573736721518321
Position 1506: 0.00025084622389163645
Position 205: 0.00024428635620831125
Position 877: 0.00023406286191600268
Position 3582: 0.0002333981668182564
Position 1072: 0.0002290010639406042
Position 3261: 0.00022656505474665884
Position 1376: 0.00017165847140122647
Position 3237: 0.00016378228174565384
Position 1751: 0.00016366747829166443
Position 2929: 0.0001622564448670378
Position 522: 0.0001301162790461266
Position 581: 0.0001140499316392456
Position 391: 0.00011344970564792619
Position 2491: 9.226555704353733e-05
Position 1292: 8.033338488453427e-05
Position 819: 7.815409028711543e-05
Position 15: 7.606919654617784e-05
Position 1745: 5.702762276676402e-05
Position 888: 5.366156259059776e-05
Position 2475: 4.493251053635759e-05
Position 993: 4.272836624318127e-05
Position 859: 3.7622452145903204e-05
Position 1051: 3.607122616822736e-05
Position 2077: 3.210020604649464e-05
Position 2320: 1.6326950161242328e-05
Position 2409: 1.2673247829045294e-05
Position 2519: 1.0632584824002228e-05
Position 2059: 9.15822354940218e-06
Position 632: 5.07631092992598e-06
Position 657: 3.7151421551957653e-06
Position 3159: 3.589993679519725e-06
Position 2165: 2.8419613507683095e-06
Position 241: 1.133349711819248e-06
Position 221: 1.0389461151292818e-06
Position 197: 9.481550437639638e-07
Position 651: 6.964515893924871e-07
Position 565: 6.631587691493869e-07
Position 489: 3.8051673249728793e-07
Position 21: 3.2548932833235877e-07
Position 615: 2.331078955562808e-07
Position 35: 1.8927908454091585e-07
Position 476: 1.455090298118482e-07
Position 613: 1.419035019893812e-07
Position 649: 1.3720664389101955e-07
Position 330: 1.341946074704878e-07
Position 596: 1.0296400611427972e-07
Position 710: 8.511901689301262e-08
Position 892: 4.329209979992875e-08
Position 706: 3.421182851376602e-08
Position 605: 1.4336713858908587e-08
Position 880: 5.2658936040692975e-09
Position 389: 6.827092627654486e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 6779: 0.5757729905372065
Position 1992: 0.5647618655324858
Position 4493: 0.29046350036209057
Position 1958: 0.26417051542828784
Position 4144: 0.2425999601027827
Position 5718: 0.12114999782644717
Position 2690: 0.08259061357726669
Position 5009: 0.04840075594053278
Position 4372: 0.043559501504967575
Position 740: 0.04207335145367297
Position 4438: 0.02851932105986748
Position 4547: 0.02552479011470671
Position 4323: 0.01906679126817038
Position 2276: 0.01870274784466918
Position 6060: 0.018321811664649065
Position 5731: 0.016697038521128575
Position 485: 0.015533032816928725
Position 2618: 0.01393485075203157
Position 6643: 0.012871493314028242
Position 4308: 0.010631417938185148
Position 5965: 0.010404545346585307
Position 4538: 0.010175255323719089
Position 5421: 0.0068884211702050415
Position 4598: 0.006751628341938001
Position 1573: 0.005741110580203762
Position 977: 0.005708267247613306
Position 3055: 0.005196206052657693
Position 2810: 0.004658403241023647
Position 2744: 0.0044330763146626095
Position 6814: 0.0036958114775914835
Position 5053: 0.003611563797682086
Position 1610: 0.0034210522068576954
Position 5683: 0.0030537583101468784
Position 1886: 0.0028294755315199935
Position 4077: 0.002670226199595726
Position 701: 0.002612534620991353
Position 1823: 0.0020016963225639173
Position 3815: 0.00193229181102099
Position 3034: 0.0015145749555370654
Position 4331: 0.0014727154849743722
Position 4019: 0.0014225549303247115
Position 874: 0.0013979862192729931
Position 3524: 0.0013891927983198358
Position 3098: 0.0013031316296612467
Position 2865: 0.0012338997527953754
Position 6069: 0.0011525395071366887
Position 1033: 0.0011243550756633545
Position 2140: 0.0011182868407844198
Position 1856: 0.0010757756397557316
Position 446: 0.0010109568505712117
Position 1800: 0.0009456396312383141
Position 706: 0.0009332754023722648
Position 649: 0.0008735706708851124
Position 6545: 0.0007405913494668364
Position 3038: 0.0006887514323616266
Position 818: 0.0006425200557502853
Position 4278: 0.0005478724182452974
Position 6500: 0.0005042411611080197
Position 2019: 0.0004949457121923888
Position 920: 0.0004409170551641299
Position 389: 0.00043052201159038503
Position 3842: 0.00037777989407475386
Position 703: 0.0003683405483924297
Position 6736: 0.00036797518165380906
Position 1438: 0.00036697175497194386
Position 6417: 0.00034949964059537294
Position 2291: 0.000348447623136982
Position 205: 0.00034152174384008866
Position 4884: 0.00033452142631193877
Position 5231: 0.0003263742870945979
Position 4910: 0.00032535531765180226
Position 2697: 0.00032146641356748133
Position 6129: 0.0003108619602943095
Position 3354: 0.00029072396835307286
Position 1620: 0.00026856978701436863
Position 876: 0.0002612564401920126
Position 3117: 0.0002534954156393108
Position 1828: 0.0002428502422371227
Position 1640: 0.0002022853743839495
Position 3480: 0.0001936734468595962
Position 1577: 0.0001774906632973034
Position 489: 0.00017229473584882128
Position 3787: 0.00016677702498573826
Position 1254: 0.00015502861687836903
Position 3315: 0.00015408070948633097
Position 5240: 0.00015316475274012697
Position 3236: 0.00014302023378991353
Position 724: 0.00011984645962585261
Position 4113: 0.000119015923534324
Position 210: 0.00011729922430142691
Position 2247: 0.0001166939304895425
Position 756: 0.00010859229465799988
Position 2409: 8.785881896937079e-05
Position 3544: 7.760021670717739e-05
Position 495: 7.146053469619777e-05
Position 3397: 6.472852724813097e-05
Position 764: 5.9060487205653175e-05
Position 2110: 5.6696998680944e-05
Position 536: 5.469310507168135e-05
Position 2118: 5.335643872958663e-05
Position 1486: 4.970957426619027e-05
Position 2746: 4.301157716143146e-05
Position 2725: 4.098529992186583e-05
Position 1257: 3.568405225626949e-05
Position 2320: 3.553979881713325e-05
Position 859: 3.469393170906391e-05
Position 2548: 3.3428613053665876e-05
Position 844: 2.9117792148990462e-05
Position 2207: 2.87027741863905e-05
Position 892: 2.8609344668244547e-05
Position 562: 2.1066158650877156e-05
Position 802: 2.0399363217340765e-05
Position 4254: 1.6512046696834917e-05
Position 1830: 1.3570474707526745e-05
Position 1927: 1.2504578242401926e-05
Position 1805: 1.1962145638348281e-05
Position 1018: 6.2215966694383255e-06
Position 1690: 4.936742289863314e-06
Position 2839: 2.0779289336096717e-06
Position 302: 2.6563523001723955e-07
Position 784: 1.4895937260618067e-07
Position 330: 1.0461275252121202e-07
Position 260: 9.192180840623828e-08
Position 1350: 6.306500189973153e-08
Position 1395: 4.507881172623956e-08
Position 547: 3.951721606883683e-08
Position 1149: 2.842376524647761e-08
Position 565: 2.828443404602956e-08
Position 897: 2.3829282057390914e-08
Position 508: 1.8638948546180853e-08
Position 1049: 1.6652813970363965e-08
Position 1441: 1.1477795556628698e-08
Position 119: 3.227866997303861e-09
Position 284: 3.1682162481741035e-09
Position 306: 2.6064212594225634e-09
Position 264: 1.0309847677705913e-09
Position 310: 7.484924273772293e-10
Position 235: 7.049859173123058e-10
Position 288: 3.454825755144025e-10
Position 99: 3.0262479122473284e-10
Position 286: 1.9243655977592834e-10
