Gene = Smcp
index = 989
Annotated 5SS: [169]
Annotated 3SS: [4438]
SMsplice 5SS: [169]
SMsplice 3SS: [4438]
top_k =  500
Partition function (log Z): -6.209899901670492

Sorted 5' Splice Sites (High to Low Probability):
Position 169: 0.9903478104477743
Position 2545: 0.29823071928016953
Position 2511: 0.1499279963559656
Position 1014: 0.09921512053314635
Position 3927: 0.07322723558667266
Position 2601: 0.01633310116017208
Position 2525: 0.006104285607250079
Position 2226: 0.0059592647425459515
Position 114: 0.005804332019473287
Position 359: 0.005490551723915873
Position 758: 0.004463016263391485
Position 2785: 0.0038808995218214924
Position 2845: 0.0033528692199607064
Position 825: 0.00239786094942126
Position 3431: 0.0016290434996946422
Position 4533: 0.001482162028380537
Position 3036: 0.0013590208939416113
Position 1092: 0.001203995709275261
Position 3393: 0.0009992345313797463
Position 1002: 0.0009918740408856935
Position 4587: 0.0009061670872447952
Position 2754: 0.000853869588251941
Position 473: 0.0006544567267403217
Position 1575: 0.0005925430298705943
Position 4850: 0.000540439109835007
Position 813: 0.00041954742681300685
Position 2149: 0.0003412090808903484
Position 2862: 0.00032582198650282383
Position 341: 0.0003062465804356697
Position 336: 0.0002577150375205824
Position 2773: 0.000253769741057966
Position 263: 0.00018932741822193035
Position 601: 0.00016938657720838
Position 1291: 0.00015979567654073965
Position 370: 8.009156465368693e-05
Position 1040: 6.966379405790171e-05
Position 831: 6.607676257471588e-05
Position 592: 4.500499988295382e-05
Position 2185: 4.17635248465743e-05
Position 1375: 3.7475709578766726e-05
Position 2355: 9.952454240292203e-06
Position 836: 6.919340360510547e-06
Position 156: 6.8651695801038455e-06
Position 845: 4.233334436106561e-06
Position 660: 2.8954790011563576e-06
Position 466: 2.2254725951176693e-06
Position 725: 2.210840326363517e-06
Position 762: 1.7751784904271567e-06
Position 154: 2.5407105972536574e-07
Position 197: 6.225564198529961e-08
Position 192: 6.02613681148575e-08
Position 187: 2.5715095767672316e-08
Position 224: 1.7623803874462275e-09
Position 330: 1.5166539914793928e-09
Position 215: 6.674400699327462e-10
Position 240: 6.564481200745447e-10
Position 279: 4.418653793648864e-10
Position 427: 2.7244252294698784e-10
Position 299: 2.86623476700467e-11
Position 408: 2.0340202673644838e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 4438: 0.586197067130375
Position 2454: 0.43126844300427647
Position 4648: 0.11504604797133723
Position 4689: 0.11158933898800298
Position 960: 0.09570637081675543
Position 2403: 0.06396692822917764
Position 3796: 0.05564005614900176
Position 4731: 0.013797416737581105
Position 3621: 0.012812631892517579
Position 3308: 0.012767943642744068
Position 4545: 0.011486558083000498
Position 3485: 0.011300622740944089
Position 2891: 0.01100365043766934
Position 2878: 0.010192250689366035
Position 2658: 0.009235476282077092
Position 3632: 0.008534742108169357
Position 2843: 0.007954748673430939
Position 2593: 0.007383488765880745
Position 2048: 0.007287726740671767
Position 2714: 0.006020964290877926
Position 3525: 0.005391565219376745
Position 2111: 0.003991962555970237
Position 848: 0.00388753583926554
Position 2412: 0.003805862746401488
Position 2229: 0.0033767446303046155
Position 3776: 0.003374355148970498
Position 259: 0.0032331565713170376
Position 4771: 0.0031127989143116073
Position 3744: 0.003079948444466008
Position 3882: 0.002918275425095803
Position 4921: 0.0027876950277442446
Position 2434: 0.002782581249479151
Position 4692: 0.0021735330021871485
Position 4608: 0.002081415701765045
Position 1981: 0.0020554000965532777
Position 2917: 0.0018417083308546335
Position 4713: 0.0016829112755120078
Position 659: 0.0016737398534855856
Position 531: 0.0016687091189363068
Position 730: 0.001524526288808359
Position 279: 0.001499366761423614
Position 885: 0.0013289271588374472
Position 2268: 0.0012702436200681905
Position 459: 0.0012399597381594469
Position 4406: 0.0012163291704332104
Position 3673: 0.001188570925996846
Position 2293: 0.001062814631655728
Position 2149: 0.0010095032591482319
Position 286: 0.0009933287538738068
Position 636: 0.0009239962858119537
Position 1541: 0.0009152658328555612
Position 3088: 0.0008846346471337701
Position 910: 0.0007996203316560069
Position 1279: 0.0007925145227835091
Position 358: 0.0007652327021412744
Position 4849: 0.0007435155251744897
Position 3376: 0.0006486505951818737
Position 311: 0.0006316366832947267
Position 4168: 0.000627470659181289
Position 3333: 0.0006267262339923769
Position 3847: 0.00060649823618427
Position 3816: 0.0005978104730091589
Position 4210: 0.0005781613016845106
Position 4839: 0.0005530023376395145
Position 2483: 0.0005495048387517029
Position 4051: 0.0005307880819826957
Position 5029: 0.0004866517918814205
Position 3502: 0.0004552890740247671
Position 2068: 0.00044844348205191756
Position 684: 0.0004367877508461288
Position 734: 0.0004209074914233056
Position 3581: 0.0004196063096659708
Position 2302: 0.00039886504302564987
Position 3638: 0.000383574567750175
Position 938: 0.0003576872997514773
Position 2358: 0.0003524441385383335
Position 676: 0.00030382620561245674
Position 570: 0.00028865906314748965
Position 1329: 0.0002792008949644645
Position 4587: 0.0002785375392315045
Position 946: 0.00027274239021114717
Position 2772: 0.00027055465285807934
Position 282: 0.00026386247734008094
Position 968: 0.00025720114129404263
Position 2462: 0.0002421881951567704
Position 1309: 0.0002393977040763644
Position 754: 0.00023792292939691027
Position 4485: 0.0002120738312757444
Position 439: 0.00020216588932061072
Position 224: 0.00020152269172636788
Position 2829: 0.00017848520697222428
Position 542: 0.00017555777052679662
Position 3987: 0.00016179809671460857
Position 2600: 0.00015373728211966458
Position 1222: 0.0001451942478194433
Position 981: 0.00014374305662646195
Position 1931: 0.00014301845218712655
Position 912: 0.00012080000785268098
Position 316: 0.00011322440578375194
Position 2163: 0.00011033155498345086
Position 2307: 9.994239504002076e-05
Position 2320: 9.968707391362207e-05
Position 821: 9.52757477258688e-05
Position 3035: 8.936867674686302e-05
Position 466: 8.435443799491155e-05
Position 2053: 8.402892539928172e-05
Position 5100: 8.122433007175768e-05
Position 2642: 6.323105227878855e-05
Position 2617: 6.284123717951685e-05
Position 2182: 6.123914707168721e-05
Position 511: 5.798545727869345e-05
Position 1604: 5.31083549575961e-05
Position 1183: 4.946794626411772e-05
Position 1228: 4.174022702896059e-05
Position 888: 3.635638472978637e-05
Position 824: 3.2867169359965344e-05
Position 394: 2.517194315443496e-05
Position 267: 2.268658895181024e-05
Position 812: 2.0627000314690793e-05
Position 2072: 1.9043247738546674e-05
Position 904: 1.801443640360285e-05
Position 818: 1.756849405226055e-05
Position 1009: 1.7460430950125383e-05
Position 689: 1.580574966339563e-05
Position 2115: 1.4690778080889e-05
Position 851: 1.425593450278236e-05
Position 859: 1.1023244840233602e-05
Position 698: 9.348215194003438e-06
Position 704: 8.854372081152188e-06
Position 1475: 8.396642788108704e-06
Position 917: 6.750833710890253e-06
Position 2332: 6.485947257393148e-06
Position 2355: 6.377494785140798e-06
Position 592: 5.5616647014259096e-06
Position 701: 5.521595557744298e-06
Position 376: 5.485028782230853e-06
Position 627: 5.1617454580502845e-06
Position 1530: 4.493656071571061e-06
Position 750: 1.3612432630534106e-06
Position 2086: 1.334507525016797e-06
Position 2504: 1.1876106665595428e-06
Position 618: 7.323766317543175e-07
Position 549: 6.45379837996985e-07
Position 319: 5.440815253410461e-07
Position 595: 5.104548645595663e-07
Position 587: 4.912876115193698e-07
Position 539: 4.6994997357371877e-07
Position 313: 4.4374175576378506e-07
Position 413: 4.384268095488348e-07
Position 472: 2.941149737865679e-07
Position 765: 2.840472659682271e-07
Position 601: 2.72128144684334e-07
Position 585: 2.4823401612159296e-07
Position 566: 1.9268502168231908e-07
Position 686: 1.8429004008050305e-07
Position 470: 8.210815547551403e-08
Position 1332: 1.76929212942016e-08
Position 1237: 8.704203369643985e-09
Position 1243: 8.166535893746649e-09
Position 1208: 7.98987050760912e-09
Position 479: 3.677714477026494e-09
Position 801: 2.7860768343410117e-09
Position 778: 2.493931947406378e-09
Position 775: 1.965245365801514e-09
Position 983: 1.964853874197683e-09
