Gene = Alkal1
index = 110
Annotated 5SS: [  297 29409 30303 31899]
Annotated 3SS: [29354 30221 31821 35051]
SMsplice 5SS: [  297 16893 18038 30303]
SMsplice 3SS: [16780 17830 30221 35051]
top_k =  500
Partition function (log Z): -23.582943995180663

Sorted 5' Splice Sites (High to Low Probability):
Position 297: 0.9972998762061039
Position 2427: 0.47603595366285
Position 838: 0.2433855213816985
Position 4954: 0.16275033508796435
Position 4704: 0.08224789593380513
Position 7857: 0.06459195729942907
Position 3425: 0.03037372679321752
Position 4035: 0.014111684732114684
Position 1561: 0.01188824576063009
Position 2027: 0.008151884575091842
Position 1643: 0.00815141067538209
Position 3579: 0.004005449641065822
Position 1352: 0.002746384875787369
Position 620: 0.0025004915599553326
Position 3119: 0.002157455889147655
Position 4116: 0.0017744348787292782
Position 4895: 0.0010966580717420673
Position 953: 0.0010575566576736918
Position 4461: 0.001038677757984959
Position 3009: 0.0006600432287138889
Position 1961: 0.0001813990684616092
Position 974: 0.0001568949660502128
Position 306: 0.00015655868359204286
Position 1692: 0.00014909145492738928
Position 448: 0.00012864341342336586
Position 1812: 0.00011199690815932803
Position 1993: 5.5513117008443525e-05
Position 968: 4.6932971085871326e-05
Position 925: 4.68031171584471e-05
Position 668: 4.628017579003382e-05
Position 140: 4.007540568467836e-05
Position 385: 2.6376108049026804e-05
Position 221: 1.3938786627980847e-05
Position 542: 1.0866364970444614e-05
Position 142: 9.975941775048199e-06
Position 115: 7.983411397347972e-06
Position 1757: 6.674064967816478e-06
Position 1730: 6.468595543968884e-06
Position 640: 3.42279094088534e-06
Position 397: 3.42262129836651e-06
Position 172: 3.0155997417397793e-06
Position 759: 2.6024805335872925e-06
Position 64: 2.020185279469012e-06
Position 467: 1.8283774073691885e-06
Position 219: 1.621347002832895e-06
Position 407: 1.599925021405214e-06
Position 13: 1.589281326355984e-06
Position 658: 9.525010593053028e-07
Position 334: 9.248004841354919e-07
Position 800: 8.51004764313512e-07
Position 472: 7.356320096768234e-07
Position 535: 6.611430785124119e-07
Position 2266: 6.218256198495746e-07
Position 366: 6.089145683404949e-07
Position 254: 6.029538383748535e-07
Position 1624: 5.954982297357411e-07
Position 624: 3.540120495800721e-07
Position 36: 2.4409958247618317e-07
Position 491: 2.3131582315848712e-07
Position 583: 2.2672077665516637e-07
Position 897: 1.2000765938390702e-07
Position 47: 1.116478628297673e-07
Position 2766: 6.658468097720215e-08
Position 2521: 4.342478318483313e-08
Position 1546: 3.766717490232905e-08
Position 698: 2.7495377658348368e-08
Position 847: 2.1025957393557314e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 2256: 0.2163658295469075
Position 11198: 0.2083359792589532
Position 602: 0.17189936293432698
Position 8494: 0.1463535306392146
Position 7739: 0.14444370044041097
Position 4625: 0.12782217875720797
Position 4742: 0.08607591450398346
Position 6461: 0.08419992550845928
Position 12403: 0.0791127555480457
Position 2365: 0.0630538614549865
Position 2058: 0.05693537583237603
Position 759: 0.05547655474637721
Position 2314: 0.050186566291138705
Position 8773: 0.04254464201049228
Position 4877: 0.03354254466675061
Position 6444: 0.0321502954739874
Position 4850: 0.029403601308158944
Position 10730: 0.029362958423803508
Position 4393: 0.02568235133094143
Position 7625: 0.025438444040324325
Position 6510: 0.021983652369544502
Position 1960: 0.021693082196119876
Position 8924: 0.019547700943876666
Position 8222: 0.01797946381624982
Position 3934: 0.015237444080016205
Position 2334: 0.014482487642160837
Position 2187: 0.01336026185778133
Position 2672: 0.013027070256685851
Position 4530: 0.012357737526083596
Position 692: 0.01163758098410376
Position 4577: 0.011343798556746486
Position 2312: 0.01014632525126361
Position 3041: 0.010005651751704387
Position 3365: 0.009876060306514164
Position 7951: 0.009671002106724981
Position 1520: 0.009419115051138812
Position 2083: 0.009167967417065064
Position 6617: 0.008360182952054398
Position 2371: 0.007739118540115679
Position 2133: 0.0075021815259151275
Position 1433: 0.007428735700368745
Position 2782: 0.007344644980917267
Position 1455: 0.007179828798165262
Position 7258: 0.005675681525964469
Position 4745: 0.005486728766252779
Position 4802: 0.005433727433789532
Position 3335: 0.0048506090311992815
Position 3389: 0.004505232548750534
Position 633: 0.004365968117423759
Position 3953: 0.004252979197117803
Position 3642: 0.003997357077608228
Position 696: 0.0038853483693643194
Position 2310: 0.003877249042882196
Position 8018: 0.0038226139053890527
Position 710: 0.0038114857049572127
Position 4777: 0.003685840324066905
Position 6960: 0.0035969906701302633
Position 3229: 0.0033062755235909276
Position 3281: 0.0032989707954495075
Position 3306: 0.003131410866404351
Position 6943: 0.0031299457851205565
Position 2421: 0.0031127361616586904
Position 3425: 0.003075009137796559
Position 5016: 0.003065159958452748
Position 5753: 0.002961298192176518
Position 2308: 0.002944780296362925
Position 2150: 0.002859991485615183
Position 2388: 0.002656123121000724
Position 2899: 0.002586898379148084
Position 8333: 0.0021981889291369417
Position 472: 0.002178178574609668
Position 1247: 0.0021590432148076225
Position 800: 0.002094769036922676
Position 4200: 0.0020856278144731973
Position 1642: 0.0018636739393939822
Position 6390: 0.0018142268219992644
Position 2265: 0.0017321278359888003
Position 3256: 0.001522209024905086
Position 3455: 0.0013091675956934156
Position 2204: 0.0012640848073605976
Position 2184: 0.0012340877243031438
Position 2412: 0.001165265081407664
Position 5869: 0.0011354993029245833
Position 4982: 0.0009714702237631315
Position 3598: 0.0009320173658255957
Position 763: 0.0008735949566183994
Position 4396: 0.0007379252330314613
Position 2754: 0.0007131933896573496
Position 3550: 0.0006569425234892751
Position 1468: 0.0006381149192515238
Position 1244: 0.0006254889798328816
Position 3268: 0.000500675763154618
Position 1496: 0.00042945413336393726
Position 1617: 0.0004009147709560698
Position 1276: 0.0003635832680734864
Position 541: 0.0003625250164123934
Position 576: 0.0002826940557580222
Position 2828: 0.0002625104875579679
Position 1978: 0.00022387515223756094
Position 1606: 0.00020999073431993997
Position 4029: 0.00017674253368205452
Position 2109: 0.00016364276303826322
Position 698: 0.0001588008722791062
Position 437: 0.00015786012719178934
Position 3684: 0.00015764194339668418
Position 822: 0.00014209330276564435
Position 410: 0.00012345502214076854
Position 3997: 0.00011280054301670006
Position 3458: 0.00010754600259287197
Position 1583: 9.915388976762276e-05
Position 1546: 8.564113267590257e-05
Position 2449: 7.713188377081714e-05
Position 2114: 7.57816922802654e-05
Position 1262: 5.871759727794301e-05
Position 728: 5.261593533157535e-05
Position 511: 4.958299564113723e-05
Position 1249: 4.354912586833564e-05
Position 1847: 4.1972950375105e-05
Position 1183: 3.510887643190338e-05
Position 1501: 2.777855144735838e-05
Position 1855: 2.6154767294863918e-05
Position 1473: 2.1011402228581086e-05
Position 645: 1.3838874838475742e-05
Position 1967: 1.2972560618846787e-05
Position 714: 1.1767272564396538e-05
Position 1136: 7.636839802029785e-06
Position 1657: 6.644037899992417e-06
Position 447: 5.148449326516777e-06
Position 3150: 2.5833258121721293e-06
Position 1289: 1.83412454823847e-06
Position 830: 1.336168980688253e-06
Position 837: 1.019505876295099e-06
Position 854: 9.752459370758532e-07
