Gene = Wdr6
index = 1189
Annotated 5SS: [ 246 4639 4835 5046 5251]
Annotated 3SS: [2156 4738 4928 5131 5325]
SMsplice 5SS: [ 246 4639 4835 5046 5251]
SMsplice 3SS: [4459 4738 4928 5131 5325]
top_k =  500
Partition function (log Z): 3.3021770903165693

Sorted 5' Splice Sites (High to Low Probability):
Position 4639: 0.9897188575988424
Position 4835: 0.9729174250131083
Position 5046: 0.9541463319875522
Position 5251: 0.9457283845469712
Position 246: 0.7492327022408929
Position 2955: 0.4085233525473857
Position 2436: 0.2970055039181992
Position 2768: 0.24221710024861978
Position 4217: 0.22490086688915978
Position 1143: 0.18300822761250812
Position 2669: 0.11702273186470666
Position 3699: 0.06710704354369561
Position 5650: 0.06007088768346299
Position 506: 0.059403832799312106
Position 557: 0.05634846322772375
Position 5755: 0.05169481298010118
Position 213: 0.04217156928102435
Position 206: 0.023371153199075262
Position 4995: 0.0179608460427846
Position 393: 0.01008377182395617
Position 5428: 0.008750990981339796
Position 220: 0.00844040977544969
Position 5780: 0.008308237461679588
Position 5072: 0.005474616974367411
Position 2264: 0.004802008159435433
Position 2030: 0.004680524194527455
Position 5063: 0.0044217955246305014
Position 2471: 0.004272625598034063
Position 2617: 0.003959147934578441
Position 4830: 0.003823728718597352
Position 706: 0.0034853809637977965
Position 2441: 0.00318542080570026
Position 6174: 0.0027868114417163577
Position 972: 0.0022979103183320636
Position 2108: 0.0019192696474162254
Position 4622: 0.0017844784005133564
Position 2846: 0.0014255881199275277
Position 5042: 0.0012801464112313793
Position 1138: 0.0010171697045104977
Position 1246: 0.0009916793988399071
Position 2238: 0.0009170719673873573
Position 2476: 0.0008665690142207773
Position 143: 0.0006792356325052058
Position 770: 0.0006240648319722681
Position 113: 0.0006066729834008275
Position 928: 0.0005971688013598932
Position 5718: 0.0005808947014225382
Position 2002: 0.0005311173918677547
Position 4460: 0.0005291948960530123
Position 256: 0.0004939503877688513
Position 806: 0.0004856492541472274
Position 2213: 0.0004591264729109273
Position 873: 0.00040423836553167753
Position 369: 0.0004040426363948006
Position 1292: 0.0003247949572507133
Position 266: 0.0003149940830023987
Position 401: 0.00028163845094216774
Position 5067: 0.00027531997287157366
Position 1263: 0.0002736091000350335
Position 1801: 0.0002483930433904267
Position 620: 0.00024609680966291534
Position 167: 0.00023718507740393897
Position 978: 0.00021938410277490416
Position 1273: 0.00021913333994742198
Position 800: 0.00020498707177892366
Position 824: 0.00018174214976388587
Position 2048: 0.0001271910713638563
Position 2025: 0.00011167179232869264
Position 1750: 9.53949797465417e-05
Position 1072: 9.091997421477732e-05
Position 1693: 8.872659314409248e-05
Position 4739: 7.532688532077951e-05
Position 4997: 6.138858412058151e-05
Position 5008: 5.644117530764258e-05
Position 1499: 5.0071882689927365e-05
Position 5255: 4.56732455646139e-05
Position 1810: 4.3448164233770445e-05
Position 486: 3.645651712315622e-05
Position 1242: 3.55948304498879e-05
Position 730: 2.7083977898169845e-05
Position 5508: 2.681955132709233e-05
Position 879: 2.533427536599022e-05
Position 4999: 2.36335873296177e-05
Position 4816: 2.337483694333607e-05
Position 6: 1.8469076256172948e-05
Position 5438: 1.6563199774858156e-05
Position 4819: 1.605493726777438e-05
Position 38: 1.1774945600212745e-05
Position 4877: 9.375396365923984e-06
Position 4977: 2.5699623213349253e-06
Position 5260: 1.442063351086564e-06
Position 222: 1.0670168463432138e-06
Position 302: 1.025510395828156e-06
Position 85: 9.052476680708395e-07
Position 224: 5.806598977863695e-07
Position 305: 2.6013038899232834e-07
Position 375: 2.3151198272319525e-07
Position 4722: 1.633202404145514e-07
Position 4759: 1.2673047923572034e-07
Position 117: 1.2604672912145316e-07
Position 269: 1.0887516707805576e-07
Position 4875: 6.898973778735807e-08
Position 448: 1.0393101431194174e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 5131: 0.9818059796963368
Position 4738: 0.9140480389753619
Position 4928: 0.5707681013761599
Position 4459: 0.5405534166705485
Position 4944: 0.40727086225687964
Position 5325: 0.38787474743674755
Position 2156: 0.28953969261481854
Position 2697: 0.2375510917350468
Position 4421: 0.22720637290666557
Position 4112: 0.19525841738312094
Position 1052: 0.12967915456394805
Position 2543: 0.12631129207660255
Position 4340: 0.10586385479100915
Position 2829: 0.10356279556652305
Position 5754: 0.10158469325027547
Position 5571: 0.10011975604309337
Position 4322: 0.08121905866528364
Position 2845: 0.08074367808295346
Position 6255: 0.07505507342608081
Position 2879: 0.07130481668653114
Position 4707: 0.05956883798116104
Position 6032: 0.0427208488487513
Position 6283: 0.04262663518672032
Position 3618: 0.0386049535525338
Position 5468: 0.036734297446507344
Position 2874: 0.03593043231848644
Position 4081: 0.0335998696732597
Position 4432: 0.03327029854848242
Position 6143: 0.0323169359864636
Position 6057: 0.0317167787232136
Position 2526: 0.02961217855589549
Position 5327: 0.028904322979447786
Position 2767: 0.028429857015333935
Position 6072: 0.02652562405669666
Position 3522: 0.022792653817404966
Position 2326: 0.021745207300905837
Position 5671: 0.020292935242910835
Position 5648: 0.020272503061912455
Position 5691: 0.02004122837734945
Position 2851: 0.01807839335211965
Position 5871: 0.01750892503266359
Position 5529: 0.016597917173052267
Position 5422: 0.015271677040004613
Position 5968: 0.014704093907583218
Position 2522: 0.011448601042449477
Position 2639: 0.010369548213155246
Position 6403: 0.00854238795271477
Position 5377: 0.007816962243240947
Position 5149: 0.007015728878642867
Position 5154: 0.005630017428946816
Position 6149: 0.0053949021918394515
Position 5355: 0.0047377449281353476
Position 2569: 0.00470809205371877
Position 2506: 0.004360875879365575
Position 1091: 0.004200992655822986
Position 5428: 0.004043971180551672
Position 471: 0.003913604615702114
Position 2885: 0.003884950084352314
Position 4972: 0.003701717142749411
Position 3637: 0.0036654944926621954
Position 2803: 0.0034940529260177764
Position 1107: 0.0028090075120560404
Position 4901: 0.002798950672164237
Position 6234: 0.00247386856569376
Position 5475: 0.002439274523387705
Position 4763: 0.0022943157251735275
Position 5607: 0.002252669964624021
Position 5616: 0.0022202144313381773
Position 5362: 0.0020818373518385375
Position 3349: 0.002043941681094635
Position 5402: 0.0018863667154432
Position 5134: 0.001707681532576993
Position 1996: 0.001557015559693772
Position 2741: 0.0014712591345146992
Position 1071: 0.001400011059992342
Position 5160: 0.0012540683699839462
Position 1893: 0.0012515571997924262
Position 1030: 0.001229859370856784
Position 556: 0.0011625747437742204
Position 1884: 0.0010844663758982514
Position 1928: 0.0010638340492658462
