Gene = Haus5
index = 533
Annotated 5SS: [  164  1772  1900  2059  3126  3366  4736  4901  5455  5706  5932  6142
  6492  7157  7396  7833  8046 10825]
Annotated 3SS: [ 1708  1866  2033  3019  3205  4665  4817  5396  5580  5867  6010  6328
  7075  7249  7720  7915 10691 10938]
SMsplice 5SS: [  164  3366  4736  4901  5455  5706  6142  6492  7157  7396  7833  8046
 10825]
SMsplice 3SS: [ 3205  4634  4817  5396  5580  5867  6328  7075  7249  7720  7915 10691
 10938]
top_k =  500
Partition function (log Z): 16.35450451544104

Sorted 5' Splice Sites (High to Low Probability):
Position 10825: 0.9816642354023202
Position 8046: 0.9702231135718998
Position 7157: 0.8923305181680752
Position 4736: 0.8791160569772787
Position 7833: 0.8634789644378126
Position 4901: 0.8542920066937021
Position 6492: 0.8443799849271846
Position 3366: 0.8352645800578183
Position 164: 0.8040715980622763
Position 5706: 0.7930633329690466
Position 7396: 0.7202853376600423
Position 5455: 0.6338296133860284
Position 6142: 0.5902682496640685
Position 2059: 0.5311843344077509
Position 5932: 0.4969532042137604
Position 1772: 0.31744928432895636
Position 7455: 0.2246706238632845
Position 2207: 0.22297219509724098
Position 3126: 0.1716261364815294
Position 1900: 0.1185308050333388
Position 160: 0.08528422743668992
Position 2949: 0.08208015676449111
Position 3302: 0.07992650343676891
Position 9526: 0.07619910218785117
Position 3390: 0.07216669265453614
Position 7162: 0.06727265623627983
Position 4046: 0.05494863596555084
Position 4006: 0.05491930282270953
Position 123: 0.045029232875361876
Position 181: 0.030783014386800388
Position 6110: 0.025522334069985133
Position 11030: 0.024091342195727995
Position 5482: 0.021012860321363187
Position 6516: 0.018385127068393063
Position 4928: 0.01818032855215368
Position 3651: 0.01761878058902607
Position 5661: 0.015940893269274985
Position 6509: 0.015160955194457466
Position 4106: 0.01429865022398719
Position 8218: 0.013623984513179055
Position 3559: 0.01312736180246325
Position 9374: 0.01253583630663246
Position 8591: 0.012504554145123933
Position 216: 0.012065636523169896
Position 3994: 0.011423651152629855
Position 8401: 0.011366055112186656
Position 2329: 0.010574573439446235
Position 2134: 0.010513383357634956
Position 6135: 0.010153430798022311
Position 1198: 0.009057669820087684
Position 6845: 0.008298222659380563
Position 3867: 0.007338376354899865
Position 7498: 0.00719922252364943
Position 2274: 0.007101274565131964
Position 186: 0.006863634654409834
Position 5021: 0.00589586794454954
Position 1758: 0.004749709593347196
Position 10590: 0.004659069680954545
Position 10396: 0.004587903836541823
Position 4730: 0.00423707947216668
Position 3166: 0.004002745385965937
Position 6026: 0.003823469584019832
Position 4137: 0.003643430192066491
Position 1363: 0.003575038921367793
Position 5082: 0.0034498583898441596
Position 963: 0.003340831483974523
Position 7891: 0.00332118746840768
Position 8525: 0.0032909877875677593
Position 334: 0.00251089528349632
Position 3112: 0.0023714992192677004
Position 4010: 0.0021904136795955456
Position 6481: 0.0021623629293230327
Position 1603: 0.0021486439785749108
Position 6489: 0.0020955110806287437
Position 1697: 0.001818080819211742
Position 5713: 0.0017862866724088118
Position 252: 0.0017558718040672184
Position 7465: 0.0017374443841804764
Position 5449: 0.0011815371992626076
Position 5744: 0.001017480961549443
Position 5649: 0.0009656679053325071
Position 3286: 0.0009149593084626208
Position 5902: 0.0008487947468007324
Position 311: 0.0007334602538999536
Position 9676: 0.0006703559628706493
Position 1043: 0.0006312454114068788
Position 7358: 0.0004898505983719572
Position 5628: 0.00047044989686367996
Position 10814: 0.00041440315441563765
Position 2238: 0.00037725794416455577
Position 6030: 0.0003635540370338435
Position 2141: 0.00032777483460515454
Position 488: 0.00031547390104938856
Position 97: 0.00025419926514851646
Position 232: 0.00025032844390023
Position 298: 0.00024272977406309854
Position 1944: 0.00023457900763203946
Position 5700: 0.00021564186218361848
Position 10836: 0.00019266636889949106
Position 541: 0.00019245750573857167
Position 2636: 0.00019192726592288074
Position 11020: 0.00016097988693995836
Position 4099: 0.00011213178571502614
Position 7837: 0.00010181906599579719
Position 11061: 8.081901663201796e-05
Position 8259: 7.728847679866602e-05
Position 2352: 7.178791673652511e-05
Position 7824: 6.591811855768078e-05
Position 1800: 6.303487816258438e-05
Position 3371: 6.294921776113894e-05
Position 4050: 5.189130301179215e-05
Position 10709: 4.469338644910805e-05
Position 1939: 4.4554116857102764e-05
Position 1487: 4.3981673482377395e-05
Position 5669: 4.0565977663009274e-05
Position 1954: 2.672417460538566e-05
Position 3518: 1.8764253740133917e-05
Position 3701: 1.440675437220729e-05
Position 3598: 1.1837784571445242e-05
Position 3772: 1.171300195045176e-05
Position 556: 8.057042302598349e-06
Position 3757: 5.990702271363334e-06
Position 149: 5.050936625566321e-06
Position 10739: 1.1746512695705806e-06
Position 26: 1.524022519414972e-07
Position 254: 9.268667245943335e-08
Position 621: 7.838532285514619e-08
Position 5611: 7.083406694625906e-08
Position 356: 6.89892290460711e-08
Position 5719: 6.801684947823893e-08
Position 733: 6.170049118767729e-08
Position 444: 4.160709848897775e-08
Position 57: 2.6678451081183357e-09
Position 369: 2.465310998469824e-09
Position 397: 9.77104327636582e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 10691: 0.9808702309382594
Position 10938: 0.979830332079411
Position 7075: 0.9308456261910472
Position 7249: 0.914487047007193
Position 7915: 0.9130433018521359
Position 4817: 0.871380837386948
Position 7720: 0.8345602871413961
Position 5580: 0.8225101719840702
Position 3205: 0.8019269825477703
Position 5867: 0.7861076303004191
Position 6328: 0.6946055926067137
Position 4634: 0.6185239020120367
Position 5396: 0.6095343833407351
Position 1866: 0.4656677614594344
Position 2033: 0.2683137659428393
Position 4665: 0.2583964533355233
Position 1708: 0.24406471124460322
Position 6010: 0.20717097779735544
Position 3270: 0.18169457496795197
Position 3019: 0.15339830008080083
Position 3923: 0.1411656415917048
Position 2124: 0.09053674893953091
Position 2914: 0.08300177863221729
Position 6395: 0.07945015608950588
Position 5931: 0.07570975554302004
Position 9440: 0.07061533709155236
Position 6352: 0.04890498182183699
Position 1588: 0.03631852041238918
Position 3442: 0.033224045767605515
Position 1939: 0.02761844851833955
Position 6094: 0.026610723994521666
Position 7958: 0.024570833348123412
Position 7292: 0.02425136532487065
Position 11125: 0.023280066034597018
Position 6372: 0.020945740523003614
Position 6264: 0.020484201379783924
Position 7938: 0.018397472717155843
Position 1682: 0.01779508890464255
Position 5343: 0.01779188305501456
Position 7078: 0.01736939683396873
Position 9244: 0.015696764150888384
Position 1511: 0.015460675375199075
Position 2869: 0.014969172419679622
Position 7976: 0.014185662368247932
Position 5338: 0.012476642012521626
Position 7760: 0.012282347101243802
Position 5399: 0.011459513853629526
Position 2191: 0.010699282087061274
Position 4539: 0.009919322335773932
Position 8487: 0.009779326909689417
Position 7270: 0.008797399402874098
Position 6046: 0.008208300352647763
Position 11002: 0.007522557770068545
Position 1646: 0.00744200741642422
Position 8288: 0.007396144231291169
Position 6401: 0.007077861420113274
Position 10340: 0.006975381908662603
Position 6279: 0.00684787789439466
Position 6752: 0.00658218260795333
Position 7670: 0.006418746986658108
Position 8375: 0.006111007054054517
Position 8071: 0.005724127870341014
Position 1022: 0.0055014721898966785
Position 2175: 0.0051150677620762286
Position 6936: 0.004893074699627255
Position 2795: 0.004858576640474683
Position 2099: 0.004857272299039854
Position 1996: 0.004679281017568507
Position 1514: 0.004465872736983164
Position 7617: 0.004454235737993302
Position 7981: 0.004355934720528308
Position 1603: 0.004022588444825157
Position 4862: 0.003952335572491947
Position 7727: 0.0038706239485199827
Position 3700: 0.0038608032000866294
Position 7306: 0.0037885021667137977
Position 5897: 0.00355592886320988
Position 9269: 0.0035336126890273614
Position 813: 0.003532931622147179
Position 10708: 0.00336448768264169
Position 1140: 0.003286360116431828
Position 10702: 0.003113322000612961
Position 1549: 0.0030704857668241146
Position 7015: 0.002935359591285006
Position 6022: 0.0029120142703723826
Position 8348: 0.0027719688465821816
Position 5433: 0.0027176176062458754
Position 7780: 0.002527597213539289
Position 6051: 0.0023616803602871076
Position 10311: 0.0023090992755686246
Position 1949: 0.0022665694771514537
Position 3068: 0.002245121251563751
Position 7333: 0.0021965862977031377
Position 11270: 0.0019450772518044852
Position 6333: 0.0018623824757094964
Position 8307: 0.0018198927113735393
Position 10693: 0.0015757181623774776
Position 5297: 0.0015711746655160167
Position 7083: 0.0015012529246552467
Position 5901: 0.0014293844143011872
Position 1575: 0.0014137336780219688
Position 6358: 0.0014071775691485494
Position 5004: 0.001373598416256902
Position 3211: 0.0013718930187391933
Position 2663: 0.0012620564091797698
Position 3277: 0.0012569121045339453
Position 1362: 0.0012490233036042723
Position 7738: 0.0011068253314857508
Position 8130: 0.0011002602594906207
Position 1444: 0.001063531956637271
Position 6626: 0.0010499131558298195
Position 1754: 0.0010272421239538897
Position 7643: 0.0009670319526828958
Position 1413: 0.0009605230313855612
Position 7636: 0.0009375430663959892
Position 6835: 0.0009327298062059609
Position 2917: 0.0009113096554753688
Position 7273: 0.0008855182083895344
Position 7111: 0.0007932480132623121
Position 1487: 0.0007841981378582311
Position 4885: 0.0007796761729634336
Position 2773: 0.0007792259586886181
