Gene = 2310022A10Rik
index = 33
Annotated 5SS: [  121  3302  7371 11341 11542 12496 18469 21508 25551]
Annotated 3SS: [ 3180  7318 11252 11426 12413 18330 21357 25479 27103]
SMsplice 5SS: [  121  3302  3720  7371 11341 11542 12496 18469 21508 25551]
SMsplice 3SS: [ 3180  3584  7318 11252 11426 12413 18330 21370 25479 27103]
top_k =  500
Partition function (log Z): 15.314620011045871

Sorted 5' Splice Sites (High to Low Probability):
Position 18469: 0.9932281518569372
Position 21508: 0.9918728648685105
Position 11542: 0.9898662214631702
Position 11341: 0.9800138005053839
Position 3302: 0.958400463858148
Position 12496: 0.950942856556622
Position 25551: 0.8345780693787872
Position 121: 0.8266338153441258
Position 7371: 0.8182301537190348
Position 21742: 0.5171739501524746
Position 3720: 0.5117429786863595
Position 16574: 0.42975067116093624
Position 19452: 0.38809838054840207
Position 26155: 0.25375617980919474
Position 16782: 0.1880434847225045
Position 7411: 0.12015449941086889
Position 17636: 0.11749078156806717
Position 20137: 0.1001927843556815
Position 3828: 0.09476256502465003
Position 126: 0.09143673595946332
Position 10982: 0.0881652276258692
Position 3612: 0.08537197321278588
Position 11892: 0.07960938668381679
Position 12112: 0.07841106724183244
Position 7572: 0.06419681803265309
Position 1606: 0.055746509284353235
Position 21269: 0.05440368072548934
Position 148: 0.052600502455725076
Position 16540: 0.05227539464001586
Position 27459: 0.04460215561268374
Position 1678: 0.043644214359969284
Position 28514: 0.04233237160775479
Position 1984: 0.04045324460497768
Position 27070: 0.03612545679291235
Position 14228: 0.034229437771015114
Position 3348: 0.031958674072493115
Position 1929: 0.03151378005961001
Position 1920: 0.030891287060082644
Position 14741: 0.0300410139878759
Position 27054: 0.02650279655992971
Position 10083: 0.025358904127633065
Position 6609: 0.024775192903537493
Position 11845: 0.023940427604719622
Position 10991: 0.02306854839095213
Position 26690: 0.022196628373087328
Position 26356: 0.02188477191789033
Position 2498: 0.02133115694139551
Position 12321: 0.0209569209343173
Position 7939: 0.019972272945232503
Position 15181: 0.018911921850583924
Position 19525: 0.018577521068053517
Position 10959: 0.017082976395474674
Position 7415: 0.017079655524323036
Position 13445: 0.01642541055677606
Position 28315: 0.01616414201332233
Position 205: 0.015684294190914147
Position 10679: 0.014889066124362348
Position 12469: 0.014792385966478007
Position 28355: 0.014517381038501642
Position 12146: 0.013197779713555262
Position 3684: 0.012843700835648146
Position 26946: 0.011737530231838407
Position 3972: 0.011528751945960028
Position 12603: 0.010138351625308165
Position 14260: 0.009467602354526625
Position 11363: 0.00927802189937667
Position 21759: 0.009268779599199162
Position 22401: 0.00881951520262266
Position 26644: 0.008653022596386733
Position 11961: 0.007069165690123906
Position 18516: 0.006731060172611135
Position 2835: 0.006730930832602871
Position 3648: 0.006711702719498496
Position 100: 0.006495298412396623
Position 24468: 0.006311915698008724
Position 3756: 0.0062367020537662686
Position 17765: 0.006006246692459524
Position 19420: 0.0059698424993045365
Position 9357: 0.005731568869373065
Position 21856: 0.005718224408524373
Position 18779: 0.005619143150306557
Position 10761: 0.004577056120546307
Position 12157: 0.004457295090543891
Position 1496: 0.004408560530509556
Position 16508: 0.004011882776088412
Position 3792: 0.0038301498182086325
Position 1766: 0.003746720875243521
Position 585: 0.0037389028590421765
Position 572: 0.003487013234791766
Position 1977: 0.0034026496407903
Position 415: 0.003152648340244722
Position 8962: 0.003101658769124257
Position 25898: 0.002821188286916056
Position 2523: 0.0027552616317964083
Position 10474: 0.002716213582156099
Position 6971: 0.002663421502123963
Position 11527: 0.0024456439115237818
Position 11546: 0.002379667483082524
Position 11656: 0.002318471152373358
Position 21204: 0.0023103691771299384
Position 3204: 0.0022832899681269466
Position 18765: 0.0022499547339187025
Position 306: 0.0022058296548071905
Position 7017: 0.0022017841398020077
Position 3585: 0.002198962618952369
Position 2691: 0.0021535317256517706
Position 26906: 0.002069570870315865
Position 1340: 0.002015258588504624
Position 23541: 0.0020025884634088426
Position 6578: 0.0019022912453507286
Position 670: 0.0017615278431632516
Position 3455: 0.001711966387372558
Position 941: 0.0017095485918843273
Position 26118: 0.0016943058157658766
Position 15305: 0.0016632144196556987
Position 3: 0.001649292597795941
Position 3724: 0.0016011729844331135
Position 2956: 0.0015138467177629746
Position 4080: 0.0014880401802430214
Position 11530: 0.001468077519077333
Position 3864: 0.0014452126953790152
Position 1968: 0.001438080293795472
Position 18903: 0.0014044185739830386
Position 12055: 0.0013048999459908798
Position 4116: 0.001206815850291806
Position 3688: 0.0011592213797939634
Position 12116: 0.0011506436059818608
Position 2050: 0.0010870880951418132
Position 12325: 0.001002837038560153
Position 3242: 0.000995759362745137
Position 6185: 0.0009834505990708622
Position 3693: 0.0009670445549794762
Position 814: 0.0009639589116239186
Position 2505: 0.0009493833319899666
Position 3900: 0.000948387467489828
Position 376: 0.0008291025936765837
Position 11986: 0.0007513819760760371
Position 11838: 0.0006578949767168009
Position 3729: 0.0006280327812838895
Position 3657: 0.000616260805199644
Position 1446: 0.0005888334562023777
Position 641: 0.0005320774031708233
Position 2164: 0.0005223025006003023
Position 3760: 0.0005193643849982006
Position 1961: 0.0004051639026993453
Position 595: 0.00040270011297323133
Position 11326: 0.00038524357792638406
Position 5541: 0.00036115813415124175
Position 12210: 0.0003468861682259546
Position 3652: 0.0003311240849436876
Position 1933: 0.0003263631594215357
Position 1500: 0.00031372883864309647
Position 291: 0.0003099382592784878
Position 3936: 0.0003033172002769485
Position 3765: 0.0003007122803742105
Position 3616: 0.000284421456100841
Position 3796: 0.0002586378761849538
Position 3482: 0.0002442980581827659
Position 3832: 0.00023077369836299423
Position 11495: 0.000215902479897929
Position 3801: 0.0001940003831247137
Position 12174: 0.00017678009745491892
Position 5481: 0.00015415528755766155
Position 12138: 0.0001389081604725435
Position 3306: 0.0001336190955413219
Position 11321: 0.00012985763660628268
Position 3621: 0.00010854580462702484
Position 7732: 9.764611981506417e-05
Position 13439: 9.288559957987261e-05
Position 11491: 9.110132924163653e-05
Position 12057: 5.1244385045347514e-05
Position 11309: 4.181952451130565e-05
Position 7448: 3.717103162941503e-05
Position 7419: 2.6302791210858136e-05
Position 21651: 2.5402356228380607e-05
Position 18529: 1.3627193985503423e-05
Position 13239: 1.1875035495121559e-05
Position 11824: 1.0826019475402627e-05
Position 7577: 1.0469486417853307e-05
Position 11480: 9.29282946239831e-06
Position 11671: 7.472520591953697e-06
Position 7736: 7.047741453058438e-06
Position 242: 5.217469516241058e-06
Position 301: 4.416243373677075e-06
Position 178: 3.8056859046154465e-06
Position 11801: 3.1090739937961885e-06
Position 18537: 2.9542114381629495e-06
Position 11612: 2.7567279427653956e-06
Position 18533: 2.6337204000885753e-06
Position 11488: 1.9125768965638967e-06
Position 11576: 1.7542171429049425e-06
Position 18549: 1.5026707847727057e-06
Position 18395: 1.2924090412662252e-06
Position 11482: 1.127071569406666e-06
Position 11382: 9.78984889771702e-07
Position 421: 8.560132216928508e-07
Position 168: 7.323782580357721e-07
Position 12169: 7.073274810786948e-07
Position 94: 6.004426447192009e-07
Position 319: 4.985319968470521e-07
Position 280: 4.7593447496393173e-07
Position 18783: 4.554395796252069e-07
Position 359: 4.4526765776719166e-07
Position 2112: 4.093213965479065e-07
Position 114: 4.0590933781562967e-07
Position 11644: 3.9953164887581743e-07
Position 254: 3.963232003074266e-07
Position 12623: 2.9390252664597693e-07
Position 12576: 2.3037243042013977e-07
Position 524: 1.2482834235490462e-07
Position 528: 9.691540689862935e-08
Position 8756: 8.843708892233427e-08
Position 61: 8.425064068528552e-08
Position 342: 7.934093460191548e-08
Position 51: 6.526947671013068e-08
Position 53: 6.139158188775627e-08
Position 8386: 5.63641522636532e-08
Position 309: 5.562792376252507e-08
Position 653: 2.1726763944357864e-08
Position 9672: 2.1799753294204117e-09
Position 11578: 1.3102966510779932e-09
Position 482: 2.2583139184184897e-10
Position 491: 5.974839624576079e-11
Position 289: 3.5698676154968235e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 11426: 0.9971442430820283
Position 7318: 0.9895489817535675
Position 11252: 0.988699874802801
Position 3180: 0.9860439929805319
Position 12413: 0.9700305410093314
Position 18330: 0.9315032259066792
Position 3584: 0.6857936571178317
Position 21370: 0.4703133549009334
Position 25479: 0.461657950504785
Position 21357: 0.37899598167986814
Position 16423: 0.36077356816431355
Position 27103: 0.3484680724526741
Position 26096: 0.2976424821854418
Position 19300: 0.29474948630974596
Position 26872: 0.2624338267421114
Position 21618: 0.22012089260792717
Position 25352: 0.21874846349723365
Position 25214: 0.1644850272482411
Position 28418: 0.15151147748659055
Position 16683: 0.1398449245614293
