Gene = Mosmo
index = 688
Annotated 5SS: [  240 48702]
Annotated 3SS: [48488 52845]
SMsplice 5SS: [  240  9833 10066 18846 48702]
SMsplice 3SS: [ 9704  9915 18642 48488 52845]
top_k =  500
Partition function (log Z): -30.880625008472546

Sorted 5' Splice Sites (High to Low Probability):
Position 240: 0.9930153639205497
Position 9833: 0.7200015442612823
Position 10066: 0.4505509776592551
Position 10214: 0.3244793040694695
Position 4908: 0.2428116301714899
Position 2855: 0.21318273018885622
Position 5250: 0.11915696629384513
Position 17071: 0.11225330575449709
Position 11728: 0.1013307752664917
Position 10009: 0.08322885012196733
Position 821: 0.06939497253910712
Position 4399: 0.06435012572919722
Position 13288: 0.06415661756549676
Position 14620: 0.032192828182728825
Position 10020: 0.03134012480275975
Position 16740: 0.024267302411328868
Position 10622: 0.012674751011840488
Position 82: 0.012366635313299058
Position 13072: 0.011945660260188496
Position 9126: 0.010272986120816344
Position 10695: 0.009499344132290796
Position 11563: 0.009369462807690406
Position 4923: 0.007271501863892156
Position 9859: 0.006928193060117352
Position 2881: 0.00616727850888639
Position 304: 0.0051565040515602675
Position 12784: 0.004738204041802273
Position 1559: 0.0032579326427621294
Position 11732: 0.0032452134663758913
Position 2020: 0.0029757112818509968
Position 869: 0.0029561125876763038
Position 2550: 0.0019947802876482666
Position 105: 0.0011811661142586377
Position 281: 0.0007107021913465224
Position 4412: 0.0005573474771358249
Position 1923: 0.0005412102624773491
Position 1956: 0.0005131998998643346
Position 662: 0.0004162596518360976
Position 10230: 0.000398818686885023
Position 1149: 0.0003232905480044691
Position 5103: 0.00027500013327409447
Position 249: 0.00025242184869132746
Position 1655: 0.00018308205119310896
Position 4108: 0.00017633305773945046
Position 10236: 0.00017480725495729055
Position 2525: 0.00014739742584403827
Position 1258: 0.00014218638168064232
Position 2791: 0.00011199995082252515
Position 1960: 0.00010620872949383769
Position 2109: 9.884587324684835e-05
Position 112: 9.472625613025629e-05
Position 1319: 6.945028019713861e-05
Position 2164: 5.8827399743357953e-05
Position 963: 5.098070858920882e-05
Position 10130: 3.6974763253589205e-05
Position 874: 3.6365843041952276e-05
Position 1978: 3.4257730186604487e-05
Position 316: 1.0046150401567055e-05
Position 272: 9.440870393875217e-06
Position 266: 7.798509008421365e-06
Position 297: 4.123833757023375e-06
Position 4746: 2.718823562787534e-06
Position 232: 2.351522206686676e-06
Position 653: 1.963242141314741e-06
Position 596: 8.014202353156884e-07
Position 370: 6.700548788024608e-07
Position 604: 6.196701712855855e-07
Position 598: 6.149920422134358e-07
Position 377: 6.132526920297352e-07
Position 602: 5.967795195492082e-07
Position 600: 5.92621128984104e-07
Position 606: 5.642999643965162e-07
Position 368: 5.33270027828273e-07
Position 608: 4.422443177226145e-07
Position 508: 2.960234412529755e-07
Position 374: 2.3112405054152232e-07
Position 590: 2.1663221474667472e-07
Position 337: 2.9937131824116737e-10
Position 383: 2.646729609483922e-10
Position 344: 2.5491842589497235e-10
Position 162: 6.936193214432038e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 16987: 0.8302930194162454
Position 9915: 0.7982470568407364
Position 9704: 0.6618656714214477
Position 2717: 0.19577055020479153
Position 4826: 0.1398040662289539
Position 11468: 0.1188636710861535
Position 9964: 0.11549395714828699
Position 18642: 0.10913349435885658
Position 5102: 0.09606273688442979
Position 13184: 0.07144273837544213
Position 722: 0.06564438379414334
Position 17674: 0.064365166572569
Position 4314: 0.05136075440238337
Position 9623: 0.048751757542404635
Position 16656: 0.042664293891044
Position 10595: 0.037874703194944175
Position 4839: 0.034232124747572173
Position 14435: 0.03346825509601757
Position 4759: 0.021242137053326438
Position 9681: 0.019418815947033315
Position 4978: 0.01389479566315009
Position 2733: 0.01317022973378993
Position 12975: 0.012545599672227285
Position 4720: 0.012253674718981988
Position 158: 0.012108962834479564
Position 4273: 0.011269744634403096
Position 10088: 0.010404187009190574
Position 9041: 0.010272986120816344
Position 4603: 0.01020099620220564
Position 4563: 0.009916550121454017
Position 4750: 0.008561643354542877
Position 11819: 0.008316993334245695
Position 9911: 0.006307732904825286
Position 4907: 0.005485621942125211
Position 4795: 0.0051076249307518565
Position 2745: 0.005050564314875965
Position 4789: 0.004976515181582236
Position 12713: 0.004738204041802239
Position 11885: 0.004566119794674092
Position 5128: 0.0040723504784936
Position 757: 0.003964288725230035
Position 1862: 0.003850955079668882
Position 5131: 0.003181187345328825
Position 2583: 0.0028862651930780057
Position 4285: 0.0023008709897955255
Position 2444: 0.0020921670439282844
Position 2550: 0.0018881454657201288
Position 13438: 0.0016763730423626304
Position 1366: 0.001132692580885386
Position 661: 0.001098801539890436
Position 4874: 0.0010826402624177507
Position 198: 0.0010348348408099626
Position 1381: 0.0009508001701483964
Position 401: 0.0007660497084547682
Position 2752: 0.0005375013959401984
Position 1005: 0.0004295080524293124
Position 465: 0.00041997327871258537
Position 651: 0.0003925233521551507
Position 1458: 0.0003272307850457725
Position 1937: 0.00027243519147098345
Position 10621: 0.0002406130995908308
Position 3928: 0.00022185361408961745
Position 677: 0.00021011799773211774
Position 9251: 0.0002099357406789981
Position 1267: 0.00017741938891156138
Position 1476: 0.00016802380153539673
Position 10213: 0.00016734273888735908
Position 2417: 0.00016426370847633787
Position 6547: 0.00016368046869338717
Position 1492: 0.00012643173539450878
Position 6619: 0.00012269367131394733
Position 1998: 0.00011750988412905068
Position 1085: 0.00011261235499874383
Position 4566: 9.126666354130791e-05
Position 2635: 8.602266130313184e-05
Position 9481: 8.45109162134517e-05
Position 686: 7.088047573819097e-05
Position 1453: 6.920027097498049e-05
Position 1468: 6.609196790290455e-05
Position 5842: 5.4755435165229914e-05
Position 4160: 5.376231433546066e-05
Position 9300: 5.007179681346405e-05
Position 1408: 4.8776940377381665e-05
Position 1175: 4.644116736540532e-05
Position 8187: 4.428490044579725e-05
Position 815: 4.369075263124261e-05
Position 1194: 4.345116424942563e-05
Position 8697: 4.2409077844465574e-05
Position 2554: 4.1055608906237707e-05
Position 1753: 3.8785575926673955e-05
Position 2787: 3.807165105005017e-05
Position 1306: 3.237430411856937e-05
Position 1336: 3.182705983297185e-05
Position 764: 3.02996664031613e-05
Position 3540: 2.9073065015774974e-05
Position 1889: 2.4993863589002022e-05
Position 1190: 2.3341816552983326e-05
Position 4948: 2.0131358241247472e-05
Position 508: 1.8733513668389387e-05
Position 3924: 1.662518778598251e-05
Position 3740: 1.637207823069379e-05
Position 2028: 1.6173696920395545e-05
Position 7746: 1.583187585863762e-05
Position 1528: 1.5774774071585193e-05
Position 1413: 1.558390773866673e-05
Position 1795: 1.5270561620191248e-05
Position 2911: 1.4448324623769124e-05
Position 1357: 1.4012753280829886e-05
Position 1432: 1.3973854027801857e-05
Position 1338: 1.3233629342968635e-05
Position 1219: 1.2796713692160054e-05
Position 3496: 1.1118590902630975e-05
Position 2594: 1.0581218241000481e-05
Position 5638: 1.0156849330208867e-05
Position 1455: 8.791937344263581e-06
Position 6360: 7.887493938577449e-06
Position 1604: 7.619219236227916e-06
Position 1563: 7.302452554324193e-06
Position 5469: 7.056229370910563e-06
Position 627: 6.966007699190561e-06
Position 3825: 6.627546527381115e-06
Position 1404: 6.4807895427538155e-06
Position 2926: 6.297972186789736e-06
Position 5870: 5.361289413051037e-06
Position 5802: 5.08679325381158e-06
Position 1385: 4.858170592062427e-06
Position 3373: 4.395284471601423e-06
Position 1340: 4.142288400269104e-06
Position 1877: 4.134369424978538e-06
Position 1292: 3.985140969004927e-06
Position 820: 3.6600151089807924e-06
Position 4406: 3.504779468663188e-06
Position 731: 3.423067470494548e-06
Position 535: 3.421787826976726e-06
Position 1572: 3.130998577191511e-06
Position 368: 3.017020666006603e-06
Position 692: 2.968148839403283e-06
Position 511: 2.1631347175645823e-06
Position 3775: 1.798630673152929e-06
Position 3085: 1.068658700739022e-06
Position 2181: 5.562755558068587e-07
Position 924: 5.18695285385748e-07
Position 1866: 6.137799305200153e-08
Position 784: 3.5634856209388915e-08
Position 1904: 4.6726909651270785e-09
Position 1835: 4.356805555118662e-09
Position 777: 4.1188007474061706e-09
Position 585: 5.149549151231473e-10
Position 633: 3.258818673321878e-10
Position 631: 2.270829690840132e-10
Position 767: 1.293969447392817e-10
Position 450: 4.979794179171371e-11
Position 826: 3.400603701744965e-11
Position 383: 2.7036938224172106e-11
Position 232: 7.0937658641419014e-12
